rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,308,1.2180790960451977,20,0,0.5097402597402597,0.3379032258064516,1.508539193503394,0.7181910412530269,62.62635992622008,1.508539193503394,1.508539193503394,1,1,1.1864406779661016,1.2853107344632768,1.3667049368541908,0.7392739273927392,1.508539193503394,1.2180790960451977,1.2180790960451977,1.1613636363636364,1.4525000000000001,4,pooled_hazard_logit,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3667049368541908,1
0.22,330,1.3014084507042254,20,0,0.3606060606060606,0.22186234817813766,1.6253594337535942,0.6770016026493084,42.791226944920865,1.6253594337535942,1.6253594337535942,1,1,1.2619718309859154,1.36056338028169,1.461106181603076,0.8215384615384616,1.6253594337535942,1.3014084507042254,1.3014084507042254,1.0769230769230769,1.646153846153846,4,pooled_hazard_logit,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.461106181603076,1
0.22,230,1.431111111111111,20,0,0.5739130434782609,0.3401273885350318,1.6873473375671717,0.7758737871097423,100.69221367043609,1.6873473375671717,1.6873473375671717,1,1,1.182222222222222,1.5555555555555554,1.4496768236380424,0.88,1.6873473375671717,1.431111111111111,1.431111111111111,1.3533333333333333,1.7,3,pooled_hazard_logit,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4496768236380424,1
0.22,560,1.3220910623946038,20,0,0.44821428571428573,0.26782178217821784,1.6735542645893846,0.720196115924858,66.57198935004318,1.6253594337535942,1.656353385660383,2,2,1.239460370994941,1.3575042158516022,1.4743213173119714,0.8378378378378378,1.656353385660383,1.3014084507042254,1.431111111111111,1.0769230769230769,1.7,7,pooled_hazard_logit,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4743213173119714,1
0.22,306,1.2101694915254237,20,0,0.5228758169934641,0.3379032258064516,1.5474129190260035,0.7218276797316271,62.93809882305471,1.5474129190260035,1.5474129190260035,1,1,1.1666666666666667,1.2853107344632768,1.423650975889782,0.7441860465116279,1.5474129190260035,1.2101694915254237,1.2101694915254237,1.1136363636363638,1.4349999999999998,4,pooled_hazard_interaction_logit,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.423650975889782,2
0.22,337,1.3290140845070424,20,0,0.3560830860534125,0.22186234817813766,1.6049730338538848,0.673796304032448,39.4192709307838,1.6049730338538848,1.6049730338538848,1,1,1.3014084507042254,1.36056338028169,1.5255882352941177,0.8283132530120482,1.6049730338538848,1.3290140845070424,1.3290140845070424,1.0818181818181818,1.646153846153846,4,pooled_hazard_interaction_logit,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5255882352941177,2
0.22,227,1.4124444444444442,20,0,0.5594713656387665,0.3401273885350318,1.6448877229454373,0.7723526094312612,99.89255707193603,1.6448877229454373,1.6448877229454373,1,1,1.2444444444444442,1.5244444444444443,1.3083333333333333,0.8783783783783784,1.6448877229454373,1.4124444444444442,1.4124444444444442,1.291111111111111,1.75,3,pooled_hazard_interaction_logit,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3083333333333333,2
0.22,564,1.3315345699831367,20,0,0.4379432624113475,0.26782178217821784,1.635204048190244,0.7168491974519428,63.75869638121209,1.6049730338538848,1.624930378399661,2,2,1.2748735244519394,1.3693086003372683,1.3984077535479402,0.8407871198568873,1.624930378399661,1.3290140845070424,1.4124444444444442,1.0818181818181818,1.75,7,pooled_hazard_interaction_logit,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3984077535479402,2
0.22,308,1.2180790960451977,20,0,0.5487012987012987,0.3379032258064516,1.623841552242507,0.6911967767348162,60.42087829545375,1.623841552242507,1.623841552242507,1,1,1.1864406779661016,1.2457627118644068,1.5522388059701495,0.7623762376237624,1.623841552242507,1.2180790960451977,1.2180790960451977,1.12,1.3522727272727273,4,pooled_hazard_hist,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5522388059701495,3
0.22,311,1.2264788732394367,20,0,0.3183279742765273,0.22186234817813766,1.4347994461004059,0.6429832823169296,20.417357568421323,1.4347994461004059,1.4347994461004059,1,1,1.143661971830986,1.2816901408450705,1.3183673469387756,0.7418300653594772,1.4347994461004059,1.2264788732394367,1.2264788732394367,1.1666666666666667,1.3076923076923077,4,pooled_hazard_hist,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3183673469387756,3
