candidate,h,mean_bps,ci_lo,ci_hi
hist_h5_urgent_cap2,1,27.669534252734067,23.525024519923385,31.8850169751676
hist_h5_urgent_cap2,3,50.18942371963817,40.35719453398939,62.87574579629082
hist_h5_urgent_cap2,5,59.826575229179845,45.48923481022784,76.29616443156829
hist_h5_urgent_cap2,10,76.71754125725401,46.72514464042499,105.11941080756297
hist_h5_urgent_cap2,20,90.17826441461932,34.93170714015196,145.66399259813744
hist_mean_urgent_cap2,1,27.378409934019153,22.9372343493516,31.69532106607633
hist_mean_urgent_cap2,3,50.526565450984364,41.02829636098429,61.335831820690906
hist_mean_urgent_cap2,5,62.229238975145954,49.60902227512807,77.30435943654106
hist_mean_urgent_cap2,10,83.58283011667336,58.624226238136856,108.15911181345473
hist_mean_urgent_cap2,20,101.4325130135252,48.32177361824513,149.78940033624076
recent_hist_h5_urgent_cap2,1,26.295319483525237,21.421307499447693,30.791414196866224
recent_hist_h5_urgent_cap2,3,48.159046991335,38.431773088904464,59.111350427212
recent_hist_h5_urgent_cap2,5,59.55507594939691,46.242918901036184,74.36115753862946
recent_hist_h5_urgent_cap2,10,76.94960518052237,49.56375475403396,102.83492939480018
recent_hist_h5_urgent_cap2,20,90.59302021452835,35.38294473096093,143.57247850766373
recent_hist_mean_urgent_cap2,1,28.386703657701663,23.529303141199023,34.057992595067994
recent_hist_mean_urgent_cap2,3,52.69894417786589,43.67556101372237,63.133213208893075
recent_hist_mean_urgent_cap2,5,64.95111515043172,52.466039515166365,78.444777709157
recent_hist_mean_urgent_cap2,10,86.72041934027976,61.55072048894257,108.64277247960962
recent_hist_mean_urgent_cap2,20,105.22410739336595,53.332415683778095,149.38642197949738
logit_h5_urgent_cap2,1,26.088476661891256,21.343445549320187,31.19535357534777
logit_h5_urgent_cap2,3,47.71061918576238,36.475759802338644,60.28388551741233
logit_h5_urgent_cap2,5,58.7304201915029,41.35622423391498,76.39842164309188
logit_h5_urgent_cap2,10,69.85178015026675,36.54173242442288,103.93562001116156
logit_h5_urgent_cap2,20,74.97711301219799,8.169491021894142,140.08823670676
logit_mean_urgent_cap2,1,26.55763582554761,20.299498112525328,32.222291088528216
logit_mean_urgent_cap2,3,49.43680513955079,37.8800318644428,63.46327755960227
logit_mean_urgent_cap2,5,61.04712625601189,43.448475734838446,80.18244934268039
logit_mean_urgent_cap2,10,70.22646768796477,37.332251043557804,105.05623738230705
logit_mean_urgent_cap2,20,73.28235721378194,9.204973538793912,139.97114639950792
local_logit_h5_urgent_cap2,1,25.06416244756067,19.9926073397136,30.493513638139742
local_logit_h5_urgent_cap2,3,44.43580197236599,34.70132361182103,56.19682145592132
local_logit_h5_urgent_cap2,5,54.223937580758786,39.970570345389795,69.52112847530512
local_logit_h5_urgent_cap2,10,64.88566643772738,35.109643949568145,94.76000300933903
local_logit_h5_urgent_cap2,20,72.28907139248084,10.283818796461052,133.92402369458995
local_logit_mean_urgent_cap2,1,26.102141661242943,20.543978606920938,31.631506713197858
local_logit_mean_urgent_cap2,3,45.45476685834397,36.40178846878149,57.39646080830539
local_logit_mean_urgent_cap2,5,56.38265529896859,43.93948932323773,72.99057657023407
local_logit_mean_urgent_cap2,10,66.65371818153722,38.42780668566389,96.85419796976875
local_logit_mean_urgent_cap2,20,73.26449421183158,12.561644196358243,137.66541493953352
hazard_hist_h5_urgent_cap2,1,27.5843283219622,23.2580110260352,32.956898332543695
hazard_hist_h5_urgent_cap2,3,47.9671905286277,39.476262979292535,58.70028781567938
hazard_hist_h5_urgent_cap2,5,58.949357669520765,46.52830100744234,73.03412520160626
hazard_hist_h5_urgent_cap2,10,81.2857085807944,56.53032665243955,105.7531853264132
hazard_hist_h5_urgent_cap2,20,102.87648943314292,46.76783985400516,147.52185757476573
hazard_hist_mean_urgent_cap2,1,27.696255809207475,23.76163087987049,32.84038982817842
hazard_hist_mean_urgent_cap2,3,47.07981536696682,37.89580375319101,58.09430430770784
hazard_hist_mean_urgent_cap2,5,57.91032094777312,44.508468997915045,72.35408435318462
hazard_hist_mean_urgent_cap2,10,78.66764993966041,52.37001403269411,104.90315806536441
