candidate,control,h,metric,block_dates,draws,estimate,ci_lo,ci_hi,difference,delta_lo,delta_hi
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,1,lift,20,1000,1.9419808499185107,1.7888386424297777,2.1167482323803983,0.006253531767668852,-0.003241700769256156,0.01579991845686751
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,1,sym,20,1000,31.773217309438703,26.481762091730243,38.03981491863503,-0.41310006433240076,-1.7127162190047847,0.8511085372740146
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,1,forward,20,1000,72.49776336444098,64.2629855560082,80.76222279333733,-2.9029218570596953,-5.157827427438995,-0.8721824195859994
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,3,lift,20,1000,2.0841186762873622,1.8897891395429356,2.313286263011275,0.01296530961094522,-0.040064985075195285,0.06166458450253603
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,3,sym,20,1000,49.72260304023521,41.23357362922858,60.21375279128816,0.20313589379443897,-1.8964535841345165,2.4061608167968713
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,3,forward,20,1000,85.96290562265469,71.97477329645638,100.2596996844601,0.15770139473325173,-2.426999215686828,2.826868920981297
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,5,lift,20,1000,2.0667588236183554,1.8781004167950581,2.2803485643946244,0.012722079221020977,-0.04566940100863129,0.07042326155565655
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,5,sym,20,1000,56.259575299936614,46.077473909873234,67.74450508609064,0.9464670495721208,-1.778130103818165,3.8961530779533002
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,5,forward,20,1000,88.71711785996581,68.25043332946744,108.87984918792591,1.1517084286181074,-1.8087145375397427,4.636788857706657
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,10,lift,20,1000,2.1308595800979306,1.9048507190369326,2.3810151164454827,0.053323484338763105,-0.02458161965204667,0.12763287008476468
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,10,sym,20,1000,61.70516547718843,46.64987922321392,76.83168599414844,2.992892173153116,-1.7466084530817048,8.217704314287799
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,10,forward,20,1000,90.84542495968337,59.47488270913872,120.87742056704639,2.5515890380158197,-2.2503466296610104,6.920560880149009
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,20,lift,20,1000,2.125004486503289,1.8513615235564287,2.437599675735823,0.049909486708698214,-0.0493803480129263,0.15454146831497634
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,20,sym,20,1000,72.9697186917824,45.461400821177456,100.29868720695139,2.075822118370965,-2.6401305006075733,7.395669635254009
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,20,forward,20,1000,92.08485267886789,32.50754247336779,148.29501246029415,5.345264051199692,-3.7330091386775877,14.52868131556377
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,1,lift,50,1000,1.9419808499185107,1.7616269390667667,2.1395552112969223,0.006253531767668852,-0.0027253810961708367,0.015874089088872563
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,1,sym,50,1000,31.773217309438703,26.103974840084724,38.29496451407349,-0.41310006433240076,-1.7864135528501297,1.0067750697433047
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,1,forward,50,1000,72.49776336444098,63.47868677634994,81.85250330113061,-2.9029218570596953,-5.098022123758435,-0.7159361515320546
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,3,lift,50,1000,2.0841186762873622,1.8564506275631845,2.3453720917447805,0.01296530961094522,-0.03762436603204215,0.05796747724928522
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,3,sym,50,1000,49.72260304023521,40.221831220230634,60.73327635355141,0.20313589379443897,-1.723180725182993,2.2942906867657626
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,3,forward,50,1000,85.96290562265469,69.88270772586615,101.9255241779127,0.15770139473325173,-2.4565046134460338,2.854534701440373
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,5,lift,50,1000,2.0667588236183554,1.8526087486317746,2.297918839988514,0.012722079221020977,-0.033329762246969895,0.055009356886652934
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,5,sym,50,1000,56.259575299936614,44.62934209345873,68.36012153912509,0.9464670495721208,-1.2497390569964857,3.460135044341217
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,5,forward,50,1000,88.71711785996581,64.93674627263793,111.69309411496897,1.1517084286181074,-1.418126614435858,4.102645064592798
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,10,lift,50,1000,2.1308595800979306,1.865835663800106,2.4352530590693986,0.053323484338763105,-0.011334432991681609,0.11636501428885443
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,10,sym,50,1000,61.70516547718843,47.6058328626685,76.87941931960903,2.992892173153116,-1.5464974055082397,8.55318402647496
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,10,forward,50,1000,90.84542495968337,51.51902609353407,131.2016348278641,2.5515890380158197,-1.876208353612199,7.56322985531824
margin_ridge_local_mean_urgent_cap2,known_change_z_urgent_cap2,20,lift,50,1000,2.125004486503289,1.8186730759904155,2.5095327397185976,0.049909486708698214,-0.05704612471276033,0.1509052353533542
