candidate,h,metric,mean_bps,ci_lo,ci_hi,n
four_horizon_cat_geomean_ap37_fallback_cap2,1,sym,31.812637828264748,25.93872441869859,39.07056762511544,659
four_horizon_cat_geomean_ap37_fallback_cap2,1,forward,96.46977426223722,84.25162215186,110.15662868050099,659
four_horizon_cat_geomean_ap37_fallback_cap2,3,sym,63.411004991959764,51.26409101038365,78.89649051464727,659
four_horizon_cat_geomean_ap37_fallback_cap2,3,forward,125.1400745894515,105.19064047715402,144.9582967990413,659
four_horizon_cat_geomean_ap37_fallback_cap2,5,sym,76.78535117788945,61.66426213232633,94.79004372116079,659
four_horizon_cat_geomean_ap37_fallback_cap2,5,forward,134.38533244909095,110.66943609939824,158.218252869944,659
four_horizon_cat_geomean_ap37_fallback_cap2,10,sym,82.62403673188872,62.51417509939392,104.51645594601281,651
four_horizon_cat_geomean_ap37_fallback_cap2,10,forward,133.12310626206062,98.5590730614007,164.23908131304927,651
four_horizon_cat_geomean_ap37_fallback_cap2,20,sym,90.80263442120551,57.697394693092804,123.07926288830251,642
four_horizon_cat_geomean_ap37_fallback_cap2,20,forward,131.03860700737582,66.98602448743497,186.3936501498204,642
known_next_not_lower_cd3,1,sym,26.56403232616659,21.334802323719625,32.030100571862135,967
known_next_not_lower_cd3,1,forward,63.21552328836044,55.415078973786,71.29421834656962,967
known_next_not_lower_cd3,3,sym,41.10111569663991,32.035457050051,50.670194098712535,962
known_next_not_lower_cd3,3,forward,69.97117307419252,58.55000377485476,81.07704343045174,962
known_next_not_lower_cd3,5,sym,44.424363611080274,34.44495292050289,54.55815309400358,957
known_next_not_lower_cd3,5,forward,71.48041241752762,55.59302319460247,87.41513765231424,957
known_next_not_lower_cd3,10,sym,46.841083218503854,31.852750692920843,61.345290816857975,951
known_next_not_lower_cd3,10,forward,72.94801765357498,42.85934996536024,101.35301815800841,951
known_next_not_lower_cd3,20,sym,55.00354473092315,25.315782098595168,84.72161653941498,931
known_next_not_lower_cd3,20,forward,74.11017150510715,16.435136776624407,128.66674910032268,931
