period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025_2026,no_moex,1.3103179067978552,0.007748062984253936,0.03424143964008998,5,1.776353905150771,1.2887273429525201
retrospective_2025_2026,cny_all,1.743420816041773,0.00024993751562109475,0.00024993751562109475,5,1.776353905150771,1.2887273429525201
retrospective_2025_2026,cny_trend,1.6587198869991584,0.00024993751562109475,0.00024993751562109475,5,1.776353905150771,1.2887273429525201
retrospective_2025_2026,cny_intraday,1.776353905150771,0.00024993751562109475,0.00024993751562109475,5,1.776353905150771,1.2887273429525201
retrospective_2025_2026,cny_stale20,1.3147275520033321,0.009747563109222694,0.03074231442139465,5,1.776353905150771,1.2887273429525201
