horizon,case_lift,pooled_lift,base_rate,hit_rate,n_signals,frequency,future_benefit_bps,symmetric_benefit_bps,candidate,currency
10,1.8136363636363637,1.8136363636363637,0.21052631578947367,0.38181818181818183,55,1.173780487804878,77.18608977705922,54.37015682286501,mean_basis_hard_w100,KZT
20,2.1287469287469287,2.1287469287469287,0.16228070175438597,0.34545454545454546,55,1.173780487804878,60.15905871801338,55.9392604959358,mean_basis_hard_w100,KZT
1,1.6047112898592357,1.6047112898592357,0.5175438596491229,0.8305084745762712,59,1.2591463414634148,65.81789277544219,20.384971245877853,mean_basis_soft_w010,KZT
3,1.7340286831812255,1.7340286831812255,0.34210526315789475,0.5932203389830508,59,1.2591463414634148,78.3457849103572,37.09510831223068,mean_basis_soft_w010,KZT
5,1.6205576817933296,1.6205576817933296,0.2719298245614035,0.4406779661016949,59,1.2591463414634148,75.93331408705396,38.197064022038035,mean_basis_soft_w010,KZT
10,1.690677966101695,1.690677966101695,0.21052631578947367,0.3559322033898305,59,1.2591463414634148,67.16145932874664,37.003548628740674,mean_basis_soft_w010,KZT
20,1.7755382501145214,1.7755382501145214,0.16228070175438597,0.288135593220339,59,1.2591463414634148,46.925260605929566,33.65650117607718,mean_basis_soft_w010,KZT
1,1.5719620798621086,1.5719620798621086,0.5175438596491229,0.8135593220338984,59,1.2591463414634148,64.20110519463796,19.660058047061074,mean_basis_soft_w025,KZT
3,1.6844850065189048,1.6844850065189048,0.34210526315789475,0.576271186440678,59,1.2591463414634148,74.70293397774535,35.56471387025729,mean_basis_soft_w025,KZT
5,1.5582285401858937,1.5582285401858937,0.2719298245614035,0.423728813559322,59,1.2591463414634148,69.43008592607723,36.189237821968995,mean_basis_soft_w025,KZT
10,1.690677966101695,1.690677966101695,0.21052631578947367,0.3559322033898305,59,1.2591463414634148,67.37797333091142,40.88043540214216,mean_basis_soft_w025,KZT
20,1.7755382501145214,1.7755382501145214,0.16228070175438597,0.288135593220339,59,1.2591463414634148,53.65695705367908,40.456335318734894,mean_basis_soft_w025,KZT
1,1.6271186440677963,1.6271186440677963,0.5175438596491229,0.8421052631578947,57,1.2164634146341464,68.34380163398312,20.587180513064233,mean_basis_soft_w050,KZT
3,1.846153846153846,1.846153846153846,0.34210526315789475,0.631578947368421,57,1.2164634146341464,83.75280262287299,39.20691674495526,mean_basis_soft_w050,KZT
5,1.7419354838709675,1.7419354838709675,0.2719298245614035,0.47368421052631576,57,1.2164634146341464,80.43188596063615,41.86412297297486,mean_basis_soft_w050,KZT
10,1.9166666666666667,1.9166666666666667,0.21052631578947367,0.40350877192982454,57,1.2164634146341464,80.51557514702981,47.87599590672978,mean_basis_soft_w050,KZT
20,2.054054054054054,2.054054054054054,0.16228070175438597,0.3333333333333333,57,1.2164634146341464,76.03879694984252,51.485581669614426,mean_basis_soft_w050,KZT
1,1.6323787258912914,1.6323787258912914,0.5175438596491229,0.8448275862068966,58,1.2378048780487805,67.96444665591318,24.33016440211896,mean_basis_soft_w075,KZT
3,1.9151193633952253,1.9151193633952253,0.34210526315789475,0.6551724137931034,58,1.2378048780487805,90.3848864312865,45.944605064457924,mean_basis_soft_w075,KZT
5,1.9021134593993327,1.9021134593993327,0.2719298245614035,0.5172413793103449,58,1.2378048780487805,90.10953395798785,52.26163277418919,mean_basis_soft_w075,KZT
10,1.8836206896551726,1.8836206896551726,0.21052631578947367,0.39655172413793105,58,1.2378048780487805,85.2389306646063,58.33739633315784,mean_basis_soft_w075,KZT
20,2.124883504193849,2.124883504193849,0.16228070175438597,0.3448275862068966,58,1.2378048780487805,84.25701788529692,68.55259643892487,mean_basis_soft_w075,KZT
1,1.6160246533127887,1.6160246533127887,0.5175438596491229,0.8363636363636363,55,1.173780487804878,70.36725121171442,24.2048624867642,mean_basis_soft_w100,KZT
3,1.86013986013986,1.86013986013986,0.34210526315789475,0.6363636363636364,55,1.173780487804878,90.57325983406513,44.228005221899224,mean_basis_soft_w100,KZT
5,1.8052785923753665,1.8052785923753665,0.2719298245614035,0.4909090909090909,55,1.173780487804878,89.37097886111462,50.90724910175321,mean_basis_soft_w100,KZT
10,1.8136363636363637,1.8136363636363637,0.21052631578947367,0.38181818181818183,55,1.173780487804878,77.18608977705922,54.37015682286501,mean_basis_soft_w100,KZT
20,2.1287469287469287,2.1287469287469287,0.16228070175438597,0.34545454545454546,55,1.173780487804878,60.15905871801338,55.9392604959358,mean_basis_soft_w100,KZT
1,1.6271186440677963,1.6271186440677963,0.5175438596491229,0.8421052631578947,57,1.2164634146341464,67.96638503141915,20.06062269177453,last_basis_any_w010,KZT
3,1.7435897435897434,1.7435897435897434,0.34210526315789475,0.5964912280701754,57,1.2164634146341464,80.71753414827157,37.21415597340137,last_basis_any_w010,KZT
5,1.6129032258064515,1.6129032258064515,0.2719298245614035,0.43859649122807015,57,1.2164634146341464,78.11417230195026,38.86211393510383,last_basis_any_w010,KZT
10,1.6666666666666667,1.6666666666666667,0.21052631578947367,0.3508771929824561,57,1.2164634146341464,69.18380902129164,38.10853695446364,last_basis_any_w010,KZT
20,1.7297297297297296,1.7297297297297296,0.16228070175438597,0.2807017543859649,57,1.2164634146341464,50.252103099021696,36.07943366967017,last_basis_any_w010,KZT
1,1.6323787258912914,1.6323787258912914,0.5175438596491229,0.8448275862068966,58,1.2378048780487805,65.96589335691372,18.938188640846242,last_basis_any_w025,KZT
3,1.7639257294429707,1.7639257294429707,0.34210526315789475,0.603448275862069,58,1.2378048780487805,80.54181407962547,37.38588660792341,last_basis_any_w025,KZT
5,1.6484983314794215,1.6484983314794215,0.2719298245614035,0.4482758620689655,58,1.2378048780487805,76.9732433897825,38.6476285293056,last_basis_any_w025,KZT
10,1.8017241379310345,1.8017241379310345,0.21052631578947367,0.3793103448275862,58,1.2378048780487805,75.3245586434536,43.34602707480804,last_basis_any_w025,KZT
20,1.9123951537744641,1.9123951537744641,0.16228070175438597,0.3103448275862069,58,1.2378048780487805,63.547103730453195,45.62412647969483,last_basis_any_w025,KZT
1,1.5808936825885977,1.5808936825885977,0.5175438596491229,0.8181818181818182,55,1.173780487804878,64.22664096506543,21.389219095538028,last_basis_any_w050,KZT
3,1.7538461538461538,1.7538461538461538,0.34210526315789475,0.6,55,1.173780487804878,86.67706208924913,45.14204193317623,last_basis_any_w050,KZT
5,1.6715542521994133,1.6715542521994133,0.2719298245614035,0.45454545454545453,55,1.173780487804878,85.48537645754993,49.43006643104998,last_basis_any_w050,KZT
10,1.7272727272727275,1.7272727272727275,0.21052631578947367,0.36363636363636365,55,1.173780487804878,77.1599402042063,55.22400210624084,last_basis_any_w050,KZT
20,1.9046683046683046,1.9046683046683046,0.16228070175438597,0.3090909090909091,55,1.173780487804878,74.75284152677563,63.27591466521711,last_basis_any_w050,KZT
1,1.6374604998563629,1.6374604998563629,0.5175438596491229,0.847457627118644,59,1.2591463414634148,66.66350746162189,22.766532604206358,last_basis_any_w075,KZT
3,1.8826597131681875,1.8826597131681875,0.34210526315789475,0.6440677966101694,59,1.2591463414634148,87.31369318721592,43.12143093664027,last_basis_any_w075,KZT
5,1.807545106615637,1.807545106615637,0.2719298245614035,0.4915254237288136,59,1.2591463414634148,85.66112116255226,50.09567603602236,last_basis_any_w075,KZT
10,1.8516949152542375,1.8516949152542375,0.21052631578947367,0.3898305084745763,59,1.2591463414634148,79.25823802892057,59.04229669240341,last_basis_any_w075,KZT
20,2.19331195602382,2.19331195602382,0.16228070175438597,0.3559322033898305,59,1.2591463414634148,76.11941637220231,67.11524100093109,last_basis_any_w075,KZT
1,1.5871670702179175,1.5871670702179175,0.5175438596491229,0.8214285714285714,56,1.1951219512195124,66.65836780101806,23.723573311222385,last_basis_any_w100,KZT
3,1.8269230769230769,1.8269230769230769,0.34210526315789475,0.625,56,1.1951219512195124,89.24259368634804,47.62537305582499,last_basis_any_w100,KZT
5,1.9043778801843319,1.9043778801843319,0.2719298245614035,0.5178571428571429,56,1.1951219512195124,91.10844039279617,56.91788222586258,last_basis_any_w100,KZT
10,1.8660714285714286,1.8660714285714286,0.21052631578947367,0.39285714285714285,56,1.1951219512195124,86.98817571010332,67.69084132029998,last_basis_any_w100,KZT
20,2.0907335907335907,2.0907335907335907,0.16228070175438597,0.3392857142857143,56,1.1951219512195124,79.90308864398756,75.29239965248975,last_basis_any_w100,KZT
1,1.6271186440677963,1.6271186440677963,0.5175438596491229,0.8421052631578947,57,1.2164634146341464,67.96638503141915,20.06062269177453,last_basis_hard_w010,KZT
3,1.7435897435897434,1.7435897435897434,0.34210526315789475,0.5964912280701754,57,1.2164634146341464,80.71753414827157,37.21415597340137,last_basis_hard_w010,KZT
5,1.6129032258064515,1.6129032258064515,0.2719298245614035,0.43859649122807015,57,1.2164634146341464,78.11417230195026,38.86211393510383,last_basis_hard_w010,KZT
10,1.6666666666666667,1.6666666666666667,0.21052631578947367,0.3508771929824561,57,1.2164634146341464,69.18380902129164,38.10853695446364,last_basis_hard_w010,KZT
20,1.7297297297297296,1.7297297297297296,0.16228070175438597,0.2807017543859649,57,1.2164634146341464,50.252103099021696,36.07943366967017,last_basis_hard_w010,KZT
1,1.6323787258912914,1.6323787258912914,0.5175438596491229,0.8448275862068966,58,1.2378048780487805,65.96589335691372,18.938188640846242,last_basis_hard_w025,KZT
3,1.7639257294429707,1.7639257294429707,0.34210526315789475,0.603448275862069,58,1.2378048780487805,80.54181407962547,37.38588660792341,last_basis_hard_w025,KZT
5,1.6484983314794215,1.6484983314794215,0.2719298245614035,0.4482758620689655,58,1.2378048780487805,76.9732433897825,38.6476285293056,last_basis_hard_w025,KZT
10,1.8017241379310345,1.8017241379310345,0.21052631578947367,0.3793103448275862,58,1.2378048780487805,75.3245586434536,43.34602707480804,last_basis_hard_w025,KZT
20,1.9123951537744641,1.9123951537744641,0.16228070175438597,0.3103448275862069,58,1.2378048780487805,63.547103730453195,45.62412647969483,last_basis_hard_w025,KZT
1,1.5808936825885977,1.5808936825885977,0.5175438596491229,0.8181818181818182,55,1.173780487804878,64.22664096506543,21.389219095538028,last_basis_hard_w050,KZT
3,1.7538461538461538,1.7538461538461538,0.34210526315789475,0.6,55,1.173780487804878,86.67706208924913,45.14204193317623,last_basis_hard_w050,KZT
5,1.6715542521994133,1.6715542521994133,0.2719298245614035,0.45454545454545453,55,1.173780487804878,85.48537645754993,49.43006643104998,last_basis_hard_w050,KZT
10,1.7272727272727275,1.7272727272727275,0.21052631578947367,0.36363636363636365,55,1.173780487804878,77.1599402042063,55.22400210624084,last_basis_hard_w050,KZT
20,1.9046683046683046,1.9046683046683046,0.16228070175438597,0.3090909090909091,55,1.173780487804878,74.75284152677563,63.27591466521711,last_basis_hard_w050,KZT
1,1.6374604998563629,1.6374604998563629,0.5175438596491229,0.847457627118644,59,1.2591463414634148,66.66350746162189,22.766532604206358,last_basis_hard_w075,KZT
3,1.8826597131681875,1.8826597131681875,0.34210526315789475,0.6440677966101694,59,1.2591463414634148,87.31369318721592,43.12143093664027,last_basis_hard_w075,KZT
5,1.807545106615637,1.807545106615637,0.2719298245614035,0.4915254237288136,59,1.2591463414634148,85.66112116255226,50.09567603602236,last_basis_hard_w075,KZT
10,1.8516949152542375,1.8516949152542375,0.21052631578947367,0.3898305084745763,59,1.2591463414634148,79.25823802892057,59.04229669240341,last_basis_hard_w075,KZT
20,2.19331195602382,2.19331195602382,0.16228070175438597,0.3559322033898305,59,1.2591463414634148,76.11941637220231,67.11524100093109,last_basis_hard_w075,KZT
1,1.5871670702179175,1.5871670702179175,0.5175438596491229,0.8214285714285714,56,1.1951219512195124,66.65836780101806,23.723573311222385,last_basis_hard_w100,KZT
3,1.8269230769230769,1.8269230769230769,0.34210526315789475,0.625,56,1.1951219512195124,89.24259368634804,47.62537305582499,last_basis_hard_w100,KZT
5,1.9043778801843319,1.9043778801843319,0.2719298245614035,0.5178571428571429,56,1.1951219512195124,91.10844039279617,56.91788222586258,last_basis_hard_w100,KZT
10,1.8660714285714286,1.8660714285714286,0.21052631578947367,0.39285714285714285,56,1.1951219512195124,86.98817571010332,67.69084132029998,last_basis_hard_w100,KZT
20,2.0907335907335907,2.0907335907335907,0.16228070175438597,0.3392857142857143,56,1.1951219512195124,79.90308864398756,75.29239965248975,last_basis_hard_w100,KZT
1,1.6271186440677963,1.6271186440677963,0.5175438596491229,0.8421052631578947,57,1.2164634146341464,67.96638503141915,20.06062269177453,last_basis_soft_w010,KZT
3,1.7435897435897434,1.7435897435897434,0.34210526315789475,0.5964912280701754,57,1.2164634146341464,80.71753414827157,37.21415597340137,last_basis_soft_w010,KZT
5,1.6129032258064515,1.6129032258064515,0.2719298245614035,0.43859649122807015,57,1.2164634146341464,78.11417230195026,38.86211393510383,last_basis_soft_w010,KZT
10,1.6666666666666667,1.6666666666666667,0.21052631578947367,0.3508771929824561,57,1.2164634146341464,69.18380902129164,38.10853695446364,last_basis_soft_w010,KZT
20,1.7297297297297296,1.7297297297297296,0.16228070175438597,0.2807017543859649,57,1.2164634146341464,50.252103099021696,36.07943366967017,last_basis_soft_w010,KZT
1,1.6323787258912914,1.6323787258912914,0.5175438596491229,0.8448275862068966,58,1.2378048780487805,65.96589335691372,18.938188640846242,last_basis_soft_w025,KZT
3,1.7639257294429707,1.7639257294429707,0.34210526315789475,0.603448275862069,58,1.2378048780487805,80.54181407962547,37.38588660792341,last_basis_soft_w025,KZT
5,1.6484983314794215,1.6484983314794215,0.2719298245614035,0.4482758620689655,58,1.2378048780487805,76.9732433897825,38.6476285293056,last_basis_soft_w025,KZT
10,1.8017241379310345,1.8017241379310345,0.21052631578947367,0.3793103448275862,58,1.2378048780487805,75.3245586434536,43.34602707480804,last_basis_soft_w025,KZT
20,1.9123951537744641,1.9123951537744641,0.16228070175438597,0.3103448275862069,58,1.2378048780487805,63.547103730453195,45.62412647969483,last_basis_soft_w025,KZT
1,1.574387947269303,1.574387947269303,0.5175438596491229,0.8148148148148148,54,1.152439024390244,64.5511835401231,21.884502717001038,last_basis_soft_w050,KZT
3,1.732193732193732,1.732193732193732,0.34210526315789475,0.5925925925925926,54,1.152439024390244,87.08054573526258,45.27242760974095,last_basis_soft_w050,KZT
5,1.6344086021505375,1.6344086021505375,0.2719298245614035,0.4444444444444444,54,1.152439024390244,85.80822229393914,49.584352496262774,last_basis_soft_w050,KZT
10,1.6712962962962965,1.6712962962962965,0.21052631578947367,0.35185185185185186,54,1.152439024390244,77.62715295691306,55.61742952124434,last_basis_soft_w050,KZT
20,1.8258258258258258,1.8258258258258258,0.16228070175438597,0.2962962962962963,54,1.152439024390244,71.7622214267072,62.300965498022435,last_basis_soft_w050,KZT
1,1.6374604998563629,1.6374604998563629,0.5175438596491229,0.847457627118644,59,1.2591463414634148,66.66350746162189,22.766532604206358,last_basis_soft_w075,KZT
3,1.8826597131681875,1.8826597131681875,0.34210526315789475,0.6440677966101694,59,1.2591463414634148,87.31369318721592,43.12143093664027,last_basis_soft_w075,KZT
5,1.807545106615637,1.807545106615637,0.2719298245614035,0.4915254237288136,59,1.2591463414634148,85.66112116255226,50.09567603602236,last_basis_soft_w075,KZT
10,1.8516949152542375,1.8516949152542375,0.21052631578947367,0.3898305084745763,59,1.2591463414634148,79.25823802892057,59.04229669240341,last_basis_soft_w075,KZT
20,2.19331195602382,2.19331195602382,0.16228070175438597,0.3559322033898305,59,1.2591463414634148,76.11941637220231,67.11524100093109,last_basis_soft_w075,KZT
1,1.5871670702179175,1.5871670702179175,0.5175438596491229,0.8214285714285714,56,1.1951219512195124,66.65836780101806,23.723573311222385,last_basis_soft_w100,KZT
3,1.8269230769230769,1.8269230769230769,0.34210526315789475,0.625,56,1.1951219512195124,89.24259368634804,47.62537305582499,last_basis_soft_w100,KZT
5,1.9043778801843319,1.9043778801843319,0.2719298245614035,0.5178571428571429,56,1.1951219512195124,91.10844039279617,56.91788222586258,last_basis_soft_w100,KZT
10,1.8660714285714286,1.8660714285714286,0.21052631578947367,0.39285714285714285,56,1.1951219512195124,86.98817571010332,67.69084132029998,last_basis_soft_w100,KZT
20,2.0907335907335907,2.0907335907335907,0.16228070175438597,0.3392857142857143,56,1.1951219512195124,79.90308864398756,75.29239965248975,last_basis_soft_w100,KZT
1,1.4836691277687397,1.4836691277687397,0.5745614035087719,0.8524590163934426,61,1.301829268292683,59.6213711132538,13.703410102484304,incumbent,AMD
3,1.6918032786885244,1.6918032786885244,0.4166666666666667,0.7049180327868853,61,1.301829268292683,82.94346615664004,27.457735656998853,incumbent,AMD
5,1.6865253898440624,1.6865253898440624,0.35964912280701755,0.6065573770491803,61,1.301829268292683,93.23204046838067,31.617098962734154,incumbent,AMD
10,1.6792587312900926,1.6792587312900926,0.3026315789473684,0.5081967213114754,61,1.301829268292683,114.13289365006044,36.01719620597045,incumbent,AMD
20,1.6532156368221942,1.6532156368221942,0.22807017543859648,0.3770491803278688,61,1.301829268292683,143.45454685232306,44.76045202595919,incumbent,AMD
1,1.4597389805466634,1.4597389805466634,0.5745614035087719,0.8387096774193549,62,1.3231707317073171,58.81224111160166,13.894077018452291,mean_basis_any_w010,AMD
3,1.664516129032258,1.664516129032258,0.4166666666666667,0.6935483870967742,62,1.3231707317073171,82.16220922702368,28.06436108947246,mean_basis_any_w010,AMD
5,1.6593233674272228,1.6593233674272228,0.35964912280701755,0.5967741935483871,62,1.3231707317073171,93.95338144021916,33.14956570025792,mean_basis_any_w010,AMD
10,1.6521739130434783,1.6521739130434783,0.3026315789473684,0.5,62,1.3231707317073171,117.30602816785702,40.18660164566196,mean_basis_any_w010,AMD
20,1.6265508684863526,1.6265508684863526,0.22807017543859648,0.3709677419354839,62,1.3231707317073171,150.4050275577783,51.78602541143879,mean_basis_any_w010,AMD
1,1.4878108840187145,1.4878108840187145,0.5745614035087719,0.8548387096774194,62,1.3231707317073171,64.74116270394694,17.26426826739674,mean_basis_any_w025,AMD
3,1.7032258064516128,1.7032258064516128,0.4166666666666667,0.7096774193548387,62,1.3231707317073171,89.24600920613959,34.407486415447295,mean_basis_any_w025,AMD
5,1.7041699449252556,1.7041699449252556,0.35964912280701755,0.6129032258064516,62,1.3231707317073171,102.63754561550863,41.42758369791827,mean_basis_any_w025,AMD
10,1.7054698457223,1.7054698457223,0.3026315789473684,0.5161290322580645,62,1.3231707317073171,126.61578128402441,52.69434809733874,mean_basis_any_w025,AMD
20,1.6972704714640199,1.6972704714640199,0.22807017543859648,0.3870967741935484,62,1.3231707317073171,163.81622013411976,69.1638198139559,mean_basis_any_w025,AMD
1,1.5083969465648854,1.5083969465648854,0.5745614035087719,0.8666666666666667,60,1.2804878048780488,65.49995151239757,17.768024398728983,mean_basis_any_w050,AMD
3,1.72,1.72,0.4166666666666667,0.7166666666666667,60,1.2804878048780488,84.09064799333669,32.725767217643096,mean_basis_any_w050,AMD
5,1.7146341463414632,1.7146341463414634,0.3596491228070176,0.6166666666666667,60,1.2804878048780488,94.10149489323453,38.91342575070553,mean_basis_any_w050,AMD
10,1.8173913043478263,1.8173913043478263,0.3026315789473684,0.55,60,1.2804878048780488,118.01914288768558,51.621746693963544,mean_basis_any_w050,AMD
20,2.0461538461538464,2.0461538461538464,0.22807017543859648,0.4666666666666667,60,1.2804878048780488,165.27430599624532,77.87710232070533,mean_basis_any_w050,AMD
