horizon,case_lift,pooled_lift,base_rate,hit_rate,n_signals,frequency,future_benefit_bps,symmetric_benefit_bps,candidate,period
10,2.0050884539613714,2.0205875377956954,0.2040716138573056,0.4091816367265469,501,1.1969283276450513,90.5965399782847,55.16420406166146,incumbent,2025-2026
20,1.9283750433017024,1.9465790431398897,0.15258374357707197,0.294238683127572,486,1.1895104895104898,79.23557570263263,78.80183730050807,incumbent,2025-2026
1,1.839268895691076,1.8330536912751678,0.4615928049343804,0.8489932885906041,298,1.1752112676056339,71.5369878007798,25.308356200207257,mean_basis_any_w010,2025
3,2.076926773015568,2.0662440964454385,0.2827486889655735,0.587248322147651,298,1.1752112676056339,82.37158082231045,48.20951281795561,mean_basis_any_w010,2025
5,2.1471639950678174,2.132648312349973,0.22036247045077847,0.47315436241610737,298,1.1752112676056339,74.25080681304405,53.825790453866276,mean_basis_any_w010,2025
10,2.135446685878963,2.1176893576222438,0.14614297747466237,0.31208053691275167,298,1.1752112676056339,44.68866480053655,58.249895588968535,mean_basis_any_w010,2025
20,2.110509826260325,2.0895606564773557,0.09539983153547263,0.20134228187919462,298,1.1752112676056339,6.673606995530959,73.70331954187064,mean_basis_any_w010,2025
1,1.7117821669140314,1.7097130997993066,0.5496532898246054,0.9408866995073891,203,1.263111111111111,87.53077680797698,18.17756239608698,mean_basis_any_w010,2026
3,1.95273631840796,1.9517956208916722,0.40362712183489696,0.7881773399014779,203,1.263111111111111,112.93840925763364,32.91799272198386,mean_basis_any_w010,2026
5,1.985873880528114,1.9841884836073136,0.33983872485959016,0.6748768472906403,203,1.263111111111111,129.26342482330935,40.978926707531265,mean_basis_any_w010,2026
10,1.9389521640091114,1.9364819364819363,0.2917331206804891,0.5656565656565656,198,1.271559633027523,160.12203144373788,53.750056227306324,mean_basis_any_w010,2026
20,1.7988739443228028,1.7957845433255268,0.24605556838297543,0.4426229508196721,183,1.2558823529411764,192.466369626591,91.62667118155908,mean_basis_any_w010,2026
1,1.782171490888585,1.7830474509149032,0.4972739994108588,0.8862275449101796,501,1.1827993254637437,78.0175051030972,22.41903256300882,mean_basis_any_w010,2025-2026
3,2.015699409703064,2.022003896398819,0.3317273753377744,0.6686626746506986,501,1.1827993254637437,94.75694244380867,42.01354758944809,mean_basis_any_w010,2025-2026
5,2.0645310417084386,2.0718636663825767,0.26877300866432896,0.5548902195608783,501,1.1827993254637437,96.54134864155473,48.62037460455289,mean_basis_any_w010,2025-2026
10,2.023417051289736,2.0409563637815396,0.20426162335118195,0.41330645161290325,496,1.1849829351535837,90.76892003310483,56.45358874701466,mean_basis_any_w010,2025-2026
20,1.9194819832932395,1.9393058678772965,0.15271791852735,0.29313929313929316,481,1.1772727272727272,77.35983477408395,80.522390955723,mean_basis_any_w010,2025-2026
1,1.7972297711931269,1.7920454545454545,0.4618218623481782,0.83,300,1.1830985915492958,70.68588511389002,25.726747199412113,mean_basis_any_w025,2025
3,2.0280695054420472,2.017283950617284,0.2826990553306343,0.5733333333333334,300,1.1830985915492958,81.54944350519646,49.359328015668176,mean_basis_any_w025,2025
5,2.059090351845041,2.04330900243309,0.22016194331983807,0.4533333333333333,300,1.1830985915492958,72.77402766121152,54.967909458633486,mean_basis_any_w025,2025
10,2.124780316344464,2.1035714285714286,0.1458974358974359,0.31,300,1.1830985915492958,42.04586725985922,60.7226404335962,mean_basis_any_w025,2025
20,2.0314804310833807,2.0064425770308123,0.09516869095816465,0.19333333333333333,300,1.1830985915492958,0.779630972312932,77.26501730300116,mean_basis_any_w025,2025
1,1.6569920844327177,1.6634420490141884,0.5524606268022942,0.9154228855721394,201,1.2506666666666666,81.69144107695021,16.876884285580193,mean_basis_any_w025,2026
3,1.8813439849624058,1.884975752154056,0.4046011978324936,0.7611940298507462,201,1.2506666666666666,105.36653952927259,31.20024605591615,mean_basis_any_w025,2026
5,1.9265594496606862,1.9307954608977584,0.3408752416262636,0.6567164179104478,201,1.2506666666666666,121.5080685215889,39.447939566911494,mean_basis_any_w025,2026
10,1.8649237472766884,1.868909726052583,0.2927295918367347,0.5459183673469388,196,1.2587155963302752,150.4256668583138,50.913594777837105,mean_basis_any_w025,2026
20,1.7363223075717198,1.7387755102040816,0.24682711654542638,0.42857142857142855,182,1.2490196078431373,189.93036753379644,95.55532860405515,mean_basis_any_w025,2026
1,1.734837189575876,1.7388728519057501,0.4981859175483325,0.8642714570858283,501,1.1827993254637437,75.10128780565668,22.176203395659186,mean_basis_any_w025,2025-2026
3,1.9562456189585091,1.9616455711331828,0.33160590292120057,0.6487025948103793,501,1.1827993254637437,91.10480538311924,42.07394782822276,mean_basis_any_w025,2025-2026
5,1.9916098742937567,1.997336196368815,0.2685918294667273,0.5349301397205589,501,1.1827993254637437,92.32600812615334,48.741334711655206,mean_basis_any_w025,2025-2026
10,1.9773742751212098,1.9911769402746724,0.20391982009925552,0.4032258064516129,496,1.1849829351535837,84.87336871408723,56.84648529543332,mean_basis_any_w025,2025-2026
20,1.851016512630787,1.8666553758432833,0.15243390559899792,0.2821576763485477,482,1.17972027972028,72.20169332540422,84.17131742082653,mean_basis_any_w025,2025-2026
1,1.7710155734648807,1.7639631610219846,0.4613135402609087,0.8169934640522876,306,1.2067605633802816,69.75645045158461,25.910854570693726,mean_basis_any_w050,2025
3,1.9685888420065634,1.954732510288066,0.28221005001190763,0.5555555555555556,306,1.2067605633802816,77.4302208269551,49.39947979397577,mean_basis_any_w050,2025
5,2.0075255869957855,1.988514383855732,0.21976131883252628,0.4411764705882353,306,1.2067605633802816,66.02272177768641,54.722886541265375,mean_basis_any_w050,2025
10,2.0650672482733547,2.04014939309057,0.14559021989362547,0.3006535947712418,306,1.2067605633802816,37.18220049458319,62.675203620318804,mean_basis_any_w050,2025
20,1.8931159420289854,1.8653539847311473,0.09494324045407637,0.17973856209150327,306,1.2067605633802816,-5.757116057084835,77.55861579612254,mean_basis_any_w050,2025
1,1.5832225177304964,1.5823808258018786,0.5500259043671716,0.8708133971291866,209,1.3004444444444443,70.98585021283378,15.973295965295797,mean_basis_any_w050,2026
3,1.7548523525413489,1.7535809699183433,0.40352908908054735,0.7081339712918661,209,1.3004444444444443,90.68442676138615,29.451037793147012,mean_basis_any_w050,2026
5,1.7757630161579894,1.7724853502499869,0.33949958857769785,0.6028708133971292,209,1.3004444444444443,102.88065237301394,36.759721108032494,mean_basis_any_w050,2026
10,1.724608944701476,1.7200615249395736,0.29133504492939666,0.5024390243902439,205,1.31651376146789,132.56875624120397,51.394685354897035,mean_basis_any_w050,2026
20,1.630723340790455,1.6270833333333334,0.2459286971830986,0.4010416666666667,192,1.3176470588235294,172.67791236356493,97.37528502095638,mean_basis_any_w050,2026
1,1.686726758776578,1.6876958186670794,0.49731525695645995,0.8388349514563107,515,1.215851602023609,70.25537190809156,21.877942437629326,mean_basis_any_w050,2025-2026
3,1.8629844650604739,1.8672170222661473,0.331444378488307,0.6174757281553398,515,1.215851602023609,82.80911216733587,41.30389847713458,mean_basis_any_w050,2025-2026
5,1.888534803660892,1.8922886420329126,0.2683541312145473,0.5067961165048543,515,1.215851602023609,80.98060040763487,47.43298056933204,mean_basis_any_w050,2025-2026
10,1.8700678489269384,1.884409331344093,0.20405927886100922,0.3816046966731898,511,1.2208191126279864,75.4488226629927,58.14975108722397,mean_basis_any_w050,2025-2026
20,1.7306722260288951,1.7535447914105402,0.1531545008797235,0.26506024096385544,498,1.218881118881119,63.03711176774398,85.19877742497414,mean_basis_any_w050,2025-2026
1,1.6407170650361314,1.6329833141542003,0.4609747347921898,0.7563291139240507,316,1.2461971830985914,56.543183111958236,23.758609931396418,mean_basis_any_w075,2025
3,1.809235668789809,1.7926629160806378,0.28160713370573465,0.509493670886076,316,1.2461971830985914,61.13482200876785,45.04191850014098,mean_basis_any_w075,2025
5,1.8339082139725227,1.8114778712002215,0.2191487726131297,0.40189873417721517,316,1.2461971830985914,50.442891726780346,51.6148660951586,mean_basis_any_w075,2025
10,1.9416180886769123,1.9111663652802895,0.14505714139291753,0.28164556962025317,316,1.2461971830985914,23.295660201507825,60.81098613395673,mean_basis_any_w075,2025
20,1.7760141093474429,1.7406392936921604,0.09443704197201865,0.16772151898734178,316,1.2461971830985914,-21.20707034784898,73.02361484504247,mean_basis_any_w075,2025
1,1.5167453842851009,1.5213178294573644,0.5519774848170642,0.8372093023255814,215,1.3377777777777777,65.50805488248014,16.170723642422413,mean_basis_any_w075,2026
3,1.656627830292372,1.6585723717995744,0.4042956599022367,0.6697674418604651,215,1.3377777777777777,82.89780116590481,28.839332498302415,mean_basis_any_w075,2026
5,1.6934585942936675,1.6956711087884333,0.34057176714560805,0.5767441860465117,215,1.3377777777777777,95.92995396119689,36.9914548113189,mean_basis_any_w075,2026
10,1.63702281936447,1.6387003116860936,0.29240458967323524,0.4786729857819905,211,1.355045871559633,122.39013166067191,50.65434779602066,mean_basis_any_w075,2026
20,1.530662782228696,1.5317784256559765,0.24665852256395518,0.37755102040816324,196,1.3450980392156864,150.31738722522383,93.11863870949261,mean_basis_any_w075,2026
1,1.5850607806251198,1.5875856273587383,0.49782142265536866,0.7890772128060264,531,1.2536256323777404,60.17302761414695,20.68630192361975,mean_basis_any_w075,2025-2026
3,1.7338271616520822,1.7369216369520843,0.3312832789642054,0.5743879472693032,531,1.2536256323777404,69.94657439819241,38.48154940335135,mean_basis_any_w075,2025-2026
5,1.7617256624754725,1.7649536500377692,0.268312508629105,0.4726930320150659,531,1.2536256323777404,68.86044046576257,45.6938991911557,mean_basis_any_w075,2025-2026
10,1.7668596169231494,1.7803464407161778,0.20405204004025534,0.3605313092979127,527,1.2590443686006827,62.97105579521488,56.744476287079095,mean_basis_any_w075,2025-2026
20,1.6243072970243992,1.6409903805272108,0.15270932751111935,0.248046875,512,1.2531468531468533,44.45463606684295,80.7162411681523,mean_basis_any_w075,2025-2026
1,1.4374672641564339,1.4298615291992776,0.46070729549293504,0.6622516556291391,302,1.1909859154929578,40.404495626054214,21.30033367356524,mean_basis_any_w100,2025
3,1.5849890674018443,1.5728476821192054,0.2820334075126686,0.4470198675496689,302,1.1909859154929578,44.531781574949235,42.72117896076303,mean_basis_any_w100,2025
5,1.62539605166951,1.6118818581717986,0.22001769579322733,0.3576158940397351,302,1.1909859154929578,35.03863625780203,51.715233718327575,mean_basis_any_w100,2025
10,1.723783287419651,1.7076631977294232,0.14599029412553288,0.25165562913907286,302,1.1909859154929578,9.703497189770731,63.60713357973974,mean_basis_any_w100,2025
20,1.5294117647058825,1.5120485280204796,0.09526235354049922,0.1456953642384106,302,1.1909859154929578,-38.67539013176831,72.26718589737214,mean_basis_any_w100,2025
1,1.3914829226113272,1.3991045035645975,0.5533327352650937,0.7699530516431925,213,1.3253333333333333,52.321592057029996,14.543032885630849,mean_basis_any_w100,2026
3,1.5188686212244293,1.5230076568771196,0.4049221016117939,0.6150234741784038,213,1.3253333333333333,71.46829615552905,28.149410389248683,mean_basis_any_w100,2026
5,1.580998248686515,1.5873643860667126,0.3414969648036841,0.539906103286385,213,1.3253333333333333,81.84112693562503,35.47338343483508,mean_basis_any_w100,2026
10,1.5010734220695579,1.506961506961507,0.2932510702593805,0.44019138755980863,209,1.3422018348623852,104.56251510985811,47.27762228027434,mean_basis_any_w100,2026
20,1.4041006252726478,1.4075801749271137,0.24708968094279968,0.3469387755102041,196,1.3450980392156864,126.2595229276263,82.09262615814866,mean_basis_any_w100,2026
1,1.4163783683442122,1.4220399953583724,0.4990164579618085,0.7067961165048544,515,1.215851602023609,45.333314149933514,18.505566551565188,mean_basis_any_w100,2025-2026
3,1.5517216532359908,1.5618859368641356,0.33285921691677284,0.516504854368932,515,1.215851602023609,55.67251478982982,36.69440865836972,mean_basis_any_w100,2025-2026
5,1.6021933796566663,1.6167830159898067,0.2702605779276492,0.4330097087378641,515,1.215851602023609,54.395782887658925,44.99773059136854,mean_basis_any_w100,2025-2026
10,1.5942524540407628,1.623491116234911,0.20622023974583456,0.3287671232876712,511,1.2208191126279864,48.501021153172424,56.9283315022676,mean_basis_any_w100,2025-2026
20,1.4507995986218418,1.4878561866513673,0.1550176872169066,0.2248995983935743,498,1.218881118881119,26.238752357471352,76.13422664257735,mean_basis_any_w100,2025-2026
1,1.8316216931995408,1.8258084197681512,0.4616879058772383,0.8456375838926175,298,1.1752112676056339,71.12498135343073,24.797067371515524,mean_basis_hard_w010,2025
3,2.052795926210607,2.042629878200348,0.2828030323614923,0.5805369127516778,298,1.1752112676056339,82.47988952531142,47.74054812308134,mean_basis_hard_w010,2025
5,2.1168382760959368,2.102397981678342,0.22034888460179877,0.4664429530201342,298,1.1752112676056339,74.35169411702726,53.22791359411838,mean_basis_hard_w010,2025
10,2.1130742049469964,2.0949185043144776,0.1461022199277233,0.3087248322147651,298,1.1752112676056339,44.140962344829184,56.77441982472459,mean_basis_hard_w010,2025
20,2.1108104258652616,2.0895606564773557,0.09538624568649294,0.20134228187919462,298,1.1752112676056339,6.639282696586947,71.78586383518798,mean_basis_hard_w010,2025
1,1.7090772952424838,1.7086442786069653,0.5501790411002313,0.9402985074626866,201,1.2506666666666666,85.38291770064721,17.140738064489774,mean_basis_hard_w010,2026
3,1.9591115994349393,1.9588963698855877,0.40377729188452643,0.7910447761194029,201,1.2506666666666666,110.93900064953274,32.6234417282955,mean_basis_hard_w010,2026
5,1.9904912836767035,1.9893044142582967,0.33992458091707073,0.6766169154228856,201,1.2506666666666666,127.48050209903622,41.167911863774904,mean_basis_hard_w010,2026
10,1.9231654014262707,1.9213090641662067,0.2918233082706767,0.5612244897959183,196,1.2587155963302752,159.8486982056643,55.274038884487744,mean_basis_hard_w010,2026
20,1.7980303267156479,1.7957845433255268,0.24617101516201031,0.4426229508196721,183,1.2558823529411764,195.23256905726174,95.50680289709211,mean_basis_hard_w010,2026
1,1.7770149770177825,1.7780980287267762,0.497332631688504,0.8837675350701403,499,1.1780775716694774,76.86815811854197,21.713054965278697,mean_basis_hard_w010,2025-2026
3,2.006836065670873,2.011928047712191,0.33153214291085076,0.6653306613226453,499,1.1780775716694774,93.94337917655088,41.65129284181489,mean_basis_hard_w010,2025-2026
5,2.0524102224192986,2.0577198759811672,0.26851464604342135,0.5511022044088176,499,1.1780775716694774,95.7522760897403,48.37007722578363,mean_basis_hard_w010,2025-2026
10,2.0052448079415632,2.019230769230769,0.2039186841285712,0.4089068825910931,494,1.1802047781569966,90.04929479163827,56.17912698203953,mean_basis_hard_w010,2025-2026
20,1.9190358244203334,1.9393058678772965,0.15275342409401826,0.29313929313929316,481,1.1772727272727272,78.3909903972179,80.81067017266918,mean_basis_hard_w010,2025-2026
1,1.8136363636363637,1.8076109936575053,0.46161916418954363,0.8372093023255814,301,1.1870422535211267,70.97734252156073,25.38750257759169,mean_basis_hard_w025,2025
3,2.0457920792079207,2.0339608711701738,0.28256688232208427,0.5780730897009967,301,1.1870422535211267,81.56710352438058,48.781023623780825,mean_basis_hard_w025,2025
5,2.0979529483654145,2.0814438489705847,0.2201164808263951,0.46179401993355484,301,1.1870422535211267,72.23091635571436,53.78364658377587,mean_basis_hard_w025,2025
10,2.1404996773301375,2.119126720455624,0.14589694271456816,0.3122923588039867,301,1.1870422535211267,41.604230940657,57.72369458536784,mean_basis_hard_w025,2025
20,2.0597879858657246,2.0342555626901926,0.09516187606762881,0.19601328903654486,301,1.1870422535211267,3.6420832140339483,72.49089103832786,mean_basis_hard_w025,2025
1,1.6834085778781038,1.6841689250225838,0.5505670343327638,0.926829268292683,205,1.2755555555555556,82.9374711198294,16.760022870285447,mean_basis_hard_w025,2026
3,1.932753712395168,1.9327537123951681,0.4038216560509555,0.7804878048780488,205,1.2755555555555556,107.82468009555774,31.747036130179552,mean_basis_hard_w025,2026
5,1.966087751371115,1.9648305471818766,0.3399098959142458,0.6682926829268293,205,1.2755555555555556,124.66875951837308,40.403309663405366,mean_basis_hard_w025,2026
10,1.884580703336339,1.882882882882883,0.2918421052631579,0.55,200,1.2844036697247705,156.9192015582273,53.83846351255135,mean_basis_hard_w025,2026
20,1.7587155963302754,1.757372039724981,0.24629057769074336,0.43315508021390375,187,1.2833333333333334,195.44589412158706,94.29041498166306,mean_basis_hard_w025,2026
1,1.7552665211140102,1.7574760247547359,0.49765535663887195,0.8735177865612648,506,1.1946037099494098,75.82284916710437,21.89217977127197,mean_basis_hard_w025,2025-2026
3,1.990037051462584,1.9960474308300393,0.3316918400580894,0.6600790513833992,506,1.1946037099494098,92.20505450677449,41.879902208389005,mean_basis_hard_w025,2025-2026
5,2.030358428412487,2.0366324987397073,0.26864938614854805,0.5454545454545454,506,1.1946037099494098,93.47549708366897,48.36275909627399,mean_basis_hard_w025,2025-2026
10,1.9944585180493983,2.0107310132210823,0.20415848465013292,0.40718562874251496,501,1.1969283276450513,87.63815134687269,56.172704137137714,mean_basis_hard_w025,2025-2026
20,1.874161746239547,1.8979313036690084,0.15307389902566657,0.28688524590163933,488,1.1944055944055945,77.1406746888545,80.8443971395649,mean_basis_hard_w025,2025-2026
1,1.8044007627988852,1.798038917604135,0.46152492112710386,0.8327759197324415,299,1.1791549295774648,71.89657008905651,26.19789321927655,mean_basis_hard_w050,2025
3,2.0249784255441554,2.012263099219621,0.282425900098845,0.5719063545150501,299,1.1791549295774648,81.02012676767485,50.440491337381594,mean_basis_hard_w050,2025
5,2.0673272201366237,2.0501428118057756,0.2200181441512193,0.45484949832775917,299,1.1791549295774648,70.52082786840411,55.960069884771926,mean_basis_hard_w050,2025
10,2.0873885586924223,2.065217391304348,0.1458031494996818,0.30434782608695654,299,1.1791549295774648,40.54797104439064,60.29484931045326,mean_basis_hard_w050,2025
20,1.9332574356055217,1.90902447935696,0.09514847061053713,0.18394648829431437,299,1.1791549295774648,2.3840917091890352,73.71364897976842,mean_basis_hard_w050,2025
1,1.6499666370106765,1.6511418269230769,0.5507104360607544,0.9086538461538461,208,1.294222222222222,77.21947677985631,16.978444791772066,mean_basis_hard_w050,2026
3,1.8693311087517062,1.8691610046105314,0.4037849093581578,0.7548076923076923,208,1.294222222222222,98.9026834534768,31.818590530529928,mean_basis_hard_w050,2026
5,1.881849315068493,1.8799517430135406,0.3397844194022538,0.6394230769230769,208,1.294222222222222,112.71974362604861,39.75736269109655,mean_basis_hard_w050,2026
10,1.8069103432951894,1.8044645630852527,0.29170987814363497,0.5270935960591133,203,1.3036697247706424,144.3453938260276,54.77156229300437,mean_basis_hard_w050,2026
20,1.6998354032620082,1.6993268511593118,0.24640513236486983,0.418848167539267,191,1.3107843137254902,182.70101442880798,97.56824234801327,mean_basis_hard_w050,2026
1,1.7343531501288674,1.7381362125462645,0.49811385033065286,0.863905325443787,507,1.196964586846543,74.08032668015387,22.41555540286446,mean_basis_hard_w050,2025-2026
3,1.9473664226853622,1.9563240383139047,0.3322142115898451,0.6469428007889546,507,1.196964586846543,88.35656027979873,42.80073716021168,mean_basis_hard_w050,2025-2026
5,1.9712651921225368,1.981063630430899,0.2691530263054899,0.5305719921104537,507,1.196964586846543,87.83320356384802,49.31280539505895,mean_basis_hard_w050,2025-2026
10,1.9258406060337574,1.9477042325746516,0.20480527283578234,0.3944223107569721,502,1.199317406143345,82.52182926086935,58.061328863158195,mean_basis_hard_w050,2025-2026
20,1.7877770163505484,1.8226780508121614,0.15410769998824642,0.2755102040816326,490,1.1993006993006994,72.67089219785684,83.01207210902304,mean_basis_hard_w050,2025-2026
1,1.7317893163989542,1.7272727272727273,0.4619499568593615,0.8,305,1.2028169014084507,65.23767321105919,26.173851299015016,mean_basis_hard_w075,2025
3,1.9282355154251316,1.9149969641772921,0.282259242052167,0.5442622950819672,305,1.2028169014084507,74.46976918628293,50.1440689448511,mean_basis_hard_w075,2025
5,1.9547514045792305,1.9359219815723345,0.21972522731797967,0.42950819672131146,305,1.2028169014084507,64.17355231145052,55.49324458079013,mean_basis_hard_w075,2025
10,2.005565185658243,1.9800936768149884,0.14549678104466715,0.29180327868852457,305,1.2028169014084507,36.00419015608337,60.09071885482908,mean_basis_hard_w075,2025
20,1.8368177353725275,1.8034164485466317,0.09460410167916637,0.1737704918032787,305,1.2028169014084507,-2.528473097364585,71.60316113733005,mean_basis_hard_w075,2025
1,1.584326355340848,1.588931955211025,0.551918234335654,0.8744186046511628,215,1.3377777777777777,72.39304561129693,17.15269733405042,mean_basis_hard_w075,2026
3,1.7723207740800466,1.7737510087301003,0.40414753369871137,0.7162790697674418,215,1.3377777777777777,92.6401844647558,31.847636171161817,mean_basis_hard_w075,2026
5,1.818110579016108,1.8187440118456581,0.34024588949785217,0.6186046511627907,215,1.3377777777777777,106.40433993488182,40.08707380497945,mean_basis_hard_w075,2026
10,1.7428204029147019,1.744315744315744,0.2923558897243108,0.5095238095238095,210,1.348623853211009,134.58782585870978,53.4380762731226,mean_basis_hard_w075,2026
20,1.6451846488052138,1.6475707034082667,0.24683634803746332,0.40609137055837563,197,1.3519607843137256,164.95063552249454,91.85463262163125,mean_basis_hard_w075,2026
1,1.664373291108014,1.671467974256819,0.49914837927744404,0.8307692307692308,520,1.227655986509275,68.19614449192673,22.443951101962348,mean_basis_hard_w075,2025-2026
3,1.8499164135120607,1.8608935974205436,0.3326553626367959,0.6153846153846154,520,1.227655986509275,81.98253704180537,42.579197701883416,mean_basis_hard_w075,2025-2026
5,1.8834398897935396,1.895634864211574,0.2695558857192731,0.5076923076923077,520,1.227655986509275,81.63435873267692,49.12338551002225,mean_basis_hard_w075,2025-2026
10,1.8530554439149487,1.8793617225800248,0.20538107778782283,0.38058252427184464,515,1.2303754266211606,76.20334257851354,57.37799081180313,mean_basis_hard_w075,2025-2026
20,1.7165496073880737,1.7527509011572755,0.154344644572761,0.2649402390438247,502,1.2286713286713289,63.195400205647864,79.55045173973511,mean_basis_hard_w075,2025-2026
1,1.6458376521455857,1.6412008599508598,0.46185304737936317,0.7601351351351351,296,1.1673239436619718,56.983829299708376,25.767469275327677,mean_basis_hard_w100,2025
3,1.816703764637569,1.8068068068068068,0.2826622168727432,0.5135135135135135,296,1.1673239436619718,65.45556358914062,49.4976622504841,mean_basis_hard_w100,2025
5,1.8564507112242996,1.8425108502663246,0.22019641098588466,0.40878378378378377,296,1.1673239436619718,56.56837926903868,56.05442617609683,mean_basis_hard_w100,2025
10,1.8983972256068984,1.879826254826255,0.14592679724258673,0.27702702702702703,296,1.1673239436619718,30.654987515022192,62.376109054865466,mean_basis_hard_w100,2025
20,1.6322367475937365,1.6128208039972745,0.09521008863114126,0.1554054054054054,296,1.1673239436619718,-8.43531448704027,71.09414593942199,mean_basis_hard_w100,2025
1,1.528167482327352,1.5342745457721874,0.5525177262348275,0.8443396226415094,212,1.319111111111111,65.26222546344492,16.85977767140504,mean_basis_hard_w100,2026
3,1.702592289979945,1.705404440211892,0.404488643191924,0.6886792452830188,212,1.319111111111111,88.48609420963462,32.73635831374936,mean_basis_hard_w100,2026
5,1.7578242087631137,1.7612712882481805,0.3407943756760005,0.5990566037735849,212,1.319111111111111,101.77988092128733,41.331593185870794,mean_basis_hard_w100,2026
10,1.683022145028224,1.6869042955999478,0.2927790490719553,0.4927536231884058,207,1.3293577981651377,131.6318958763354,56.22159855178847,mean_basis_hard_w100,2026
20,1.577547142230668,1.5812454212454212,0.24705669916937523,0.38974358974358975,195,1.3382352941176472,160.65104227789715,93.6767613069517,mean_basis_hard_w100,2026
1,1.591539564854813,1.600056467045205,0.49968948816156483,0.7952755905511811,508,1.1993254637436763,60.438593053078755,22.050086165029253,mean_basis_hard_w100,2025-2026
3,1.7589463377272456,1.77389315856476,0.3335031664390155,0.5866141732283464,508,1.1993254637436763,75.06672991107908,42.50278737924835,mean_basis_hard_w100,2025-2026
5,1.8046004101129163,1.8228128138326516,0.2705246954628621,0.4881889763779528,508,1.1993254637436763,75.43617129714245,49.91025177860093,mean_basis_hard_w100,2025-2026
10,1.7726466056906605,1.8063893864535558,0.2063610241385694,0.3658051689860835,503,1.2017064846416383,72.21009692017493,59.84333833093517,mean_basis_hard_w100,2025-2026
20,1.5977319001758281,1.6438061986505397,0.15551576898746633,0.2484725050916497,491,1.2017482517482518,58.71710826074547,80.06280173711707,mean_basis_hard_w100,2025-2026
1,1.8601476774630072,1.8547895057962172,0.46182376436703526,0.8590604026845637,298,1.1752112676056339,72.55213086808584,25.063775934676162,mean_basis_soft_w010,2025
3,2.0885942154319213,2.0780512055679843,0.28277586066353283,0.5906040268456376,298,1.1752112676056339,82.9343632085126,48.050762243072,mean_basis_soft_w010,2025
5,2.1325932778291707,2.1175231470141576,0.22029454120587993,0.4697986577181208,298,1.1752112676056339,74.51232920660941,53.659211759391646,mean_basis_soft_w010,2025
10,2.114057121592706,2.0949185043144776,0.14603429068282478,0.3087248322147651,298,1.1752112676056339,45.27193194999363,57.242407814021746,mean_basis_soft_w010,2025
20,2.148438614002567,2.1243866674186456,0.09527755889465532,0.20469798657718122,298,1.1752112676056339,9.203211462094222,72.14123490860432,mean_basis_soft_w010,2025
1,1.701654306902453,1.7007617223134464,0.5500298076621379,0.9359605911330049,203,1.263111111111111,86.06424637858697,17.150057829490244,mean_basis_soft_w010,2026
3,1.9399285048181534,1.9395968982610994,0.40375262778074117,0.7832512315270936,203,1.263111111111111,110.3097912299404,31.792453297792413,mean_basis_soft_w010,2026
5,1.9706506691278267,1.969705355989742,0.33996423080543436,0.6699507389162561,203,1.263111111111111,126.39938750912455,39.864665744515264,mean_basis_soft_w010,2026
10,1.9209837185471932,1.919191919191919,0.2918328017012228,0.5606060606060606,198,1.271559633027523,159.9276818556763,53.99621207192487,mean_basis_soft_w010,2026
20,1.8002473716759433,1.7983011583011583,0.24621240959269128,0.44324324324324327,185,1.269607843137255,195.93193576550775,93.26958757278787,mean_basis_soft_w010,2026
