candidate,h,metric,mean_bps,ci_lo,ci_hi,n
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,1,sym,31.86765213303387,26.24162764846399,38.675361105143146,733
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,1,forward,83.30849398081959,71.96084099007234,95.76924531552751,733
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,3,sym,60.96140317867477,49.1935047663436,74.6106752406536,733
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,3,forward,103.90850191496183,85.6787453674473,122.99616243725558,733
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,5,sym,74.10406501503051,58.18780356859516,91.54391399978604,731
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,5,forward,109.4233226159829,85.1755745289516,134.6302374552001,731
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,10,sym,87.05903388972396,67.48868823814212,107.69909072690818,729
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,10,forward,111.25560043174097,75.29560913511355,146.18337610911072,729
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,20,sym,105.56405560142815,78.53957385274948,134.35293581961523,727
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,20,forward,110.32963265299178,48.80541500570617,167.84785217700272,727
known_next_not_lower_cd3,1,sym,26.56403232616659,21.334802323719625,32.030100571862135,967
known_next_not_lower_cd3,1,forward,63.21552328836044,55.415078973786,71.29421834656962,967
known_next_not_lower_cd3,3,sym,41.10111569663991,32.035457050051,50.670194098712535,962
known_next_not_lower_cd3,3,forward,69.97117307419252,58.55000377485476,81.07704343045174,962
known_next_not_lower_cd3,5,sym,44.424363611080274,34.44495292050289,54.55815309400358,957
known_next_not_lower_cd3,5,forward,71.48041241752762,55.59302319460247,87.41513765231424,957
known_next_not_lower_cd3,10,sym,46.841083218503854,31.852750692920843,61.345290816857975,951
known_next_not_lower_cd3,10,forward,72.94801765357498,42.85934996536024,101.35301815800841,951
known_next_not_lower_cd3,20,sym,55.00354473092315,25.315782098595168,84.72161653941498,931
known_next_not_lower_cd3,20,forward,74.11017150510715,16.435136776624407,128.66674910032268,931
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,1,sym,31.94124851716041,25.884201334137337,38.97701207120331,710
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,1,forward,93.93569845223018,81.80811346081649,107.94439824149943,710
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,3,sym,61.371060214911175,49.99270432622338,75.71203496191767,710
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,3,forward,119.78478847602256,100.0020516114191,139.38495091716933,710
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,5,sym,73.80812613776764,58.87020114171727,91.15681975868644,710
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,5,forward,127.96077917928092,103.26240062713839,153.04183868082723,710
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,10,sym,77.96823217095451,57.95093371966875,97.3964673880067,700
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,10,forward,125.13857234981472,91.03906661384067,157.80340041786252,700
