candidate,h,mean_bps,ci_lo,ci_hi
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,1,24.27884046281477,19.411271449668504,29.757060296253798
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,3,51.32794676836349,41.19798057948655,60.568804575173544
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,5,68.02827344115053,54.839024055782694,80.81139648327753
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,10,94.04150416454902,70.66046347881321,122.03059912995079
rank_qtr_mean_full_pair_primary_ranker_dual_month24_cap2,20,118.59951528077303,73.73258282782096,169.58110145256498
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,1,20.670453698478035,15.08415124731502,27.62064490911827
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,3,41.08638877255041,30.06520103327225,54.608360959482226
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,5,55.70762111084244,38.87095037381174,72.70637492079429
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,10,87.69129526279994,61.72237777025552,114.30167774512114
rank_qtr_mean_full_pair_pace_ranker_dual_month24_cap2,20,129.97851292419767,75.64920594350737,179.21454618181755
rank_qtr_mean_roll3_pair_primary_ranker_dual_month24_cap2,1,24.27884046281477,19.411271449668504,29.757060296253798
rank_qtr_mean_roll3_pair_primary_ranker_dual_month24_cap2,3,51.32794676836349,41.19798057948655,60.568804575173544
rank_qtr_mean_roll3_pair_primary_ranker_dual_month24_cap2,5,68.02827344115053,54.839024055782694,80.81139648327753
rank_qtr_mean_roll3_pair_primary_ranker_dual_month24_cap2,10,94.04150416454902,70.66046347881321,122.03059912995079
rank_qtr_mean_roll3_pair_primary_ranker_dual_month24_cap2,20,118.59951528077303,73.73258282782096,169.58110145256498
rank_qtr_mean_roll3_pair_pace_ranker_dual_month24_cap2,1,20.670453698478035,15.08415124731502,27.62064490911827
rank_qtr_mean_roll3_pair_pace_ranker_dual_month24_cap2,3,41.08638877255041,30.06520103327225,54.608360959482226
rank_qtr_mean_roll3_pair_pace_ranker_dual_month24_cap2,5,55.70762111084244,38.87095037381174,72.70637492079429
rank_qtr_mean_roll3_pair_pace_ranker_dual_month24_cap2,10,87.69129526279994,61.72237777025552,114.30167774512114
rank_qtr_mean_roll3_pair_pace_ranker_dual_month24_cap2,20,129.97851292419767,75.64920594350737,179.21454618181755
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,1,24.54148848886944,19.91568491099364,29.677797107920853
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,3,49.04443319835667,39.614448949940595,59.3982214622948
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,5,65.15919179590497,51.69218112170053,82.06222762425924
rank_month_mean_full_pair_primary_ranker_dual_month24_cap2,10,90.3331028882926,67.79383186276239,124.6323666473357
