period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025,hedge_global_eta10_rho0p97,1.1416514598540144,0.17695576105973507,0.3546613346663334,8,1.1416514598540144,1.3245940712051245
retrospective_2025,hedge_local_eta20_rho1,1.1099055259639201,0.2414396400899775,0.44638840289927517,8,1.1416514598540144,1.3245940712051245
retrospective_2025,hedge_local_eta10_rho0p99,1.11171992720299,0.18070482379405148,0.43764058985253684,8,1.1416514598540144,1.3245940712051245
retrospective_2025,hedge_global_eta20_rho1,1.0512651358770828,0.3211697075731067,0.5681079730067483,8,1.1416514598540144,1.3245940712051245
retrospective_2025,hedge_hierarchical_eta10_rho0p97,1.1406226724266348,0.21444638840289929,0.3651587103224194,8,1.1416514598540144,1.3245940712051245
retrospective_2025,hedge_global_eta5_rho0p97,1.1087474140286506,0.20819795051237192,0.45113721569607595,8,1.1416514598540144,1.3245940712051245
retrospective_2025,hedge_local_eta2_rho0p99,1.0100390521171974,0.44888777805548613,0.6818295426143464,8,1.1416514598540144,1.3245940712051245
retrospective_2025,hedge_hierarchical_eta20_rho1,1.1166119037643063,0.23069232691827044,0.41989502624343916,8,1.1416514598540144,1.3245940712051245
retrospective_2025_2026,hedge_global_eta10_rho0p97,1.2287682742396235,0.01799550112471882,0.055236190952261933,8,1.2287682742396235,1.2295408466967725
retrospective_2025_2026,hedge_local_eta20_rho1,1.214924724546316,0.021994501374656337,0.07923019245188703,8,1.2287682742396235,1.2295408466967725
retrospective_2025_2026,hedge_local_eta10_rho0p99,1.1818073903237294,0.052486878280429895,0.16245938515371158,8,1.2287682742396235,1.2295408466967725
retrospective_2025_2026,hedge_global_eta20_rho1,1.1834330649456435,0.06398400399900026,0.16020994751312173,8,1.2287682742396235,1.2295408466967725
retrospective_2025_2026,hedge_hierarchical_eta10_rho0p97,1.112011206938993,0.18845288677830543,0.3729067733066733,8,1.2287682742396235,1.2295408466967725
retrospective_2025_2026,hedge_global_eta5_rho0p97,1.1872535073298296,0.029242689327668082,0.1462134466383404,8,1.2287682742396235,1.2295408466967725
retrospective_2025_2026,hedge_local_eta2_rho0p99,1.150289140556721,0.08397900524868783,0.2456885778555361,8,1.2287682742396235,1.2295408466967725
retrospective_2025_2026,hedge_hierarchical_eta20_rho1,1.223260400186428,0.02024493876530867,0.06373406648337916,8,1.2287682742396235,1.2295408466967725
