candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high,period
no_moex,372,1.247988776391178,0.8952796327553055,1.6787433991024916,0.09897525618595351,-49.136906184589705,40.87408715161449,2025
cny_only,317,1.663577333118423,1.317260112080284,2.0888242145901987,0.00024993751562109475,-24.329385329426117,78.14478399920723,2025
usd_only,360,1.2645478507704784,0.9127657166044677,1.6461051990386524,0.07498125468632842,-52.4261400110326,39.78079738253791,2025
eur_only,384,1.3263667122871046,0.9745668211182834,1.691300565717596,0.040989752561859535,-48.37360447870042,46.882561243428036,2025
all_moex,309,1.8816880447877542,1.469211824788198,2.407232506840901,0.00024993751562109475,-15.245402683733912,88.31882156194972,2025
no_moex,644,1.3103179067978552,0.9798883683295987,1.6317267894321432,0.031492126968257934,-17.38417720530078,65.94399990624383,2025_2026
cny_only,514,1.743420816041773,1.463104863775063,2.0588218842804107,0.00024993751562109475,14.658787244696498,100.15754763609071,2025_2026
usd_only,589,1.3946379872524315,1.110011521829356,1.6930615028154552,0.0014996250937265683,-12.962897181249444,71.83109194425218,2025_2026
eur_only,655,1.32251555643352,0.9798047606502378,1.6207373947683412,0.0332416895776056,-17.866609256464162,63.06885222557592,2025_2026
all_moex,491,1.7946700498059338,1.502680660870381,2.1521499335460224,0.00024993751562109475,16.67754643579526,98.55770143771878,2025_2026
