candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
incumbent,535,1.9471729403838514,1.6472621161473173,2.2883929809416457,0.00024993751562109475,50.11031514514253,114.35451140265049
selected,545,1.8908918245179671,1.6139726810895487,2.2371500368675,0.00024993751562109475,50.04703252933307,111.85856017724373
matched_stale20,514,0.9661457022231492,0.7685692014518153,1.2344851359140683,0.5601099725068733,-32.509956448424894,25.205392261626177
