horizon,case_lift,pooled_lift,base_rate,hit_rate,n_signals,frequency,future_benefit_bps,symmetric_benefit_bps,candidate,period
5,1.8484433019137392,1.8280377844568485,0.21941314348027724,0.4055727554179567,323,1.2738028169014084,47.02641568342962,33.36029722728522,global_quantile_w100,2025
10,1.8534586855269968,1.827731092436975,0.14532282122309823,0.2693498452012384,323,1.2738028169014084,26.584922417444744,41.58328232220397,global_quantile_w100,2025
20,1.8386282068323807,1.7993079584775087,0.09429563429889322,0.17337461300309598,323,1.2738028169014084,-6.7836465780636415,54.155387483919554,global_quantile_w100,2025
1,1.6108651042229183,1.6133393907926619,0.551163759747604,0.8878504672897196,214,1.3315555555555556,74.55978559306392,12.636318679394101,global_quantile_w100,2026
3,1.8041988950276242,1.8051829358176832,0.40404190725638434,0.7289719626168224,214,1.3315555555555556,98.21049520858774,23.34974644234164,global_quantile_w100,2026
5,1.8813084929589785,1.882197486786377,0.3402881123876421,0.6401869158878505,214,1.3315555555555556,114.28029435893072,28.993490236127045,global_quantile_w100,2026
10,1.8672413793103446,1.867321867321867,0.29211785444472427,0.5454545454545454,209,1.3422018348623852,147.7471592866767,40.064063581145874,global_quantile_w100,2026
20,1.8164509891417524,1.8172619047619047,0.24658890845070422,0.4479166666666667,192,1.3176470588235294,188.0518126345871,81.22528071816912,global_quantile_w100,2026
1,1.6629865572192517,1.6635135435909991,0.4971872074784856,0.8268156424581006,537,1.2677908937605396,66.40118974032687,15.987112063171905,global_quantile_w100,2025-2026
3,1.8644337645431825,1.8639257797254651,0.33060296846144777,0.6163873370577281,537,1.2677908937605396,72.91912930615972,26.646505542286842,global_quantile_w100,2025-2026
5,1.8650990374420608,1.8634365630926932,0.267583056601648,0.49906890130353815,537,1.2677908937605396,73.82777515560323,31.620079916097414,global_quantile_w100,2025-2026
10,1.8612506560695807,1.8657178217821782,0.2029922985601656,0.37781954887218044,532,1.2709897610921503,74.18437261607158,40.98644638821686,global_quantile_w100,2025-2026
20,1.8251327392118355,1.8241199392378311,0.1510729326234519,0.2757281553398058,515,1.2604895104895104,65.85403918665274,64.24746418484366,global_quantile_w100,2025-2026
1,1.8163811563169165,1.8119701841566795,0.46203314370516946,0.8392282958199357,311,1.2264788732394367,70.16991757664401,24.48716556636741,global_extra_w10,2025
3,2.0385927701955,2.025128021912588,0.2823333376726506,0.5755627009646302,311,1.2264788732394367,79.19251644101904,46.122276088958,global_extra_w10,2025
5,2.078336098601564,2.0579951651137134,0.21969095382532514,0.4565916398713826,311,1.2264788732394367,71.74161201840721,51.64075348905666,global_extra_w10,2025
10,2.0336495435833184,2.0073495636196603,0.14546259291563066,0.2958199356913183,311,1.2264788732394367,42.85629181391778,54.52323349558029,global_extra_w10,2025
20,2.007853403141361,1.9688454159798967,0.09448429384120703,0.18971061093247588,311,1.2264788732394367,7.953203212963678,68.12378396672166,global_extra_w10,2025
1,1.7122779401843944,1.711277418194894,0.5499969080452661,0.941747572815534,206,1.2817777777777777,86.65248822680456,17.738262763392544,global_extra_w10,2026
3,1.9480698529411762,1.9474135554806895,0.403685610042669,0.7864077669902912,206,1.2817777777777777,109.82282658223977,31.553497161138804,global_extra_w10,2026
5,1.9710698689956334,1.9695647431002512,0.33986766433739407,0.6699029126213593,206,1.2817777777777777,125.57503512437312,38.94712956803816,global_extra_w10,2026
10,1.9266404935501964,1.9246111783425215,0.2917975909924064,0.5621890547263682,201,1.2908256880733946,158.49824568018914,51.94499062571201,global_extra_w10,2026
20,1.7905582039058894,1.7886328725038403,0.24621384219294262,0.44086021505376344,186,1.2764705882352942,192.26559285171646,90.55613481982287,global_extra_w10,2026
1,1.770485396171738,1.7706735918993273,0.4970825352990958,0.8800773694390716,517,1.2205733558178753,76.73744089179502,21.79804762166176,global_extra_w10,2025-2026
3,1.9945614137760015,1.9945215951076567,0.33068646747579145,0.6595744680851063,517,1.2205733558178753,91.39724349922302,40.317308082902386,global_extra_w10,2025-2026
5,2.0240482157330444,2.0221882966209863,0.26757567793651704,0.5415860735009671,517,1.2205733558178753,93.19168002581335,46.58294589190035,global_extra_w10,2025-2026
10,1.9732374675454363,1.9771764774133662,0.2029105120824899,0.400390625,512,1.22320819112628,88.25479323407511,53.511071743932774,global_extra_w10,2025-2026
20,1.8754890728691553,1.8768734858128364,0.15126839040745013,0.2837022132796781,497,1.2164335664335666,76.93128062304018,76.51898971858652,global_extra_w10,2025-2026
1,1.7905088365036104,1.7854020979020977,0.46183691477213745,0.8269230769230769,312,1.2304225352112677,69.2443230077865,24.152159682734325,global_extra_w25,2025
3,2.0108085732683287,1.996082621082621,0.2821291394165888,0.5673076923076923,312,1.2304225352112677,78.02625843752813,44.84813207774243,global_extra_w25,2025
5,2.058576663908264,2.0369525547445253,0.21953181770995533,0.4519230769230769,312,1.2304225352112677,71.04982712393476,49.90188942774201,global_extra_w25,2025
10,2.0068750000000004,1.979166666666667,0.14533374857261494,0.2916666666666667,312,1.2304225352112677,42.032173981191576,53.37050208365117,global_extra_w25,2025
20,1.9689389774601431,1.9292717086834734,0.09441503166199522,0.1858974358974359,312,1.2304225352112677,6.459465232304148,68.38080358973758,global_extra_w25,2025
1,1.7120568169108599,1.7117887815351582,0.5502323148404566,0.9420289855072463,207,1.2879999999999998,86.41789802035832,17.44191341484691,global_extra_w25,2026
3,1.950236244474927,1.9499687590484465,0.40376626973137647,0.7874396135265701,207,1.2879999999999998,109.67007564197502,31.289659517141608,global_extra_w25,2026
5,1.9751108697619695,1.9742531979952596,0.339979691682821,0.6714975845410628,207,1.2879999999999998,125.72570419973871,38.80930611080771,global_extra_w25,2026
10,1.933065595716198,1.9320310409419317,0.2919489317352788,0.5643564356435643,202,1.2972477064220185,159.71941883082079,52.56976566544455,global_extra_w25,2026
20,1.8018651582326861,1.8007639419404124,0.24632823680048205,0.44385026737967914,187,1.2833333333333334,194.6507907806648,91.78977694668451,global_extra_w25,2026
1,1.755873798969898,1.7560969992860926,0.4970928835855133,0.8728323699421965,519,1.2252951096121418,76.09389916887005,21.475818685715648,global_extra_w25,2025-2026
3,1.981306843898712,1.9810090801056843,0.33064337058260235,0.6551059730250481,519,1.2252951096121418,90.6472028716717,39.440417588254235,global_extra_w25,2025-2026
5,2.0162782306936253,2.014395663493352,0.26757172120202316,0.5394990366088632,519,1.2252951096121418,92.85696884781032,45.477679896710406,global_extra_w25,2025-2026
10,1.9651485455921451,1.969483183726933,0.20295294506844783,0.39883268482490275,514,1.227986348122867,88.28280328007311,53.05581578700187,global_extra_w25,2025-2026
20,1.8670335723203437,1.8693509467915423,0.15134442917882293,0.28256513026052105,499,1.2213286713286713,76.98407019732107,77.15330462731086,global_extra_w25,2025-2026
1,1.792814505506824,1.7865959918675574,0.46155139630841663,0.8274760383386581,313,1.2343661971830986,70.03278685717589,22.935186649731744,global_extra_w50,2025
3,2.0169740343150746,2.0009466335344928,0.28195211548162613,0.5686900958466453,313,1.2343661971830986,76.11728493232216,42.06028536028418,global_extra_w50,2025
5,2.052268709487331,2.0304447191063644,0.21950304613832441,0.4504792332268371,313,1.2343661971830986,70.06857721860833,47.37438294170237,global_extra_w50,2025
10,1.9999110241124656,1.9728434504792334,0.14537387952555264,0.29073482428115016,313,1.2343661971830986,43.68717803590404,51.844082395598804,global_extra_w50,2025
20,1.9624657534246577,1.9231079013074877,0.09442382067234933,0.1853035143769968,313,1.2343661971830986,8.364522044606167,66.62228478852491,global_extra_w50,2025
1,1.7029146734898208,1.703559027777778,0.5505267025967663,0.9375,208,1.294222222222222,84.57445470366017,16.69825287373802,global_extra_w50,2026
3,1.9406233411693332,1.9405939092453286,0.40381553160215583,0.7836538461538461,208,1.294222222222222,108.97342404600408,30.63765016617246,global_extra_w50,2026
5,1.9655048185175177,1.9647615960818208,0.33999877511024007,0.6682692307692307,208,1.294222222222222,125.53692484515533,38.350010768829044,global_extra_w50,2026
10,1.9225563075557528,1.9225136466515775,0.2920987814363495,0.5615763546798029,203,1.3036697247706424,158.11218645464723,51.19592392630185,global_extra_w50,2026
20,1.7814389359129383,1.7817082388510959,0.24651613384007748,0.43915343915343913,189,1.2970588235294118,190.99495196700985,89.0528139828927,global_extra_w50,2026
1,1.7530640119480656,1.7532174564697065,0.4970732076481033,0.8714011516314779,521,1.2300168634064081,75.83828956748057,20.44520157217571,global_extra_w50,2025-2026
3,1.979742270163448,1.9792085694254482,0.33060392076583,0.654510556621881,521,1.2300168634064081,89.2345151350973,37.500001060139766,global_extra_w50,2025-2026
5,2.0082597044313837,2.00666285864309,0.2676088266107975,0.5374280230326296,521,1.2300168634064081,92.21333020579024,43.77156257326158,global_extra_w50,2025-2026
10,1.9561427653913206,1.9618495279760533,0.20309704830053663,0.39728682170542634,516,1.232764505119454,88.70321816963441,51.58908981949942,global_extra_w50,2025-2026
20,1.8517009441535566,1.858179526790796,0.1516856676617928,0.28087649402390436,502,1.2286713286713289,77.12378749347924,75.06724498321717,global_extra_w50,2025-2026
1,1.7675793403858122,1.7620967741935485,0.46172130077053675,0.8161290322580645,310,1.2225352112676056,71.66367230978962,22.927697606850877,global_extra_w100,2025
3,2.011475106422358,1.9976105137395461,0.2822515345435549,0.567741935483871,310,1.2225352112676056,72.98335511578992,39.12215069261802,global_extra_w100,2025
5,2.0108747325885434,1.9919354838709677,0.21977275695442075,0.44193548387096776,310,1.2225352112676056,65.49228411122962,43.0392852019291,global_extra_w100,2025
10,1.9274374383352768,1.9043778801843319,0.14560532845762048,0.2806451612903226,310,1.2225352112676056,38.25076429984614,46.522879273090886,global_extra_w100,2025
20,1.8748274910295337,1.8412849010571972,0.09463236254407731,0.1774193548387097,310,1.2225352112676056,-1.441343684675971,59.977632357913066,global_extra_w100,2025
1,1.7125014129083307,1.7107610659439927,0.5497592045984153,0.9414634146341463,205,1.2755555555555556,85.3631722355868,17.496406673252725,global_extra_w100,2026
3,1.9337952270977672,1.9327537123951681,0.4036041634301694,0.7804878048780488,205,1.2755555555555556,109.92525494900858,32.258609693923255,global_extra_w100,2026
5,1.9813443072702335,1.979172375993423,0.3397545440422557,0.6731707317073171,205,1.2755555555555556,125.27419125923885,40.53542580561539,global_extra_w100,2026
10,1.920144371757275,1.917117117117117,0.2916447368421053,0.56,200,1.2844036697247705,158.5608532094258,55.76614487341345,global_extra_w100,2026
20,1.835462287104623,1.8343465045592706,0.24632903805813605,0.4521276595744681,188,1.2901960784313726,195.86089247040147,94.6033083053328,global_extra_w100,2026
1,1.7433162960654354,1.7423896646424013,0.4967655149156147,0.8660194174757282,515,1.215851602023609,77.11687130937878,20.76572742939919,global_extra_w100,2025-2026
3,1.9737209718714244,1.972908551828382,0.3305569499256053,0.6524271844660194,515,1.215851602023609,87.68838320474103,36.39006155721525,global_extra_w100,2025-2026
5,1.9959466144207842,1.993790714785636,0.2675324974456949,0.5339805825242718,515,1.215851602023609,89.28896559733039,42.04260330630908,global_extra_w100,2025-2026
10,1.92332599657618,1.9268345952242283,0.2028756846868302,0.39019607843137255,510,1.218430034129693,85.43119132321071,50.147689312433066,global_extra_w100,2025-2026
20,1.8507284023392097,1.859820233314209,0.15189938060962557,0.28112449799196787,498,1.218881118881119,73.04223141001191,73.04917267541288,global_extra_w100,2025-2026
1,1.8063205548623003,1.80162552679109,0.46195404456122474,0.8344370860927153,302,1.1909859154929578,69.99289993421071,23.876316527456982,local_ridge_w10,2025
3,2.0610658069410204,2.0505273485405935,0.2827573263265142,0.5827814569536424,302,1.1909859154929578,81.18782177251346,46.13397194642854,local_ridge_w10,2025
5,2.1050709198271136,2.0894764828152943,0.2202187843526289,0.46357615894039733,302,1.1909859154929578,73.97610250531146,51.86324172676262,local_ridge_w10,2025
10,2.0643828067597356,2.044701986754967,0.14596348231761266,0.30132450331125826,302,1.1909859154929578,43.17935933372865,54.407683033841955,local_ridge_w10,2025
20,2.019737769632032,1.993154877845178,0.09508807678901787,0.19205298013245034,302,1.1909859154929578,7.562928772384538,68.14872444446772,local_ridge_w10,2025
1,1.7242273730684325,1.7219466490299824,0.5495905368516834,0.9476190476190476,210,1.3066666666666664,87.74847977153432,18.407088130673163,local_ridge_w10,2026
3,1.9825616355983164,1.9810725552050472,0.4035183500151653,0.8,210,1.3066666666666664,112.46518690088213,32.62320059298662,local_ridge_w10,2026
5,2.0045535714285716,2.0020510076689852,0.33970276008492567,0.680952380952381,210,1.3066666666666664,129.11788971541694,40.65812433604472,local_ridge_w10,2026
10,1.9738087377572355,1.9705559217754336,0.29162387676508345,0.5756097560975609,205,1.31651376146789,161.33781952084811,53.82111274701871,local_ridge_w10,2026
20,1.8388796867941575,1.8363909774436091,0.24614529280948852,0.45263157894736844,190,1.303921568627451,193.37059413036297,90.3426663768923,local_ridge_w10,2026
1,1.7691537971553468,1.7722469497011952,0.4978986996022331,0.880859375,512,1.2087689713322092,77.27546197686297,21.633078317838617,local_ridge_w10,2025-2026
3,2.0219645770569965,2.0317178143712575,0.3322882149488125,0.671875,512,1.2087689713322092,94.01642856344591,40.59244463349337,local_ridge_w10,2025-2026
5,2.053050647477223,2.063814117375231,0.26922588377407874,0.552734375,512,1.2087689713322092,96.59285116570628,47.26739279697598,local_ridge_w10,2025-2026
10,2.0122493726703534,2.035634776495401,0.20485969703503185,0.41222879684418146,507,1.2112627986348123,90.95546256520693,54.170509643706325,local_ridge_w10,2025-2026
20,1.9076838702293795,1.9362867098058734,0.1534231805367606,0.2926829268292683,492,1.2041958041958043,79.31792149192906,76.71955567853409,local_ridge_w10,2025-2026
1,1.7831158168898453,1.776026392961877,0.4613164424709416,0.8225806451612904,310,1.2225352112676056,69.15663366045534,24.57493167118546,local_ridge_w25,2025
3,2.045383049592894,2.0316606929510157,0.2823037743241478,0.5774193548387097,310,1.2225352112676056,80.31328481649878,46.404294124799904,local_ridge_w25,2025
5,2.083397683397684,2.0646338591947258,0.21986417657045837,0.45806451612903226,310,1.2225352112676056,73.39819371946272,51.7085457972244,local_ridge_w25,2025
10,2.080838860010755,2.057603686635945,0.14572286796395453,0.3032258064516129,310,1.2225352112676056,42.652211145163506,54.08882029932962,local_ridge_w25,2025
20,2.0048149676709315,1.975196530224993,0.09493274128248659,0.19032258064516128,310,1.2225352112676056,8.013485072937456,70.0329120441586,local_ridge_w25,2025
1,1.706158107820158,1.7082693292370712,0.5509994423082567,0.9400921658986175,217,1.350222222222222,86.34284927258315,17.940358677178466,local_ridge_w25,2026
3,1.9612172271043644,1.962813821977351,0.4041504006574893,0.7926267281105991,217,1.350222222222222,110.69816760228598,31.407374344079408,local_ridge_w25,2026
5,1.988197794624397,1.9916636462486408,0.34072030291467315,0.6774193548387096,217,1.350222222222222,126.86776269147278,38.540209422781565,local_ridge_w25,2026
10,1.9664899257688229,1.9700832908380077,0.2926390268123138,0.5754716981132075,212,1.361467889908257,161.01329442332974,51.424760102469286,local_ridge_w25,2026
20,1.8393246980061126,1.842274052478134,0.2468741017533774,0.45408163265306123,196,1.3450980392156864,193.08139599751718,89.42088099158755,local_ridge_w25,2026
1,1.748072138234669,1.7523454568821488,0.4982447365216008,0.8709677419354839,527,1.2441821247892075,76.23331067721386,21.84304867365317,local_ridge_w25,2025-2026
3,2.0032553529207884,2.014055380699701,0.3324759145790531,0.6660341555977229,527,1.2441821247892075,92.82470714005821,40.229091862150284,local_ridge_w25,2025-2026
5,2.0338620369125215,2.047582135829706,0.2696284638886645,0.5483870967741935,527,1.2441821247892075,95.41507506087862,46.28628964304207,local_ridge_w25,2025-2026
10,2.014670480614008,2.043359508364629,0.2053899669598399,0.41379310344827586,522,1.247098976109215,90.72222964127701,53.00686481707982,local_ridge_w25,2025-2026
20,1.9019109050373073,1.935011158613643,0.15378749751231785,0.2924901185770751,506,1.2384615384615385,79.69986954174699,77.54287630047494,local_ridge_w25,2025-2026
1,1.7153742338188156,1.709280303030303,0.4615125090833593,0.7916666666666666,312,1.2304225352112677,66.40078470150604,22.79724484225638,local_ridge_w50,2025
3,1.999080290628161,1.9848053181386516,0.28218104432679336,0.5641025641025641,312,1.2304225352112677,76.91937299816632,44.36031799180954,local_ridge_w50,2025
5,2.0125169746708385,1.9936131386861313,0.2197783660334268,0.4423076923076923,312,1.2304225352112677,69.21890778241885,49.56317807566409,local_ridge_w50,2025
10,1.9804008908685968,1.9574175824175823,0.1456581542613931,0.28846153846153844,312,1.2304225352112677,39.96686888794848,52.32215196341913,local_ridge_w50,2025
20,1.9299520219328308,1.8960084033613445,0.09466157998546662,0.18269230769230768,312,1.2304225352112677,3.8705597496840656,67.75467921021115,local_ridge_w50,2025
1,1.6792758008974225,1.6779800633967301,0.5498938428874734,0.9234234234234234,222,1.3813333333333333,82.38431473938773,18.546719225948912,local_ridge_w50,2026
3,1.9204892966360854,1.9186063034643475,0.40342571871234295,0.7747747747747747,222,1.3813333333333333,107.2094139633787,32.33943111035053,local_ridge_w50,2026
5,1.9500633713561473,1.9468063569187166,0.33955930452745736,0.6621621621621622,222,1.3813333333333333,122.73057852034833,39.22636158087613,local_ridge_w50,2026
10,1.910460164121741,1.9089135218167477,0.2918687848653893,0.5576036866359447,217,1.3935779816513763,155.7737149140781,51.066051390734025,local_ridge_w50,2026
20,1.777524893314367,1.7762615493958778,0.2463036928035877,0.43781094527363185,201,1.3794117647058823,191.7330521784755,89.5830758307283,local_ridge_w50,2026
1,1.698811692032382,1.703000731157766,0.4982553107772045,0.846441947565543,534,1.2607082630691402,73.04562303186135,21.03017239502743,local_ridge_w50,2025-2026
3,1.9594484774557515,1.9706654107515307,0.33258613367808926,0.651685393258427,534,1.2607082630691402,89.51186193876023,39.36287063659624,local_ridge_w50,2025-2026
5,1.9798126381809538,1.9927724355646013,0.26957493596914733,0.5337078651685393,534,1.2607082630691402,91.46533269594009,45.26584986996573,local_ridge_w50,2025-2026
10,1.9396792757419135,1.9696466338505303,0.20563491577569776,0.3988657844990548,529,1.2638225255972697,87.47175657730601,51.806889535682515,local_ridge_w50,2025-2026
20,1.8344803953396098,1.869919507764119,0.1540769107387655,0.2826510721247563,513,1.2555944055944057,77.47750122763159,76.30732583930266,local_ridge_w50,2025-2026
1,1.6634623445577756,1.6571366531557616,0.46139663219783905,0.767515923566879,314,1.2383098591549295,62.649619554592405,24.384390021098373,local_ridge_w100,2025
3,1.9085131675201168,1.893724935126209,0.28200830346321465,0.5382165605095541,314,1.2383098591549295,69.02123351917429,43.90554345135432,local_ridge_w100,2025
5,1.9003347624361309,1.8804337719094333,0.21953892570721267,0.4171974522292994,314,1.2383098591549295,58.76478545435765,48.133591813414526,local_ridge_w100,2025
10,1.9491931193474021,1.9233393994540493,0.14541375486732508,0.28343949044585987,314,1.2383098591549295,31.782820290574605,53.092822867306246,local_ridge_w100,2025
20,1.8862675576162553,1.850880479580367,0.09454859588952783,0.17834394904458598,314,1.2383098591549295,-5.822048060222653,68.71462310398931,local_ridge_w100,2025
1,1.6489183822761,1.6526835093011563,0.5515750641265815,0.9095022624434389,221,1.375111111111111,78.01574042172271,19.573426490753025,local_ridge_w100,2026
3,1.858915834522111,1.860056810882567,0.40406951609649255,0.751131221719457,221,1.375111111111111,103.49427838196863,32.90498244546713,local_ridge_w100,2026
5,1.901177068337709,1.9024014100022033,0.3403464276450413,0.6470588235294118,221,1.375111111111111,118.03008388734874,39.00417142504682,local_ridge_w100,2026
10,1.8604456533110156,1.8629792583280955,0.29250305997552023,0.5441860465116279,215,1.3807339449541285,150.46488376723508,48.15133010338942,local_ridge_w100,2026
20,1.7808851088366728,1.7826839826839826,0.24672784179826435,0.4393939393939394,198,1.3588235294117648,185.75071793151713,84.70466635097219,local_ridge_w100,2026
1,1.656816780439408,1.662210969207283,0.4986479096861607,0.8261682242990654,535,1.2630691399662732,68.99711995017334,22.397057422581884,local_ridge_w100,2025-2026
3,1.8836100976040633,1.8935027141977725,0.33242985111172757,0.6261682242990654,535,1.2630691399662732,83.26150064941271,39.36138647509064,local_ridge_w100,2025-2026
5,1.9007742669043743,1.9122773679755385,0.2694425853862036,0.5121495327102804,535,1.2630691399662732,83.24633863882684,44.36237329784581,local_ridge_w100,2025-2026
10,1.8977765966870404,1.9229725430009919,0.20519485240657265,0.389413988657845,529,1.2638225255972697,80.01844155235533,51.08446569482587,local_ridge_w100,2025-2026
20,1.8207196725625974,1.8477293261054422,0.153399163643297,0.279296875,512,1.2531468531468533,68.26273253814547,74.89827264090847,local_ridge_w100,2025-2026
1,1.8079129574678539,1.8038856304985336,0.4621261590701318,0.8354838709677419,310,1.2225352112676056,69.96655775145497,23.63666789122557,global_quantile_w10_stale20,2025
3,2.044248196781949,2.0316606929510157,0.2824604936659266,0.5774193548387097,310,1.2225352112676056,78.48886862526619,44.362881064252925,global_quantile_w10_stale20,2025
5,2.0693404634581105,2.050094184129974,0.21979887684471724,0.45483870967741935,310,1.2225352112676056,71.37793559796424,49.668261759559904,global_quantile_w10_stale20,2025
10,2.0389412292507845,2.013824884792627,0.1455530886770276,0.2967741935483871,310,1.2225352112676056,42.995303644870894,53.64132966521762,global_quantile_w10_stale20,2025
20,1.9787292817679558,1.9417186229330443,0.09455400287318794,0.1870967741935484,310,1.2225352112676056,7.929366872461645,67.98287398855494,global_quantile_w10_stale20,2025
1,1.7124704824018893,1.711277418194894,0.5499350689505905,0.941747572815534,206,1.2817777777777777,85.78203673532036,17.72823476704575,global_quantile_w10_stale20,2026
3,1.959944857164739,1.9594346268108174,0.4037165295900068,0.7912621359223301,206,1.2817777777777777,110.04230108720604,32.612142671032196,global_quantile_w10_stale20,2026
5,1.9848112778535698,1.9838369513835863,0.3399604229794076,0.6747572815533981,206,1.2817777777777777,126.82879117396509,40.85262287091381,global_quantile_w10_stale20,2026
10,1.943690409422322,1.9416431356729862,0.2917975909924064,0.5671641791044776,201,1.2908256880733946,161.73286948002686,56.11881201794646,global_quantile_w10_stale20,2026
20,1.8232956282482422,1.8224598930481284,0.24636589591022068,0.44919786096256686,187,1.2833333333333334,199.28898671242578,96.47366052638175,global_quantile_w10_stale20,2026
1,1.7657670380728436,1.7663068655610117,0.4971816540999275,0.877906976744186,516,1.218212478920742,76.28048928377332,21.277874822270064,global_quantile_w10_stale20,2025-2026
3,2.003182152877161,2.0042473193148584,0.33086891110848576,0.6627906976744186,516,1.218212478920742,91.08578158487782,39.671694806494266,global_quantile_w10_stale20,2025-2026
5,2.0264964562832732,2.026107266188081,0.26777034681321765,0.5426356589147286,516,1.218212478920742,93.51529266900334,46.148840032697315,global_quantile_w10_stale20,2025-2026
10,1.9851064348589402,1.9907093449070932,0.20307783420616873,0.40313111545988256,511,1.2208191126279864,89.70029529431581,54.615838379304705,global_quantile_w10_stale20,2025-2026
20,1.8837347397118103,1.890184645286686,0.1516743730903411,0.2857142857142857,497,1.2164335664335666,79.92986769755882,78.70274739413566,global_quantile_w10_stale20,2025-2026
