candidate,h,origin,n_train,n_positive,weighted_prior,n_query,constant_prediction,intercept,coefficients,last_target_maturity,min_train_date
history_hist,3,2023-01-01,0,0,0.5,280,True,0.0,[],,2022-02-24
history_hist,3,2023-04-01,255,131,0.5130250859772443,305,False,0.35118343686020537,"[0.47325290594912506, -0.10548764740620586, -0.011140145278257064, -0.12522318185888426, 0.36267029620102215, -0.12198685124953021]",2023-03-29,2022-02-24
history_hist,3,2023-07-01,560,266,0.4730072943390406,330,False,0.36199057268950513,"[0.7675489584297083, -0.028047433825346656, -0.06126113554797968, -0.07264665269399102, 0.1823989103717236, -0.026234196827118507]",2023-06-28,2022-02-24
history_hist,3,2023-10-01,890,436,0.4890585026780774,320,False,0.4977935803288474,"[0.9400375395605507, -0.01000375620129536, -0.06425382733425838, 0.0036161939319050806, 0.2068872578924661, -0.14256267340713183]",2023-09-28,2022-02-24
history_hist,3,2024-01-01,1215,543,0.44076836209795633,285,False,-0.013885755072366212,"[0.5694078871504149, 0.008269561284371766, 0.011952895177601237, 0.022381474534347273, 0.03652016638991019, -0.0913810508669951]",2023-12-29,2022-02-24
history_hist,3,2024-04-01,1500,654,0.42980002493591557,300,False,-0.13891193794590412,"[0.37673479227798073, -0.00223372978155838, 0.01623461844732621, -0.007732882022164701, 0.03399458037910111, -0.1736472532561346]",2024-03-29,2022-02-24
history_hist,3,2024-07-01,1800,731,0.3941071668987401,325,False,-0.2506615086133197,"[0.39687811084586, -0.017976303694524784, -0.034680141464785444, -0.00924377866031448, -0.0012284323146778357, -0.17817603777227575]",2024-06-28,2022-02-24
history_hist,3,2024-10-01,2130,872,0.4007426407818058,330,False,-0.24705893929425493,"[0.31768947031422334, -0.04041431825516928, -0.0707515878821383, 0.05133765650491, -0.01201228719014459, -0.1668996474950325]",2024-09-28,2022-02-24
history_hist,3,2025-01-01,2460,1016,0.4064571244040186,285,False,-0.22929708962495438,"[0.3147751655615693, -0.006041664468376917, -0.04047964149350482, 0.0254739783058948, -0.0077349437246156776, -0.19345284177555652]",2024-12-29,2022-02-24
history_hist,3,2025-04-01,2745,1081,0.38075856724732476,295,False,-0.27147450818265245,"[0.3765898176601018, -0.01895140792260337, -0.059003197596131526, -0.0034075250150293465, -0.010411220538250124, -0.17158447769585788]",2025-03-29,2022-02-24
history_hist,3,2025-07-01,3040,1149,0.3600486838364735,330,False,-0.3180824959572018,"[0.3869883377121225, 0.059732155778084085, -0.06214588869227103, -0.08123634927108833, -0.051911128158981926, -0.17347932586473014]",2025-06-28,2022-02-24
history_hist,3,2025-10-01,3365,1296,0.3734304155740272,325,False,-0.26609174368627986,"[0.42317829267784435, 0.09284466851425452, -0.05991767240372048, -0.05088920979417032, -0.02875509271571767, -0.21195449330231692]",2025-09-27,2022-02-24
history_hist,3,2026-01-01,3685,1372,0.35540891743043024,270,False,-0.30214625093411523,"[0.43807131476853306, 0.07100943188914911, -0.06896329958565456, -0.06698885583292181, -0.03708583535639986, -0.19162337988149003]",2025-12-27,2022-02-24
history_hist,3,2026-04-01,3960,1471,0.3562273878710979,310,False,-0.27809254922794235,"[0.44066157836789766, 0.03302592538584882, -0.059011436963215744, -0.0716220727642993, -0.03370173995519263, -0.13940895909138545]",2026-03-28,2022-02-24
history_hist,3,2026-07-01,4270,1568,0.35163329926110626,230,False,-0.2876815980100489,"[0.4224924793781701, 0.03260668380581915, -0.041086864984816326, -0.07513293223850152, -0.03541318689521393, -0.16161417592598956]",2026-06-27,2022-02-24
range_anchor,3,2023-01-01,1050,329,0.321842949744062,280,False,-0.7445848793165423,"[0.006246075428296794, 0.08563027411277122, -0.05314613604850884, 0.015657708733099372, 0.07296533326928985, -0.12239502466090077]",2022-12-29,2022-02-24
range_anchor,3,2023-04-01,1330,470,0.3658762849952292,305,False,-0.4896442977811371,"[-0.026158765117082237, -0.04745835384262936, -0.14122815063818628, -0.10273606064250594, 0.041675939449771854, -0.22501974185580914]",2023-03-29,2022-02-24
range_anchor,3,2023-07-01,1635,605,0.3828920459976094,330,False,-0.4594590263171332,"[-0.04121719751817222, -0.03406084324794637, -0.13756940453988842, -0.09997538624370347, 0.027117244347351962, -0.20493947742350382]",2023-06-28,2022-02-24
range_anchor,3,2023-10-01,1965,775,0.41006345821624496,320,False,-0.38919363699908016,"[-0.05051872561138453, -0.03253155320054344, -0.1100691129137414, -0.061538386236485436, 0.05357739300482351, -0.23047067608501817]",2023-09-28,2022-02-24
range_anchor,3,2024-01-01,2290,882,0.3951129242096612,285,False,-0.40145426285368735,"[-0.0562915024545702, -0.028512708288999645, -0.07644300791480861, -0.057003282507231356, -0.0250875302451778, -0.2069569333385624]",2023-12-29,2022-02-24
range_anchor,3,2024-04-01,2575,993,0.3946140307465135,300,False,-0.38418370080654124,"[-0.053141201642295514, -0.02338659700530353, -0.048942098132199616, -0.05658564210061234, 0.0035966977044482045, -0.2523031999741295]",2024-03-29,2022-02-24
range_anchor,3,2024-07-01,2875,1070,0.3741886395881561,325,False,-0.4469881519789704,"[-0.055394914516313384, -0.0357526425748327, -0.07278804741908046, -0.056025252057046754, -0.028940084206015394, -0.2457057006888941]",2024-06-28,2022-02-24
range_anchor,3,2024-10-01,3205,1211,0.38219312261458716,330,False,-0.4181447777987879,"[-0.043283027867970884, -0.04968781513767638, -0.10402137893004436, -0.010971153819068585, -0.03654420550208587, -0.20949813341260576]",2024-09-28,2022-02-24
range_anchor,3,2025-01-01,3535,1355,0.3893186328690728,285,False,-0.4172509295133724,"[-0.044739437844602256, -0.029389903453956524, -0.08574040192170972, -0.025637147439792896, -0.03593192664538175, -0.23536674015333175]",2024-12-29,2022-02-24
range_anchor,3,2025-04-01,3820,1420,0.37033589692738,295,False,-0.4750094727052744,"[-0.053554914190258214, -0.04444727328314235, -0.10895663346628483, -0.051185316215223535, -0.04205016495324323, -0.22156126969919493]",2025-03-29,2022-02-24
range_anchor,3,2025-07-01,4115,1488,0.35419187417398734,330,False,-0.5239955046489088,"[-0.05936683422661685, 0.007346498575402646, -0.11214235886794807, -0.11043549783401675, -0.0761801752374053, -0.2229604491201006]",2025-06-28,2022-02-24
range_anchor,3,2025-10-01,4440,1635,0.36638665704033263,325,False,-0.4766884585034311,"[-0.0581822782261654, 0.03264252453552574, -0.10496824804123372, -0.0849924660314099, -0.0560652212139155, -0.2568684861632347]",2025-09-27,2022-02-24
range_anchor,3,2026-01-01,4760,1711,0.3514490165427775,270,False,-0.5311754614113215,"[-0.05469178345983415, 0.018705980745071384, -0.1182847961852214, -0.10372587904790076, -0.06999084486612037, -0.2508597210676886]",2025-12-27,2022-02-24
range_anchor,3,2026-04-01,5035,1810,0.3525645253473389,310,False,-0.5328891975301858,"[-0.05408917681918098, -0.0036132415288726333, -0.1025252449754678, -0.11017682086369253, -0.07419670690645806, -0.23455514371929545]",2026-03-28,2022-02-24
range_anchor,3,2026-07-01,5345,1907,0.34882908764886855,230,False,-0.5391143998728355,"[-0.05287637724403945, 0.0038700405059635978, -0.09099846514990068, -0.11588696060753668, -0.07514721631554439, -0.2525565115418167]",2026-06-27,2022-02-24
history_hist,5,2023-01-01,0,0,0.5,280,True,0.0,[],,2022-02-24
history_hist,5,2023-04-01,245,110,0.44735460297611795,305,False,-0.215033511855403,"[-0.0010599811633390278, -0.2286619243944953, 0.1530493507439053, -0.30548422229402766, 0.30641768954540904, 0.07519126324181094]",2023-03-29,2022-02-24
history_hist,5,2023-07-01,550,229,0.4143228033308546,330,False,-0.04099010300889325,"[0.3626504904398878, -0.083190602085444, -0.010905911355435144, -0.16724164841759395, 0.19485812311134584, 0.03196547611377913]",2023-06-28,2022-02-24
history_hist,5,2023-10-01,880,379,0.4295186512539054,320,False,0.2593017553952918,"[0.7024723371066074, 0.01582133272639568, 0.0026914746906203414, -0.018307187035345285, 0.22777508645901115, 0.015440327307497883]",2023-09-28,2022-02-24
history_hist,5,2024-01-01,1205,467,0.3815595342396418,285,False,-0.07681051625184877,"[0.5791574121494693, 0.002394762251509997, -0.00394730721193961, -0.0024370601859003134, -0.016343797061274718, -0.05000991746994653]",2023-12-29,2022-02-24
history_hist,5,2024-04-01,1490,565,0.37368278853495,300,False,-0.28906941151691357,"[0.3371555160946514, -0.020853427527901317, -0.022394267298443852, -0.03706059985874349, -0.016172704246512876, -0.1807972795218572]",2024-03-29,2022-02-24
history_hist,5,2024-07-01,1790,615,0.33077792868802763,325,False,-0.44393486747726546,"[0.35538800108463087, -0.05311415064912754, -0.10392862902541321, -0.039766991157649416, -0.0547744932746363, -0.17277642640156654]",2024-06-28,2022-02-24
history_hist,5,2024-10-01,2120,742,0.3418649349709049,330,False,-0.43185441175094685,"[0.2329247465239519, -0.0656732230613203, -0.1215062304070299, 0.041704498529380574, -0.06290476977239337, -0.20659041739978393]",2024-09-28,2022-02-24
history_hist,5,2025-01-01,2450,872,0.35071304201820586,285,False,-0.4090623437614296,"[0.21007957339358618, -0.0295386327912993, -0.07627589423385354, 0.010834025912630309, -0.04255589276354999, -0.2585756891189635]",2024-12-29,2022-02-24
history_hist,5,2025-04-01,2735,921,0.3249462772856285,295,False,-0.43732915150761226,"[0.2907692766846593, -0.025546424697354585, -0.07975043151123203, -0.02769325095179058, -0.03957489822628823, -0.24975039270122026]",2025-03-29,2022-02-24
history_hist,5,2025-07-01,3030,967,0.3015880727343673,330,False,-0.5074240761395423,"[0.3044717224936702, 0.06957159368031081, -0.1179196999286148, -0.10018408974408473, -0.09307513335598197, -0.24727826133573652]",2025-06-28,2022-02-24
history_hist,5,2025-10-01,3355,1091,0.3133345078524963,325,False,-0.4554669797040889,"[0.33857358817325883, 0.10556726247907963, -0.13915694694952974, -0.06686395190930208, -0.06483843686008853, -0.27678828119873644]",2025-09-27,2022-02-24
history_hist,5,2026-01-01,3675,1154,0.2978912587021161,270,False,-0.4907493975449579,"[0.3471570486518396, 0.07386237287422014, -0.14897306009332978, -0.0800873268515403, -0.07685202229943004, -0.24480645136414048]",2025-12-27,2022-02-24
history_hist,5,2026-04-01,3950,1235,0.29793239487194506,310,False,-0.4636025294489644,"[0.35891034977316594, 0.02799648568402211, -0.12563190988527662, -0.09345688559707975, -0.07772300705574964, -0.18427095384481135]",2026-03-28,2022-02-24
history_hist,5,2026-07-01,4260,1304,0.2894472796045675,230,False,-0.480022899612554,"[0.35961392007391485, 0.022011778005311195, -0.09927289181193989, -0.10385207376892985, -0.0815747281310056, -0.2049602361182983]",2026-06-27,2022-02-24
range_anchor,5,2023-01-01,1040,267,0.2662313340247289,280,False,-1.020670266643467,"[-0.01397167980438882, 0.18114121558873447, -0.08659457561653809, -0.10369466203427817, 0.11643731543715538, -0.1080753325405078]",2022-12-29,2022-02-24
range_anchor,5,2023-04-01,1320,383,0.3023538277024583,305,False,-0.8580321744170104,"[-0.013603500725215668, 0.07515899881577272, -0.021636875339222074, -0.1619398970838104, 0.1563830070229599, -0.036421874136518]",2023-03-29,2022-02-24
range_anchor,5,2023-07-01,1625,502,0.3219636747800098,330,False,-0.8118942925102869,"[-0.03723870453795852, 0.07966878503307036, -0.04690203506825022, -0.1204476332512627, 0.148669022042947, -0.060091241881795675]",2023-06-28,2022-02-24
range_anchor,5,2023-10-01,1955,652,0.3491852990107693,320,False,-0.6107599829486697,"[-0.050900560871641354, -0.057009239770912074, -0.15176097021443408, -0.20150691231138101, 0.02008922327100345, -0.2062799370230905]",2023-09-28,2022-02-24
range_anchor,5,2024-01-01,2280,740,0.3348393532331436,285,False,-0.6249335688050314,"[-0.05694341343705487, -0.045261055432325836, -0.13210464180866538, -0.15782380075974914, -0.07918856741374382, -0.19732022170558267]",2023-12-29,2022-02-24
range_anchor,5,2024-04-01,2565,838,0.3365952870317067,300,False,-0.5966885168621746,"[-0.05199685949567922, -0.03415881696073324, -0.10377009297342332, -0.13873581896373172, -0.049247624177804504, -0.25722600542792345]",2024-03-29,2022-02-24
range_anchor,5,2024-07-01,2865,888,0.3113562740285758,325,False,-0.6854798177262176,"[-0.05754595189645597, -0.060626519152808346, -0.15029411141463508, -0.1334876658358802, -0.08087259493578382, -0.24780963182288762]",2024-06-28,2022-02-24
range_anchor,5,2024-10-01,3195,1015,0.3226566322160175,330,False,-0.6401704163841326,"[-0.04832980890693979, -0.06796867777956646, -0.16805412270791156, -0.058269151586911566, -0.08539298161817188, -0.24998671090018512]",2024-09-28,2022-02-24
range_anchor,5,2025-01-01,3525,1145,0.3323540130096307,285,False,-0.6327302104773168,"[-0.04958822839020755, -0.05016795556739554, -0.13541580769603873, -0.07364430549770742, -0.07615300401002661, -0.28809779432767896]",2024-12-29,2022-02-24
range_anchor,5,2025-04-01,3810,1194,0.3134812293120358,295,False,-0.6954395840673062,"[-0.05907883623891255, -0.055430107046632496, -0.14891581401385603, -0.10739160536009507, -0.07985907555604971, -0.2934767841061423]",2025-03-29,2022-02-24
range_anchor,5,2025-07-01,4105,1240,0.295256238063751,330,False,-0.7589045264653258,"[-0.0669865293621321, 0.01115940445327394, -0.1797845883751296, -0.1595354083109344, -0.12499645880302415, -0.29258674893270403]",2025-06-28,2022-02-24
range_anchor,5,2025-10-01,4430,1364,0.30610088358162363,325,False,-0.8487502376418117,"[-0.06508150933561176, 0.17244694615274797, -0.05304970546503315, 0.01326588438466609, 0.042298116901793824, -0.18809001922804303]",2025-09-27,2022-02-24
range_anchor,5,2026-01-01,4750,1427,0.2934476441555623,270,False,-0.7611140900028515,"[-0.06159718036544855, 0.016365556356609492, -0.20299104870372528, -0.1387097188771323, -0.1127955866003617, -0.30965796292366965]",2025-12-27,2022-02-24
range_anchor,5,2026-04-01,5025,1508,0.29392179819870123,310,False,-0.7628097126191148,"[-0.05803163669086614, -0.014374745762929532, -0.17698403688132444, -0.1507001838308008, -0.12137022104081491, -0.286987602463634]",2026-03-28,2022-02-24
range_anchor,5,2026-07-01,5335,1577,0.2867298644984332,230,False,-0.7836887346401299,"[-0.05647365437357306, -0.013465004923281284, -0.1591443271434672, -0.16388434381928374, -0.12777329835387913, -0.3074843011887767]",2026-06-27,2022-02-24
history_hist,10,2023-01-01,0,0,0.5,280,True,0.0,[],,2022-02-24
history_hist,10,2023-04-01,220,94,0.4255518674985976,305,False,-0.5222218062854781,"[-0.22407682353695113, -0.3270940857714654, 0.18191999637372122, -0.17499156296073418, 0.3665132162759766, -0.04679512437526049]",2023-03-29,2022-02-24
history_hist,10,2023-07-01,525,213,0.4048678326410749,330,False,-0.007572904103940265,"[0.3131378696370949, -0.10621349434123117, 0.09591453653956993, -0.1296011182371891, 0.16332283270199835, -0.027814211118740707]",2023-06-28,2022-02-24
history_hist,10,2023-10-01,855,324,0.3756284920051054,320,False,0.06173843823968286,"[0.5080716782584863, -0.05417714416549507, -0.01660869128840134, -0.009383600564658647, 0.18162473247864874, -0.040232082549410644]",2023-09-28,2022-02-24
history_hist,10,2024-01-01,1180,363,0.29711254130694126,285,False,-0.5785415274369299,"[0.29452518586626364, -0.060573930499112805, 0.000951966099982225, 0.031722043872104116, 0.08470571672485125, -0.051889970293529486]",2023-12-29,2022-02-24
history_hist,10,2024-04-01,1465,445,0.2955258835918118,300,False,-0.7930831315344641,"[0.1128794224562924, -0.03386648930642286, 0.025970179869706796, 0.025154415192867728, 0.07771927055861377, -0.08358163178819461]",2024-03-29,2022-02-24
history_hist,10,2024-07-01,1765,487,0.2626835052944997,325,False,-0.9442584184966255,"[0.1366369250631464, -0.03544254054274618, -0.023703509330235153, 0.030746409658350116, 0.09349639021636082, -0.06108485350281545]",2024-06-28,2022-02-24
history_hist,10,2024-10-01,2095,574,0.2633206086302266,330,False,-0.8167943263124375,"[0.0686864672844895, -0.17493097789959333, -0.2067019416990455, -0.05079812230582334, -0.06930325388547191, -0.2770589540982567]",2024-09-28,2022-02-24
history_hist,10,2025-01-01,2425,696,0.28180352246120954,285,False,-0.769280965688236,"[0.02476867623992719, -0.10018040723454456, -0.14910807184533778, -0.06550386066415949, -0.044148368937862344, -0.37692220009794847]",2024-12-29,2022-02-24
history_hist,10,2025-04-01,2710,710,0.24819362696450423,295,False,-0.8218244942058786,"[0.13404348948019212, -0.12364328319047657, -0.17525429986669183, -0.09882316278475253, -0.06158285653819476, -0.3278397342383013]",2025-03-29,2022-02-24
history_hist,10,2025-07-01,3005,743,0.229087896290093,330,False,-0.8552579726732927,"[0.18692548980277499, -0.005993006697907709, -0.21508312878745608, -0.1625569768891744, -0.08441440121205689, -0.35195132369134796]",2025-06-28,2022-02-24
history_hist,10,2025-10-01,3330,841,0.2398113361283017,325,False,-0.792899324630397,"[0.19879350701560058, 0.05039274946131017, -0.23625170432330128, -0.11938736312914615, -0.06885768523678215, -0.388267253727915]",2025-09-27,2022-02-24
history_hist,10,2026-01-01,3650,882,0.2250469431208424,270,False,-0.8315867650099882,"[0.21352744769968915, 0.017566192269918665, -0.22900698233225372, -0.14485930948383602, -0.09796618425219328, -0.34713332407693404]",2025-12-27,2022-02-24
history_hist,10,2026-04-01,3925,946,0.2265224529401527,310,False,-0.767440278986264,"[0.2554046797623401, -0.022981307558242993, -0.18739258016808186, -0.160219906481148, -0.10279254872432576, -0.26718739504571387]",2026-03-28,2022-02-24
history_hist,10,2026-07-01,4235,983,0.21394665052470602,230,False,-0.7658008921313093,"[0.30767537599252004, -0.02752351812013047, -0.17354138629664995, -0.15421970895173767, -0.1006328638854525, -0.28108349665191923]",2026-06-27,2022-02-24
range_anchor,10,2023-01-01,1015,193,0.19856330596125987,280,False,-1.398887597832389,"[0.0035307362935083596, 0.07592128436966948, -0.07626925942928142, -0.10608396715032949, 0.19274612312201225, -0.08674018265815639]",2022-12-29,2022-02-24
range_anchor,10,2023-04-01,1295,302,0.24575627022802324,305,False,-1.1490848004369814,"[-0.019357152428400137, -0.03389642761102571, 0.0025800253477148375, -0.13187624865197542, 0.2209920546409177, -0.053371706744450464]",2023-03-29,2022-02-24
range_anchor,10,2023-07-01,1600,421,0.27873964249736455,330,False,-1.0362369821557451,"[-0.04804477975085657, 0.004909668998291612, 0.004937527040529686, -0.0941881437268963, 0.1741202778328852, -0.09102849295019304]",2023-06-28,2022-02-24
range_anchor,10,2023-10-01,1930,532,0.2904968424097967,320,False,-1.0028128186868772,"[-0.04744695154820698, -0.011780963355453792, -0.005567330625166353, -0.04562324896681218, 0.18071562301446298, -0.10388803656742616]",2023-09-28,2022-02-24
range_anchor,10,2024-01-01,2255,571,0.2590732527351714,285,False,-1.1322985479650887,"[-0.06421030900441546, -0.016239341540567873, -0.005445662523007308, -0.022120269142567935, 0.12173423658946578, -0.0845758833516903]",2023-12-29,2022-02-24
range_anchor,10,2024-04-01,2540,653,0.2637593970262289,300,False,-1.069685451803572,"[-0.055176927916697587, -0.003880876929160177, 0.007179151569769629, -0.0195910326184303, 0.11236858688446331, -0.10029352979289305]",2024-03-29,2022-02-24
range_anchor,10,2024-07-01,2840,695,0.245080425645801,325,False,-1.166225039292292,"[-0.06310165154760283, -0.007378724911625443, -0.013260597691048995, -0.011082720963279544, 0.11559251747562926, -0.08202987384713357]",2024-06-28,2022-02-24
range_anchor,10,2024-10-01,3170,782,0.24820601012059723,330,False,-1.135625563448638,"[-0.05096800618419883, -0.000863906026343442, -0.04738112006060296, 0.04645945272168876, 0.10543196170614196, -0.1083114708634066]",2024-09-28,2022-02-24
range_anchor,10,2025-01-01,3500,904,0.2649208829988863,285,False,-1.0812548127331565,"[-0.04488457122433637, 0.048593520310539866, -0.00948539487873935, 0.03975599502118454, 0.11196758773828246, -0.1853046731451174]",2024-12-29,2022-02-24
range_anchor,10,2025-04-01,3785,918,0.2395493825296245,295,False,-1.2188584404417906,"[-0.060022827025693386, 0.04144291030843681, -0.019438112654115193, 0.030711073863330912, 0.11060361351118568, -0.14333855558736544]",2025-03-29,2022-02-24
range_anchor,10,2025-07-01,4080,951,0.22459234018571952,330,False,-1.0774838066925696,"[-0.06644178874682434, -0.07430962821222055, -0.2623888787680482, -0.22153248306088258, -0.11486781311917228, -0.37639913546689685]",2025-06-28,2022-02-24
range_anchor,10,2025-10-01,4405,1049,0.23432170696851534,325,False,-1.2240843951841163,"[-0.06408065422237322, 0.16965471396230677, -0.08320639896373234, 0.021495122455279597, 0.10001996124401485, -0.21249677924485513]",2025-09-27,2022-02-24
range_anchor,10,2026-01-01,4725,1090,0.22207844918794592,270,False,-1.2914166128433695,"[-0.06198858986282184, 0.1558204814487341, -0.07099272032470114, 0.009491898956541053, 0.08189139037421084, -0.17890449773325995]",2025-12-27,2022-02-24
range_anchor,10,2026-04-01,5000,1154,0.22367733162132064,310,False,-1.0751725323766232,"[-0.0654292974128842, -0.08577974104435819, -0.24610101437081602, -0.22057271615811663, -0.1471220931255303, -0.3546194338980013]",2026-03-28,2022-02-24
