rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,status
0.25,218,1.3564444444444443,0,0,0.48623853211009177,0.3401273885350318,1.4295777067656257,0.5987592729165763,84.8864332763265,1.4295777067656257,1.4295777067656257,1,1,0.84,1.6488888888888886,1.351208209202251,0.9530516431924883,reset_half_online_anchor_quarters,retrospective; 2026 inspected in earlier rounds
0.25,218,1.3564444444444443,120,0,0.4724770642201835,0.3401273885350318,1.3891179603477306,0.6073308460948911,84.09928349532372,1.3891179603477306,1.3891179603477306,1,1,1.0577777777777777,1.5244444444444443,1.2005882352941175,0.9577464788732394,consensus_half_reset_anchor_quarters,retrospective; 2026 inspected in earlier rounds
0.2,254,1.580444444444444,120,0,0.4251968503937008,0.3401273885350318,1.2501105901088208,0.5962611889578182,58.56110626216625,1.2501105901088208,1.2501105901088208,1,1,1.3377777777777777,1.8044444444444443,1.1842672413793105,0.9598393574297188,0.25*reset_xgb+0.75*multiscale_anchor,retrospective; 2026 inspected in earlier rounds
0.4,363,2.258666666666666,500,0,0.39944903581267216,0.3401273885350318,1.174410086565347,0.5952453255824043,60.493087729314844,1.174410086565347,1.174410086565347,1,1,1.6488888888888886,2.831111111111111,1.0664150943396227,0.9692737430167597,0.50*reset_xgb+0.50*multiscale_anchor,retrospective; 2026 inspected in earlier rounds
