rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,robustness
0.2,1126,1.0864231564438318,120,0,0.33126110124333924,0.24577822990844353,1.34780489454554,0.56370554544204,25.115485438820667,1.2382602294649203,1.3480970900666291,4,4,1.0275671950379048,1.1964162646450724,1.2395254198429528,0.8777876895628903,consensus_disagreement_1.0,1.2382602294649203
0.25,938,0.9050310130944177,0,0,0.3091684434968017,0.24577822990844353,1.2579163077705138,0.5658220888707064,17.59295320419268,1.2153518123667377,1.3633281349974768,4,4,0.7911784975878705,0.9937973811164714,1.2179185115976763,0.8692390139335477,hedge_global_eta5_rho0p97,1.2153518123667377
0.25,952,0.9185389386629911,250,0,0.3277310924369748,0.24577822990844353,1.3334423173242809,0.5665496367173612,21.9478286925746,1.2135496892760396,1.2778933903818115,4,4,0.8104755341144039,0.9841488628532047,1.248964928037854,0.8458289334741288,hedge_global_eta20_rho1,1.2135496892760396
0.25,975,0.9407305306685045,250,0,0.32,0.24577822990844353,1.3019867549668875,0.5663156065935755,19.161978403768657,1.2126865671641789,1.3192087171419575,4,4,0.8442453480358374,0.9841488628532047,1.2344161725955203,0.8597938144329897,hedge_global_eta10_rho0p99,1.2126865671641789
0.25,971,0.9368711233631978,0,0,0.3141091658084449,0.24577822990844353,1.2780186671759162,0.5704488733504003,17.68911397561004,1.209824769955532,1.3815508290769967,4,4,0.8876636802205375,0.9841488628532047,1.2096972680285505,0.8757763975155279,hedge_local_eta2_rho0p97,1.2096972680285505
0.25,981,0.9465196416264645,0,0,0.31396534148827726,0.24577822990844353,1.2774334879262275,0.5721393390346169,17.768041201791952,1.206911869225302,1.3908524477344704,4,4,0.8828394210889042,0.9986216402481048,1.2120348472904412,0.875,hedge_local_eta2_rho0p99,1.206911869225302
0.3,1144,1.103790489317712,250,0,0.3120629370629371,0.24577822990844353,1.2696931586625297,0.5658942183840487,17.817638675609892,1.1988836306273511,1.2777313496703782,4,4,1.0130944176430048,1.1433494141971055,1.2069464300731645,0.8674275680421423,hedge_hierarchical_eta10_rho0p99,1.1988836306273511
0.2,1154,1.1134390075809788,120,0,0.3379549393414211,0.24577822990844353,1.3750401712442755,0.5735379369976615,26.138995429797998,1.242486373592787,1.3460257885920288,4,4,1.0661612680909718,1.230186078566506,1.198686177326725,0.8894691035683203,consensus_geometric,1.198686177326725
0.25,1006,0.9706409372846313,250,0,0.3210735586481113,0.24577822990844353,1.306354752281016,0.5701791134367235,19.273577385868922,1.1981343283582089,1.2427474508498952,4,4,0.8973121984838043,1.0372157133011717,1.2544560669456066,0.8601398601398601,hedge_hierarchical_eta10_rho1,1.1981343283582089
0.2,1010,0.9745003445899381,500,0,0.31584158415841584,0.24577822990844353,1.2850673726313029,0.5721371059227486,18.6578622636581,1.1920288149159564,1.2798665055099394,4,4,0.8828394210889042,1.042039972432805,1.2156563678710557,0.8716417910447761,consensus_trimmed,1.1920288149159564
0.25,1034,0.9976567884217782,250,0,0.3152804642166344,0.24577822990844353,1.2827843390933429,0.5701072072345679,18.454989250494748,1.191044776119403,1.2762032074606988,4,4,0.9648518263266713,1.0323914541695383,1.2440857493331257,0.8600583090379009,hedge_global_eta5_rho0p99,1.191044776119403
0.25,1000,0.9648518263266713,250,0,0.321,0.24577822990844353,1.306055463576159,0.570203007733713,18.96696705867024,1.2072624099947546,1.2837635399063454,4,4,0.8731909028256375,1.0082701585113716,1.1909954444121353,0.8603015075376884,hedge_local_eta5_rho0p99,1.1909954444121353
0.25,1349,1.3015851137146797,120,0,0.31504818383988137,0.24577822990844353,1.281839257924683,0.566816940207983,13.070044645592873,1.1908854603387558,1.248868434475821,4,4,1.2398345968297726,1.3749138525155067,1.1931928529811615,0.9032738095238095,consensus_median,1.1908854603387558
0.2,956,0.9223983459682977,500,0,0.3190376569037657,0.24577822990844353,1.2980712613261658,0.5718287131737523,19.298479084776552,1.1887418005513832,1.342069785116085,4,4,0.8587181254307374,0.9937973811164714,1.2147115572224512,0.8633017875920084,hedge_global_eta5_rho1,1.1887418005513832
0.2,985,0.9503790489317713,500,0,0.3187817258883249,0.24577822990844353,1.2970299526002622,0.5724635868778774,19.950046780804673,1.1887418005513832,1.330584213262116,4,4,0.8683666436940042,1.0179186767746382,1.2109253870823864,0.8683673469387755,hedge_global_eta2_rho1,1.1887418005513832
0.25,976,0.9416953824948311,0,0,0.3125,0.24577822990844353,1.271471440397351,0.5703416839807274,17.161182494379517,1.1883633408886798,1.3964166051020979,4,4,0.9117849758787043,0.9889731219848381,1.2037963057454841,0.8774459320288363,hedge_hierarchical_eta2_rho0p97,1.1883633408886798
0.2,935,0.9021364576154377,500,0,0.32192513368983955,0.24577822990844353,1.3098195629847362,0.5717990127859054,19.63741940997802,1.1969373909672416,1.3312434756254983,4,4,0.8442453480358374,0.9696760854583046,1.1872492774878143,0.864516129032258,hedge_hierarchical_eta5_rho1,1.1872492774878143
0.35,1233,1.1896623018607857,250,0,0.30251419302514193,0.24577822990844353,1.2308421015882225,0.5569593144882511,15.120058858053653,1.1884918473326798,1.2758544205103717,4,4,1.0323914541695383,1.2398345968297726,1.1867464898208941,0.8713355048859935,hedge_hierarchical_eta20_rho0p99,1.1867464898208941
0.25,989,0.9542384562370779,0,0,0.3114256825075834,0.24577822990844353,1.2671003555668647,0.572083734549099,17.44760868710782,1.1861366245694602,1.3781195736242589,4,4,0.9117849758787043,0.9937973811164714,1.1979526343583702,0.875,hedge_hierarchical_eta2_rho0p99,1.1861366245694602
0.25,936,0.9031013094417643,250,0,0.32264957264957267,0.24577822990844353,1.3127670940170941,0.5658053405316951,19.668573503151293,1.1833978970669616,1.2352731752607404,4,4,0.7815299793246038,0.9552033080634046,1.199616457461646,0.849624060150376,hedge_hierarchical_eta20_rho1,1.1833978970669616
0.35,1217,1.174224672639559,250,0,0.30238290879211177,0.24577822990844353,1.230307944299031,0.5564861180833827,15.335301906676646,1.183342546526626,1.2517171842508366,4,4,1.042039972432805,1.2398345968297726,1.1943372141308193,0.8737623762376238,hedge_local_eta20_rho0p99,1.183342546526626
0.25,1017,0.9812543073742247,250,0,0.32055063913470994,0.24577822990844353,1.3042271451548837,0.5701668313214484,19.32010164146261,1.1804979730974756,1.2980639712737938,4,4,0.9166092350103378,1.0082701585113716,1.2253462603878116,0.8616600790513834,hedge_hierarchical_eta5_rho0p99,1.1804979730974756
0.2,974,0.9397656788421779,500,0,0.3203285420944558,0.24577822990844353,1.303323497015108,0.5724667132344928,20.351883190709586,1.177816985360736,1.3506243548388768,4,4,0.8635423845623708,0.9937973811164714,1.1868273694290057,0.8699690402476781,hedge_local_eta2_rho1,1.177816985360736
0.2,965,0.9310820124052378,500,0,0.32020725388601035,0.24577822990844353,1.3028300106372028,0.5719412620119088,20.88898856268313,1.1774918781486887,1.3920821772711456,4,4,0.8635423845623708,1.0034458993797382,1.1927615062761505,0.8666666666666667,hedge_global_eta2_rho0p99,1.1774918781486887
0.2,983,0.9484493452791178,500,0,0.31943031536113936,0.24577822990844353,1.2996688741721854,0.5724262939096787,20.189911118339268,1.1774918781486887,1.3292784690873207,4,4,0.8683666436940042,1.0082701585113716,1.2013132275570653,0.8701431492842536,hedge_hierarchical_eta2_rho1,1.1774918781486887
0.35,1284,1.238869745003446,0,0,0.3037383177570093,0.24577822990844353,1.2358227084235935,0.5700286016968077,17.014735249954494,1.1767979909521602,1.3028431293183127,4,4,1.1288766368022054,1.2977257064093728,1.201542005547459,0.8889757623143081,hedge_local_eta10_rho1,1.1767979909521602
0.2,1143,1.1028256374913852,120,0,0.32545931758530183,0.24577822990844353,1.3241991274269524,0.5691592512465231,24.08727048906863,1.2347212420606917,1.2911391100983458,4,4,1.0468642315644383,1.2205375603032391,1.1758373205741626,0.8866432337434095,consensus_disagreement_0.5,1.1758373205741626
0.25,1078,1.0401102687801516,0,0,0.3051948051948052,0.24577822990844353,1.2417487314010494,0.5726777423060363,16.333274888153355,1.1751593037676944,1.324361676250479,4,4,0.9455547898001379,1.1192281185389388,1.1958417046061969,0.8853681267474371,consensus_mean,1.1751593037676944
0.3,1188,1.1462439696760856,500,0,0.31397306397306396,0.24577822990844353,1.2774649084665641,0.5657211522142643,19.243440364919433,1.1748651544258903,1.3537094563153196,4,4,1.0613370089593384,1.191592005513439,1.2287713328356396,0.8672865595942519,hedge_local_eta10_rho0p99,1.1748651544258903
0.25,947,0.9137146795313578,0,0,0.3136219640971489,0.24577822990844353,1.2760363853787142,0.5718112949011803,17.964977514396786,1.1735190507091868,1.3711288009743066,4,4,0.8538938662991041,0.9552033080634046,1.184037022949157,0.8736730360934183,hedge_local_eta5_rho1,1.1735190507091868
0.3,1121,1.0815988973121984,250,0,0.31400535236396077,0.24577822990844353,1.2775962805205854,0.5655860489462391,19.129561387946215,1.1725028702640643,1.2423477398254712,4,4,0.9552033080634046,1.138525155065472,1.222553495979283,0.8584229390681004,hedge_local_eta20_rho1,1.1725028702640643
0.35,1442,1.3913163335630598,250,0,0.30097087378640774,0.24577822990844353,1.2245627853147303,0.5657247251932536,13.809028983276304,1.1763343703030515,1.2118368582968926,4,4,1.3604410751206066,1.4183321847002068,1.1717403264258206,0.8942240779401531,hedge_local_eta5_rho0p97,1.1717403264258206
0.25,1004,0.9687112336319781,0,0,0.3097609561752988,0.24577822990844353,1.2603270692066173,0.5701889391289435,16.89612442619632,1.1711470272944668,1.3915945202024376,4,4,0.8973121984838043,1.0082701585113716,1.2201157133991312,0.8778778778778779,hedge_global_eta2_rho0p97,1.1711470272944668
0.3,1072,1.0343211578221916,0,0,0.3069029850746269,0.24577822990844353,1.2486988175842642,0.5658120398672996,18.52257295835403,1.1666351785376914,1.3465495880983935,4,4,0.9745003445899381,1.0951068228807719,1.1738969949626543,0.8781630740393627,hedge_hierarchical_eta5_rho0p97,1.1666351785376914
0.25,1109,1.0700206753962784,250,0,0.3155996393146979,0.24577822990844353,1.284082969562699,0.5711406914071642,19.141844977884574,1.161954261954262,1.2600390197366158,4,4,1.0516884906960717,1.1047553411440387,1.1910865408281113,0.875,consensus_disagreement_0.25,1.161954261954262
0.4,1563,1.5080634045485874,250,0,0.29494561740243125,0.24577822990844353,1.2000477727921768,0.5580459467233103,12.329249725573515,1.1682692307692308,1.199867766941347,4,4,1.476223294279807,1.5389386629910407,1.1618392572339942,0.9017971758664955,hedge_local_eta10_rho0p97,1.1618392572339942
0.2,1099,1.0603721571330118,120,0,0.3275705186533212,0.24577822990844353,1.332788989388306,0.5703825499279152,22.140192597153504,1.2625230014312,1.28564886815348,4,4,1.0227429359062716,1.138525155065472,1.1576916829109813,0.8775137111517367,hedge_global_eta10_rho1,1.1576916829109813
0.35,1357,1.3093039283252927,250,0,0.2969786293294031,0.24577822990844353,1.208319505922199,0.5580274118948044,12.693480837352794,1.1908854603387558,1.2343516038403215,4,4,1.259131633356306,1.3459682977257064,1.1563151172951536,0.882396449704142,hedge_hierarchical_eta10_rho0p97,1.1563151172951536
0.25,962,0.9281874569262578,250,0,0.3087318087318087,0.24577822990844353,1.2561397681430795,0.5586799271826882,17.211807660253807,1.200457795058322,1.299706192683721,4,4,0.8490696071674707,0.9648518263266713,1.1513407097288677,0.8652037617554859,hedge_global_eta10_rho0p97,1.1513407097288677
0.35,1301,1.2552722260509992,250,0,0.29285165257494233,0.24577822990844353,1.191528040071061,0.5481447753221487,11.32212948747926,1.1801510738987986,1.218759729029612,4,4,1.206064782908339,1.3170227429359063,1.1508527294331445,0.8757716049382716,hedge_hierarchical_eta20_rho0p97,1.1508527294331445
0.2,934,0.901171605789111,120,0,0.32548179871520344,0.24577822990844353,1.3242905965937293,0.5579255819936151,20.24267851921842,1.2728356640530274,1.3571899125742537,4,4,0.8345968297725707,0.9407305306685045,1.1463847479971605,0.8471474703982778,hedge_global_eta20_rho0p99,1.1463847479971605
0.2,1096,1.0574776016540317,120,0,0.32116788321167883,0.24577822990844353,1.3067385314448687,0.5624202779063058,22.201777656827616,1.2524052212803576,1.3074633152057644,4,4,1.0179186767746382,1.138525155065472,1.138861304203906,0.8771769019248395,consensus_lower_quartile,1.138861304203906
0.4,1508,1.4549965541006205,250,0,0.2864721485411141,0.24577822990844353,1.1655716970857415,0.5486041264334345,11.218135891744943,1.145592132793974,1.2027521281679832,4,4,1.4328049620951069,1.490696071674707,1.1343950255240578,0.886892880904857,hedge_local_eta20_rho0p97,1.1343950255240578
0.25,977,0.9426602343211579,500,0,0.3101330603889457,0.24577822990844353,1.2618410528242288,0.5477921669581622,17.096786085835976,1.1992447401546482,1.3439225609224295,4,4,0.7960027567195038,1.0758097863542384,1.1235778841042,0.8600823045267489,hedge_global_eta20_rho0p97,1.1235778841042
