rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate
0.2,866,0.8355616815988973,0,0,0.3140877598152425,0.24577822990844353,1.2779315724270837,0.5726777423060363,17.469318173215697,1.22989360629286,1.2724653107450474,4,4,0.7767057201929704,0.8780151619572709,1.1618561331347659,0.8745644599303136,consensus_mean
0.2,1145,1.1047553411440387,120,0,0.3222707423580786,0.24577822990844353,1.3112257439486394,0.5726777423060363,22.845677927911545,1.1887274016306275,1.27723503440248,4,4,1.0709855272226052,1.1722949689869056,1.102017937219731,0.8894736842105263,consensus_mean
0.2,914,0.8818745692625776,250,0,0.33150984682713347,0.24577822990844353,1.348816967843842,0.5726777423060363,21.38511910211643,1.1555244755244756,1.3277318977230335,4,4,0.8297725706409373,0.9359062715368711,1.227431049968236,0.858085808580858,consensus_mean
0.2,1005,0.9696760854583046,500,0,0.3174129353233831,0.24577822990844353,1.291460742644394,0.5726777423060363,20.454490126189643,1.1849680170575692,1.319718372192313,4,4,0.8780151619572709,1.0323914541695383,1.1605907452669952,0.869,consensus_mean
0.2,489,0.47181254307374226,250,3,0.31901840490797545,0.24577822990844353,1.2979929305651485,0.5726777423060363,21.584401376499713,0.9494505494505494,1.341164415840584,3,4,0.4341833218470021,0.5017229496898691,1.028242677824268,0.7128099173553719,consensus_mean
0.25,1078,1.0401102687801516,0,0,0.3051948051948052,0.24577822990844353,1.2417487314010494,0.5726777423060363,16.333274888153355,1.1751593037676944,1.324361676250479,4,4,0.9455547898001379,1.1192281185389388,1.1958417046061969,0.8853681267474371,consensus_mean
0.25,1400,1.3507925568573398,120,0,0.30428571428571427,0.24577822990844353,1.2380499053926206,0.5726777423060363,18.838762807539506,1.1665124349334877,1.1999636853380338,4,4,1.3025499655410062,1.4231564438318403,1.0423173317910162,0.9053763440860215,consensus_mean
0.25,1145,1.1047553411440387,250,0,0.31004366812227074,0.24577822990844353,1.261477341739206,0.5726777423060363,18.397100174299318,1.1094789081885854,1.2316367987773806,4,4,1.0468642315644383,1.1288766368022054,1.1776454600722384,0.8780701754385964,consensus_mean
0.25,1249,1.2050999310820125,500,0,0.3018414731785428,0.24577822990844353,1.2281050005567367,0.5726777423060363,18.090979580092384,1.1337656953328594,1.2454429716425637,4,4,1.1433494141971055,1.3025499655410062,1.1497076023391812,0.8882636655948553,consensus_mean
0.25,596,0.5750516884906961,250,3,0.2902684563758389,0.24577822990844353,1.1810177674563314,0.5726777423060363,15.409793104438608,1.0236263736263738,1.1659837602375052,4,4,0.5499655410062027,0.6030323914541695,0.9542092050209205,0.7495769881556683,consensus_mean
