rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,stage1_rate,stage1_rolling,stage1_cooldown,robustness
0.4,1044,2.0356545961002785,120,0,0.35727969348659006,0.32793522267206476,1.089482522113429,0.5394701026327533,32.53038794257396,1.059627174327535,1.07381472799277,2,2,1.9693593314763231,2.115598885793872,1.049642650183504,0.8893166506256015,pooled_hazard_hist_w3,0.4,120,0,1.049642650183504
0.4,959,1.86991643454039,120,0,0.36496350364963503,0.32793522267206476,1.112913400018023,0.5020533987803064,-5.504393856450025,1.0469086703004185,1.0671287229152937,2,2,1.8231197771587744,1.9303621169916434,0.9921704793028324,0.9140461215932913,pooled_hazard_logit_expand,0.4,120,0,0.9921704793028324
0.4,991,1.9323119777158773,120,0,0.3440968718466196,0.32793522267206476,1.0492830536557411,0.5040647776290347,5.746641514695629,0.9300084285576112,1.0041370706743753,1,2,1.8621169916434541,1.9693593314763231,0.904419191919192,0.8904665314401623,pooled_hazard_hist_w5,0.4,120,0,0.904419191919192
0.25,624,1.2167130919220055,120,0,0.3060897435897436,0.32793522267206476,0.9333847736625516,0.506648817492191,13.323901482715224,0.5928670952029693,0.8253414705136902,1,2,1.16991643454039,1.286908077994429,0.7290744254691124,0.875605815831987,pooled_hazard_extra_w5,0.25,120,0,0.5928670952029693
0.2,553,1.0782729805013926,120,0,0.2875226039783002,0.32793522267206476,0.8767664590449402,0.47096534285289304,-5.455294492599612,0.5843878314227711,0.7597368309928931,0,2,0.9749303621169917,1.2966573816155988,0.6963988209662951,0.8722627737226277,pooled_hazard_local_hist_w5,0.2,120,0,0.5843878314227711
