rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,status
0.25,1115,1.6277372262773722,0,0,0.4224215246636771,0.294478527607362,1.4344730941704034,0.6107441123188406,42.209342437387626,1.043011401339205,1.288354994361919,3,3,1.5255474452554745,1.72992700729927,1.3625914315569487,0.9459459459459459,hedge_local_eta2_rho0p99,retrospective; final interval previously inspected
0.25,1096,1.5999999999999999,0,0,0.4206204379562044,0.294478527607362,1.428356903892944,0.6122409420289855,41.69659796259716,1.1775826921812322,1.2717538540927562,3,3,1.4598540145985401,1.7226277372262773,1.345156051095211,0.9486709440879927,hedge_global_eta5_rho0p97,retrospective; final interval previously inspected
0.3,998,1.456934306569343,250,0,0.39178356713426854,0.294478527607362,1.3304316967267868,0.6116304347826086,34.34184725256024,0.9939172749391727,1.27071034088745,2,3,1.2919708029197081,1.5693430656934306,1.228896304535904,0.9274924471299094,hedge_hierarchical_eta10_rho0p99,retrospective; final interval previously inspected
0.2,763,1.1138686131386861,120,0,0.3722149410222805,0.294478527607362,1.2639799038881607,0.6143201992753623,33.36528074176329,1.1375832907969705,1.1415867146909762,3,3,1.0072992700729928,1.2116788321167884,1.033690051525961,0.9116094986807388,consensus_geometric,retrospective; final interval previously inspected
