rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate
0.2,928,0.895382494831151,0,0,0.2543103448275862,0.24577822990844353,1.0347146894268098,0.5021422242151505,2.7468547606600735,0.8500579626141138,1.0061495606280295,2,4,0.6946933149552034,1.0372157133011717,0.9188236985907391,0.8136511375947996,online_sgd_w5_eta005_e1
0.2,960,0.9262577532736045,120,0,0.26458333333333334,0.24577822990844353,1.0765124862030906,0.5021422242151505,4.02317160682503,0.7659733466185079,1.0377782859767097,2,4,0.8828394210889042,0.9793246037215714,0.9372318449070396,0.8031413612565445,online_sgd_w5_eta005_e1
0.2,894,0.8625775327360442,250,0,0.27069351230425054,0.24577822990844353,1.1013730239862511,0.5021422242151505,8.866164432527661,0.8180155548576602,1.0373819834174758,3,4,0.8008270158511371,0.9310820124052378,0.9930760890991525,0.8053993250843644,online_sgd_w5_eta005_e1
0.2,921,0.8886285320468642,500,0,0.26167209554831705,0.24577822990844353,1.0646675079635584,0.5021422242151505,6.641723111478015,0.8071481984525463,1.0215011038247965,2,4,0.7525844245348036,1.0179186767746382,0.9798644338118022,0.8089519650655022,online_sgd_w5_eta005_e1
0.2,492,0.4747070985527223,250,3,0.29065040650406504,0.24577822990844353,1.1825718112313575,0.5021422242151505,7.304292190516019,0.8676121176121175,1.1469213032477192,3,4,0.43900758097863546,0.5306685044796692,1.0847395282541727,0.5995893223819302,online_sgd_w5_eta005_e1
0.25,1161,1.1201929703652653,0,0,0.26270456503014644,0.24577822990844353,1.0688683254330875,0.5021422242151505,5.800480660634378,0.9209576732941218,1.029640961933602,3,4,0.8538938662991041,1.2736044107512061,0.9280151050271419,0.842560553633218,online_sgd_w5_eta005_e1
0.25,1188,1.1462439696760856,120,0,0.2617845117845118,0.24577822990844353,1.0651248968715856,0.5021422242151505,5.572823834335224,0.8340598663179308,1.0062012616098897,2,4,1.0902825637491387,1.206064782908339,0.9645462287555079,0.8368554522400676,online_sgd_w5_eta005_e1
0.25,1104,1.0651964162646452,250,0,0.2653985507246377,0.24577822990844353,1.0798293682215185,0.5021422242151505,8.757806689989026,0.8422816347344648,0.997203551364366,2,4,0.9841488628532047,1.1964162646450724,0.9807932152656523,0.8416742493175614,online_sgd_w5_eta005_e1
0.25,1147,1.106685044796692,500,0,0.26068003487358327,0.24577822990844353,1.0606311021553492,0.5021422242151505,8.267628400023096,0.7889770190089679,1.0065596115073978,3,4,0.9310820124052378,1.2687801516195727,0.9666824010699395,0.8362521891418564,online_sgd_w5_eta005_e1
0.25,589,0.5682977257064094,250,3,0.266553480475382,0.24577822990844353,1.0845284408414757,0.5021422242151505,4.179219098087554,0.8442728442728443,1.046075124558433,2,4,0.5258442453480359,0.6464507236388698,0.9451923076923077,0.6575342465753424,online_sgd_w5_eta005_e1
