rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate
0.2,905,0.8731909028256375,0,0,0.3370165745856354,0.24577822990844353,1.3712222384837731,0.5523473802024808,17.994253729709335,1.3167391126055934,1.485894039671638,4,4,0.7815299793246038,1.0468642315644383,1.1709984838639809,0.8633333333333333,currency_champions
0.2,988,0.9532736044107513,120,0,0.3259109311740891,0.24577822990844353,1.3260366115237152,0.5523473802024808,10.23573814291945,1.1733724388631859,1.2490109377631566,4,4,0.8780151619572709,0.9889731219848381,0.9458691371285356,0.8290946083418108,currency_champions
0.2,848,0.8181943487250173,250,0,0.3384433962264151,0.24577822990844353,1.3770275599775086,0.5523473802024808,7.17160271116414,1.2289640751750897,1.4174039884374379,4,4,0.6609235010337698,0.906960716747071,0.9441029581252403,0.830367734282325,currency_champions
0.2,889,0.8577532736044109,500,0,0.34308211473565803,0.24577822990844353,1.3959011539120525,0.5523473802024808,20.207631362758907,1.2885232744783308,1.5120196332770557,4,4,0.8008270158511371,0.9600275671950379,1.020450534620575,0.8472850678733032,currency_champions
0.2,469,0.45251550654720885,250,3,0.32409381663113007,0.24577822990844353,1.3186433019387453,0.5523473802024808,-2.66350353210536,1.1867977528089888,1.3073627471365161,4,4,0.3087525844245348,0.5065472088215024,1.010485197368421,0.6788793103448276,currency_champions
0.25,1126,1.0864231564438318,0,0,0.31793960923623443,0.24577822990844353,1.293603625327891,0.5523473802024808,16.22095694375099,1.2686998394863565,1.3792009706388884,4,4,0.9407305306685045,1.3170227429359063,1.1392735773076395,0.8795718108831401,currency_champions
0.25,1211,1.168435561681599,120,0,0.3096614368290669,0.24577822990844353,1.2599221539858143,0.5523473802024808,8.533172960013893,1.0490395613267847,1.2316189407607316,4,4,1.0999310820124053,1.215713301171606,0.964392890120037,0.8557213930348259,currency_champions
0.25,1064,1.0266023432115783,250,0,0.31860902255639095,0.24577822990844353,1.2963272730667728,0.5523473802024808,8.16732425624654,1.1309523809523812,1.3481709417074748,4,4,0.8780151619572709,1.1578221915920055,0.9949392712550609,0.8508026440037771,currency_champions
0.25,1134,1.0941419710544453,500,0,0.3298059964726631,0.24577822990844353,1.3418844972376982,0.5523473802024808,9.561543870512802,1.2971421592574501,1.420700150307548,4,4,1.0179186767746382,1.2398345968297726,1.1646919431279623,0.8609388839681134,currency_champions
0.25,570,0.5499655410062027,250,3,0.30701754385964913,0.24577822990844353,1.249164923899152,0.5523473802024808,0.9975812185762232,1.057952824926289,1.3122195480843417,4,4,0.42453480358373535,0.6271536871123363,0.8818779904306221,0.7026548672566372,currency_champions
0.3,1365,1.3170227429359063,0,0,0.3054945054945055,0.24577822990844353,1.2429681245906412,0.5523473802024808,7.037017151651142,1.2535407421395526,1.3236794528126832,4,4,1.1867677463818056,1.4955203308063405,1.1302820275320196,0.8977941176470589,currency_champions
0.3,1441,1.3903514817367333,120,0,0.30673143650242884,0.24577822990844353,1.248000836431654,0.5523473802024808,8.861192643568128,1.056579022414875,1.2498548922056383,4,4,1.3314955203308063,1.4279807029634735,0.9997457411645055,0.8795264623955432,currency_champions
0.3,1291,1.2456237077877326,250,0,0.30983733539891556,0.24577822990844353,1.2606378340113162,0.5523473802024808,6.1803657035381265,1.0854242779347902,1.2855444195941266,4,4,1.1337008959338388,1.3845623707787733,1.100783874580067,0.8740279937791602,currency_champions
0.3,1351,1.3035148173673328,500,0,0.30940044411547,0.24577822990844353,1.2588602506850457,0.5523473802024808,6.688667448167923,1.1605266348718777,1.3414221900372878,4,4,1.1819434872501724,1.4858718125430739,1.091049051199427,0.8789004457652303,currency_champions
0.3,677,0.6532046864231565,250,3,0.2998522895125554,0.24577822990844353,1.2200115918495114,0.5523473802024808,1.2321693840261976,0.9613171788276703,1.2998633774572044,3,4,0.5403170227429359,0.7188146106133702,1.0008615288220553,0.7455357142857143,currency_champions
0.35,1537,1.4829772570640938,0,0,0.2947299934938191,0.24577822990844353,1.199170461938842,0.5523473802024808,6.3459558590817,1.2281124415648323,1.2626640237154314,4,4,1.3073742246726396,1.664369400413508,1.104153211086462,0.9053524804177546,currency_champions
0.35,1681,1.6219159200551343,120,0,0.2992266508030934,0.24577822990844353,1.21746605024603,0.5523473802024808,6.701045737507988,1.0604239242431677,1.204053841599118,4,4,1.5534114403859407,1.6595451412818747,1.0309877955758964,0.8937947494033412,currency_champions
0.35,1492,1.4395589248793934,250,0,0.29892761394101874,0.24577822990844353,1.2162493563908172,0.5523473802024808,1.7147154029274696,1.0717548186717825,1.2535578413068866,4,4,1.3411440385940732,1.5727084769124742,1.0235706171904582,0.8856758574310692,currency_champions
0.35,1574,1.5186767746381806,500,0,0.295425667090216,0.24577822990844353,1.2020009550897448,0.5523473802024808,2.1210718020895065,1.1387930740070353,1.287748448665087,4,4,1.4086836664369402,1.6981392143349414,1.004025474645518,0.8961121733588273,currency_champions
0.35,777,0.7496898690558236,250,3,0.2908622908622909,0.24577822990844353,1.1834339069438409,0.5523473802024808,-6.088825972522051,0.9361066523987872,1.2830503220119973,3,4,0.6126809097174363,0.8152997932460373,0.882649537228899,0.7668393782383419,currency_champions
0.4,1804,1.740592694693315,0,0,0.2838137472283814,0.24577822990844353,1.1547554367777273,0.5523473802024808,-0.11870692823660099,1.1919090707910203,1.2124407203542051,4,4,1.5099931082012406,1.9441764300482427,1.0744072641668068,0.9216231239577543,currency_champions
0.4,1903,1.8361130254996556,120,0,0.29427220178665264,0.24577822990844353,1.1973078408786406,0.5523473802024808,7.210774271943914,1.0904836537824774,1.1635391898905905,4,4,1.731909028256375,1.881461061337009,1.1048722083760936,0.9088514225500527,currency_champions
0.4,1770,1.7077877325982083,250,0,0.292090395480226,0.24577822990844353,1.1884307067759194,0.5523473802024808,2.76738447998651,1.0755022131426626,1.226112983810947,4,4,1.6257753273604412,1.775327360441075,0.9978916133062627,0.9059490084985836,currency_champions
0.4,1794,1.7309441764300484,500,0,0.28595317725752506,0.24577822990844353,1.1634601541562382,0.5523473802024808,0.6920434151494819,1.1563670411985019,1.2174413738111847,4,4,1.6305995864920746,1.8766368022053757,1.0459617979860896,0.9139183901621017,currency_champions
0.4,892,0.8606478290833909,250,3,0.28139013452914796,0.24577822990844353,1.1448944629228164,0.5523473802024808,-4.208378640071303,0.9979605971987071,1.2177232908649258,3,4,0.7381116471399035,0.9117849758787043,0.8735523449145741,0.7936865839909808,currency_champions
