period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025,source_stack50_benefit50,1.4652211249463287,0.023744063984004,0.03399150212446888,8,1.4669983473350776,1.4010959607851532
retrospective_2025,original75_qrank25,1.44838873426806,0.00024993751562109475,0.03399150212446888,8,1.4669983473350776,1.4010959607851532
retrospective_2025,original75_qrank25_day20,1.4669983473350776,0.00024993751562109475,0.027743064233941513,8,1.4669983473350776,1.4010959607851532
retrospective_2025,qrank50_day50,1.2424813237151358,0.03274181454636341,0.20744813796550862,8,1.4669983473350776,1.4010959607851532
retrospective_2025,qrank75_day25,1.2190560303400266,0.11597100724818796,0.2516870782304424,8,1.4669983473350776,1.4010959607851532
retrospective_2025,original25_qrank75_day20,1.2501997975384942,0.1137215696075981,0.20744813796550862,8,1.4669983473350776,1.4010959607851532
retrospective_2025,original50_qrank50_day20,1.2698583082868182,0.06473381654586353,0.160959760059985,8,1.4669983473350776,1.4010959607851532
retrospective_2025,original50_qrank50,1.2005898732925804,0.09547613096725818,0.29217695576105973,8,1.4669983473350776,1.4010959607851532
retrospective_2025_2026,source_stack50_benefit50,1.3682171524067557,0.015496125968507872,0.0189952511872032,8,1.3682171524067557,1.304281771453169
retrospective_2025_2026,original75_qrank25,1.3192217737372212,0.00024993751562109475,0.036740814796300925,8,1.3682171524067557,1.304281771453169
retrospective_2025_2026,original75_qrank25_day20,1.3180969542722856,0.00024993751562109475,0.036740814796300925,8,1.3682171524067557,1.304281771453169
retrospective_2025_2026,qrank50_day50,1.159418500951987,0.05073731567108223,0.295426143464134,8,1.3682171524067557,1.304281771453169
retrospective_2025_2026,qrank75_day25,1.1867199701958762,0.047238190452386905,0.1944513871532117,8,1.3682171524067557,1.304281771453169
retrospective_2025_2026,original25_qrank75_day20,1.2080026095465912,0.041989502624343915,0.15746063484128967,8,1.3682171524067557,1.304281771453169
retrospective_2025_2026,original50_qrank50_day20,1.1734882492738314,0.07848037990502374,0.2621844538865284,8,1.3682171524067557,1.304281771453169
retrospective_2025_2026,original50_qrank50,1.2060811567233798,0.047238190452386905,0.15746063484128967,8,1.3682171524067557,1.304281771453169
