rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.15,330,1.305084745762712,20,0,0.403030303030303,0.3379032258064516,1.192738844290157,0.5703345067863569,41.219553095595906,1.192738844290157,1.192738844290157,1,1,1.225988700564972,1.384180790960452,1.0588235294117647,0.8923076923076924,1.192738844290157,1.305084745762712,1.305084745762712,1.0224719101123596,1.9886363636363638,4,source_stack50_benefit50,rolling,0.15,20,0,0,0.0,0.0,0,0
0.15,288,1.1389830508474577,40,0,0.4270833333333333,0.3379032258064516,1.2639220365950676,0.5703345067863569,46.500445058477744,1.2639220365950676,1.2639220365950676,1,1,1.1073446327683616,1.1666666666666667,1.189765458422175,0.9081272084805654,1.2639220365950676,1.1389830508474577,1.1389830508474577,0.8966292134831462,1.6068181818181817,4,source_stack50_benefit50,rolling,0.15,40,0,0,0.0,0.0,0,0
0.15,225,0.8898305084745763,60,0,0.49777777777777776,0.3379032258064516,1.4731370989127552,0.5703345067863569,67.98077462414417,1.4731370989127552,1.4731370989127552,1,1,0.8502824858757062,0.9491525423728814,1.3983416252072969,0.8863636363636364,1.4731370989127552,0.8898305084745763,0.8898305084745763,0.39772727272727276,1.5272727272727273,4,source_stack50_benefit50,rolling,0.15,60,0,0,0.0,0.0,0,0
0.15,175,0.692090395480226,120,0,0.56,0.3379032258064516,1.6572792362768498,0.5703345067863569,83.36038603851463,1.6572792362768498,1.6572792362768498,1,1,0.632768361581921,0.731638418079096,1.300524405002017,0.9352941176470588,1.6572792362768498,0.692090395480226,0.692090395480226,0.0,1.240909090909091,4,source_stack50_benefit50,rolling,0.15,120,0,0,0.0,0.0,0,0
0.15,129,0.5101694915254238,250,0,0.5038759689922481,0.3379032258064516,1.491184251910233,0.5703345067863569,69.64353173408661,1.491184251910233,1.491184251910233,1,1,0.43502824858757067,0.5536723163841808,0.8412483039348712,0.9354838709677419,1.491184251910233,0.5101694915254238,0.5101694915254238,0.0,1.19,4,source_stack50_benefit50,rolling,0.15,250,0,0,0.0,0.0,0,0
0.15,137,0.5418079096045197,40,3,0.4233576642335766,0.3379032258064516,1.2528961900945943,0.5703345067863569,37.88884580664621,1.2528961900945943,1.2528961900945943,1,1,0.5141242937853108,0.5734463276836158,1.0211013896037056,0.7348484848484849,1.2528961900945943,0.5418079096045197,0.5418079096045197,0.40898876404494383,0.7000000000000001,4,source_stack50_benefit50,rolling,0.15,40,3,0,0.0,0.0,0,0
0.15,115,0.4548022598870057,60,3,0.43478260869565216,0.3379032258064516,1.286707481581405,0.5703345067863569,50.517766668214634,1.286707481581405,1.286707481581405,1,1,0.4152542372881356,0.4943502824858757,1.0575692963752665,0.6818181818181818,1.286707481581405,0.4548022598870057,0.4548022598870057,0.298876404494382,0.6475,4,source_stack50_benefit50,rolling,0.15,60,3,0,0.0,0.0,0,0
0.15,82,0.32429378531073444,120,3,0.4878048780487805,0.3379032258064516,1.4436230281157227,0.5703345067863569,74.29817501147159,1.4436230281157227,1.4436230281157227,1,1,0.2966101694915254,0.3559322033898305,1.0281923714759538,0.7662337662337663,1.4436230281157227,0.32429378531073444,0.32429378531073444,0.0,0.6475,4,source_stack50_benefit50,rolling,0.15,120,3,0,0.0,0.0,0,0
0.18,355,1.4039548022598871,20,0,0.39154929577464787,0.3379032258064516,1.1587616390466906,0.5703345067863569,38.78006052008505,1.1587616390466906,1.1587616390466906,1,1,1.344632768361582,1.5028248587570623,1.0516431924882628,0.9028571428571428,1.1587616390466906,1.4039548022598871,1.4039548022598871,1.0224719101123596,2.1,4,source_stack50_benefit50,rolling,0.18,20,0,0,0.0,0.0,0,0
0.18,321,1.269491525423729,40,0,0.4205607476635514,0.3379032258064516,1.2446189190997703,0.5703345067863569,47.85787701785806,1.2446189190997703,1.2446189190997703,1,1,1.225988700564972,1.305084745762712,1.1163231461738925,0.9145569620253164,1.2446189190997703,1.269491525423729,1.269491525423729,0.9595505617977528,1.7818181818181817,4,source_stack50_benefit50,rolling,0.18,40,0,0,0.0,0.0,0,0
0.18,250,0.9887005649717514,60,0,0.484,0.3379032258064516,1.43236276849642,0.5703345067863569,63.96374812102936,1.43236276849642,1.43236276849642,1,1,0.9491525423728814,1.0480225988700564,1.310945273631841,0.889795918367347,1.43236276849642,0.9887005649717514,0.9887005649717514,0.5090909090909091,1.6704545454545454,4,source_stack50_benefit50,rolling,0.18,60,0,0,0.0,0.0,0,0
0.18,187,0.7395480225988701,120,0,0.5561497326203209,0.3379032258064516,1.6458846502367492,0.5703345067863569,85.02620375735889,1.6458846502367492,1.6458846502367492,1,1,0.711864406779661,0.7711864406779662,1.328740910830463,0.9395604395604396,1.6458846502367492,0.7395480225988701,0.7395480225988701,0.0,1.3045454545454545,4,source_stack50_benefit50,rolling,0.18,120,0,0,0.0,0.0,0,0
0.18,149,0.5892655367231638,250,0,0.5100671140939598,0.3379032258064516,1.5095064951706685,0.5703345067863569,75.71734738123503,1.5095064951706685,1.5095064951706685,1,1,0.5338983050847458,0.632768361581921,0.8225538971807629,0.9444444444444444,1.5095064951706685,0.5892655367231638,0.5892655367231638,0.0,1.295,4,source_stack50_benefit50,rolling,0.18,250,0,0,0.0,0.0,0,0
0.18,152,0.6011299435028249,40,3,0.375,0.3379032258064516,1.1097852028639619,0.5703345067863569,36.854158250945055,1.1097852028639619,1.1097852028639619,1,1,0.5734463276836158,0.652542372881356,0.9777777777777777,0.8027210884353742,1.1097852028639619,0.6011299435028249,0.6011299435028249,0.4404494382022472,0.7477272727272728,4,source_stack50_benefit50,rolling,0.18,40,3,0,0.0,0.0,0,0
0.18,128,0.5062146892655368,60,3,0.390625,0.3379032258064516,1.1560262529832936,0.5703345067863569,45.16900670618879,1.1560262529832936,1.1560262529832936,1,1,0.4745762711864407,0.5338983050847458,0.9253731343283582,0.7560975609756098,1.1560262529832936,0.5062146892655368,0.5062146892655368,0.3146067415730337,0.735,4,source_stack50_benefit50,rolling,0.18,60,3,0,0.0,0.0,0,0
0.18,91,0.35988700564971754,120,3,0.45054945054945056,0.3379032258064516,1.3333683023420495,0.5703345067863569,70.90909793877778,1.3333683023420495,1.3333683023420495,1,1,0.3559322033898305,0.37570621468926557,0.974076983503535,0.8488372093023255,1.3333683023420495,0.35988700564971754,0.35988700564971754,0.0,0.735,4,source_stack50_benefit50,rolling,0.18,120,3,0,0.0,0.0,0,0
0.2,368,1.455367231638418,20,0,0.3804347826086957,0.3379032258064516,1.1258690463837295,0.5703345067863569,34.88921593121354,1.1258690463837295,1.1258690463837295,1,1,1.4039548022598871,1.5028248587570623,1.0090090090090091,0.9035812672176309,1.1258690463837295,1.455367231638418,1.455367231638418,1.0696629213483146,2.131818181818182,4,source_stack50_benefit50,rolling,0.2,20,0,0,0.0,0.0,0,0
0.2,336,1.328813559322034,40,0,0.41964285714285715,0.3379032258064516,1.2419024889191954,0.5703345067863569,48.212197436757435,1.2419024889191954,1.2419024889191954,1,1,1.2853107344632768,1.364406779661017,1.1313131313131313,0.9154078549848943,1.2419024889191954,1.328813559322034,1.328813559322034,1.006741573033708,1.8931818181818183,4,source_stack50_benefit50,rolling,0.2,40,0,0,0.0,0.0,0,0
0.2,273,1.0796610169491525,60,0,0.47619047619047616,0.3379032258064516,1.4092510512558245,0.5703345067863569,60.66579286285887,1.4092510512558245,1.4092510512558245,1,1,0.9689265536723164,1.1666666666666667,1.3269501548859477,0.8955223880597015,1.4092510512558245,1.0796610169491525,1.0796610169491525,0.6045454545454545,1.7818181818181817,4,source_stack50_benefit50,rolling,0.2,60,0,0,0.0,0.0,0,0
