rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,295,1.1666666666666667,20,0,0.5254237288135594,0.3379032258064516,1.554953278589054,0.6577039468137988,77.8480409416045,1.554953278589054,1.554953278589054,1,1,1.1468926553672316,1.1864406779661016,1.5285053929121726,0.8103448275862069,1.554953278589054,1.1666666666666667,1.1666666666666667,0.6124999999999999,1.638636363636364,4,cny_intraday_extra,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5285053929121726,1
0.22,327,1.2895774647887326,20,0,0.39755351681957185,0.22186234817813766,1.7918926761758074,0.7377978383223072,26.00312074620859,1.7918926761758074,1.7918926761758074,1,1,1.2619718309859154,1.3408450704225352,1.5982352941176472,0.8198757763975155,1.7918926761758074,1.2895774647887326,1.2895774647887326,1.1136363636363638,1.6512820512820512,4,cny_intraday_extra,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5982352941176472,1
0.22,209,1.3004444444444443,20,0,0.5980861244019139,0.3401273885350318,1.7584180062003836,0.7476899049932758,111.11138435801143,1.7584180062003836,1.7584180062003836,1,1,1.2755555555555553,1.3377777777777777,1.3451652386780906,0.8235294117647058,1.7584180062003836,1.3004444444444443,1.3004444444444443,1.0266666666666666,1.575,3,cny_intraday_extra,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3451652386780906,1
0.22,536,1.2654300168634065,20,0,0.47574626865671643,0.26782178217821784,1.776353905150771,0.7199592820747395,59.18899219185559,1.7584180062003836,1.7751553411880954,2,2,1.239460370994941,1.3102866779089377,1.4626589206028457,0.8135593220338984,1.7751553411880954,1.2895774647887326,1.3004444444444443,1.0266666666666666,1.6512820512820512,7,cny_intraday_extra,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4626589206028457,1
0.22,280,1.1073446327683616,20,0,0.5607142857142857,0.3379032258064516,1.6593931128537334,0.6953116142779484,83.79523290595564,1.6593931128537334,1.6593931128537334,1,1,1.0875706214689267,1.1468926553672316,1.4541577825159915,0.7709090909090909,1.6593931128537334,1.1073446327683616,1.1073446327683616,0.8337078651685393,1.590909090909091,4,micro_extra,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4541577825159915,2
0.22,309,1.2185915492957746,20,0,0.4045307443365696,0.22186234817813766,1.8233411286703045,0.7123852130915941,52.30441730905894,1.8233411286703045,1.8233411286703045,1,1,1.2028169014084507,1.2422535211267605,1.6566063044936283,0.7401315789473685,1.8233411286703045,1.2185915492957746,1.2185915492957746,0.9545454545454546,1.4153846153846152,4,micro_extra,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6566063044936283,2
0.22,191,1.1884444444444444,20,0,0.5863874345549738,0.3401273885350318,1.724022981744024,0.7357489913669688,109.8196226735309,1.724022981744024,1.724022981744024,1,1,1.1199999999999999,1.2444444444444442,1.3771929824561404,0.8494623655913979,1.724022981744024,1.1884444444444444,1.1884444444444444,0.9333333333333333,1.475,3,micro_extra,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3771929824561404,2
0.22,500,1.1804384485666106,20,0,0.474,0.26782178217821784,1.7698336414048057,0.7177171716414275,74.27522575828723,1.724022981744024,1.7736820552071642,2,2,1.1568296795952784,1.1922428330522767,1.5796299828342553,0.7737373737373737,1.7736820552071642,1.1884444444444444,1.2185915492957746,0.9333333333333333,1.475,7,micro_extra,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5796299828342553,2
0.22,281,1.1112994350282488,20,0,0.5551601423487544,0.3379032258064516,1.6429560298626624,0.6572577245864086,89.33031479642045,1.6429560298626624,1.6429560298626624,1,1,1.0875706214689267,1.1271186440677967,1.558523173605656,0.782608695652174,1.6429560298626624,1.1112994350282488,1.1112994350282488,0.7,1.6227272727272726,4,stale20_micro_extra,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.558523173605656,3
0.22,344,1.3566197183098592,20,0,0.40988372093023256,0.22186234817813766,1.8474685961636395,0.7396245547141436,31.335894401856507,1.8474685961636395,1.8474685961636395,1,1,1.3211267605633803,1.4197183098591548,1.7152777777777777,0.7964601769911505,1.8474685961636395,1.3566197183098592,1.3566197183098592,1.1931818181818181,1.6871794871794874,4,stale20_micro_extra,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.7152777777777777,3
0.22,204,1.2693333333333332,20,0,0.6470588235294118,0.3401273885350318,1.9024014100022033,0.7694821627405897,119.55587696058497,1.9024014100022033,1.9024014100022033,1,1,1.2133333333333332,1.3066666666666666,1.4779632006846386,0.8291457286432161,1.9024014100022033,1.2693333333333332,1.2693333333333332,1.0422222222222222,1.625,3,stale20_micro_extra,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4779632006846386,3
0.22,548,1.293760539629005,20,0,0.4981751824817518,0.26782178217821784,1.8600995722978533,0.7304824536736741,64.1769098069306,1.8474685961636395,1.8749350030829213,2,2,1.2512647554806071,1.33389544688027,1.5704242825241914,0.8011049723756906,1.8749350030829213,1.2693333333333332,1.3566197183098592,1.0422222222222222,1.6871794871794874,7,stale20_micro_extra,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5704242825241914,3
0.22,305,1.2062146892655368,20,0,0.5114754098360655,0.3379032258064516,1.513674243906256,0.7183509254387367,55.67965894543445,1.513674243906256,1.513674243906256,1,1,1.1468926553672316,1.225988700564972,1.4328358208955225,0.74,1.513674243906256,1.2062146892655368,1.2062146892655368,0.9863636363636364,1.5272727272727273,4,micro_anchor_logit,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4328358208955225,4
0.22,287,1.131830985915493,20,0,0.397212543554007,0.22186234817813766,1.7903558076248125,0.6932863425416043,41.5683422127049,1.7903558076248125,1.7903558076248125,1,1,1.084507042253521,1.2028169014084507,1.6194754735308403,0.8049645390070922,1.7903558076248125,1.131830985915493,1.131830985915493,0.8590909090909091,1.4461538461538461,4,micro_anchor_logit,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6194754735308403,4
0.22,209,1.3004444444444443,20,0,0.5358851674641149,0.3401273885350318,1.5755425335555437,0.7262013217069397,87.49319215639056,1.5755425335555437,1.5755425335555437,1,1,1.2755555555555553,1.3688888888888888,1.3436029097133078,0.8578431372549019,1.5755425335555437,1.3004444444444443,1.3004444444444443,1.0733333333333333,1.5818181818181818,3,micro_anchor_logit,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.3436029097133078,4
0.22,496,1.1709949409780778,20,0,0.45564516129032256,0.26782178217821784,1.7012998628585057,0.7176203134705345,60.9197406768789,1.5755425335555437,1.6829491705901782,2,2,1.1450252951096123,1.2040472175379429,1.5547003848268277,0.8187372708757638,1.6829491705901782,1.131830985915493,1.3004444444444443,0.8590909090909091,1.5818181818181818,7,micro_anchor_logit,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5547003848268277,4
0.22,304,1.2022598870056498,20,0,0.5526315789473685,0.3379032258064516,1.6354729305363649,0.7166794089517703,71.83218702889751,1.6354729305363649,1.6354729305363649,1,1,1.1864406779661016,1.225988700564972,1.4563249327134817,0.7692307692307693,1.6354729305363649,1.2022598870056498,1.2022598870056498,0.8179775280898877,1.6863636363636363,4,micro_logit50_extra50,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4563249327134817,5
0.22,293,1.155492957746479,20,0,0.4061433447098976,0.22186234817813766,1.8306096011559252,0.7097040035850734,50.39481044956617,1.8306096011559252,1.8306096011559252,1,1,1.123943661971831,1.1830985915492958,1.6802721088435373,0.78125,1.8306096011559252,1.155492957746479,1.155492957746479,0.8974358974358975,1.4,4,micro_logit50_extra50,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6802721088435373,5
