rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,328,1.2971751412429378,20,0,0.5396341463414634,0.3379032258064516,1.5970079748530184,0.6722403262800183,60.0172415394391,1.5970079748530184,1.5970079748530184,1,1,1.265536723163842,1.3248587570621468,1.4581637268204433,0.8235294117647058,1.5970079748530184,1.2971751412429378,1.2971751412429378,0.9863636363636364,1.75,4,logit50_hist50,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4581637268204433,1
0.22,299,1.1791549295774648,20,0,0.4180602006688963,0.22186234817813766,1.884322437321485,0.7196996741532923,58.064743860445,1.884322437321485,1.884322437321485,1,1,1.143661971830986,1.2422535211267605,1.6566063044936283,0.7482993197278912,1.884322437321485,1.1791549295774648,1.1791549295774648,0.8256410256410256,1.6,4,logit50_hist50,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6566063044936283,1
0.22,208,1.2942222222222222,20,0,0.5192307692307693,0.3401273885350318,1.526577355229041,0.7178755802351308,79.84072897187305,1.526577355229041,1.526577355229041,1,1,1.2444444444444442,1.3688888888888888,1.1267942583732058,0.8177339901477833,1.526577355229041,1.2942222222222222,1.2942222222222222,1.2133333333333332,1.4181818181818182,3,logit50_hist50,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.1267942583732058,1
0.22,507,1.196964586846543,20,0,0.45956607495069035,0.26782178217821784,1.715939873198511,0.7277523030373472,66.9984813420565,1.526577355229041,1.705449896275263,2,2,1.1686340640809445,1.239460370994941,1.5176837089976176,0.7689243027888446,1.705449896275263,1.1791549295774648,1.2942222222222222,0.8256410256410256,1.6,7,logit50_hist50,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5176837089976176,1
0.22,322,1.2734463276836159,20,0,0.515527950310559,0.3379032258064516,1.525667442446523,0.6592083116520687,50.32351996359985,1.525667442446523,1.525667442446523,1,1,1.225988700564972,1.305084745762712,1.492537313432836,0.8170347003154574,1.525667442446523,1.2734463276836159,1.2734463276836159,0.8272727272727273,1.7181818181818183,4,logit67_hist33,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.492537313432836,2
0.22,316,1.2461971830985916,20,0,0.40822784810126583,0.22186234817813766,1.840005081770304,0.7078905793083543,50.688931222214265,1.840005081770304,1.840005081770304,1,1,1.2028169014084507,1.3014084507042254,1.634016218523261,0.77491961414791,1.840005081770304,1.2461971830985916,1.2461971830985916,0.8615384615384616,1.7076923076923076,4,logit67_hist33,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.634016218523261,2
0.22,224,1.3937777777777776,20,0,0.5178571428571429,0.3401273885350318,1.522538790797218,0.7171200092548408,84.89378827704465,1.522538790797218,1.522538790797218,1,1,1.3066666666666666,1.431111111111111,1.2853801169590644,0.8584474885844748,1.522538790797218,1.3937777777777776,1.3937777777777776,1.1977777777777778,1.6363636363636365,3,logit67_hist33,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.2853801169590644,2
0.22,540,1.2748735244519394,20,0,0.4537037037037037,0.26782178217821784,1.6940507975628123,0.7207891378872922,64.87761266718094,1.522538790797218,1.681271936283761,2,2,1.239460370994941,1.3220910623946038,1.5587756151933465,0.8018691588785046,1.681271936283761,1.2461971830985916,1.3937777777777776,0.8615384615384616,1.7076923076923076,7,logit67_hist33,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5587756151933465,2
0.22,315,1.2457627118644068,20,0,0.5492063492063493,0.3379032258064516,1.6253362124483846,0.6762228959967906,69.07768827646522,1.6253362124483846,1.6253362124483846,1,1,1.1271186440677967,1.305084745762712,1.539247900693684,0.8258064516129032,1.6253362124483846,1.2457627118644068,1.2457627118644068,0.9068181818181819,1.940909090909091,4,logit50_extra50,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.539247900693684,3
0.22,331,1.3053521126760563,20,0,0.4078549848942598,0.22186234817813766,1.8383244757095287,0.7406176656007657,41.709708520480184,1.8383244757095287,1.8383244757095287,1,1,1.2225352112676056,1.3408450704225352,1.6958208955223881,0.8496932515337423,1.8383244757095287,1.3053521126760563,1.3053521126760563,1.1384615384615384,1.6,4,logit50_extra50,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6958208955223881,3
