candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
sign_cd0,1.0575696252738835,1.0701996952646458,2.362126245847176,2.5083056478405314,9.725844865879486,-29.25182578336702,0.5083056478405314,0.04095832959282064
sign_cd3,1.046621947989948,1.0695049031057335,1.3820598006644518,1.435215946843854,5.007278886270657,-23.618553289809785,0.0,1.046621947989948
sign_cd4,1.0581209695643414,1.065107019677124,1.079734219269103,1.1395348837209303,11.029762429011853,-20.775605975561422,0.0,1.0581209695643414
change_r25,1.0567748651996365,1.0803241335126608,1.2491694352159468,1.3156146179401993,4.745894723098113,-65.94940620916644,0.0,1.0567748651996365
change_r35,1.040173470883104,1.0692179851143189,1.6710963455149501,1.7641196013289036,10.641064600074593,-43.69105568937729,0.0,1.040173470883104
change_r45,1.0544318966879611,1.070941358725947,2.1960132890365447,2.2458471760797343,10.10091890890084,-32.89805053282321,0.24584717607973428,0.5627375445284926
change_z_r25,1.1302730558476866,1.148784031483648,1.2259136212624584,1.2990033222591362,20.349373832669386,-58.480054734359726,0.0,1.1302730558476866
change_z_r35,1.099554121801572,1.1139477969612726,1.7076411960132891,1.7475083056478404,14.0266971394078,-44.56848214139289,0.0,1.099554121801572
change_z_r45,1.071769402810603,1.0815765430224218,2.1960132890365447,2.26578073089701,10.328537317700993,-31.78741550110192,0.26578073089700993,0.5402079410165832
logit7y_r25,0.9811314491849831,1.0242944220847043,1.1528239202657806,1.255813953488372,-6.776307904567582,6.361931705074181,0.0,0.9811314491849831
logit7y_r35,1.009161215770668,1.0477298569166957,1.6245847176079735,1.7408637873754154,-2.98851579361301,5.561596538041585,0.0,1.009161215770668
logit7y_r45,1.0113707183494796,1.0491820718393967,2.0996677740863787,2.2458471760797343,-5.116549202681974,3.583623963065384,0.24584717607973428,0.519676366190011
hist7y_r25,0.9924892679934237,1.0158583788527644,1.0863787375415281,1.169435215946844,-26.566105784565668,8.428550369766016,0.0,0.9924892679934237
hist7y_r35,0.9691050837326253,0.9814086527535062,1.5514950166112957,1.5980066445182723,-20.25754416755396,7.506431015689873,0.0,0.9691050837326253
hist7y_r45,0.9687334362758648,0.986891426021641,2.006644518272425,2.0564784053156147,-21.167912757746972,6.6698391033368365,0.056478405315614655,0.8557766256446355
extra7y_r25,1.0046696966067663,1.0615741920011783,1.0,1.0963455149501662,-19.000866147801243,9.18618474713661,0.0,1.0046696966067663
extra7y_r35,1.0145288379208441,1.062397931260604,1.435215946843854,1.6046511627906976,-9.151689494845135,8.064233228819399,0.0,1.0145288379208441
extra7y_r45,1.0244182047102226,1.0650293927148307,1.920265780730897,2.0166112956810633,-7.436207326015831,7.243704294566128,0.016611295681063343,0.9911956133480959
extra3y_r25,0.9601853710287213,0.9719246507900406,1.0564784053156147,1.2724252491694352,-63.04088159034004,8.561740688053188,0.0,0.9601853710287213
extra3y_r35,0.9981605925005878,1.0111057402113666,1.4750830564784052,1.7209302325581395,-42.548604289382205,7.483262529615046,0.0,0.9981605925005878
extra3y_r45,1.0100907693500167,1.024133239451972,1.9335548172757475,2.12624584717608,-30.787165119140877,5.788495321171078,0.1262458471760799,0.757599074997857
local_logit7y_r25,0.9990705062432917,1.0548118634072472,1.1129568106312293,1.4019933554817277,-1.764008644012521,7.848890673340646,0.0,0.9990705062432917
local_logit7y_r35,1.0068300050439167,1.0464965709101655,1.478405315614618,1.9169435215946844,-3.3982858375261142,5.81831593618478,0.0,1.0068300050439167
local_logit7y_r45,1.011075312219326,1.0463920634733461,1.744186046511628,2.352159468438538,-2.7402133789619643,5.044212871834769,0.35215946843853807,0.30675637534224975
quantile7y_r25,1.0005483326705176,1.105260801981665,1.043189368770764,1.1395348837209303,-8.9889725216702,5.27627967642023,0.0,1.0005483326705176
quantile7y_r35,1.0183899537146643,1.1047627389320112,1.4684385382059801,1.5348837209302326,-1.5692113253419955,5.1672874100422606,0.0,1.0183899537146643
quantile7y_r45,1.0294976135401293,1.0914210684635286,1.9136212624584719,1.9667774086378738,-0.1619679723009649,4.951010668868988,0.0,1.0294976135401293
stale20_z_r35,0.967625720192873,1.01082551311398,1.7109634551495017,1.7475083056478404,-4.003523716015973,-0.21454639191207123,0.0,0.967625720192873
