candidate,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
sign_cd0,1,3280,1693,2024-01-09,2026-08-31,0.568222090962788,0.5161585365853658,1.1008673705599201,1.0909045064788379,2.5134676564156946,2.412513255567338,2.5609756097560976,-17.49934095469804,12.07387025477165
sign_cd0,3,3270,1688,2024-01-09,2026-08-27,0.3921800947867299,0.354434250764526,1.1064960396484957,1.0896595949100487,2.516719914802982,2.4153354632587862,2.564430244941427,-23.486996508420614,14.674147316800532
sign_cd0,5,3260,1683,2024-01-09,2026-08-25,0.3285799168152109,0.294478527607362,1.115802634184987,1.0937616778228438,2.514621131270011,2.413020277481323,2.5624332977588047,-23.54517087350709,16.364309879576325
sign_cd0,10,3235,1669,2024-01-09,2026-08-18,0.24805272618334331,0.22812982998454404,1.0873313945841676,1.057985528367526,2.51247311827957,2.4161290322580644,2.5666666666666664,-23.57594874409451,18.95880796732093
sign_cd0,20,3185,1626,2024-01-09,2026-08-04,0.18265682656826568,0.16577708006279435,1.1018219557195572,1.0713650588366663,2.4851528384279478,2.3919213973799125,2.5447598253275108,-17.144970817651206,21.22870076094366
sign_cd3,1,3280,967,2024-01-09,2026-08-31,0.5408479834539814,0.5161585365853658,1.0478330689480562,1.044204455753546,1.4356309650053023,1.3955461293743372,1.4772004241781547,-18.100350508060895,8.517244661145591
sign_cd3,3,3270,962,2024-01-09,2026-08-27,0.3607068607068607,0.354434250764526,1.0176975276198743,1.012490784637722,1.4342917997870075,1.3940362087326943,1.476038338658147,-15.356498531219167,10.004495909403463
sign_cd3,5,3260,957,2024-01-09,2026-08-25,0.30616509926854757,0.294478527607362,1.0396856495994427,1.032878447248416,1.4298826040554962,1.3895410885805763,1.471718249733191,-13.319716662589903,11.754601597894943
sign_cd3,10,3235,951,2024-01-09,2026-08-18,0.22292323869610936,0.22812982998454404,0.9771770693521867,0.9681220473212856,1.4316129032258063,1.3924731182795698,1.475268817204301,-13.211993853953446,11.322808371778786
sign_cd3,20,3185,931,2024-01-09,2026-08-04,0.16326530612244897,0.16577708006279435,0.9848484848484848,0.9765950839892029,1.4229257641921396,1.3831877729257642,1.467248908296943,-6.326546693730589,12.452588233813215
sign_cd4,1,3280,774,2024-01-09,2026-08-31,0.5645994832041343,0.5161585365853658,1.093848969231873,1.0927888045583383,1.1490986214209968,1.1357370095440085,1.1654294803817602,-16.24899989966605,12.479940667384595
sign_cd4,3,3270,769,2024-01-09,2026-08-27,0.3641092327698309,0.354434250764526,1.0272969725257524,1.0265446673649785,1.1465388711395104,1.1331203407880726,1.1629392971246006,-9.68829197006111,12.537837928411426
sign_cd4,5,3260,769,2024-01-09,2026-08-25,0.3016905071521456,0.294478527607362,1.0244906805374945,1.0227028473583228,1.1489861259338312,1.135538954108858,1.1654215581643543,-5.753507972498147,13.883053940726727
sign_cd4,10,3235,763,2024-01-09,2026-08-18,0.21494102228047182,0.22812982998454404,0.9421872724625019,0.9404066202634641,1.1486021505376345,1.1365591397849462,1.1666666666666667,-3.0410029299796424,12.85065334869675
sign_cd4,20,3185,748,2024-01-09,2026-08-04,0.15641711229946523,0.16577708006279435,0.9435388308215847,0.943144842593638,1.1432314410480349,1.131004366812227,1.1615720524017468,5.934210486404357,10.944323168426509
change_r25,1,3280,870,2024-01-09,2026-08-31,0.5816091954022988,0.5161585365853658,1.1268034027876788,1.117670710198307,1.2916224814422055,1.2693531283138917,1.3435843054082715,-29.140348044518692,17.950948452382345
change_r25,3,3270,866,2024-01-09,2026-08-27,0.394919168591224,0.354434250764526,1.1142240563358952,1.0980819073838197,1.291160809371672,1.2673056443024495,1.349307774227902,-40.505570037123526,20.472589329954047
change_r25,5,3260,861,2024-01-09,2026-08-25,0.3170731707317073,0.294478527607362,1.0767276422764227,1.0599393965867565,1.2864461045891142,1.262540021344717,1.3447171824973319,-41.84740152367854,17.384704106720235
change_r25,10,3235,855,2024-01-09,2026-08-18,0.2152046783625731,0.22812982998454404,0.9433430006814688,0.9181563727007608,1.2870967741935482,1.264516129032258,1.3397849462365592,-46.017163645179615,8.073958455317264
change_r25,20,3185,827,2024-01-09,2026-08-04,0.15114873035066506,0.16577708006279435,0.9117589131948262,0.8812995463717975,1.2639737991266375,1.2456331877729256,1.306768558951965,-41.84872397604433,-5.043806924761084
change_r35,1,3280,1184,2024-01-09,2026-08-31,0.5802364864864865,0.5161585365853658,1.1241439312910075,1.1183372148234692,1.7577942735949097,1.7073170731707317,1.796394485683987,-23.774689513694696,15.71816252881095
change_r35,3,3270,1180,2024-01-09,2026-08-27,0.39152542372881355,0.354434250764526,1.104648952194323,1.0947801020268269,1.7593184238551651,1.7071352502662407,1.7965921192758254,-32.12198872343834,19.57305742579751
