candidate,slice_kind,slice,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
change_z_r25,year,2025,20,1235,283,2025-01-09,2025-12-30,0.06713780918727916,0.09635627530364373,0.6967663390444517,0.6991954707985697,1.1129213483146068,1.0617977528089888,1.1797752808988764,-38.313691965813106,-76.49324741536724
sign_cd3,year,2025,1,1235,356,2025-01-09,2025-12-30,0.449438202247191,0.4631578947368421,0.9703779366700714,0.9682477459819679,1.4000000000000001,1.3370786516853934,1.5140449438202248,-24.608874362901137,-6.632612741886556
sign_cd3,year,2025,3,1235,356,2025-01-09,2025-12-30,0.25280898876404495,0.28421052631578947,0.8895131086142323,0.8863282963199234,1.4000000000000001,1.3370786516853934,1.5140449438202248,-22.702951064515076,-13.833715080415102
sign_cd3,year,2025,5,1235,356,2025-01-09,2025-12-30,0.19662921348314608,0.22186234817813766,0.886266710407611,0.8810191082802546,1.4000000000000001,1.3370786516853934,1.5140449438202248,-21.402053937060877,-21.249650572214435
sign_cd3,year,2025,10,1235,356,2025-01-09,2025-12-30,0.11797752808988764,0.14736842105263157,0.800561797752809,0.7941514200413381,1.4000000000000001,1.3370786516853934,1.5140449438202248,-21.265016680297265,-44.832122415040985
sign_cd3,year,2025,20,1235,356,2025-01-09,2025-12-30,0.07584269662921349,0.09635627530364373,0.7871069776225097,0.7803650830798035,1.4000000000000001,1.3370786516853934,1.5140449438202248,-21.062834484639538,-85.95404982474237
stale20_z_r35,year,2025,1,1235,377,2025-01-09,2025-12-30,0.4217506631299735,0.4631578947368421,0.9105980226669883,0.9104038202976493,1.4825842696629212,1.4353932584269664,1.5926966292134832,-1.6027936565485954,-16.40367654938787
stale20_z_r35,year,2025,3,1235,377,2025-01-09,2025-12-30,0.29442970822281167,0.28421052631578947,1.035956380783967,1.03597203854147,1.4825842696629212,1.4353932584269664,1.5926966292134832,-4.614115760832617,-18.322270048681993
stale20_z_r35,year,2025,5,1235,377,2025-01-09,2025-12-30,0.22546419098143236,0.22186234817813766,1.0162345834382078,1.0173967823221555,1.4825842696629212,1.4353932584269664,1.5926966292134832,-7.82063973937817,-26.08365819645968
stale20_z_r35,year,2025,10,1235,377,2025-01-09,2025-12-30,0.15119363395225463,0.14736842105263157,1.0259568018188707,1.028264680105171,1.4825842696629212,1.4353932584269664,1.5926966292134832,-7.963161275327645,-45.501810852479515
stale20_z_r35,year,2025,20,1235,377,2025-01-09,2025-12-30,0.10875331564986737,0.09635627530364373,1.1286583598956823,1.1298672319535872,1.4825842696629212,1.4353932584269664,1.5926966292134832,5.726101912952854,-66.01679651425619
change_z_r25,year,2026,1,805,265,2026-01-12,2026-08-31,0.6377358490566037,0.55527950310559,1.1484952091511544,1.151411281790868,1.5991379310344827,1.5086206896551724,1.689655172413793,-24.529759430477796,26.45804639619983
change_z_r25,year,2026,3,795,261,2026-01-12,2026-08-27,0.4559386973180077,0.4050314465408805,1.1256871564217892,1.1275251772838326,1.6026315789473684,1.5043859649122808,1.6885964912280702,-33.398274007890194,46.31359740859289
change_z_r25,year,2026,5,785,256,2026-01-12,2026-08-25,0.37109375,0.3401273885350318,1.0910434222846443,1.0944379219254476,1.5858407079646017,1.4867256637168142,1.672566371681416,-34.98239752785223,59.556947302598275
change_z_r25,year,2026,10,760,251,2026-01-12,2026-08-18,0.3147410358565737,0.29210526315789476,1.077491834463946,1.0808280828082808,1.6045662100456621,1.5022831050228311,1.6940639269406392,-38.859986077023585,90.36308045607073
change_z_r25,year,2026,20,710,216,2026-01-12,2026-08-04,0.26851851851851855,0.24647887323943662,1.0894179894179894,1.092887473460722,1.4751219512195122,1.3658536585365855,1.5707317073170732,-12.160947234915941,121.99058741503443
sign_cd3,year,2026,1,805,246,2026-01-12,2026-08-31,0.5772357723577236,0.55527950310559,1.039540932322075,1.0371076029758666,1.4844827586206897,1.4181034482758619,1.5991379310344827,-19.05119495823659,12.013458266280077
sign_cd3,year,2026,3,795,241,2026-01-12,2026-08-27,0.3900414937759336,0.4050314465408805,0.9629906445710161,0.9619617686812125,1.4798245614035088,1.4122807017543861,1.5964912280701755,-18.822049003044086,23.972873226699562
sign_cd3,year,2026,5,785,236,2026-01-12,2026-08-25,0.3601694915254237,0.3401273885350318,1.0589252840728751,1.0571971797512476,1.4619469026548675,1.3938053097345133,1.5796460176991152,-13.235563215773512,37.52560580200404
sign_cd3,year,2026,10,760,230,2026-01-12,2026-08-18,0.2826086956521739,0.29210526315789476,0.9674892283587935,0.965598123534011,1.4703196347031964,1.406392694063927,1.5662100456621004,-9.519833182751029,65.6346983919579
sign_cd3,year,2026,20,710,210,2026-01-12,2026-08-04,0.2619047619047619,0.24647887323943662,1.0625850340136054,1.0604209097080788,1.4341463414634148,1.3658536585365855,1.5365853658536586,21.773361392083096,113.63127874672098
stale20_z_r35,year,2026,1,805,317,2026-01-12,2026-08-31,0.583596214511041,0.55527950310559,1.0509954198688771,1.0488045353709636,1.9129310344827584,1.7499999999999998,2.0517241379310343,-1.632353163849407,8.874071736174086
stale20_z_r35,year,2026,3,795,312,2026-01-12,2026-08-27,0.4230769230769231,0.4050314465408805,1.0445532728141422,1.0433485782461722,1.9157894736842107,1.75,2.0570175438596494,-2.453561007077721,17.413744693326034
stale20_z_r35,year,2026,5,785,303,2026-01-12,2026-08-25,0.35313531353135313,0.3401273885350318,1.0382442738655888,1.0351860981020458,1.8769911504424779,1.7035398230088497,2.0442477876106193,-0.1531058303384268,23.440321368306805
stale20_z_r35,year,2026,10,760,299,2026-01-12,2026-08-18,0.3110367892976589,0.29210526315789476,1.0648106300280213,1.0603855674743081,1.9114155251141554,1.726027397260274,2.077625570776256,0.614833795463015,37.05965296856403
stale20_z_r35,year,2026,20,710,274,2026-01-12,2026-08-04,0.24087591240875914,0.24647887323943662,0.9772679874869656,0.9726027397260273,1.8712195121951218,1.6731707317073172,2.0829268292682928,19.151221904453575,61.09687554835139
change_z_r25,currency,TJS,1,656,175,2024-01-09,2026-08-31,0.6057142857142858,0.5259146341463414,1.1517349896480333,1.1485749387345336,1.2990455991516436,1.2990455991516436,1.2990455991516436,-26.879735398432594,20.075460842016707
change_z_r25,currency,TJS,3,654,174,2024-01-09,2026-08-27,0.41954022988505746,0.37767584097859325,1.1108474103029458,1.10104551709233,1.2971246006389776,1.2971246006389776,1.2971246006389776,-36.988918263256686,27.39402566256325
change_z_r25,currency,TJS,5,652,173,2024-01-09,2026-08-25,0.3352601156069364,0.3205521472392638,1.0458832314627873,1.0401990473055565,1.2924226254002134,1.2924226254002134,1.2924226254002134,-35.861951214275145,31.499311110448573
change_z_r25,currency,TJS,10,647,172,2024-01-09,2026-08-18,0.25,0.2550231839258114,0.9803030303030303,0.9667915098785679,1.2946236559139785,1.2946236559139785,1.2946236559139785,-37.06156574921724,36.929740125979066
change_z_r25,currency,TJS,20,637,165,2024-01-09,2026-08-04,0.16363636363636364,0.17739403453689168,0.9224456958970233,0.9063078194244,1.2609170305676856,1.2609170305676856,1.2609170305676856,-35.20888681537948,33.170307799094
sign_cd3,currency,TJS,1,656,199,2024-01-09,2026-08-31,0.5326633165829145,0.5259146341463414,1.0128322773286724,1.0135962411983463,1.4772004241781547,1.4772004241781547,1.4772004241781547,-19.64854593192841,4.178661316394256
sign_cd3,currency,TJS,3,654,198,2024-01-09,2026-08-27,0.3787878787878788,0.37767584097859325,1.0029444239970557,1.0049008046095271,1.476038338658147,1.476038338658147,1.476038338658147,-16.628766867914724,11.230042782983848
sign_cd3,currency,TJS,5,652,197,2024-01-09,2026-08-25,0.3248730964467005,0.3205521472392638,1.0134797075753528,1.0152066973063767,1.471718249733191,1.471718249733191,1.471718249733191,-15.830922889415593,15.67089104475617
sign_cd3,currency,TJS,10,647,196,2024-01-09,2026-08-18,0.25510204081632654,0.2550231839258114,1.000309214594929,1.0036290950200295,1.475268817204301,1.475268817204301,1.475268817204301,-17.048286261367522,18.201643195296537
