candidate,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
sign_cd0,1,7290,3685,2017-01-09,2023-12-01,0.5449118046132971,0.5061728395061729,1.0765330774067576,1.0696391394430675,2.448504983388704,2.362126245847176,2.5083056478405314,-21.269918861317986,9.725844865879486
sign_cd0,3,7290,3685,2017-01-09,2023-12-01,0.36824966078697424,0.3347050754458162,1.1002213225971484,1.0855128611698013,2.448504983388704,2.362126245847176,2.5083056478405314,-29.057268966376864,13.673888426817202
sign_cd0,5,7290,3685,2017-01-09,2023-12-01,0.3001356852103121,0.27352537722908093,1.0972864318872493,1.0800134207786858,2.448504983388704,2.362126245847176,2.5083056478405314,-29.25182578336702,17.055271243522192
sign_cd0,10,7290,3685,2017-01-09,2023-12-01,0.21818181818181817,0.20205761316872428,1.0798000370301795,1.0582634296577904,2.448504983388704,2.362126245847176,2.5083056478405314,-28.256986469581573,19.297448199180874
sign_cd0,20,7290,3685,2017-01-09,2023-12-01,0.166078697421981,0.15281207133058985,1.0868166105980623,1.0575696252738835,2.448504983388704,2.362126245847176,2.5083056478405314,-23.778421817425432,18.035493318506592
sign_cd3,1,7290,2114,2017-01-09,2023-12-01,0.5312204351939451,0.5061728395061729,1.04948427440755,1.046621947989948,1.4046511627906977,1.3820598006644518,1.435215946843854,-23.618553289809785,5.007278886270657
sign_cd3,3,7290,2114,2017-01-09,2023-12-01,0.3609271523178808,0.3347050754458162,1.0783438280317013,1.0729789670139982,1.4046511627906977,1.3820598006644518,1.435215946843854,-20.735651684025715,9.966998324980258
sign_cd3,5,7290,2114,2017-01-09,2023-12-01,0.293282876064333,0.27352537722908093,1.0722327815992916,1.0662791941626684,1.4046511627906977,1.3820598006644518,1.435215946843854,-20.785553864491856,10.859026062602567
sign_cd3,10,7290,2114,2017-01-09,2023-12-01,0.2185430463576159,0.20205761316872428,1.0815877854358587,1.0742415880630483,1.4046511627906977,1.3820598006644518,1.435215946843854,-18.137969340958794,13.84473455839112
sign_cd3,20,7290,2114,2017-01-09,2023-12-01,0.16792809839167455,0.15281207133058985,1.098919063981425,1.087402818299005,1.4046511627906977,1.3820598006644518,1.435215946843854,-12.412835814713265,15.732999309247583
sign_cd4,1,7290,1680,2017-01-09,2023-12-01,0.5386904761904762,0.5061728395061729,1.0642421602787455,1.0614851294733174,1.116279069767442,1.079734219269103,1.1395348837209303,-20.775605975561422,11.029762429011853
sign_cd4,3,7290,1680,2017-01-09,2023-12-01,0.35595238095238096,0.3347050754458162,1.0634806791569087,1.0581209695643414,1.116279069767442,1.079734219269103,1.1395348837209303,-14.933990390942949,11.761315980079706
