candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value
cny_last_urgent_cap2,1.4979509655911047,1.5569549420760243,1.3940362087326943,1.4,46.90730924238595,19.790582535191092,0.0,1.4979509655911047
market_hist_urgent_cap2,1.4710686921734109,1.5769207896473865,1.3045793397231098,1.3623655913978494,46.95981227056163,17.19297971615617,0.0,1.4710686921734109
market_extra_urgent_cap2,1.5206322804458843,1.593742474570818,1.2822151224707135,1.334398296059638,52.83420530559129,18.052195712553736,0.0,1.5206322804458843
cny_hist25_urgent_cap2,1.4718127745913114,1.53722168735004,1.3716719914802982,1.398471615720524,45.79899549277378,19.72592125993672,0.0,1.4718127745913114
cny_hist50_urgent_cap2,1.5032617719706234,1.5524711905392805,1.334398296059638,1.3831877729257642,48.198912070070506,19.677498417883786,0.0,1.5032617719706234
cny_hist75_urgent_cap2,1.4833893022484816,1.5307667505790876,1.334398296059638,1.3755458515283843,46.522017648195714,18.255468895652978,0.0,1.4833893022484816
cny_extra25_urgent_cap2,1.4829971844960732,1.5666849249402077,1.3716719914802982,1.4150537634408602,44.665695893100015,18.840772706481072,0.0,1.4829971844960732
cny_extra50_urgent_cap2,1.496303950818565,1.5420562685081518,1.3716719914802982,1.40752688172043,46.37513340644394,19.4002775949104,0.0,1.496303950818565
cny_extra75_urgent_cap2,1.4770537251659543,1.5164691491548576,1.349307774227902,1.3924731182795698,46.71996161369037,18.052992203054494,0.0,1.4770537251659543
cny_hist_extra_equal_urgent_cap2,1.4916776835513252,1.5339193676627567,1.34185303514377,1.3924731182795698,45.79294539831213,18.13352139185774,0.0,1.4916776835513252
hazard_logit_h5_urgent_cap2,1.3206615160622694,1.364344820729821,1.2914847161572052,1.3820704375667021,33.78683199217464,14.886061541912905,0.0,1.3206615160622694
cny50_hazard_logit_h5_urgent_cap2,1.4192174021618391,1.4710265483338416,1.349307774227902,1.390829694323144,43.25715528052784,18.981143666607434,0.0,1.4192174021618391
hazard_logit_mean_urgent_cap2,1.3216945675987757,1.3657894484589306,1.2914847161572052,1.3820704375667021,33.848282792113466,14.906435475649355,0.0,1.3216945675987757
