candidate,min_lift,mean_lift,min_rate,max_rate,min_forward,min_symmetric,cadence_penalty,selection_value,min_benefit_lower_ci,max_weekly_signals,early_forward_ratio_min,joint_early_pass
cny_last_urgent_cap2,1.3557120282580406,1.3908324878371388,1.4128440366972477,1.4128440366972477,56.05880452123562,21.3754328718398,0.0,1.0131733159831655,-17.12693561374375,2,0.9750315337393509,False
market_hist_urgent_cap2,1.2254590027122887,1.3397397485570983,1.198776758409786,1.348623853211009,35.01762405840962,7.563990138682828,0.0,0.957912317436646,-13.377334263782135,2,0.7331127406141312,False
market_extra_urgent_cap2,1.1972573839662446,1.3166345789983995,1.2415902140672783,1.3058103975535167,34.32732540438533,8.546708807515971,0.0,1.1972573839662446,1.020662354244177,2,0.7186609680652606,False
cny_hist25_urgent_cap2,1.3399517037832036,1.3685847951482917,1.3914373088685015,1.4128440366972477,56.3976726090932,21.113663373619357,0.0,1.0458252290228591,-14.706323738017225,2,0.9001296860750564,False
cny_hist50_urgent_cap2,1.3099425430926803,1.4097937509250202,1.2844036697247707,1.348623853211009,47.765673843118904,17.539238241098772,0.0,1.3099425430926803,7.37906754563444,2,1.0,True
cny_hist75_urgent_cap2,1.2249044717546216,1.3313446321392715,1.2415902140672783,1.3058103975535167,36.33110416457336,12.056171110210132,0.0,1.0888571129899407,-6.802367938234043,2,0.760611151093542,False
cny_extra25_urgent_cap2,1.3418058223732823,1.355907257378141,1.4342507645259939,1.4342507645259939,56.18936710375494,20.680068646793675,0.0,1.0792974367361121,-13.125419281858509,2,0.8851859570099652,False
cny_extra50_urgent_cap2,1.330078125,1.3661588941836278,1.348623853211009,1.3914373088685015,53.974445145538745,16.51283574230624,0.0,1.158257008274815,-8.591055836259253,2,0.9305237223392965,False
cny_extra75_urgent_cap2,1.206552781891263,1.2557752597444574,1.2201834862385321,1.2629969418960245,40.13980347591136,9.872955873039187,0.0,0.9809069808600347,-11.28229005156141,2,0.7708680695601696,False
cny_hist_extra_equal_urgent_cap2,1.254680046060207,1.3263133231545454,1.2201834862385321,1.3058103975535167,42.40916909823305,13.76821275834772,0.0,1.254680046060207,4.875803625359511,2,0.8390517112816108,False
hazard_logit_h5_urgent_cap2,1.095209996528983,1.1293772818946821,0.8776758409785933,1.0489296636085628,25.405011405182293,6.548318939137395,0.1223241590214067,-0.4483378133118705,-64.944974589902,2,0.3630554525243045,False
cny50_hazard_logit_h5_urgent_cap2,1.2534855829293887,1.3180096123115546,1.2629969418960245,1.3914373088685015,44.22938652292569,16.967147930113814,0.0,0.8589608358053059,-19.72623735620414,2,0.8024828475460084,False
hazard_logit_mean_urgent_cap2,1.095209996528983,1.1293772818946821,0.8776758409785933,1.0489296636085628,25.405011405182293,6.548318939137395,0.1223241590214067,-0.4483378133118705,-64.944974589902,2,0.3630554525243045,False
cny50_hazard_logit_mean_urgent_cap2,1.242328068772491,1.308353216016372,1.2629969418960245,1.3914373088685015,43.293843715672736,16.9338713653879,0.0,0.8437102441500908,-19.930891231120004,2,0.7965422653612925,False
hazard_hist_h5_urgent_cap2,1.2639596575090615,1.3603704979170057,1.2415902140672783,1.2629969418960245,42.84207165017445,13.411848453819658,0.0,1.2639596575090615,7.77499926654193,2,0.8969217474223123,False
cny50_hazard_hist_h5_urgent_cap2,1.3375037609066294,1.4129792048566885,1.2629969418960245,1.3914373088685015,54.88962556807014,17.937269012857666,0.0,1.3375037609066294,2.6322055544005574,2,0.9873788763949082,True
hazard_hist_mean_urgent_cap2,1.2490090747887765,1.3728571664393843,1.2201834862385321,1.3058103975535167,41.77168322885583,12.491636829299008,0.0,1.2490090747887765,5.853079382588642,2,0.8745125917421436,False
cny50_hazard_hist_mean_urgent_cap2,1.3032240272763738,1.3948987839840474,1.2629969418960245,1.3700305810397553,53.075271537037885,15.64652063176764,0.0,1.298642593820576,-0.2290716727898925,2,0.9699191914940967,False
hazard_local_h5_urgent_cap2,0.9605299667036626,1.0010336833656313,0.7920489296636085,1.1773700305810397,17.607896136165824,3.750605739581443,0.20795107033639149,-0.4913515455728037,-51.79896858018417,2,0.33754397973742917,False
cny50_hazard_local_h5_urgent_cap2,1.1740991882795488,1.2377277120594232,1.2844036697247707,1.3914373088685015,39.70002583435666,15.873690263169154,0.0,0.8003209699805873,-18.688910914948078,2,0.7555207358293334,False
hazard_local_mean_urgent_cap2,0.9719613259668508,1.0025352559701697,0.8134556574923547,1.1773700305810397,17.374549022436977,3.044205660168635,0.1865443425076453,-0.4239174988025388,-51.139506987704955,2,0.34103536021397945,False
cny50_hazard_local_mean_urgent_cap2,1.1610388320587943,1.2265408313510566,1.2629969418960245,1.3914373088685015,38.810538732149496,15.643293379769306,0.0,0.7969989981410088,-18.201991695889273,2,0.7410821850746003,False
restricted_wait_log_urgent_cap2,1.2552291195845555,1.3799045637945502,1.348623853211009,1.3914373088685015,38.84846234057355,13.32424291468696,0.0,1.2552291195845555,4.986191312340897,2,0.8133133946391512,False
cny50_restricted_wait_log_urgent_cap2,1.3126271901523798,1.41631782710428,1.3058103975535167,1.348623853211009,49.15304426318208,16.914095958745342,0.0,1.3126271901523798,4.072170224911652,2,0.9848600461119698,True
