policy,kind,rate,memory,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
rolling_r24_m060,rolling,0.24,60,10,1.3699134597679983,0.2703604141776185,1.3810881883887403,31.532275275085464,71.86967575843617,324
rolling_r24_m060,rolling,0.24,60,20,1.5164705108817147,0.18927966945440064,1.5221549027030061,40.133795900277896,95.59695129130178,324
rolling_r26_m015,rolling,0.26,15,1,1.5107778819119027,0.5434634974533107,1.5129604896345548,12.646432225133065,57.961429062172904,380
rolling_r26_m015,rolling,0.26,15,3,1.6387813134732567,0.3918187606112054,1.640888402792794,27.081354100629124,74.12320383173385,380
rolling_r26_m015,rolling,0.26,15,5,1.6282474162033111,0.3377865025466893,1.6295643541509772,32.629523858102864,79.14300406553801,380
rolling_r26_m015,rolling,0.26,15,10,1.5737653226124313,0.2692168930390493,1.5805426072213298,39.870826836894366,89.85112072650685,380
rolling_r26_m015,rolling,0.26,15,20,1.6323132313231323,0.18862478777589134,1.6396962874706666,47.94537334409531,106.27432573732504,380
rolling_r26_m020,rolling,0.26,20,1,1.5484638255698715,0.5439235811626703,1.5497066383669333,13.549261842501716,59.863921517024046,374
rolling_r26_m020,rolling,0.26,20,3,1.6213157533305864,0.392498274969812,1.6190427677674701,26.882117782872072,75.06228097935315,374
rolling_r26_m020,rolling,0.26,20,5,1.5793663429390223,0.3385910815939279,1.571159582234228,30.708913373846954,78.54134457253414,374
rolling_r26_m020,rolling,0.26,20,10,1.525483304042179,0.2699240986717268,1.521665321502804,37.31665501628218,89.43580595327609,374
rolling_r26_m020,rolling,0.26,20,20,1.5843029888204427,0.1890201828531999,1.5802740415591328,43.88367760842251,103.26292576291388,374
rolling_r26_m030,rolling,0.26,30,1,1.5750298038365667,0.5439421807206187,1.5763588522362628,11.76708696885144,57.17798350397245,342
rolling_r26_m030,rolling,0.26,30,3,1.6390290795481852,0.39247311827956993,1.6376173082195646,23.217312466467124,69.92187427669364,342
rolling_r26_m030,rolling,0.26,30,5,1.5632247954030996,0.3385564044519902,1.5561990457575576,25.83596755816604,72.24690786563404,342
rolling_r26_m030,rolling,0.26,30,10,1.5274538068405188,0.26991369552914546,1.5219080684841115,28.921752668508397,78.2327586252982,342
rolling_r26_m030,rolling,0.26,30,20,1.4844743733632622,0.18909168081494057,1.4799475756770601,25.539873210540826,83.9552157359357,342
rolling_r26_m040,rolling,0.26,40,1,1.5337188717101382,0.5440337990548593,1.5361577059933764,14.330284499490531,61.66522799787778,314
rolling_r26_m040,rolling,0.26,40,3,1.565666808413202,0.3925801314978426,1.569608437575199,26.579840086200456,70.15681322556331,314
rolling_r26_m040,rolling,0.26,40,5,1.4858182921280148,0.3386583110745839,1.4832221354141872,27.52302929373941,63.84105575768946,314
rolling_r26_m040,rolling,0.26,40,10,1.4149194123520181,0.27009708239161706,1.4186471385182102,30.73213683637122,64.77227190923456,314
rolling_r26_m040,rolling,0.26,40,20,1.5148635808334463,0.18920793096363264,1.5163435945198391,34.54657727078726,80.1324154886352,314
rolling_r26_m060,rolling,0.26,60,1,1.503977742033648,0.5440119194021379,1.5059835815216527,12.580317164828047,57.83554761650595,341
rolling_r26_m060,rolling,0.26,60,3,1.5091429432143397,0.392524359095639,1.5114931606417203,22.57381227560906,66.1641038564445,341
rolling_r26_m060,rolling,0.26,60,5,1.5068617522785208,0.338626903793397,1.5061474975303422,23.5348840985798,63.08145315331157,341
rolling_r26_m060,rolling,0.26,60,10,1.4118677468797893,0.2700193926780816,1.425881340567619,30.988163833124755,72.03250441345911,341
rolling_r26_m060,rolling,0.26,60,20,1.5809011936753952,0.18920868413584338,1.5913242698633536,40.69446487473893,95.06205302525724,341
exponential_r20_m010,exponential,0.2,10,1,1.6150715199441796,0.5438962681846932,1.6215436148099696,21.868453823850068,74.61217953887818,255
exponential_r20_m010,exponential,0.2,10,3,1.689455014511448,0.39228336495888677,1.6921216541540651,37.674842278436245,85.4657023891529,255
exponential_r20_m010,exponential,0.2,10,5,1.5877377447544274,0.33837760910815945,1.590641979958493,38.80508195531956,80.81750846724782,255
exponential_r20_m010,exponential,0.2,10,10,1.4824191279887482,0.2698292220113852,1.4876767717639865,41.893390037827054,83.12571114515663,255
exponential_r20_m010,exponential,0.2,10,20,1.6375794048813106,0.1891840607210626,1.6444094309644193,43.44761896069795,96.70007912650047,255
exponential_r20_m020,exponential,0.2,20,1,1.5849260403852499,0.5440936398067129,1.589497777133699,20.01689977281293,73.78220385212222,247
exponential_r20_m020,exponential,0.2,20,3,1.670867124142233,0.3925329763614993,1.6712310582469552,35.7968839112048,85.00668654088291,247
exponential_r20_m020,exponential,0.2,20,5,1.625994311333944,0.3386280527621784,1.6189900824194656,37.14065373327701,79.17364372612035,247
exponential_r20_m020,exponential,0.2,20,10,1.5438172367943912,0.2701123155282748,1.538799916882605,41.511435169696945,87.01854821395203,247
exponential_r20_m020,exponential,0.2,20,20,1.6886743664885366,0.18940185451221103,1.687652719247307,44.62771023150801,106.56704233535577,247
exponential_r20_m040,exponential,0.2,40,1,1.5534293020716605,0.5439328582145536,1.5554729635061693,18.70715776790598,67.77638655788849,258
exponential_r20_m040,exponential,0.2,40,3,1.6395061728395062,0.3924418604651163,1.6375175293629973,34.82116383688694,80.43860704980122,258
exponential_r20_m040,exponential,0.2,40,5,1.5915785585668771,0.3385065016254064,1.5815725552946842,35.30359875772584,75.81223942364541,258
exponential_r20_m040,exponential,0.2,40,10,1.493197475829329,0.26995811452863216,1.4865273930369942,36.85972760856073,81.16650182737614,258
exponential_r20_m040,exponential,0.2,40,20,1.639669421487603,0.1891097774443611,1.6319583301589653,38.023694087845534,101.63962116446235,258
exponential_r22_m010,exponential,0.22,10,1,1.623809523809524,0.5439133506004238,1.6284121109087366,21.00514699638215,75.31597509233863,274
exponential_r22_m010,exponential,0.22,10,3,1.7115637072877985,0.3923504826936661,1.7112405690864327,37.04500914639362,86.53366223111101,274
exponential_r22_m010,exponential,0.22,10,5,1.6283155056961474,0.3384447845538027,1.6226730440132506,39.5809286577944,84.23910640154008,274
exponential_r22_m010,exponential,0.22,10,10,1.487945892876623,0.26980809983517773,1.4882134459031287,41.41104087184157,84.99746217699501,274
exponential_r22_m010,exponential,0.22,10,20,1.5629036022718432,0.18914822227454675,1.5651093588004774,43.28977427016538,97.96428535436429,274
exponential_r22_m020,exponential,0.22,20,1,1.576854731230564,0.5439168780959285,1.5794627379694144,18.3021642958463,69.32206211008369,267
exponential_r22_m020,exponential,0.22,20,3,1.6511699507389164,0.3924127099190528,1.650906709346075,32.806751855393856,79.62496752092903,267
exponential_r22_m020,exponential,0.22,20,5,1.582225394842509,0.33849824815754503,1.5728390761299869,33.426715080248314,74.07772199020728,267
exponential_r22_m020,exponential,0.22,20,10,1.4850299401197602,0.2698592485199952,1.476106593081238,36.79732320038836,80.49025991816671,267
exponential_r22_m020,exponential,0.22,20,20,1.6439581503074834,0.1890932705086384,1.6347564114361748,40.595287773335535,100.87810833706624,267
exponential_r22_m040,exponential,0.22,40,1,1.5206611570247934,0.5440647482014388,1.5230559611295207,17.004380491228257,64.32844754728883,278
exponential_r22_m040,exponential,0.22,40,3,1.5939716312056735,0.39266651195172897,1.595232707759234,31.313194840733992,75.2223418087092,278
exponential_r22_m040,exponential,0.22,40,5,1.5502654564137694,0.33876769552100255,1.5454992939042929,30.63962860354552,69.53336976752918,278
exponential_r22_m040,exponential,0.22,40,10,1.464226289517471,0.2702338129496403,1.4663333247604093,34.14679434262081,76.75182052909085,278
exponential_r22_m040,exponential,0.22,40,20,1.6160686905857098,0.18919702947319564,1.6109227351955213,38.97566960958627,101.39239100811945,278
exponential_r24_m010,exponential,0.24,10,1,1.6172402374098889,0.5439668551158408,1.6221534524441659,19.135674534898456,72.05326383559883,291
exponential_r24_m010,exponential,0.24,10,3,1.6988100702658804,0.3924315486088017,1.7002254463633537,34.66821679769349,83.99368416500602,291
exponential_r24_m010,exponential,0.24,10,5,1.614014980966804,0.3385295421793593,1.611905387284771,37.495517793487764,82.17783072914223,291
exponential_r24_m010,exponential,0.24,10,10,1.4639905548996457,0.2699395854118169,1.4664743978044825,40.442857020382256,82.93212465712146,291
exponential_r24_m010,exponential,0.24,10,20,1.5075435769737804,0.18919742822303515,1.51225209379229,43.688553306737795,95.50021175228514,291
exponential_r24_m020,exponential,0.24,20,1,1.5360929853181078,0.5436204411927724,1.5370051950531822,14.7889704176407,62.443658539637816,291
exponential_r24_m020,exponential,0.24,20,3,1.5953626466845752,0.39202970845804236,1.5947468742539381,26.084065087011894,70.41679116154914,291
exponential_r24_m020,exponential,0.24,20,5,1.51473662635786,0.3380307061301408,1.5087674390451695,25.72066922524194,64.50182253955704,291
exponential_r24_m020,exponential,0.24,20,10,1.4156852661352533,0.2694407493625984,1.413648880440221,28.858500574632487,68.64798254555038,291
exponential_r24_m020,exponential,0.24,20,20,1.5290663534938342,0.18878173151535307,1.523316724327975,33.806766778056605,87.10325869302297,291
exponential_r24_m040,exponential,0.24,40,1,1.511544528897175,0.5441987513007284,1.5141639560016267,13.211359565190298,58.89504563466874,310
exponential_r24_m040,exponential,0.24,40,3,1.5435343971396411,0.39289802289282,1.5471367589807938,22.902067547884847,66.8801299699249,310
exponential_r24_m040,exponential,0.24,40,5,1.5127172286799404,0.3390608740894901,1.51224743325209,22.68912028085491,62.076805319696795,310
exponential_r24_m040,exponential,0.24,40,10,1.443525110640754,0.2703954214360042,1.44995893128517,28.38621632213543,70.5936177885181,310
exponential_r24_m040,exponential,0.24,40,20,1.602089203491169,0.18926899063475547,1.6026314339862946,32.7608066149796,92.09770895118636,310
exponential_r26_m010,exponential,0.26,10,1,1.5671227894712916,0.5441569364733821,1.5708429311590333,14.41429130335446,62.02187892727918,326
exponential_r26_m010,exponential,0.26,10,3,1.6244882534483847,0.39276172570750045,1.6265348592825717,25.819960812949947,72.54760547002583,326
exponential_r26_m010,exponential,0.26,10,5,1.5386299770081384,0.33891994854541857,1.5342257766402425,28.361905528864604,73.00846309965547,326
exponential_r26_m010,exponential,0.26,10,10,1.4075430245331382,0.27023550366119137,1.4096786112294697,33.88989652935554,78.35880503826913,326
exponential_r26_m010,exponential,0.26,10,20,1.4583469454426656,0.18930585790619436,1.4630651748951122,40.41847332892441,93.27303202181837,326
exponential_r26_m020,exponential,0.26,20,1,1.5014378689268955,0.5436965108624096,1.502170613231846,11.213074467093167,54.93513742107894,343
exponential_r26_m020,exponential,0.26,20,3,1.5016786570743406,0.3921753033010439,1.5040656304351032,20.115006947862938,62.36403798081992,343
exponential_r26_m020,exponential,0.26,20,5,1.4569471964403657,0.3381806639706574,1.45605651742513,20.690020927278006,58.65942543852081,343
exponential_r26_m020,exponential,0.26,20,10,1.351999651096864,0.26954998589297474,1.3630019468392915,26.743978350129066,65.15838771077627,343
exponential_r26_m020,exponential,0.26,20,20,1.4823485461677355,0.18881077776732813,1.4851632041034242,34.321969148010076,85.70934315533607,343
exponential_r26_m040,exponential,0.26,40,1,1.5051135051135052,0.543943616924061,1.5067382507698546,11.205895278883808,54.90853750895201,353
exponential_r26_m040,exponential,0.26,40,3,1.5228893221966764,0.39249977154345245,1.5243041628070013,19.192834205190433,62.700007555986886,353
exponential_r26_m040,exponential,0.26,40,5,1.4892884855436725,0.3385840263181943,1.487118912787855,19.17622983111402,60.149447913137955,353
exponential_r26_m040,exponential,0.26,40,10,1.4270965558094268,0.2699671022571507,1.43306670030037,26.12134399117848,70.17852711401005,353
exponential_r26_m040,exponential,0.26,40,20,1.6031899468342194,0.189070638764507,1.6054725785777866,34.85391640892103,94.21798834970333,353
