rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,296,1.1706214689265537,20,0,0.5506756756756757,0.3379032258064516,1.6296845771786106,0.697436620455292,71.46627659582049,1.6296845771786106,1.6296845771786106,1,1,1.1073446327683616,1.2062146892655368,1.5202558635394456,0.7766323024054983,1.6296845771786106,1.1706214689265537,1.1706214689265537,0.8808988764044944,1.7818181818181817,4,primary75_survival25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5202558635394456,1
0.22,310,1.2225352112676056,20,0,0.4129032258064516,0.22186234817813766,1.8610784082882035,0.7388422187958104,52.43192383936811,1.8610784082882035,1.8610784082882035,1,1,1.1830985915492958,1.2422535211267605,1.7073732718894008,0.8131147540983606,1.8610784082882035,1.2225352112676056,1.2225352112676056,1.0230769230769232,1.4461538461538461,4,primary75_survival25,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.7073732718894008,1
0.22,215,1.3377777777777777,20,0,0.6372093023255814,0.3401273885350318,1.8734430798710915,0.7671792980781744,122.50719310204644,1.8734430798710915,1.8734430798710915,1,1,1.3066666666666666,1.3688888888888888,1.5023923444976077,0.8571428571428571,1.8734430798710915,1.3377777777777777,1.3377777777777777,1.011111111111111,1.675,3,primary75_survival25,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5023923444976077,1
0.22,525,1.239460370994941,20,0,0.5047619047619047,0.26782178217821784,1.8846932488337294,0.758167018480539,81.12941506122687,1.8610784082882035,1.8672607440796476,2,2,1.2040472175379429,1.2630691399662732,1.6584854572451742,0.823076923076923,1.8672607440796476,1.2225352112676056,1.3377777777777777,1.011111111111111,1.675,7,primary75_survival25,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6584854572451742,1
0.22,295,1.1666666666666667,20,0,0.5186440677966102,0.3379032258064516,1.534889365316937,0.6802592449396656,56.81295725953282,1.534889365316937,1.534889365316937,1,1,1.1468926553672316,1.1864406779661016,1.380217556286365,0.7413793103448276,1.534889365316937,1.1666666666666667,1.1666666666666667,1.0382022471910113,1.3363636363636364,4,shadow75_survival25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.380217556286365,2
0.22,295,1.1633802816901408,20,0,0.3593220338983051,0.22186234817813766,1.6195719411109737,0.6621030404763893,43.00920390223886,1.6195719411109737,1.6195719411109737,1,1,1.143661971830986,1.1830985915492958,1.379553181155901,0.7482758620689656,1.6195719411109737,1.1633802816901408,1.1633802816901408,0.8974358974358975,1.3846153846153846,4,shadow75_survival25,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.379553181155901,2
0.22,224,1.3937777777777776,20,0,0.5267857142857143,0.3401273885350318,1.5487894596040666,0.7341474701025262,97.38442816265524,1.5487894596040666,1.5487894596040666,1,1,1.3688888888888888,1.431111111111111,1.4867424242424243,0.863013698630137,1.5487894596040666,1.3937777777777776,1.3937777777777776,1.175,1.5636363636363635,3,shadow75_survival25,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4867424242424243,2
0.22,519,1.2252951096121416,20,0,0.43159922928709055,0.26782178217821784,1.6115165307946817,0.7062541633391197,66.47750878534727,1.5487894596040666,1.5841807003575201,2,2,1.2040472175379429,1.2512647554806071,1.4402852049910875,0.7898832684824902,1.5841807003575201,1.1633802816901408,1.3937777777777776,0.8974358974358975,1.5636363636363635,7,shadow75_survival25,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4402852049910875,2
0.22,302,1.1943502824858758,20,0,0.5463576158940397,0.3379032258064516,1.6169055935766332,0.7035659987383684,61.706123119694425,1.6169055935766332,1.6169055935766332,1,1,1.1468926553672316,1.2457627118644068,1.380217556286365,0.7575757575757576,1.6169055935766332,1.1943502824858758,1.1943502824858758,0.9595505617977528,1.5590909090909093,4,primary50_survival25_shadow25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.380217556286365,3
0.22,329,1.2974647887323942,20,0,0.4194528875379939,0.22186234817813766,1.8905996938300091,0.7267995624995253,57.372469797977615,1.8905996938300091,1.8905996938300091,1,1,1.2619718309859154,1.3211267605633803,1.7304294852269264,0.8240740740740741,1.8905996938300091,1.2974647887323942,1.2974647887323942,1.0769230769230769,1.5384615384615385,4,primary50_survival25_shadow25,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.7304294852269264,3
0.22,213,1.3253333333333333,20,0,0.6150234741784038,0.3401273885350318,1.8082150832586028,0.7698942923662024,113.70064240732492,1.8082150832586028,1.8082150832586028,1,1,1.2133333333333332,1.431111111111111,1.437070938215103,0.8557692307692307,1.8082150832586028,1.3253333333333333,1.3253333333333333,1.1977777777777778,1.575,3,primary50_survival25_shadow25,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.437070938215103,3
