period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
local_cb_orientation_2025_2026,negative_direct_basis,1.127062367358116,0.15471132216945763,0.7668082979255186,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,negative_usd_basis,1.0678743068391865,0.2644338915271182,0.9140214946263434,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,negative_cny_basis,0.9334565619223659,0.7108222944263934,1.0,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,negative_consensus_basis,1.077065263756576,0.2704323919020245,0.9000249937515621,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,inverse_rub_momentum_1,0.9935224624286747,0.5511122219445139,1.0,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,inverse_rub_momentum_2,0.9978898467276265,0.55936015996001,1.0,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,inverse_rub_momentum_5,1.0111069307902443,0.44188952761809547,1.0,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,inverse_rub_momentum_mean,1.0668074993398466,0.3036740814796301,0.9205198700324919,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,direct_usd_disagreement,0.8976269161112044,0.810047488127968,1.0,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,direct_cny_disagreement,0.9315319092173714,0.69407648087978,1.0,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,usd_cny_disagreement,0.919095691738945,0.7213196700824793,1.0,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,primary90_negative_usd_basis10,1.795108772927627,0.00024993751562109475,0.00024993751562109475,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,primary75_negative_usd_basis25,1.8443294973466102,0.00024993751562109475,0.00024993751562109475,14,1.8443294973466102,1.3401769210456824
local_cb_orientation_2025_2026,primary60_negative_usd_basis40,1.6844912593526271,0.00024993751562109475,0.00024993751562109475,14,1.8443294973466102,1.3401769210456824
