rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,335,1.3248587570621468,20,0,0.4,0.3379032258064516,1.1837708830548928,0.5434957659760639,36.67869726790666,1.1837708830548928,1.1837708830548928,1,1,1.3248587570621468,1.3248587570621468,0.8839385163733572,0.7272727272727273,1.1837708830548928,1.3248587570621468,1.3248587570621468,1.1136363636363638,1.8876404494382024,4,negative_direct_basis,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,0.8839385163733572,1
0.22,320,1.2619718309859154,20,0,0.228125,0.22186234817813766,1.0282276459854014,0.4675672391137577,-17.77197210465829,1.0282276459854014,1.0282276459854014,1,1,1.2619718309859154,1.2619718309859154,0.771875,0.7619047619047619,1.0282276459854014,1.2619718309859154,1.2619718309859154,0.9871794871794872,1.5384615384615385,4,negative_direct_basis,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,0.771875,1
0.22,220,1.3688888888888888,20,0,0.4090909090909091,0.3401273885350318,1.2027579162410624,0.6204936879094182,65.30449857708642,1.2027579162410624,1.2027579162410624,1,1,1.3688888888888888,1.3688888888888888,1.0704545454545453,0.813953488372093,1.2027579162410624,1.3688888888888888,1.3688888888888888,1.0,1.6333333333333333,3,negative_direct_basis,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.0704545454545453,1
0.22,540,1.2748735244519394,20,0,0.30185185185185187,0.26782178217821784,1.127062367358116,0.5232178409001436,16.073997432348815,1.0282276459854014,1.115492781113232,2,2,1.2748735244519394,1.2748735244519394,1.0202020202020203,0.7757009345794392,1.115492781113232,1.2619718309859154,1.3688888888888888,0.9871794871794872,1.6333333333333333,7,negative_direct_basis,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.0202020202020203,1
0.22,280,1.1073446327683616,20,0,0.33214285714285713,0.3379032258064516,0.9829526082509376,0.5060974014459345,19.841746120835182,0.9829526082509376,0.9829526082509376,0,1,1.1073446327683616,1.1073446327683616,0.9523809523809524,0.7272727272727273,0.9829526082509376,1.1073446327683616,1.1073446327683616,0.875,1.3522727272727273,4,negative_usd_basis,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,0.9523809523809524,2
0.22,290,1.143661971830986,20,0,0.22413793103448276,0.22186234817813766,1.0102567329473948,0.5546495818680359,-13.921363354273828,1.0102567329473948,1.0102567329473948,1,1,1.143661971830986,1.143661971830986,0.8517241379310345,0.7543859649122807,1.0102567329473948,1.143661971830986,1.143661971830986,1.1136363636363638,1.2307692307692308,4,negative_usd_basis,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,0.8517241379310345,2
0.22,210,1.3066666666666666,20,0,0.37142857142857144,0.3401273885350318,1.0920278223649011,0.507194192587451,37.11238463509294,1.0920278223649011,1.0920278223649011,1,1,1.3066666666666666,1.3066666666666666,1.0064102564102564,0.7804878048780488,1.0920278223649011,1.3066666666666666,1.3066666666666666,1.0,1.4777777777777776,3,negative_usd_basis,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.0064102564102564,2
0.22,500,1.1804384485666106,20,0,0.286,0.26782178217821784,1.0678743068391865,0.5279045265885052,7.512810801260216,1.0102567329473948,1.0511422776561479,2,2,1.1804384485666106,1.1804384485666106,1.0016528925619834,0.7575757575757576,1.0511422776561479,1.143661971830986,1.3066666666666666,1.0,1.4777777777777776,7,negative_usd_basis,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.0016528925619834,2
0.22,400,1.5819209039548023,20,0,0.3375,0.3379032258064516,0.9988066825775658,0.477042084424664,8.36417773361319,0.9988066825775658,0.9988066825775658,0,1,1.5819209039548023,1.5819209039548023,0.9253731343283582,0.8607594936708861,0.9988066825775658,1.5819209039548023,1.5819209039548023,1.3522727272727273,1.8876404494382024,4,negative_cny_basis,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,0.9253731343283582,3
0.22,255,1.0056338028169014,20,0,0.18823529411764706,0.22186234817813766,0.8484328037784457,0.4165445057991599,-27.483476499510225,0.8484328037784457,0.8484328037784457,0,1,1.0056338028169014,1.0056338028169014,0.7749019607843137,0.7,0.8484328037784457,1.0056338028169014,1.0056338028169014,0.9230769230769231,1.1538461538461537,4,negative_cny_basis,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,0.7749019607843137,3
