candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
incumbent,535,1.9471729403838514,1.6472621161473173,2.2883929809416457,0.00024993751562109475,50.11031514514253,114.35451140265049
selected,554,1.994968536671627,1.7239581956741994,2.2906515989814236,0.00024993751562109475,53.00972150910073,116.59538406039265
matched_stale20,513,1.484796402589962,1.2279375639144547,1.8560814845505078,0.00024993751562109475,13.455273402751374,72.97037486429717
