candidate,horizon,case_lift,matched_random_day_rate,macro_corridor_year_lift,symmetric_benefit_bps,future_only_benefit_bps,n_signals
incumbent,1,1.4355033375206288,0.5438725752866788,1.434437116861265,2.039553329844701,46.38983128414809,301
incumbent,3,1.5322751322751325,0.39244186046511625,1.5314063282608499,12.19912291052137,58.63113899746999,301
incumbent,5,1.5702413929560743,0.3385221305326332,1.5625516995688895,20.61525879010143,66.99984626827556,301
incumbent,10,1.428259358554265,0.2698263851677205,1.4169054968254158,26.417916238693604,79.77386842887262,301
incumbent,20,1.424175824175824,0.18895348837209303,1.4250600790631123,36.78963850659518,102.27563392449217,301
incumbent975_after_gap_w025,1,1.4380504991192014,0.5439156818907698,1.4369794617212377,2.099198884973667,46.635760389130915,303
incumbent975_after_gap_w025,3,1.538805818329773,0.39248642606196105,1.5379461405679415,12.437301859557884,58.78743738927615,303
incumbent975_after_gap_w025,5,1.5791832082072246,0.3385632918130523,1.5714485537816383,20.825271883389227,67.1781425565722,303
incumbent975_after_gap_w025,10,1.4552985847428375,0.2698685191099755,1.442428630314651,26.65003733450634,80.37785729239178,303
incumbent975_after_gap_w025,20,1.4667323804829968,0.18901043330139464,1.464494915547304,37.06224396591957,103.08377666939796,303
incumbent950_after_gap_w050,1,1.4360962372495336,0.5438672780940333,1.4355206132584541,2.0630983312473443,46.44577675747105,306
incumbent950_after_gap_w050,3,1.5405795641516402,0.39243358633776093,1.5414567401248482,12.917081962770348,59.27227561417259,306
incumbent950_after_gap_w050,5,1.5832457472069756,0.3385120177103099,1.5786156158812268,21.527238146953177,67.7474301339452,306
incumbent950_after_gap_w050,10,1.4655206094940414,0.2698186801602362,1.4564385665109119,27.480738107362484,80.60431505951541,306
incumbent950_after_gap_w050,20,1.4528209777529817,0.18894950453299597,1.450426975590491,36.88943921865324,102.56432231249713,306
incumbent925_after_gap_w075,1,1.44172076349191,0.5440122285473328,1.4415409639066028,2.2267745890589627,46.77003198081196,306
incumbent925_after_gap_w075,3,1.556293835363603,0.39267077798861477,1.5577987364920503,13.091323080316831,59.696378175047236,306
incumbent925_after_gap_w075,5,1.6012446518864254,0.3387887413029728,1.5971007281053848,22.092819585967728,68.90977798584522,306
incumbent925_after_gap_w075,10,1.4881451848960876,0.27010858106683533,1.4792064179652054,28.129604449607424,81.83852761826446,306
incumbent925_after_gap_w075,20,1.469296717083711,0.1890549230444866,1.468215253180685,36.20181881150887,103.44834720259483,306
incumbent900_after_gap_w100,1,1.445376511900117,0.54393039049236,1.4451776972884802,2.169687532503521,46.898613542652384,304
incumbent900_after_gap_w100,3,1.5670744069743867,0.3925350169779287,1.567502654100529,13.135030981821393,60.21172876275287,304
incumbent900_after_gap_w100,5,1.6125974382075285,0.33861682937181664,1.6070957960063226,22.534619666745577,70.12959621302451,304
incumbent900_after_gap_w100,10,1.4988207547169812,0.2699490662139219,1.4887594569366138,28.910322096315394,83.42370753064786,304
incumbent900_after_gap_w100,20,1.479402063302688,0.18899883276740237,1.4774576145256835,36.56562189718219,105.28862897651685,304
incumbent850_after_gap_w150,1,1.4454117589679811,0.5439171264855688,1.4453210205689662,2.219842557491279,46.806716046604016,304
incumbent850_after_gap_w150,3,1.5672332803893076,0.3924952249575552,1.5670255420765902,13.324305937185754,60.17080047632603,304
incumbent850_after_gap_w150,5,1.6129133364676385,0.33855050933786074,1.6068302639004943,22.734809823141337,70.1106097220209,304
incumbent850_after_gap_w150,10,1.511080536582969,0.2699358022071307,1.4992653164903063,29.232523922919643,83.62510804948653,304
incumbent850_after_gap_w150,20,1.4967017543859646,0.1890120967741936,1.4919694991767576,37.0121805683883,105.89404121817653,304
incumbent800_after_gap_w200,1,1.4465561658484418,0.5439714436805924,1.4476335639316757,2.578054642936951,47.868072554656,305
