candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
long_selected,611,1.6438613103575543,1.4465700975594145,1.9118206934566342,0.00024993751562109475,17.61981330614313,99.83354026438843
incumbent,535,1.9471729403838514,1.6472621161473173,2.2883929809416457,0.00024993751562109475,50.11031514514253,114.35451140265049
incumbent90_long10,549,1.9383251012595577,1.6448468780833427,2.2786722271229136,0.00024993751562109475,49.43591080251433,113.38355655783649
incumbent75_long25,565,1.9230857311108565,1.644115093772583,2.2533798897326762,0.00024993751562109475,50.54858037136562,115.0342885231285
