hypothesis,aggregate,control,challenger,control_lift,challenger_lift,lift_difference,lift_difference_ci_low,lift_difference_ci_high,p_challenger_not_better
route_vs_noon,minimum,noon_consensus,availability_route,1.7138720541352086,1.7800067233117465,0.06613466917653787,-0.12268490497264599,0.23792217178106442,0.20994751312171958
route_vs_noon,mean,noon_consensus,availability_route,1.8915237412322903,1.956137294504003,0.0646135532717127,-0.06067101914787859,0.20115569983063233,0.15771057235691077
route_vs_fixing,minimum,fixing_basis,availability_route,1.7081293096028234,1.7800067233117465,0.07187741370892309,-0.10361033337779854,0.14853363257543623,0.20219945013746563
route_vs_fixing,mean,fixing_basis,availability_route,1.8832680537125353,1.956137294504003,0.07286924079146773,-0.022656328766816124,0.16353252422027903,0.06823294176455887
fresh_vs_stale,minimum,matched_stale20,availability_route,0.7549892900962852,1.7800067233117465,1.0250174332154613,0.6737814601984463,1.3108789726626282,0.00024993751562109475
fresh_vs_stale,mean,matched_stale20,availability_route,0.914764282988696,1.956137294504003,1.041373011515307,0.7978675588041099,1.316170504853703,0.00024993751562109475
