candidate,control,h,metric,block_dates,draws,estimate,ci_lo,ci_hi,difference,delta_lo,delta_hi
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,1,lift,20,1000,1.480634815916878,1.4020627732186206,1.5599406637934274,-0.022626956053745317,-0.05451398292294875,0.006002005504389628
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,1,sym,20,1000,18.808388686208158,14.977062314857301,22.80524969520979,-0.8691097316756284,-2.189313363174446,0.4842112528918769
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,1,forward,20,1000,47.36819948841399,37.5472307002558,56.67313603791141,-0.8307125816565133,-3.785832079832316,2.1000325466611858
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,3,lift,20,1000,1.5079893285019605,1.39026465229895,1.6411311607251242,-0.039601469089688646,-0.08523501350635626,0.001257156392891994
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,3,sym,20,1000,29.38346722097443,23.057599741417462,36.18147500325373,-0.693424092156075,-3.1861562003636896,1.7529242049029035
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,3,forward,20,1000,53.40640302995395,36.79017373532724,69.28073310762592,-0.407413430640851,-3.9685614053463816,3.7054639425446543
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,5,lift,20,1000,1.6134342556840746,1.477344680498034,1.7714874991801202,-0.016623247851073497,-0.0695070585762477,0.033498748265754184
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,5,sym,20,1000,33.59491201524326,25.935618265933538,42.241728912582886,0.2012939643237317,-2.7625285807913285,3.0293609301112387
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,5,forward,20,1000,54.66608583074567,32.117505754714884,76.36502686565782,-0.24110704910237502,-4.033225003795499,3.988837217235896
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,10,lift,20,1000,1.5433654781165753,1.4019606505257172,1.6918978720439584,0.008508079510923139,-0.04743382939336183,0.06744905822048612
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,10,sym,20,1000,38.942355045015915,26.132214254351563,52.391756499446196,1.2928455989581096,-2.4571030404572096,5.078068659536325
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,10,forward,20,1000,54.67328185151694,16.862242697334406,89.64518354771324,0.6957785396647651,-3.9932024191456104,5.898780014161798
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,20,lift,20,1000,1.5417249044467976,1.3839295721725813,1.7143097043071158,-0.0048635765465321334,-0.06483251167076237,0.06494503041283213
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,20,sym,20,1000,46.681494079460194,21.02645094527949,73.04835586105091,-0.18987145197485944,-4.7228399128323,4.116682267938708
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,20,forward,20,1000,49.5607625167135,-16.85377010855172,107.54395682551649,-2.13430762098416,-9.045331101569008,4.945217510652403
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,1,lift,50,1000,1.480634815916878,1.399129181088577,1.572136028768752,-0.022626956053745317,-0.0461629555188623,0.002348195220502923
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,1,sym,50,1000,18.808388686208158,14.641359336611384,23.240162251354526,-0.8691097316756284,-2.126331292638576,0.45738928316870153
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,1,forward,50,1000,47.36819948841399,38.030442472904326,57.32109669737705,-0.8307125816565133,-3.44408091998408,2.0073361101475204
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,3,lift,50,1000,1.5079893285019605,1.3808161119111804,1.6378611824913387,-0.039601469089688646,-0.08545420200718948,-0.00026681810353674953
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,3,sym,50,1000,29.38346722097443,22.7531160408234,36.607884727809285,-0.693424092156075,-3.048253496812621,1.578788658105603
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,3,forward,50,1000,53.40640302995395,38.081791253752165,69.19777780752376,-0.407413430640851,-4.019466275617222,3.419015364480787
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,5,lift,50,1000,1.6134342556840746,1.4673904305607786,1.8001069331495494,-0.016623247851073497,-0.06664491275297932,0.026719859889388846
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,5,sym,50,1000,33.59491201524326,25.5759889152933,41.8978379422607,0.2012939643237317,-2.952769119407699,3.0245916170284484
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,5,forward,50,1000,54.66608583074567,32.42842346797894,79.19684056632428,-0.24110704910237502,-3.930708022431004,3.6419538059217667
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,10,lift,50,1000,1.5433654781165753,1.4077550118731934,1.7022331403973514,0.008508079510923139,-0.03826843373195533,0.05545281933000852
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,10,sym,50,1000,38.942355045015915,28.232413075153712,50.7453452784237,1.2928455989581096,-3.0126992976005824,5.107891163651266
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,10,forward,50,1000,54.67328185151694,15.807123283588366,97.57118397804814,0.6957785396647651,-3.644058425214677,5.384122855453532
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,20,lift,50,1000,1.5417249044467976,1.3867720659421943,1.7227634586480856,-0.0048635765465321334,-0.05247203462540693,0.0529585021935673
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,20,sym,50,1000,46.681494079460194,26.93764598655282,69.19259067246904,-0.18987145197485944,-4.378146134622753,4.0085632664392605
ap4_w25_stack_local_residual_urgent_cap2,cny_hist50_urgent_cap2,20,forward,50,1000,49.5607625167135,-24.685691903672115,128.29147569301725,-2.13430762098416,-7.254787965671521,3.8064555317778312
