candidate,h,control,lift_lo,lift_hi,delta_lo,delta_hi,draws,block
cny_hist50_urgent_cap2,1,cny_hist50_urgent_cap2,1.4182728133597347,1.592598140733228,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny_hist50_urgent_cap2,3,cny_hist50_urgent_cap2,1.419670458556884,1.6949225726362802,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny_hist50_urgent_cap2,5,cny_hist50_urgent_cap2,1.4772817926103536,1.799485993768069,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny_hist50_urgent_cap2,10,cny_hist50_urgent_cap2,1.3929318910627069,1.69610335211759,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny_hist50_urgent_cap2,20,cny_hist50_urgent_cap2,1.3959664270987215,1.7119552411467946,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
cny_hist50_urgent_cap2,mean,cny_hist50_urgent_cap2,,,0.0,0.0,1000,
ap4_w25_stack_local_residual_urgent_cap2,1,cny_hist50_urgent_cap2,1.4020627732186206,1.5599406637934274,-0.05451398292294875,0.006002005504389628,1000,"20 announcement dates, circular, all currencies together"
ap4_w25_stack_local_residual_urgent_cap2,3,cny_hist50_urgent_cap2,1.39026465229895,1.6411311607251242,-0.08523501350635626,0.001257156392891994,1000,"20 announcement dates, circular, all currencies together"
ap4_w25_stack_local_residual_urgent_cap2,5,cny_hist50_urgent_cap2,1.477344680498034,1.7714874991801202,-0.0695070585762477,0.033498748265754184,1000,"20 announcement dates, circular, all currencies together"
ap4_w25_stack_local_residual_urgent_cap2,10,cny_hist50_urgent_cap2,1.4019606505257172,1.6918978720439584,-0.04743382939336183,0.06744905822048612,1000,"20 announcement dates, circular, all currencies together"
ap4_w25_stack_local_residual_urgent_cap2,20,cny_hist50_urgent_cap2,1.3839295721725813,1.7143097043071158,-0.06483251167076237,0.06494503041283213,1000,"20 announcement dates, circular, all currencies together"
ap4_w25_stack_local_residual_urgent_cap2,mean,cny_hist50_urgent_cap2,,,-0.05509941544175913,0.027589854290184613,1000,
cny50_hazard_hist_h5_urgent_cap2,1,cny_hist50_urgent_cap2,1.395941078370218,1.5591394039566833,-0.05734639642658657,0.005323118334732523,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,3,cny_hist50_urgent_cap2,1.3996483021205044,1.6509720159022865,-0.07149540168521451,0.013249820682626222,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,5,cny_hist50_urgent_cap2,1.4792803143496882,1.796702299913417,-0.04617236539501214,0.05049782604784473,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,10,cny_hist50_urgent_cap2,1.4192472652132941,1.7308138510541233,-0.03249603861311292,0.10233855292906348,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,20,cny_hist50_urgent_cap2,1.4011210106684928,1.7586698078265852,-0.06297848074453602,0.11707300144963129,1000,"20 announcement dates, circular, all currencies together"
cny50_hazard_hist_h5_urgent_cap2,mean,cny_hist50_urgent_cap2,,,-0.04527781926457578,0.05019678989420095,1000,
equal_rolling365_h5_urgent_cap2,1,cny_hist50_urgent_cap2,1.4431695548566201,1.623187640498706,-0.022283472417432736,0.0870016789805187,1000,"20 announcement dates, circular, all currencies together"
equal_rolling365_h5_urgent_cap2,3,cny_hist50_urgent_cap2,1.4372293426104685,1.703609453524736,-0.0679304963899551,0.11069401803978718,1000,"20 announcement dates, circular, all currencies together"
equal_rolling365_h5_urgent_cap2,5,cny_hist50_urgent_cap2,1.5097589600262142,1.8206094037570748,-0.06637236941590313,0.12715234162380604,1000,"20 announcement dates, circular, all currencies together"
equal_rolling365_h5_urgent_cap2,10,cny_hist50_urgent_cap2,1.419307706259434,1.736075414247232,-0.08040897593628846,0.1613912669508515,1000,"20 announcement dates, circular, all currencies together"
equal_rolling365_h5_urgent_cap2,20,cny_hist50_urgent_cap2,1.4071753816764645,1.758633675628148,-0.10317407897788437,0.18752955998781518,1000,"20 announcement dates, circular, all currencies together"
equal_rolling365_h5_urgent_cap2,mean,cny_hist50_urgent_cap2,,,-0.05837671661958108,0.12917822106875917,1000,
stack_positive_exp_urgent_cap2,1,cny_hist50_urgent_cap2,1.4370559550369013,1.6080255769346943,-0.013557946367118351,0.059012982992231656,1000,"20 announcement dates, circular, all currencies together"
stack_positive_exp_urgent_cap2,3,cny_hist50_urgent_cap2,1.437748729706886,1.6890008691495668,-0.050865833717723685,0.07160019193243358,1000,"20 announcement dates, circular, all currencies together"
stack_positive_exp_urgent_cap2,5,cny_hist50_urgent_cap2,1.5016673077804463,1.8050049367953234,-0.06427970573414987,0.07899335846781025,1000,"20 announcement dates, circular, all currencies together"
stack_positive_exp_urgent_cap2,10,cny_hist50_urgent_cap2,1.417410006432236,1.7219709831553973,-0.06765330571782319,0.12582318625743258,1000,"20 announcement dates, circular, all currencies together"
stack_positive_exp_urgent_cap2,20,cny_hist50_urgent_cap2,1.3770527254037501,1.6952532709313877,-0.1090903690500382,0.07759316008144372,1000,"20 announcement dates, circular, all currencies together"
stack_positive_exp_urgent_cap2,mean,cny_hist50_urgent_cap2,,,-0.04836535123605222,0.07156261158255546,1000,
stack_positive_730_urgent_cap2,1,cny_hist50_urgent_cap2,1.4327854119345202,1.5992539779039638,-0.02056691530122121,0.05198632656880874,1000,"20 announcement dates, circular, all currencies together"
stack_positive_730_urgent_cap2,3,cny_hist50_urgent_cap2,1.4445049491446593,1.7017284588599917,-0.035382435100739094,0.07620205932322505,1000,"20 announcement dates, circular, all currencies together"
stack_positive_730_urgent_cap2,5,cny_hist50_urgent_cap2,1.513631040913204,1.8196977202377507,-0.03935331046225353,0.09357721354440698,1000,"20 announcement dates, circular, all currencies together"
stack_positive_730_urgent_cap2,10,cny_hist50_urgent_cap2,1.4121138500483614,1.7374914564803345,-0.046206000242651576,0.12239424353116159,1000,"20 announcement dates, circular, all currencies together"
stack_positive_730_urgent_cap2,20,cny_hist50_urgent_cap2,1.3573558623416424,1.7030948581651861,-0.10120721824288484,0.07797431200049139,1000,"20 announcement dates, circular, all currencies together"
stack_positive_730_urgent_cap2,mean,cny_hist50_urgent_cap2,,,-0.036288199161151995,0.07637623415277371,1000,
stack_logit_exp_urgent_cap2,1,cny_hist50_urgent_cap2,1.441418656436263,1.6162908165569692,-0.011810952397787743,0.06477572188291626,1000,"20 announcement dates, circular, all currencies together"
stack_logit_exp_urgent_cap2,3,cny_hist50_urgent_cap2,1.4412938758478324,1.6763956172332912,-0.052156186142605296,0.07172903752029461,1000,"20 announcement dates, circular, all currencies together"
stack_logit_exp_urgent_cap2,5,cny_hist50_urgent_cap2,1.5092560038203218,1.8004420235629666,-0.059284455709688495,0.0904740917309128,1000,"20 announcement dates, circular, all currencies together"
stack_logit_exp_urgent_cap2,10,cny_hist50_urgent_cap2,1.4411934356753875,1.7596071319300681,-0.046690928572446076,0.1697881463150355,1000,"20 announcement dates, circular, all currencies together"
stack_logit_exp_urgent_cap2,20,cny_hist50_urgent_cap2,1.410429583117468,1.7398173086649327,-0.08146784097071767,0.14266969520900416,1000,"20 announcement dates, circular, all currencies together"
stack_logit_exp_urgent_cap2,mean,cny_hist50_urgent_cap2,,,-0.044458189073383905,0.09903142408925543,1000,
stack_logit_context_exp_urgent_cap2,1,cny_hist50_urgent_cap2,1.3905035249386288,1.5693715776172408,-0.07561960222052984,0.022654104902013812,1000,"20 announcement dates, circular, all currencies together"
stack_logit_context_exp_urgent_cap2,3,cny_hist50_urgent_cap2,1.3407017694000622,1.5797542007087075,-0.1867038382024001,-0.016687846972875044,1000,"20 announcement dates, circular, all currencies together"
