candidate,group,h,n_scope,n_signals,first,last,hit_rate,base_rate,pooled_lift,adjusted_lift,frequency,currency_rate_min,currency_rate_max,symmetric_bps,forward_bps
ap4_w25_stack_local_residual_urgent_cap2,2024,1,1240,334,2024-01-09,2024-12-28,0.811377245508982,0.5435483870967742,1.492741519927504,1.49254924604144,1.3171830985915494,1.3014084507042254,1.3408450704225352,13.78683667817987,44.45969172235593
ap4_w25_stack_local_residual_urgent_cap2,2024,3,1240,334,2024-01-09,2024-12-28,0.5808383233532934,0.3919354838709677,1.4819743229590203,1.4814632343884717,1.3171830985915494,1.3014084507042254,1.3408450704225352,25.544577057178326,54.387757743295424
ap4_w25_stack_local_residual_urgent_cap2,2024,5,1240,334,2024-01-09,2024-12-28,0.5179640718562875,0.3379032258064516,1.5328769668300632,1.5322309917502945,1.3171830985915494,1.3014084507042254,1.3408450704225352,30.836346162778977,58.65988169052843
ap4_w25_stack_local_residual_urgent_cap2,2024,10,1240,334,2024-01-09,2024-12-28,0.4041916167664671,0.2693548387096774,1.5005916311090395,1.4995297173825413,1.3171830985915494,1.3014084507042254,1.3408450704225352,37.92716101192688,69.23984218943298
ap4_w25_stack_local_residual_urgent_cap2,2024,20,1240,334,2024-01-09,2024-12-28,0.2934131736526946,0.18870967741935485,1.5548390398689798,1.5545605731098886,1.3171830985915494,1.3014084507042254,1.3408450704225352,41.468768645610766,79.53492616492059
ap4_w25_stack_local_residual_urgent_cap2,2025,1,1235,340,2025-01-09,2025-12-30,0.7,0.4631578947368421,1.5113636363636362,1.5112859272970331,1.3370786516853932,1.2584269662921348,1.3960674157303372,21.84671439340978,43.71373448600401
ap4_w25_stack_local_residual_urgent_cap2,2025,3,1235,340,2025-01-09,2025-12-30,0.47058823529411764,0.28421052631578947,1.6557734204793029,1.6545256635686174,1.3370786516853932,1.2584269662921348,1.3960674157303372,34.06076478306032,45.68061056996832
ap4_w25_stack_local_residual_urgent_cap2,2025,5,1235,340,2025-01-09,2025-12-30,0.40294117647058825,0.22186234817813766,1.8161764705882353,1.8152022315202232,1.3370786516853932,1.2584269662921348,1.3960674157303372,36.26279334636241,37.73142508181219
ap4_w25_stack_local_residual_urgent_cap2,2025,10,1235,340,2025-01-09,2025-12-30,0.24411764705882352,0.14736842105263157,1.656512605042017,1.6555761931680528,1.3370786516853932,1.2584269662921348,1.3960674157303372,39.340209689420426,13.610087637507243
ap4_w25_stack_local_residual_urgent_cap2,2025,20,1235,340,2025-01-09,2025-12-30,0.15588235294117647,0.09635627530364373,1.6177706376668315,1.6149765605724158,1.3370786516853932,1.2584269662921348,1.3960674157303372,41.72600629728853,-30.801662594587533
ap4_w25_stack_local_residual_urgent_cap2,2026,1,805,231,2026-01-12,2026-08-31,0.7922077922077922,0.55527950310559,1.4266829367500509,1.4261580909046903,1.3939655172413792,1.3879310344827585,1.4181034482758619,21.596993146090824,56.952440590936874
ap4_w25_stack_local_residual_urgent_cap2,2026,3,795,227,2026-01-12,2026-08-27,0.5638766519823789,0.4050314465408805,1.3921799326894138,1.3916849015317287,1.3938596491228072,1.3815789473684212,1.442982456140351,28.026234373391592,63.53414295127138
ap4_w25_stack_local_residual_urgent_cap2,2026,5,785,226,2026-01-12,2026-08-25,0.5221238938053098,0.3401273885350318,1.5350833581916412,1.534625579854208,1.4,1.3938053097345133,1.424778761061947,33.65810379463511,74.24067360716136
ap4_w25_stack_local_residual_urgent_cap2,2026,10,760,221,2026-01-12,2026-08-18,0.4434389140271493,0.29210526315789476,1.5180791651379886,1.5173678313130283,1.412785388127854,1.406392694063927,1.4383561643835616,39.86454612173178,95.83280619495287
ap4_w25_stack_local_residual_urgent_cap2,2026,20,710,211,2026-01-12,2026-08-04,0.36492890995260663,0.24647887323943662,1.4805687203791469,1.4799675148890092,1.4409756097560975,1.4341463414634146,1.4682926829268292,62.918063467346805,131.6074633666717
ap4_w25_stack_local_residual_urgent_cap2,AMD,1,656,184,2024-01-09,2026-08-31,0.75,0.524390243902439,1.4302325581395348,1.4326997079290658,1.3658536585365852,1.3658536585365852,1.3658536585365852,17.815117026484252,44.32495367575847
ap4_w25_stack_local_residual_urgent_cap2,AMD,3,654,183,2024-01-09,2026-08-27,0.5300546448087432,0.35932721712538224,1.4751307987443323,1.4804423938507913,1.3642172523961662,1.3642172523961662,1.3642172523961662,27.977614767545862,51.72756266351922
ap4_w25_stack_local_residual_urgent_cap2,AMD,5,652,183,2024-01-09,2026-08-25,0.47540983606557374,0.29754601226993865,1.5977691397667737,1.6051388249051173,1.367129135538954,1.367129135538954,1.367129135538954,32.77489227501147,54.934044913336805
