candidate,h,metric,mean_bps,ci_lo,ci_hi,n
ap4_w25_stack_local_residual_urgent_cap2,1,sym,18.808388686208158,14.977062314857301,22.80524969520979,905
ap4_w25_stack_local_residual_urgent_cap2,1,forward,47.36819948841399,37.5472307002558,56.67313603791141,905
ap4_w25_stack_local_residual_urgent_cap2,3,sym,29.38346722097443,23.057599741417462,36.18147500325373,901
ap4_w25_stack_local_residual_urgent_cap2,3,forward,53.40640302995395,36.79017373532724,69.28073310762592,901
ap4_w25_stack_local_residual_urgent_cap2,5,sym,33.59491201524326,25.935618265933538,42.241728912582886,900
ap4_w25_stack_local_residual_urgent_cap2,5,forward,54.66608583074567,32.117505754714884,76.36502686565782,900
ap4_w25_stack_local_residual_urgent_cap2,10,sym,38.942355045015915,26.132214254351563,52.391756499446196,895
ap4_w25_stack_local_residual_urgent_cap2,10,forward,54.67328185151694,16.862242697334406,89.64518354771324,895
ap4_w25_stack_local_residual_urgent_cap2,20,sym,46.681494079460194,21.02645094527949,73.04835586105091,885
ap4_w25_stack_local_residual_urgent_cap2,20,forward,49.5607625167135,-16.85377010855172,107.54395682551649,885
cny_hist50_urgent_cap2,1,sym,19.677498417883786,15.81315258855575,24.072753364188248,913
cny_hist50_urgent_cap2,1,forward,48.198912070070506,38.30794046953324,57.66089143466723,913
cny_hist50_urgent_cap2,3,sym,30.076891313130506,23.378454891971348,38.0639725919154,908
cny_hist50_urgent_cap2,3,forward,53.8138164605948,37.871950404637516,69.43877363144927,908
cny_hist50_urgent_cap2,5,sym,33.39361805091953,25.252527697585723,42.480186663022835,908
cny_hist50_urgent_cap2,5,forward,54.90719287984805,33.41170351517338,76.52418843565576,908
cny_hist50_urgent_cap2,10,sym,37.649509446057806,24.858338495820995,52.20316871766144,903
cny_hist50_urgent_cap2,10,forward,53.977503311852175,16.81903913164755,88.29262166498528,903
cny_hist50_urgent_cap2,20,sym,46.87136553143505,20.729715704434874,74.64243094148827,891
cny_hist50_urgent_cap2,20,forward,51.69507013769766,-13.976565998623025,109.43798257423931,891
cny50_hazard_hist_h5_urgent_cap2,1,sym,21.140797167380946,16.607144847473467,26.03454471777307,908
cny50_hazard_hist_h5_urgent_cap2,1,forward,46.93280122312076,36.66140041248408,56.7272844371945,908
cny50_hazard_hist_h5_urgent_cap2,3,sym,32.79058294941115,25.660787796805636,41.236953804794304,903
cny50_hazard_hist_h5_urgent_cap2,3,forward,55.17958809388565,38.70487797482786,70.43749671400847,903
cny50_hazard_hist_h5_urgent_cap2,5,sym,36.61213881418663,28.40114821836535,46.02209583021682,903
cny50_hazard_hist_h5_urgent_cap2,5,forward,56.35374417026153,34.15139305724199,77.61072326358689,903
cny50_hazard_hist_h5_urgent_cap2,10,sym,42.46302662113833,29.463325596886044,56.54116955261491,898
cny50_hazard_hist_h5_urgent_cap2,10,forward,56.560097579505985,19.44798156123632,91.77972531775366,898
cny50_hazard_hist_h5_urgent_cap2,20,sym,51.39417344346062,25.133463694375482,79.24418464138468,888
cny50_hazard_hist_h5_urgent_cap2,20,forward,54.06583106653192,-11.54722215685952,111.87145325172003,888
equal_rolling365_h5_urgent_cap2,1,sym,19.355006482060308,15.183676855819641,23.838156638769252,873
equal_rolling365_h5_urgent_cap2,1,forward,52.75462041966445,43.19184105088551,62.22895951556451,873
equal_rolling365_h5_urgent_cap2,3,sym,31.1070415426043,25.5046603057511,36.971913110662044,868
equal_rolling365_h5_urgent_cap2,3,forward,58.85559850632867,42.01897847702395,74.89912356228838,868
equal_rolling365_h5_urgent_cap2,5,sym,33.76733834233302,26.207284254241525,41.63845499896047,868
equal_rolling365_h5_urgent_cap2,5,forward,58.427627710270094,35.38651401245768,80.74150420743594,868
equal_rolling365_h5_urgent_cap2,10,sym,39.682427746722794,25.945106048467622,52.08837461974889,863
equal_rolling365_h5_urgent_cap2,10,forward,58.32058559667068,17.647781200954743,95.45349282031594,863
equal_rolling365_h5_urgent_cap2,20,sym,47.460359601205276,18.671916160599732,75.73902632466951,849
equal_rolling365_h5_urgent_cap2,20,forward,52.134143432452994,-21.769602064701974,117.01790479161349,849
stack_positive_exp_urgent_cap2,1,sym,20.487290666775348,16.291161921807625,25.143642212091088,935
stack_positive_exp_urgent_cap2,1,forward,50.7440263496407,41.32227232652451,59.67619276770566,935
stack_positive_exp_urgent_cap2,3,sym,29.738130976589545,23.80896794980482,36.16673547780879,930
stack_positive_exp_urgent_cap2,3,forward,54.27890819823315,38.92870243924273,68.586685739311,930
stack_positive_exp_urgent_cap2,5,sym,32.62684534482254,25.54617554791524,40.86490805577194,930
stack_positive_exp_urgent_cap2,5,forward,54.55957225696561,33.715233019317544,76.1784612372636,930
stack_positive_exp_urgent_cap2,10,sym,35.544600963709605,22.94686737948319,49.87899185026571,925
stack_positive_exp_urgent_cap2,10,forward,52.38972883209138,15.133106421789495,86.17480016484532,925
stack_positive_exp_urgent_cap2,20,sym,41.68326271525875,13.497398015692333,72.34468696249601,910
stack_positive_exp_urgent_cap2,20,forward,48.56392625911728,-15.887139785916029,106.44141935745128,910
cny50_stack_positive_exp_urgent_cap2,1,sym,19.44874103791826,13.44638974556519,25.933437420849522,928
cny50_stack_positive_exp_urgent_cap2,1,forward,45.65873825115774,35.62086468810044,55.367272307356934,928
cny50_stack_positive_exp_urgent_cap2,3,sym,28.137881596242504,19.677072981992783,38.03576591564145,923
cny50_stack_positive_exp_urgent_cap2,3,forward,50.60165980354367,34.3837053034147,65.09544069145973,923
cny50_stack_positive_exp_urgent_cap2,5,sym,30.7045683851499,20.818559640476412,40.97456605412417,923
cny50_stack_positive_exp_urgent_cap2,5,forward,50.56058750700911,28.35983306268692,71.3544669371982,923
cny50_stack_positive_exp_urgent_cap2,10,sym,33.926584801556956,17.649907749635698,49.45127664445943,918
cny50_stack_positive_exp_urgent_cap2,10,forward,48.760665814284394,10.88963720682785,82.67408314184446,918
cny50_stack_positive_exp_urgent_cap2,20,sym,40.39386261975817,8.106254121019747,71.14255486318623,906
cny50_stack_positive_exp_urgent_cap2,20,forward,44.40410851339377,-23.808707010712876,104.83513846983142,906
ap4_w25_stack_positive_exp_urgent_cap2,1,sym,20.528141157586422,15.961711631262888,25.530540400871644,914
ap4_w25_stack_positive_exp_urgent_cap2,1,forward,47.27324058947747,36.93572424165601,57.11494049189982,914
ap4_w25_stack_positive_exp_urgent_cap2,3,sym,31.41121563637827,24.286769861482977,39.641890243625845,909
ap4_w25_stack_positive_exp_urgent_cap2,3,forward,54.29465667802158,38.094043655542826,69.09178208080573,909
ap4_w25_stack_positive_exp_urgent_cap2,5,sym,35.086383001112985,26.85172471463334,43.72804819247573,909
ap4_w25_stack_positive_exp_urgent_cap2,5,forward,55.35381576673453,33.470560605438834,76.2544005857005,909
ap4_w25_stack_positive_exp_urgent_cap2,10,sym,40.820037932857666,27.346303872407887,54.801960843635975,904
ap4_w25_stack_positive_exp_urgent_cap2,10,forward,55.43459745340128,18.99824547265102,89.69787545854732,904
ap4_w25_stack_positive_exp_urgent_cap2,20,sym,50.147698045700814,24.568330592595487,76.97542205381498,895
ap4_w25_stack_positive_exp_urgent_cap2,20,forward,53.558582896951044,-11.941314486772084,110.51608778232976,895
stack_positive_730_urgent_cap2,1,sym,20.476931372087662,16.29480694868723,25.142586513666107,912
stack_positive_730_urgent_cap2,1,forward,51.121257573464455,41.95001474481751,60.25279392385166,912
stack_positive_730_urgent_cap2,3,sym,30.410118358875085,24.284175074705377,37.63885057615099,907
stack_positive_730_urgent_cap2,3,forward,56.17446392275269,40.42102633715064,71.26781542147619,907
stack_positive_730_urgent_cap2,5,sym,32.94604497790785,25.624005786710292,41.41034383583432,907
stack_positive_730_urgent_cap2,5,forward,56.73377676270097,35.232683508361696,78.48527790190919,907
stack_positive_730_urgent_cap2,10,sym,36.742601125253664,23.536865273685937,51.27527452747852,902
stack_positive_730_urgent_cap2,10,forward,55.870959295618164,18.89617611001086,88.9052835869577,902
stack_positive_730_urgent_cap2,20,sym,43.67164017713062,16.310632365478124,71.79748025561688,888
stack_positive_730_urgent_cap2,20,forward,53.23531175210668,-12.799430275339322,109.61058233007259,888
cny50_stack_positive_730_urgent_cap2,1,sym,19.443800220867992,13.703922208878268,25.850440370239145,932
cny50_stack_positive_730_urgent_cap2,1,forward,45.72142269471342,35.70122486618296,55.68269665100153,932
cny50_stack_positive_730_urgent_cap2,3,sym,28.357065250573417,20.06710294888315,37.74406352091259,927
cny50_stack_positive_730_urgent_cap2,3,forward,50.94649582794875,33.85143315984087,66.01397561842106,927
cny50_stack_positive_730_urgent_cap2,5,sym,31.227238453237643,21.892263342833463,41.15757355757656,927
cny50_stack_positive_730_urgent_cap2,5,forward,51.28802001810938,28.78982394133705,72.69771010075874,927
cny50_stack_positive_730_urgent_cap2,10,sym,34.61515983156436,19.13356590847784,49.35213722962305,922
cny50_stack_positive_730_urgent_cap2,10,forward,49.069489096208926,10.694588052486088,82.80980047395866,922
cny50_stack_positive_730_urgent_cap2,20,sym,41.66833598558334,9.261477083413011,71.38266147179046,908
cny50_stack_positive_730_urgent_cap2,20,forward,44.76293732989538,-22.14179423344447,104.15285294820117,908
ap4_w25_stack_positive_730_urgent_cap2,1,sym,20.490349898163032,16.14988714236487,25.36354493213423,916
ap4_w25_stack_positive_730_urgent_cap2,1,forward,46.74279104520244,36.86490375634244,56.37254344418955,916
ap4_w25_stack_positive_730_urgent_cap2,3,sym,31.362125986417066,24.326279828196814,39.46712609817754,911
ap4_w25_stack_positive_730_urgent_cap2,3,forward,53.90265192967124,37.66388949104111,68.98021603165945,911
ap4_w25_stack_positive_730_urgent_cap2,5,sym,34.905085880149684,26.82153809990606,43.69678126583989,911
ap4_w25_stack_positive_730_urgent_cap2,5,forward,54.9524502809058,33.1314029796031,76.42644643572365,911
ap4_w25_stack_positive_730_urgent_cap2,10,sym,40.43989166261376,26.993491035096284,53.95379541376647,906
ap4_w25_stack_positive_730_urgent_cap2,10,forward,54.93950797926418,17.801085750242382,89.65494746335287,906
ap4_w25_stack_positive_730_urgent_cap2,20,sym,48.926935313605576,22.600967989013622,76.1703927769253,896
ap4_w25_stack_positive_730_urgent_cap2,20,forward,52.15167771590187,-13.896426653334752,109.25788329307426,896
stack_logit_exp_urgent_cap2,1,sym,21.158807588083274,17.047290394824834,25.832578356159214,921
stack_logit_exp_urgent_cap2,1,forward,50.9711161623278,41.29736111973485,59.901120724139346,921
stack_logit_exp_urgent_cap2,3,sym,31.205741513356276,25.162597668997755,38.495833448078386,916
stack_logit_exp_urgent_cap2,3,forward,54.59405589075754,38.76248509512703,69.28002181963271,916
stack_logit_exp_urgent_cap2,5,sym,33.7964602959959,26.193971296770187,42.888458949378524,916
stack_logit_exp_urgent_cap2,5,forward,54.54179773989547,32.81076782134513,75.85639919680092,916
stack_logit_exp_urgent_cap2,10,sym,35.99209669070526,22.322332113344714,50.947495315352405,911
stack_logit_exp_urgent_cap2,10,forward,52.866623748387916,15.387794010144825,86.76845336428615,911
stack_logit_exp_urgent_cap2,20,sym,43.0009355767343,14.332453450927105,73.30681633004416,896
stack_logit_exp_urgent_cap2,20,forward,50.63692092957714,-15.71069879502136,108.41581496223112,896
cny50_stack_logit_exp_urgent_cap2,1,sym,19.142255146358224,13.453092258573978,25.38327060531398,933
cny50_stack_logit_exp_urgent_cap2,1,forward,45.34852270300156,35.46858687267786,55.27425146517374,933
cny50_stack_logit_exp_urgent_cap2,3,sym,27.47598424949383,19.45928550792075,36.79639014679314,928
cny50_stack_logit_exp_urgent_cap2,3,forward,49.958106463455074,33.54849500341972,64.63780328692324,928
cny50_stack_logit_exp_urgent_cap2,5,sym,30.215010168073338,21.006553124804146,40.09386926964724,928
cny50_stack_logit_exp_urgent_cap2,5,forward,50.064541938014024,28.23557152663284,71.24538657602537,928
cny50_stack_logit_exp_urgent_cap2,10,sym,33.028303931421206,17.1184426535657,47.93754042532186,923
cny50_stack_logit_exp_urgent_cap2,10,forward,47.70881244218163,9.356929221186943,81.97553872759175,923
cny50_stack_logit_exp_urgent_cap2,20,sym,39.52435243105416,7.679639556571641,69.14386028020716,909
cny50_stack_logit_exp_urgent_cap2,20,forward,42.87623577034105,-24.286442342430803,103.16443536066356,909
ap4_w25_stack_logit_exp_urgent_cap2,1,sym,20.870973391891315,16.32172487427638,25.998516191063512,917
ap4_w25_stack_logit_exp_urgent_cap2,1,forward,47.24247193893065,37.26459976343701,56.802528197084406,917
ap4_w25_stack_logit_exp_urgent_cap2,3,sym,31.652022428723356,24.484515165295605,39.614817501199276,912
ap4_w25_stack_logit_exp_urgent_cap2,3,forward,53.49594260074861,37.39249021218115,68.26235410922145,912
ap4_w25_stack_logit_exp_urgent_cap2,5,sym,35.25504980982236,27.28966552492502,43.679941465369616,912
ap4_w25_stack_logit_exp_urgent_cap2,5,forward,54.45958603903985,33.165581192015544,75.57848145319753,912
ap4_w25_stack_logit_exp_urgent_cap2,10,sym,40.14815989895033,26.480854803476483,53.79975917658215,907
ap4_w25_stack_logit_exp_urgent_cap2,10,forward,53.88758707291996,17.067076381227107,88.43022851859698,907
ap4_w25_stack_logit_exp_urgent_cap2,20,sym,49.09252881290165,22.706439841790623,76.5533701419126,898
ap4_w25_stack_logit_exp_urgent_cap2,20,forward,51.45957239380068,-13.792199717760914,108.46103369092857,898
stack_logit_context_exp_urgent_cap2,1,sym,15.576313699205597,10.272643165744922,20.94127974676118,923
stack_logit_context_exp_urgent_cap2,1,forward,45.2188820192971,34.73777422711854,55.099924795916735,923
stack_logit_context_exp_urgent_cap2,3,sym,24.743410022790705,17.38174197336643,33.07700868345139,923
stack_logit_context_exp_urgent_cap2,3,forward,49.58039954682186,34.116308112875906,63.67552168366508,923
stack_logit_context_exp_urgent_cap2,5,sym,28.084252228092726,18.554916725145507,38.55597965491333,918
stack_logit_context_exp_urgent_cap2,5,forward,51.48020413780064,29.76494691194765,70.5942713399566,918
stack_logit_context_exp_urgent_cap2,10,sym,30.331658622369844,13.475381077138954,46.47735143544017,911
stack_logit_context_exp_urgent_cap2,10,forward,50.72451468828116,11.702586274060751,83.78851780704824,911
stack_logit_context_exp_urgent_cap2,20,sym,33.77548031615242,-1.7496254870998702,67.18458940157578,896
stack_logit_context_exp_urgent_cap2,20,forward,47.42597495386083,-21.856393963478993,108.27214588685521,896
cny50_stack_logit_context_exp_urgent_cap2,1,sym,16.27645958938778,11.736971997988762,20.90659087828835,955
cny50_stack_logit_context_exp_urgent_cap2,1,forward,42.33394306257234,31.570597234133178,52.68685784284022,955
cny50_stack_logit_context_exp_urgent_cap2,3,sym,24.87102167033199,17.987341972760635,32.28005378506488,950
cny50_stack_logit_context_exp_urgent_cap2,3,forward,46.469650479920396,31.169881055083085,60.65806932993492,950
cny50_stack_logit_context_exp_urgent_cap2,5,sym,27.478860405337322,18.712154853583968,36.92048043621793,950
cny50_stack_logit_context_exp_urgent_cap2,5,forward,46.466391836858996,24.490513249114382,67.01877788763387,950
cny50_stack_logit_context_exp_urgent_cap2,10,sym,29.897373239387214,13.752325743717886,46.24484861327307,945
cny50_stack_logit_context_exp_urgent_cap2,10,forward,45.01378691158982,6.984514019849243,78.88166162512681,945
cny50_stack_logit_context_exp_urgent_cap2,20,sym,33.84796887177114,0.6785266196617677,65.57289153532982,930
cny50_stack_logit_context_exp_urgent_cap2,20,forward,39.62092845909972,-28.827354935607143,100.68327023875113,930
ap4_w25_stack_logit_context_exp_urgent_cap2,1,sym,18.24244095729955,14.100689122152922,22.664755006709683,915
