n,frequency,hit_rate,base_rate,lift,auc,forward_benefit_bps,macro_year_lift,year_lift_min,year_frequency_min,year_frequency_max,corridor_lift_min,corridor_freq_min,corridor_freq_max,quarter_frequency_min,quarter_frequency_max,cluster_share_7d,candidate,history,strong,late,late_weekday,weekly_cap,robustness
321,1.269491525423729,0.38317757009345793,0.3379032258064516,1.133986126290902,0.5386788915084055,32.11983392048729,1.133986126290902,1.133986126290902,1.269491525423729,1.269491525423729,1.0674931129476584,1.225988700564972,1.305084745762712,0.7318181818181818,1.8724999999999998,0.8512658227848101,anchor_multiscale_locked,40,0.75,0.3,3,2,1.0674931129476584
361,1.4276836158192092,0.3628808864265928,0.3379032258064516,1.0739195684223748,0.5608039558254531,18.286562988486846,1.0739195684223748,1.0739195684223748,1.4276836158192092,1.4276836158192092,1.0145454545454544,1.384180790960452,1.4830508474576272,1.053932584269663,1.7340909090909091,0.8455056179775281,quarterly_reset_hist,20,0.75,0.3,4,2,1.0145454545454544
309,1.2220338983050847,0.3333333333333333,0.3379032258064516,0.9864757358790771,0.5825743679487441,14.799279704698627,0.9864757358790771,0.9864757358790771,1.2220338983050847,1.2220338983050847,0.9393939393939393,1.1468926553672316,1.305084745762712,0.8494382022471911,1.6704545454545454,0.7993421052631579,quarterly_reset_hist_anchor50,20,0.9,0.3,4,2,0.9393939393939393
