candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high,period
anchor_multiscale_locked,298,0.9680105814921863,0.7338314623260238,1.2341552318454851,0.575106223444139,-43.11076327506495,16.92734392066038,2025
quarterly_reset_hist,313,1.152025372542618,0.9138655912930637,1.4819488746164333,0.10472381904523868,-75.96071107202754,19.07030698878464,2025
quarterly_reset_hist_anchor50,278,1.199784697789214,0.9547597689781843,1.6240860125630747,0.05073731567108223,-51.783717256972906,25.503051796565344,2025
anchor_multiscale_locked,513,1.0772052332515412,0.899278658137403,1.2712408507715718,0.16745813546613347,-19.301545870894753,50.05052190116466,2025_2026
quarterly_reset_hist,500,1.1798890942698705,1.0092816203772779,1.4115696523029342,0.02024493876530867,-47.15320568185551,31.10215524579655,2025_2026
quarterly_reset_hist_anchor50,455,1.2719627876744328,1.0755516402902032,1.5247853996119636,0.0024993751562109472,-22.50771434633404,55.00536144449489,2025_2026
