candidate,n,lift,lift_ci_low,lift_ci_high,p_lift_le_1,benefit_ci_low,benefit_ci_high
incumbent,535,1.9471729403838514,1.6472621161473173,2.2883929809416457,0.00024993751562109475,50.11031514514253,114.35451140265049
selected,532,1.887968535015913,1.6020108303426608,2.2218396936305824,0.00024993751562109475,41.564831516927526,105.30173730079538
matched_stale20,524,1.8669131238447318,1.5847263150416409,2.197228214042393,0.00024993751562109475,40.61523730044855,104.32045603343998
