candidate,h,origin,n_train,n_positive,weighted_prior,n_query,constant_prediction,intercept,coefficients,last_target_maturity,min_train_date
cutoff_1030,1,2025-07-01,4125,2139,0.5141024443810583,330,False,0.013340026918916994,"[0.6222002475667998, 0.1312151113731292, -0.026876593324780807, -0.024917363531260565, 0.02733800779638051, -0.09373325258883163]",2025-06-28,2022-02-24
cutoff_1030,1,2025-10-01,4450,2335,0.5250827703528255,325,False,0.0363994244127129,"[0.6466713929252125, 0.14620382072960472, -0.02023153048337126, -0.00036793659986191526, 0.04575421623246568, -0.13579307522057987]",2025-09-27,2022-02-24
cutoff_1030,1,2026-01-01,4770,2463,0.5105758396565354,270,False,-0.021251903028929292,"[0.6935088507963693, 0.11565557436430891, -0.025139499213488598, -0.0446871238083197, 0.02500082642443528, -0.09170415311334712]",2025-12-27,2022-02-24
cutoff_1030,1,2026-04-01,5045,2607,0.5119813835553849,310,False,-0.01961817041408666,"[0.7152558267699851, 0.0893469991767637, -0.020954898071462127, -0.05766389682396958, 0.042998633888099345, -0.07299732370988482]",2026-03-28,2022-02-24
cutoff_1030,1,2026-07-01,5355,2757,0.5094385047944854,230,False,-0.027398453095799878,"[0.7351234920637477, 0.07966683439040918, 0.006555978646968426, -0.09000152485438971, 0.03703290328222546, -0.060036814928446536]",2026-06-27,2022-02-24
cutoff_1030,3,2023-01-01,1050,329,0.321842949744062,280,False,-0.950056293253142,"[0.25025745739953925, 0.09431176213227133, -0.050443274566853505, 0.024204190106532224, 0.08338528214546977, -0.12549729843817298]",2022-12-29,2022-02-24
cutoff_1030,3,2023-04-01,1330,470,0.3658762849952292,305,False,-0.7030647250832611,"[0.2531174649751295, 0.041995461178559734, -0.04562471817123307, -0.00989170111791194, 0.1487149372334623, -0.13860322893275218]",2023-03-29,2022-02-24
cutoff_1030,3,2023-07-01,1635,605,0.3828920459976094,330,False,-0.52645445440949,"[0.29925483703836137, -0.05224678151361638, -0.15225359511608566, -0.10925959275029057, 0.03087630995335483, -0.2237854295816229]",2023-06-28,2022-02-24
cutoff_1030,3,2023-10-01,1965,775,0.41006345821624496,320,False,-0.4236741474421582,"[0.3477621430374732, -0.04206738376268912, -0.12161427590865756, -0.05943817845848931, 0.0651142934069814, -0.2505245225384582]",2023-09-28,2022-02-24
cutoff_1030,3,2024-01-01,2290,882,0.3951129242096612,285,False,-0.4748776498935792,"[0.405835095850088, -0.038785762949526195, -0.0926453652970951, -0.05302779874225383, -0.03606795548346621, -0.23855159449374644]",2023-12-29,2022-02-24
cutoff_1030,3,2024-04-01,2575,993,0.3946140307465135,300,False,-0.4665579715415698,"[0.4480275555176412, -0.03471320688309397, -0.06813943816853722, -0.05916147598679463, -0.006462112077167732, -0.2832723940121905]",2024-03-29,2022-02-24
cutoff_1030,3,2024-07-01,2875,1070,0.3741886395881561,325,False,-0.5395025414196634,"[0.46201873462939175, -0.04784107382161631, -0.10108093854661379, -0.05800185309114946, -0.036020692711993256, -0.2802842157504855]",2024-06-28,2022-02-24
cutoff_1030,3,2024-10-01,3205,1211,0.38219312261458716,330,False,-0.5033079502630975,"[0.42245685380778236, -0.06322575808792887, -0.12955567646540844, 0.0010142525114417863, -0.042255075034734496, -0.2566688208397816]",2024-09-28,2022-02-24
cutoff_1030,3,2025-01-01,3535,1355,0.3893186328690728,285,False,-0.48735561328107374,"[0.43279905307204897, -0.032398388123992816, -0.10003445131935185, -0.01726489094740899, -0.03493229581381668, -0.2917244461714201]",2024-12-29,2022-02-24
cutoff_1030,3,2025-04-01,3820,1420,0.37033589692738,295,False,-0.5550284639624571,"[0.4414243088846224, -0.05198300931568628, -0.12260656324222621, -0.04807872119129316, -0.04442734235677216, -0.275134975411587]",2025-03-29,2022-02-24
cutoff_1030,3,2025-07-01,4115,1488,0.35419187417398734,330,False,-0.6116064426551645,"[0.4556210002194413, 0.012927014871409116, -0.12626270376745222, -0.11992669748383439, -0.08728930326009098, -0.27561130067607514]",2025-06-28,2022-02-24
cutoff_1030,3,2025-10-01,4440,1635,0.36638665704033263,325,False,-0.5846607327117755,"[0.4820571832680615, 0.04202738140618304, -0.12242592878980665, -0.09915975513372112, -0.07117891413666472, -0.3208836561240117]",2025-09-27,2022-02-24
cutoff_1030,3,2026-01-01,4760,1711,0.3514490165427775,270,False,-0.6571219525390318,"[0.5214992999244007, 0.0217798846007539, -0.13819370935900238, -0.12590641114276283, -0.09123551826438198, -0.3093661191523016]",2025-12-27,2022-02-24
cutoff_1030,3,2026-04-01,5035,1810,0.3525645253473389,310,False,-0.6639538968285436,"[0.5523184422087756, -0.017560710871568352, -0.12733183044634688, -0.13521827772620426, -0.09399903106249294, -0.27464330918427926]",2026-03-28,2022-02-24
cutoff_1030,3,2026-07-01,5345,1907,0.34882908764886855,230,False,-0.6874549101666695,"[0.5829604095125093, -0.01695426616307437, -0.11763391081255421, -0.14255841810865227, -0.09584424296837996, -0.29861124068044914]",2026-06-27,2022-02-24
cutoff_1030,5,2023-01-01,1040,267,0.2662313340247289,280,False,-1.1917017683421083,"[0.2045625715689983, 0.19508925858736137, -0.08933663293731714, -0.11047369655532614, 0.12025352296825548, -0.11158962941466913]",2022-12-29,2022-02-24
cutoff_1030,5,2023-04-01,1320,383,0.3023538277024583,305,False,-0.9802972179786402,"[0.214122138427579, 0.07435603760314476, -0.021904209625356708, -0.16944686748757104, 0.16510611909081754, -0.03894983686974481]",2023-03-29,2022-02-24
cutoff_1030,5,2023-07-01,1625,502,0.3219636747800098,330,False,-0.8937711183533924,"[0.2608274572035212, 0.07471308203871861, -0.04905147912524954, -0.1251088514509651, 0.16146394226359553, -0.06197810543804283]",2023-06-28,2022-02-24
cutoff_1030,5,2023-10-01,1955,652,0.3491852990107693,320,False,-0.6303039930942986,"[0.28641255880635097, -0.06362994923332722, -0.15933644748159928, -0.20214842215304507, 0.032786193575796, -0.214660455515808]",2023-09-28,2022-02-24
cutoff_1030,5,2024-01-01,2280,740,0.3348393532331436,285,False,-0.6821624855985045,"[0.3290952919826184, -0.053260975261873914, -0.14644704199312422, -0.1557655522720894, -0.08828065468125731, -0.21792642908022308]",2023-12-29,2022-02-24
cutoff_1030,5,2024-04-01,2565,838,0.3365952870317067,300,False,-0.6684423319662499,"[0.36818855600310546, -0.0440043902387087, -0.12386097081980901, -0.1451905124891346, -0.060535700414043256, -0.27828324450701486]",2024-03-29,2022-02-24
cutoff_1030,5,2024-07-01,2865,888,0.3113562740285758,325,False,-0.7471665086661006,"[0.3197003321112395, -0.06939689456135162, -0.174720092298845, -0.13327903978712774, -0.08477943711532933, -0.2630182959180648]",2024-06-28,2022-02-24
cutoff_1030,5,2024-10-01,3195,1015,0.3226566322160175,330,False,-0.7021352270603338,"[0.30847451508403884, -0.0768371807192028, -0.18784807962372102, -0.04513577299507262, -0.08971233664191267, -0.2842619629018952]",2024-09-28,2022-02-24
cutoff_1030,5,2025-01-01,3525,1145,0.3323540130096307,285,False,-0.6782140492521745,"[0.32597046610571806, -0.05002201344946995, -0.1449102551854333, -0.06314341552035163, -0.07148451168760207, -0.3326459024075108]",2024-12-29,2022-02-24
cutoff_1030,5,2025-04-01,3810,1194,0.3134812293120358,295,False,-0.7544416420400946,"[0.3493835036549343, -0.05929825694241102, -0.15610339931183476, -0.10183834335550887, -0.07866065812968076, -0.339443781087067]",2025-03-29,2022-02-24
cutoff_1030,5,2025-07-01,4105,1240,0.295256238063751,330,False,-0.8278653721797317,"[0.3654166748131762, 0.017757306225973046, -0.19150062749841373, -0.1640328203360908, -0.13199343749569484, -0.3391413469256236]",2025-06-28,2022-02-24
cutoff_1030,5,2025-10-01,4430,1364,0.30610088358162363,325,False,-0.7958484179170315,"[0.37574521178149894, 0.04741619444431035, -0.20624817395507575, -0.13541141399879944, -0.10854489673616742, -0.3765016473651075]",2025-09-27,2022-02-24
cutoff_1030,5,2026-01-01,4750,1427,0.2934476441555623,270,False,-0.8689830166669158,"[0.42183528335925863, 0.020485842168353998, -0.22308170677491054, -0.1572842419129242, -0.13254953392546326, -0.3585534242921767]",2025-12-27,2022-02-24
cutoff_1030,5,2026-04-01,5025,1508,0.29392179819870123,310,False,-0.8751792104139015,"[0.4403551070187108, -0.02856155986110263, -0.2020370582936097, -0.17176961879255137, -0.13954069227084123, -0.3153940535076355]",2026-03-28,2022-02-24
cutoff_1030,5,2026-07-01,5335,1577,0.2867298644984332,230,False,-0.9083145479336235,"[0.4607306634366038, -0.03528005254756861, -0.1851644671072935, -0.18542944722763913, -0.14643196382585566, -0.33813648797784546]",2026-06-27,2022-02-24
cutoff_1030,10,2023-01-01,1015,193,0.19856330596125987,280,False,-1.5746711615991253,"[0.1967872676418253, 0.07855579259499038, -0.08002985952135479, -0.1112695256476826, 0.20218646633607704, -0.09119076623874592]",2022-12-29,2022-02-24
cutoff_1030,10,2023-04-01,1295,302,0.24575627022802324,305,False,-1.2574027836099324,"[0.1856063426000409, -0.03758274337782213, 0.007262379940979372, -0.13736622214704403, 0.2324457752564274, -0.05122365937070347]",2023-03-29,2022-02-24
cutoff_1030,10,2023-07-01,1600,421,0.27873964249736455,330,False,-1.089191972794096,"[0.23129975061634359, -0.007854240026797566, 0.006055564695902214, -0.09812071927469591, 0.1897811842309323, -0.09460159913500091]",2023-06-28,2022-02-24
cutoff_1030,10,2023-10-01,1930,532,0.2904968424097967,320,False,-1.0083444314062289,"[0.23496744961002858, -0.023391084769011198, -0.012900343987367655, -0.04496399116345212, 0.19063601961254115, -0.11058146928004695]",2023-09-28,2022-02-24
cutoff_1030,10,2024-01-01,2255,571,0.2590732527351714,285,False,-1.1631775969720326,"[0.26266405366909157, -0.019304547825883898, -0.009279564650997772, -0.006654535396132242, 0.12576722441611035, -0.09179513335326599]",2023-12-29,2022-02-24
cutoff_1030,10,2024-04-01,2540,653,0.2637593970262289,300,False,-1.1443196459642198,"[0.30352729520413313, -0.0034629107148530782, 0.003907434208223979, -0.00663316505549035, 0.11765201447760028, -0.0992505209133792]",2024-03-29,2022-02-24
cutoff_1030,10,2024-07-01,2840,695,0.245080425645801,325,False,-1.2342923094631064,"[0.30440845409309153, -0.007107057742282865, -0.026883795274066997, 0.003307944249080122, 0.12721378507085085, -0.0777645277494603]",2024-06-28,2022-02-24
cutoff_1030,10,2024-10-01,3170,782,0.24820601012059723,330,False,-1.1973595300528221,"[0.25327720367859546, -0.0016254299360860083, -0.05691604841812829, 0.0685043760582275, 0.11301440346895034, -0.12504956385439922]",2024-09-28,2022-02-24
cutoff_1030,10,2025-01-01,3500,904,0.2649208829988863,285,False,-0.9423770711921333,"[0.2664447330326786, -0.1288170669693815, -0.19680576449307757, -0.12794391935026198, -0.05848548317070842, -0.3994331752666325]",2024-12-29,2022-02-24
cutoff_1030,10,2025-04-01,3785,918,0.2395493825296245,295,False,-1.057118836643952,"[0.28294334555272815, -0.16426505013864356, -0.22917981442248692, -0.16342999994122043, -0.08552615104326064, -0.38261026147984323]",2025-03-29,2022-02-24
cutoff_1030,10,2025-07-01,4080,951,0.22459234018571952,330,False,-1.3601658965941141,"[0.3077869318448718, 0.1494128982635032, -0.048632167947177535, 0.0009309133292484915, 0.10718901907371264, -0.19461448712499793]",2025-06-28,2022-02-24
cutoff_1030,10,2025-10-01,4405,1049,0.23432170696851534,325,False,-1.3119868521659779,"[0.3137960784653535, 0.19217575675551946, -0.08209054878000328, 0.028112602231005552, 0.10716440823384138, -0.24419869076253703]",2025-09-27,2022-02-24
cutoff_1030,10,2026-01-01,4725,1090,0.22207844918794592,270,False,-1.4033052761822542,"[0.3535136918363404, 0.1746844442327375, -0.06865352977125394, 0.012278432294004878, 0.08611451016744824, -0.20326660945736388]",2025-12-27,2022-02-24
cutoff_1030,10,2026-04-01,5000,1154,0.22367733162132064,310,False,-1.3958765583429178,"[0.36895711674533155, 0.12432810612330057, -0.0420352283870325, -0.014667955780650298, 0.06401501895340594, -0.14750888547688842]",2026-03-28,2022-02-24
cutoff_1030,10,2026-07-01,5310,1191,0.2126969339877477,230,False,-1.461271669358909,"[0.3649396105021399, 0.12392422772791703, -0.02801226941675244, -0.002126889328401651, 0.0697277588785813, -0.16567079472333887]",2026-06-27,2022-02-24
cutoff_1030,20,2023-01-01,965,113,0.12245573646407851,280,False,-2.096448057029054,"[0.13224712837618013, 0.2462126396819585, -0.11812677754779327, 0.044313835490361005, 0.08545036426487737, -0.242253034116525]",2022-12-29,2022-02-24
cutoff_1030,20,2023-04-01,1245,243,0.20986005502683153,305,False,-1.41201180761451,"[0.12192247205373248, -0.012644774025900862, 0.023358243703008603, -0.06351055359134031, 0.17227476101191436, -0.11338691919634179]",2023-03-29,2022-02-24
cutoff_1030,20,2023-07-01,1550,327,0.22531130055789078,330,False,-1.3273664961694849,"[0.15547300035386602, 0.01590950563874956, 0.0013736499722648665, -0.06701288318059492, 0.1511451192038791, -0.09911485661207303]",2023-06-28,2022-02-24
cutoff_1030,20,2023-10-01,1880,440,0.24987201194600997,320,False,-1.1837596520680824,"[0.16445764889801884, 0.02381275600809455, -0.13460446504889795, 0.05128019577705246, 0.2379217295463691, -0.172613656695355]",2023-09-28,2022-02-24
cutoff_1030,20,2024-01-01,2205,462,0.21588882116776972,285,False,-1.3795434808748879,"[0.20109502296731363, 0.028515054713524966, -0.10967733043151597, 0.053737737808108116, 0.19328420753797326, -0.16430046463366224]",2023-12-29,2022-02-24
cutoff_1030,20,2024-04-01,2490,501,0.20397528026675507,300,False,-1.470219135033036,"[0.2523540221431347, 0.034426769207455056, -0.10842594648226103, 0.055835615265963714, 0.1630369257262543, -0.12069078159151692]",2024-03-29,2022-02-24
cutoff_1030,20,2024-07-01,2790,543,0.1939245119950186,325,False,-1.5165676973182303,"[0.25348905478607103, 0.021730565421445167, -0.1902706226425502, 0.05654361824770449, 0.2098950639353388, -0.09644599522919219]",2024-06-28,2022-02-24
cutoff_1030,20,2024-10-01,3120,580,0.18166026057695214,330,False,-1.5891507742741542,"[0.21020736739998963, -0.0036388661507111074, -0.17789532263099303, 0.12146133254304765, 0.19803158585596134, -0.1457749556951453]",2024-09-28,2022-02-24
cutoff_1030,20,2025-01-01,3450,696,0.20514736898914318,285,False,-1.443911337779108,"[0.22073923080532623, 0.007368363215364602, -0.06486249464884591, 0.10507299607606198, 0.16514676600755418, -0.21929350983252952]",2024-12-29,2022-02-24
cutoff_1030,20,2025-04-01,3735,698,0.1816903836483534,295,False,-1.592272660232444,"[0.21285866374734622, 0.0071673320052826305, -0.06353931930861102, 0.10167290810102639, 0.1716579205044387, -0.19857627853089613]",2025-03-29,2022-02-24
cutoff_1030,20,2025-07-01,4030,712,0.16599003209182994,330,False,-1.7057882755103162,"[0.2296254039724083, 0.10788312494785282, -0.09232396147756008, 0.06801142028745047, 0.13497424218430562, -0.22054397530278175]",2025-06-28,2022-02-24
cutoff_1030,20,2025-10-01,4355,778,0.17087415376250914,325,False,-1.6861028296942377,"[0.2461599991390447, 0.17175893221873623, -0.10190460376687298, 0.09216087979974283, 0.13575206677127846, -0.2787464271905637]",2025-09-27,2022-02-24
cutoff_1030,20,2026-01-01,4675,806,0.16089485485296648,270,False,-1.7638948260100846,"[0.258456462801629, 0.15032702156119318, -0.07637963755793639, 0.061199803470071756, 0.11628804451013633, -0.23462511641385547]",2025-12-27,2022-02-24
cutoff_1030,20,2026-04-01,4950,843,0.15841294558318542,310,False,-1.788631551631245,"[0.28010171460222055, 0.08854584152157241, -0.03564474522580196, 0.03391803207815307, 0.09773581104110521, -0.17669595043978237]",2026-03-28,2022-02-24
cutoff_1030,20,2026-07-01,5260,878,0.15329170456122132,230,False,-1.8320509309880972,"[0.2815871305943497, 0.09817356617725873, -0.024083762101215957, 0.02447523995258608, 0.09353936711370989, -0.15870283764756427]",2026-06-27,2022-02-24
cutoff_1130,1,2023-01-01,1060,521,0.5001386579556547,280,False,-0.1940319818628451,"[0.46268991634194356, 0.13562215601758856, -0.10394645513923204, -0.048236254803459534, 0.0328138679983057, -0.19939900276316666]",2022-12-29,2022-02-24
cutoff_1130,1,2023-04-01,1340,692,0.5271279726756413,305,False,-0.048532098802000496,"[0.4636723564074292, 0.09339771860300307, -0.04325015334958879, -0.041527348499027235, 0.10075690699526954, -0.1557063974330544]",2023-03-29,2022-02-24
cutoff_1130,1,2023-07-01,1645,866,0.5368781053141253,330,False,-0.00011480141145938912,"[0.5019637821223937, 0.08425761140267166, -0.02222794974373205, -0.038727510489447045, 0.08890218637180769, -0.11240459144439713]",2023-06-28,2022-02-24
cutoff_1130,1,2023-10-01,1975,1070,0.5537010690152834,320,False,0.07109971046798767,"[0.5683825414781603, 0.10265841859895906, -0.033210744455894, 0.016227337256682777, 0.1379856520208352, -0.15550273167681183]",2023-09-28,2022-02-24
cutoff_1130,1,2024-01-01,2300,1220,0.5367216198398527,285,False,0.04035371615998647,"[0.6301983739148387, 0.09631133900563207, -0.032332658972369636, 0.009039137971139553, 0.04167812092647769, -0.07578072798248789]",2023-12-29,2022-02-24
cutoff_1130,1,2024-04-01,2585,1379,0.540081234024251,300,False,0.07807242502796168,"[0.6692992453612503, 0.09416110771672231, -0.0028925173406108115, 0.01907934305659749, 0.047178507230367935, -0.08170894343194031]",2024-03-29,2022-02-24
cutoff_1130,1,2024-07-01,2885,1519,0.5291862141819745,325,False,0.05262964539060918,"[0.7055024318981767, 0.067067959082136, -0.043056884440827684, 0.014727978503054235, 0.061839357606955254, -0.04945241109467541]",2024-06-28,2022-02-24
cutoff_1130,1,2024-10-01,3215,1709,0.5362125890750702,330,False,0.05834405207098443,"[0.6634601244853353, 0.047563743378299564, -0.04547165384686509, 0.061165325207925315, 0.0789143798955366, -0.08529278878554865]",2024-09-28,2022-02-24
cutoff_1130,1,2025-01-01,3545,1895,0.5397306043579462,285,False,0.07896329092559938,"[0.6377175242305679, 0.07654613615914589, -0.014036508715959486, 0.0662488487772161, 0.07036703171070804, -0.12226296007240384]",2024-12-29,2022-02-24
cutoff_1130,1,2025-04-01,3830,2008,0.5230572782554305,295,False,0.03453393527580054,"[0.6781088529841435, 0.06652469490794029, -0.02637451607965638, 0.03532039697798917, 0.0502513230725781, -0.09209188090021518]",2025-03-29,2022-02-24
cutoff_1130,1,2025-07-01,4125,2139,0.5141024443810583,330,False,0.010525419075069117,"[0.7040096168097401, 0.13710283749464067, -0.028893437575476653, -0.02683437195898955, 0.028071962017406363, -0.09916526191802162]",2025-06-28,2022-02-24
cutoff_1130,1,2025-10-01,4450,2335,0.5250827703528255,325,False,0.03147256107531937,"[0.7258090945193354, 0.15151488816639158, -0.0224205738416597, -0.0016520710663558325, 0.046563576971503796, -0.1432611655435715]",2025-09-27,2022-02-24
cutoff_1130,1,2026-01-01,4770,2463,0.5105758396565354,270,False,-0.02843228949775058,"[0.7755524875655967, 0.120237622094424, -0.027585784968822972, -0.04808586524801093, 0.025018947734136272, -0.09738022635854852]",2025-12-27,2022-02-24
cutoff_1130,1,2026-04-01,5045,2607,0.5119813835553849,310,False,-0.03194757399399645,"[0.795201509791885, 0.09145559830388306, -0.02419022204079538, -0.06264189578428594, 0.04283792594813212, -0.07869976912755067]",2026-03-28,2022-02-24
cutoff_1130,1,2026-07-01,5355,2757,0.5094385047944854,230,False,-0.037182989216833336,"[0.8097584928530093, 0.08159416101734665, 0.005169885593174642, -0.09570717048501301, 0.037022079657638964, -0.06440631831549924]",2026-06-27,2022-02-24
cutoff_1130,3,2023-01-01,1050,329,0.321842949744062,280,False,-1.0331831080051963,"[0.3698452669593729, 0.0965909781097614, -0.05955535679409348, 0.020363547618676554, 0.08463686360355906, -0.1386342161004968]",2022-12-29,2022-02-24
cutoff_1130,3,2023-04-01,1330,470,0.3658762849952292,305,False,-0.768146989909424,"[0.3653464553673394, 0.04322465089728115, -0.04859152740100205, -0.011311867832756983, 0.15674583138507692, -0.14451451136581223]",2023-03-29,2022-02-24
cutoff_1130,3,2023-07-01,1635,605,0.3828920459976094,330,False,-0.57207584456535,"[0.405103415138733, -0.05809531911454042, -0.16311217162954256, -0.11797373679266733, 0.0292589661291453, -0.23818643530021744]",2023-06-28,2022-02-24
cutoff_1130,3,2023-10-01,1965,775,0.41006345821624496,320,False,-0.47327182378739713,"[0.45649492391328644, -0.04917621305582345, -0.13305501631152894, -0.06750282798025267, 0.06401383744362768, -0.2687250141511983]",2023-09-28,2022-02-24
cutoff_1130,3,2024-01-01,2290,882,0.3951129242096612,285,False,-0.5227196416301572,"[0.5172839008302974, -0.04463272345145896, -0.10156037280214532, -0.05968991892896399, -0.0417590418299047, -0.25558170104492534]",2023-12-29,2022-02-24
cutoff_1130,3,2024-04-01,2575,993,0.3946140307465135,300,False,-0.5166677194553787,"[0.5624186891877805, -0.041169894687817336, -0.07658380733817532, -0.06707448717604493, -0.011218986439922305, -0.3038907114621804]",2024-03-29,2022-02-24
cutoff_1130,3,2024-07-01,2875,1070,0.3741886395881561,325,False,-0.5880132632913775,"[0.581101027071751, -0.053321769868417496, -0.10960528769159514, -0.06406335952156599, -0.04082559630036933, -0.2991476716068539]",2024-06-28,2022-02-24
cutoff_1130,3,2024-10-01,3205,1211,0.38219312261458716,330,False,-0.5473577713869537,"[0.5102561527486895, -0.06974186048165937, -0.13885765288540675, -0.0028897560058921356, -0.04790997105545563, -0.2716240062860849]",2024-09-28,2022-02-24
cutoff_1130,3,2025-01-01,3535,1355,0.3893186328690728,285,False,-0.5238688152514869,"[0.5136741254270489, -0.03674614643402536, -0.10664994227680971, -0.021120147506030203, -0.03936301652196833, -0.3055106853549773]",2024-12-29,2022-02-24
cutoff_1130,3,2025-04-01,3820,1420,0.37033589692738,295,False,-0.5830227400286511,"[0.5153045953710533, -0.05508219944833932, -0.1279754367043651, -0.051055154543977986, -0.04728921191763763, -0.28578308773138683]",2025-03-29,2022-02-24
cutoff_1130,3,2025-07-01,4115,1488,0.35419187417398734,330,False,-0.6370866827149562,"[0.5263280015246966, 0.0126921995777385, -0.13106027168774573, -0.12451091020742582, -0.09078386108442227, -0.2856347514673504]",2025-06-28,2022-02-24
cutoff_1130,3,2025-10-01,4440,1635,0.36638665704033263,325,False,-0.6127203462463122,"[0.5546661676323598, 0.042127262748751185, -0.12823999984902099, -0.10415970332886984, -0.07518950500653387, -0.33330739426644673]",2025-09-27,2022-02-24
cutoff_1130,3,2026-01-01,4760,1711,0.3514490165427775,270,False,-0.6881124815239106,"[0.5914553287083619, 0.021754615104518902, -0.1442422480842638, -0.1314793587008599, -0.09547896569563323, -0.32230753434117654]",2025-12-27,2022-02-24
cutoff_1130,3,2026-04-01,5035,1810,0.3525645253473389,310,False,-0.6980028684807509,"[0.6187509257724563, -0.01970142949975112, -0.1331606836322054, -0.14132116997949476, -0.09868388917706848, -0.28583424448821754]",2026-03-28,2022-02-24
cutoff_1130,3,2026-07-01,5345,1907,0.34882908764886855,230,False,-0.718370348316426,"[0.6455302205942748, -0.018742369488406387, -0.12249747385479308, -0.14820754527319735, -0.10002939793100037, -0.30944655516848607]",2026-06-27,2022-02-24
cutoff_1130,5,2023-01-01,1040,267,0.2662313340247289,280,False,-1.264247187872434,"[0.2983657705989741, 0.2045868357874403, -0.08839279408985809, -0.11091021002509104, 0.12929465768993154, -0.11210102410844361]",2022-12-29,2022-02-24
cutoff_1130,5,2023-04-01,1320,383,0.3023538277024583,305,False,-1.0392829874528908,"[0.30417595086945365, 0.07883972220311258, -0.020536526634530598, -0.17395764943117017, 0.17150536317625428, -0.03821624703033091]",2023-03-29,2022-02-24
cutoff_1130,5,2023-07-01,1625,502,0.3219636747800098,330,False,-0.9473335019244183,"[0.3498198897273733, 0.07845468542795375, -0.05011612799465455, -0.12861249128006763, 0.16764432858459744, -0.06353307423171425]",2023-06-28,2022-02-24
