rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap
0.15,326,1.289265536723164,20,0,0.3987730061349693,0.3379032258064516,1.1801396840271168,0.5756688246186762,39.94787232767367,1.1801396840271168,1.1801396840271168,1,1,1.1666666666666667,1.384180790960452,1.1098106712564544,0.8785046728971962,1.1801396840271168,1.289265536723164,1.289265536723164,0.7875,1.9090909090909092,4,primary80_shared_extra_minimum,rolling,0.15,20,0,0,0.0,0.0,0,0
0.15,309,1.2220338983050847,40,0,0.39158576051779936,0.3379032258064516,1.1588695537996927,0.5756688246186762,36.29697977945341,1.1588695537996927,1.1588695537996927,1,1,1.1073446327683616,1.305084745762712,1.0505050505050504,0.8914473684210527,1.1588695537996927,1.2220338983050847,1.2220338983050847,0.84,1.7818181818181817,4,primary80_shared_extra_minimum,rolling,0.15,40,0,0,0.0,0.0,0,0
0.15,268,1.0598870056497176,60,0,0.44402985074626866,0.3379032258064516,1.3140740213016067,0.5756688246186762,48.615860247087866,1.3140740213016067,1.3140740213016067,1,1,0.9293785310734464,1.1468926553672316,1.2413793103448276,0.8859315589353612,1.3140740213016067,1.0598870056497176,1.0598870056497176,0.6292134831460674,1.8295454545454546,4,primary80_shared_extra_minimum,rolling,0.15,60,0,0,0.0,0.0,0,0
0.15,217,0.8581920903954803,120,0,0.511520737327189,0.3379032258064516,1.5138083873167405,0.5756688246186762,73.39938868748813,1.5138083873167405,1.5138083873167405,1,1,0.7711864406779662,0.9096045197740114,1.391304347826087,0.8915094339622641,1.5138083873167405,0.8581920903954803,0.8581920903954803,0.2863636363636364,1.956818181818182,4,primary80_shared_extra_minimum,rolling,0.15,120,0,0,0.0,0.0,0,0
0.15,197,0.7790960451977401,250,0,0.5329949238578681,0.3379032258064516,1.5773596791975093,0.5756688246186762,76.55562579662804,1.5773596791975093,1.5773596791975093,1,1,0.692090395480226,0.8898305084745763,1.4222222222222223,0.8697916666666666,1.5773596791975093,0.7790960451977401,0.7790960451977401,0.2863636363636364,1.6227272727272726,4,primary80_shared_extra_minimum,rolling,0.15,250,0,0,0.0,0.0,0,0
0.15,143,0.5655367231638418,40,3,0.38461538461538464,0.3379032258064516,1.1382412337066277,0.5756688246186762,30.51671177438823,1.1382412337066277,1.1382412337066277,1,1,0.5338983050847458,0.612994350282486,0.946236559139785,0.7391304347826086,1.1382412337066277,0.5655367231638418,0.5655367231638418,0.45617977528089887,0.7636363636363637,4,primary80_shared_extra_minimum,rolling,0.15,40,3,0,0.0,0.0,0,0
0.15,125,0.4943502824858757,60,3,0.408,0.3379032258064516,1.2074463007159904,0.5756688246186762,35.97597991928806,1.2074463007159904,1.2074463007159904,1,1,0.43502824858757067,0.5338983050847458,0.8883582089552239,0.7166666666666667,1.2074463007159904,0.4943502824858757,0.4943502824858757,0.3146067415730337,0.7477272727272728,4,primary80_shared_extra_minimum,rolling,0.15,60,3,0,0.0,0.0,0,0
0.15,104,0.4112994350282486,120,3,0.4230769230769231,0.3379032258064516,1.2520653570772904,0.5756688246186762,51.1910043581163,1.2520653570772904,1.2520653570772904,1,1,0.37570621468926557,0.43502824858757067,1.090909090909091,0.7474747474747475,1.2520653570772904,0.4112994350282486,0.4112994350282486,0.20449438202247192,0.7954545454545455,4,primary80_shared_extra_minimum,rolling,0.15,120,3,0,0.0,0.0,0,0
0.18,364,1.4395480225988702,20,0,0.36813186813186816,0.3379032258064516,1.0894594665477721,0.5756688246186762,34.35794512871626,1.0894594665477721,1.0894594665477721,1,1,1.364406779661017,1.5028248587570623,1.0175438596491229,0.8941504178272981,1.0894594665477721,1.4395480225988702,1.4395480225988702,1.0325,2.0204545454545455,4,primary80_shared_extra_minimum,rolling,0.18,20,0,0,0.0,0.0,0,0
0.18,340,1.344632768361582,40,0,0.38529411764705884,0.3379032258064516,1.1402498947072863,0.5756688246186762,35.26571952503497,1.1402498947072863,1.1402498947072863,1,1,1.225988700564972,1.4435028248587571,1.0516431924882628,0.9104477611940298,1.1402498947072863,1.344632768361582,1.344632768361582,1.015,1.9090909090909092,4,primary80_shared_extra_minimum,rolling,0.18,40,0,0,0.0,0.0,0,0
