candidate,h,control,lift_lo,lift_hi,delta_lo,delta_hi,draws,block
ap26_core_ap23_calendar_fallback_cap2,1,ap26_core_ap23_calendar_fallback_cap2,1.7805140457573507,2.1152519959250204,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
ap26_core_ap23_calendar_fallback_cap2,3,ap26_core_ap23_calendar_fallback_cap2,2.1271470409326994,2.7507964916066014,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
ap26_core_ap23_calendar_fallback_cap2,5,ap26_core_ap23_calendar_fallback_cap2,2.169960379412579,2.839420649305168,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
ap26_core_ap23_calendar_fallback_cap2,10,ap26_core_ap23_calendar_fallback_cap2,2.1279807355867444,2.895886006242628,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
ap26_core_ap23_calendar_fallback_cap2,20,ap26_core_ap23_calendar_fallback_cap2,2.097799899974573,3.012904772043057,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
ap26_core_ap23_calendar_fallback_cap2,mean,ap26_core_ap23_calendar_fallback_cap2,,,0.0,0.0,1000,
mature_brier_hedge_core_calendar_fallback_cap2,1,ap26_core_ap23_calendar_fallback_cap2,1.7886406985590326,2.1226511647299047,-0.0009282331287287281,0.01805751814350261,1000,"20 announcement dates, circular, all currencies together"
mature_brier_hedge_core_calendar_fallback_cap2,3,ap26_core_ap23_calendar_fallback_cap2,2.12409445795819,2.7117821137924425,-0.062104995491876376,0.011720871880281253,1000,"20 announcement dates, circular, all currencies together"
mature_brier_hedge_core_calendar_fallback_cap2,5,ap26_core_ap23_calendar_fallback_cap2,2.1538942898127122,2.7751300710371045,-0.09783122011655852,-0.0039012570156762142,1000,"20 announcement dates, circular, all currencies together"
mature_brier_hedge_core_calendar_fallback_cap2,10,ap26_core_ap23_calendar_fallback_cap2,2.106062993791697,2.8355103043494165,-0.08692926686514935,0.009597025860280337,1000,"20 announcement dates, circular, all currencies together"
mature_brier_hedge_core_calendar_fallback_cap2,20,ap26_core_ap23_calendar_fallback_cap2,2.0224206580226065,2.8831089804615484,-0.2069343540625523,-0.025828848897808954,1000,"20 announcement dates, circular, all currencies together"
