clock,h,origin,n_train,n_query,constant_prediction,weighted_train_mean,target_clip_lo,target_clip_hi,coefficients,last_target_maturity,min_train_date
1900,5,2023-10-01,1960,320,False,14.35609478022004,-945.6187660151171,1058.3037639111294,"[24.67546226025956, 4.325493083685047, -6.404466244788306, 26.561064153771035, 33.565148497765264, -43.267205883985596, 23.168476543723006, -3.951097559468441, 199.80972700187786, -15.012657552063041, 24.882109564855632, -21.980823015945408, 20.621969187454617, -8.514248082618026, -6.6661551559646375, 26.419368423034737, -34.42830988808558, 21.083482586841765, 23.946960111308133, 6.259182305131353, 0.5767798067126818, -4.148247932831958, -1.7397859879231372, 3.216143468004301, 2.0951106460391675, -4.549991785202236, 48.525028245306515, 23.019199685329554, -34.70877579033481]",2023-09-28,2022-02-24
1900,5,2024-01-01,2285,285,False,7.2638455664686035,-922.1232443954863,1039.0518167526213,"[30.429547420234048, -2.207136416690935, -9.484570213391079, 17.500359765041278, 42.25388746422907, -41.55422304728448, 28.870219229243858, 4.029508290865024, 187.31006258571819, -10.16156249763879, 21.037106031836114, -20.503902606333636, 21.07432821506922, -12.203696848575905, -5.19903537213969, 14.53822864418042, -49.877110149266485, 11.63051398206037, 34.05888676045368, 14.93345214879831, 0.5621470320326383, -3.8097618811274465, -1.0513843402156982, 1.2928141491144851, 3.006185040197518, -5.261660826680656, 44.77391622237992, 19.449115792543324, -33.10121880668366]",2023-12-29,2022-02-24
1900,5,2024-04-01,2570,300,False,7.229408168999094,-858.8440248113787,1013.5623233984381,"[26.116452751929916, 2.7136248840017325, -4.412530458683477, 28.00757883529226, 22.71379441498626, -39.781151186791675, 25.589144579676766, 4.774677094588949, 174.84038375816544, -9.085273309422146, 18.54143239947806, -16.294920523093268, 23.450030534037506, -10.487829847072838, -4.528013673939744, 16.238769541276035, -41.953819682360894, 13.401417939535298, 29.807902991060597, 12.527537844032668, 0.6575448637882999, -3.764470891761131, -0.9941601084264501, 2.012120740142022, 2.0889653962550243, -11.817702782629874, 41.042306541276886, 16.770676380104813, -31.27175153098119]",2024-03-29,2022-02-24
1900,5,2024-07-01,2870,330,False,2.568246160410026,-817.0958145665713,997.3930399041518,"[22.196131026987224, -4.739427056338523, -8.41214636707215, 21.180266990339177, 46.646103463026755, -43.75641509417555, 40.345059541074804, 9.777342342474869, 162.5744945363736, -5.279636401758401, 13.122180209260161, -8.834252655350847, 23.47823464558251, -12.715145812818388, -7.223921332531629, 15.298941052929727, -28.00235215892595, 14.53441996550795, 24.110879946697818, 9.274541381595274, 0.6612539353109477, -3.4687145841612654, -0.3642128944733998, 2.3762050900813554, 0.7954684532424681, -10.578179993755743, 40.21940352732452, 14.78356914836414, -30.042322775119175]",2024-06-28,2022-02-24
1900,5,2024-10-01,3195,325,False,5.963882353412344,-786.5437267981632,984.5519035166994,"[19.265612631323147, -10.554754505685194, -0.2644845618774227, 27.089753783436144, 58.13899520812502, -61.71985226641373, 51.291990118073606, 2.0235564151726746, 154.160280683515, -6.999691573198963, 4.937557781852536, -2.543234671418477, 9.03031705714857, 5.0752162225817425, -2.4134189084858573, 12.643900195932686, -17.899580595276905, 17.280038533832098, 21.400167682637647, 3.768406133162659, 0.972978542189247, -3.038981822092828, 0.23570072895533883, 2.2577118777240655, -0.42740932677396337, -12.907752127139071, 37.81246808492271, 12.479747059002884, -28.101191709051893]",2024-09-27,2022-02-24
1900,5,2025-01-01,3525,290,False,7.620492952565795,-770.2647496809547,953.6782601009149,"[21.936665378460468, 5.679611982395255, 10.926327720820774, 26.57222767520515, 46.73111622093986, -67.10553210432064, 46.7321421004331, -11.113898059580714, 149.31797786178072, -6.6187167220310705, 11.572708193008696, -12.408183002399705, -0.19977200029507713, 20.36720007703464, -8.83203648755109, 9.399928341524554, -17.091604814871552, 10.37827886073116, 14.187936080086407, 2.773104832361455, 0.4182363918937602, -2.1591435625790183, 0.0753068232828879, 3.063189003122351, -1.3975886557168238, -8.373069072613225, 34.704381624095255, 7.803219245019283, -26.120169083106227]",2024-12-28,2022-02-24
1900,5,2025-04-01,3810,295,False,-3.6908461480722266,-752.1839072849261,945.2132761434705,"[31.733873665520452, 14.74612703446148, 9.164726259317723, 25.3829151886324, 57.48323773386216, -83.71393607668755, 54.44791115357486, -15.407434777487124, 146.06048048611888, -2.4975362312979503, 12.999997251838636, -16.035802288194507, -2.240564256433682, 20.236342457122692, -7.0936078974221655, 12.523596263663807, -9.044111635439945, 8.536597654419964, 16.66175716932169, 10.77993818397074, 0.3249912376197715, -2.276933844583969, 0.24526959871844814, 2.7880308833037613, -1.0813578750570236, -9.426228218110719, 34.316790367405645, 9.83393789256794, -25.73964921066254]",2025-03-28,2022-02-24
1900,5,2025-07-01,4105,330,False,-6.351006151169173,-745.3332406748739,934.7060147545548,"[33.38512497147046, 17.9634765891357, 9.928757417639696, 22.91587141681838, 47.978344611457885, -81.19564030580649, 50.5216885446389, -15.957572125815911, 141.77412675821776, -1.437316198135672, 13.809098164416016, -18.11139448858, 8.603119686394264, 6.453642562615459, -3.3521298957513697, 11.06634647201711, -12.548198488884863, 4.46689764534794, 17.12039625368178, 11.676922087084144, 1.516815978979542, -1.4869840111894461, -0.10374858935498671, 2.235038635810863, -2.161122014248246, -7.52585516297313, 32.5695284227929, 9.817973227129068, -24.791775005922315]",2025-06-27,2022-02-24
1900,5,2025-10-01,4430,320,False,-1.479849702173435,-720.8732262825083,909.697185331883,"[31.73523570185051, 16.08849131160671, 7.838842203691857, 24.373581210851732, 41.47959181351561, -68.04827115987796, 42.47709361403594, -15.404714626487948, 134.9473160022133, -2.551852308776417, 9.595306934995834, -14.01009034223165, 3.6730444129995985, 9.077442939685138, -3.221061169153253, 9.405159987866863, -16.44829342376377, -2.062041915209757, 13.274178089099632, 8.413851756982611, 1.8105771792778396, -0.9366399082603267, -0.3122821181301071, 1.7460540480928473, -2.3077092009817326, -5.802079101221674, 31.23036043301384, 8.831478120612545, -23.707679014775305]",2025-09-26,2022-02-24
1900,5,2026-01-01,4755,275,False,-3.6873791085651257,-695.9844951805426,874.4277697002811,"[26.56685369296939, 19.055320209718218, 11.71378318674733, 23.36620501028303, 36.65100217168439, -69.80104682406304, 42.48576043455885, -14.512526557385408, 130.38595597770347, -0.701149105305906, 9.86535829559842, -13.468825677254257, 7.904244994405529, 6.95157134982038, -3.1654044489791615, 7.26921334707614, -13.755892605303366, -0.44393968542109635, 11.810517774293007, 6.110245971789102, 1.7820412838628168, -0.7018521335050908, -0.5958458951033122, 1.3142062849860925, -1.7985495402372722, -4.062574260971553, 30.874357477483766, 5.600454821114167, -22.7293463820959]",2025-12-29,2022-02-24
1900,5,2026-04-01,5025,310,False,-0.4361667941662667,-684.757965100672,845.9781801638912,"[29.1185397239398, 14.706204292554496, 11.136717268977144, 20.179483100828953, 23.843522922142267, -52.54708681069276, 33.1805338255052, -15.209885420841832, 126.63296470403158, -1.3525561098960737, 8.607654080615232, -13.801006305180886, 7.095119293893087, 8.36104014224578, -1.5363924994428846, 5.235198005545696, -20.879067443766168, -5.849884062400176, 9.661882254065155, 3.3540277476392477, 1.7087322362648134, -0.5581888899696119, -0.598678906174525, 0.9453909245492585, -1.4972553646660176, -4.453078743808129, 30.294757873513532, 5.885697559784398, -22.058592737431688]",2026-03-27,2022-02-24
1900,5,2026-07-01,5335,225,False,-5.274307381324301,-677.493741526537,827.9986684582553,"[25.765349633778985, 20.829519288430436, 14.884672417529515, 21.469836341391208, 16.543152347415138, -52.71290236918853, 29.108902671137535, -13.595136936213606, 122.52873843887355, 1.1977584325619244, 11.352249546810897, -15.678995896720911, 7.30052321838992, 7.918082617079831, -1.5063020123068553, 2.7361635788562144, -18.93879779994711, -5.584197128668756, 3.1978791864525244, 4.1428831677563345, 1.828706253475517, -0.705838141829695, -0.6896119961615486, 0.9766330059072045, -1.4098891213935643, -3.001528720923594, 31.202264576608442, 4.277568203136947, -21.567121396155937]",2026-06-26,2022-02-24
1900,10,2023-01-01,1020,285,False,-61.987410627334704,-1673.1150124459082,1531.0059462928741,"[27.22902810927375, -63.63211185801839, 47.894417475562584, 58.22514317145275, -29.189754552033023, 0.5524125847857149, 39.307703902293795, -9.595199386540072, 288.6004475029994, -26.771159659642965, 36.19445301415144, -22.67797869682678, 2.8686577115923253, 2.868657711592191, -13.029493529870788, 125.58113397873858, -1.7194157768011316, 38.6179648406332, 23.14143608705515, 31.73009255624857, 4.461071306301461, -12.302585834598865, -4.161900581562683, 16.797545773532068, -4.794130663671322, 0.0, 78.10114815629565, 76.41200854565513, -32.916672755759585]",2022-12-29,2022-02-24
1900,10,2023-04-01,1300,305,False,-20.650106879328607,-1627.6344395891736,1497.849032455912,"[70.41449371217621, 45.01415479508399, -14.988551811793643, 51.199325468446546, -7.946389921823906, -91.55540291337599, 29.182671849627052, -7.671324046787912, 257.29605785070345, -25.11980748942513, 47.189066811933465, -32.03857597218306, 15.341583169283709, 11.266970127616968, -10.29935389504237, 125.35247887922438, 5.517407655486793, 61.192496656741525, 25.550427655840704, 21.529739295330224, -5.5825017891938895, -9.70292032002854, -4.727384570848018, 13.25439171119318, 6.7584149688811825, -5.4878210006661385, 75.12525977575586, 61.05232422738522, -27.34022013683522]",2023-03-29,2022-02-24
1900,10,2023-07-01,1605,325,False,4.030189355312713,-1544.8493948842356,1385.8468704457796,"[48.766466503621196, 12.283427966497172, -10.5786810874333, 35.1496986939624, 0.17057311952212809, -52.24054462228959, 14.107910849722398, 2.213770983933385, 229.1970559838514, -29.593793096186392, 32.38687060468344, -14.672261699452871, 27.265006311915183, 4.617715477150151, -3.543657531470365, 92.12357842608274, -65.12514041451753, 53.47767153415564, 53.06445510756401, 17.185372036332314, -4.726653223233362, -8.224106377431852, -6.5661203860384125, 15.536225083761362, 3.9806549029404676, -50.11800444303368, 65.63755118281371, 54.12550704132508, -24.5843423046649]",2023-06-28,2022-02-24
1900,10,2023-10-01,1935,320,False,22.015852277259246,-1483.023494557533,1297.9281220330527,"[46.02185741149554, 24.626075879759064, -18.5313700771388, 51.677740648500375, 47.06574977025687, -80.0896675818203, 42.06993660273388, -18.151851929257504, 207.83048551143187, -21.470546138670045, 30.733077311502637, -16.88334929197394, 34.05925259587098, 0.3145380230602237, -3.1877543715316, 70.61636341253637, -69.8054792418933, 49.691872953163816, 63.77930328106194, 40.375122934161425, -1.8789195845541868, -9.728559469902462, -4.329847908845021, 10.527347126853295, 5.409979836447629, -29.723977305936494, 68.11340945124854, 26.69785538285895, -23.072367527234018]",2023-09-28,2022-02-24
1900,10,2024-01-01,2260,285,False,7.111597096719305,-1402.408373473034,1184.2265000645727,"[40.44029345283733, 8.994834725150637, -21.178000096280343, 30.200589919916847, 92.02984823194141, -99.55994917901359, 67.56030232215895, 7.543678977522126, 191.23947614907618, -13.280504470266871, 21.433594371734994, -14.29762653238873, 34.10185648716283, -14.03064054362765, -9.685778509174563, 30.638557936079028, -96.06592101072367, 26.83344719705884, 79.62215552318837, 58.25079838200401, 0.4804474529111746, -8.916495257698832, -1.683689575257251, 3.651147782119089, 6.468589597918662, -7.324035901913011, 58.67689916848424, 17.25139558963843, -22.69489672897002]",2023-12-29,2022-02-24
1900,10,2024-04-01,2545,300,False,8.750653492424192,-1321.190834185157,1112.0011197165297,"[38.2918726836894, 8.870466750270758, -14.641910960531755, 51.33885964015212, 64.94260447521638, -100.15896057029299, 62.71117079529512, 10.682633010363979, 177.2788296740359, -12.384969339655202, 21.650934190152718, -12.71478726197089, 35.644000216579926, -10.457468170930655, -11.554930985631316, 26.932572809161044, -87.34693915348494, 23.61611388807906, 69.15927996108721, 46.815261736894705, 0.23403781561520576, -8.294267728867535, -1.5631699078487764, 5.085021282052769, 4.538378539048516, -18.170541941425125, 54.46745805984589, 12.02168112217228, -20.664399571262372]",2024-03-29,2022-02-24
1900,10,2024-07-01,2845,330,False,0.9832468334481951,-1246.570849700203,1086.2863626744581,"[37.09660245672388, 4.107128270534813, -13.457548439333262, 47.164192266705555, 66.96694761890545, -97.66191960513562, 71.45892224080467, 11.699115034488358, 165.58708088304607, -11.199355647477597, 16.25714303449115, -4.328054676953058, 35.95582805488008, -13.583020336476947, -13.469556273084335, 22.626189450413715, -69.09360364825599, 24.740207751115207, 56.05853766388737, 40.474107529336386, 0.3910802044623401, -7.886245897535508, -0.49185716114029554, 5.2063845477517985, 2.7806383064612694, -11.657234138989812, 51.8658565851543, 11.12434623503298, -19.620128166509986]",2024-06-28,2022-02-24
1900,10,2024-10-01,3170,325,False,7.008667435152743,-1122.5281628893738,1055.073236017353,"[31.81665511832611, -7.951009872478554, -8.920679799207042, 48.97472840049029, 104.05581701990842, -130.34277874637297, 92.60524811089255, 8.615777047441524, 151.09809253918675, -10.438576928807397, 5.812845215866051, 3.835906668746161, 30.062520422767438, -6.72872443293974, -6.293144339779335, 18.216780822431645, -51.90674543808275, 27.048993094065917, 55.43869446691912, 31.972199427988034, 1.7476835965314546, -6.688738343641006, 0.4155485531446893, 5.785567048340357, -1.2600608543799723, -18.897271736144056, 48.36030843456783, 7.451364019039432, -18.037732544465342]",2024-09-27,2022-02-24
1900,10,2025-01-01,3500,290,False,14.181760816808438,-1107.3221337200284,1019.1828998679633,"[32.94772700702967, 13.408844833748432, 10.045921329262796, 52.43038587764056, 88.08512855529864, -148.76209265719498, 91.23590809348467, -4.630207928916038, 145.0548644451521, -8.195845091096587, 13.488933847446875, -13.330028446283068, -0.2993125110062826, 24.313504625003596, -9.815647629769764, 7.900558502141285, -55.88830468537231, 3.8421727609407403, 41.884258784553815, 22.739634642894398, 1.8871578678291683, -4.692476967660643, 0.4649070133269938, 6.247921909696813, -3.9075098231938292, -14.204966778859747, 43.569816448639436, -1.2032160237058929, -15.72248130388584]",2024-12-28,2022-02-24
1900,10,2025-04-01,3785,295,False,-9.153151937869284,-1079.4715444363949,1010.7744679696935,"[57.07106358329526, 35.27779097491119, 7.236843183536976, 47.0406721397967, 98.4051004679536, -163.68977810761555, 94.61310844240649, -11.30784394731728, 142.49700756971296, -5.39777873721198, 7.734481401257256, -9.12376147411803, -8.42931476851705, 31.127511761082538, -10.971437232322431, 22.777435879613016, -36.21460162309293, 9.077312451177143, 49.603227401018856, 39.15529130824694, 1.0730955981027623, -5.091133396969952, 0.34242474889552965, 7.510619685159845, -3.8350066351932948, -33.27350812159486, 40.94753295867083, 3.524232716920957, -16.474064979286776]",2025-03-28,2022-02-24
1900,10,2025-07-01,4080,330,False,-13.238218456816728,-1065.6729899030013,974.3449835334072,"[60.26180935066101, 40.98419963168552, 10.066832323593093, 41.09667905276753, 95.1124370085746, -168.97691155560577, 97.14299941528313, -13.273150553830142, 135.94523357442233, -2.1719974777689637, 12.991398821720866, -15.716733825693755, 5.911840941402103, 11.97078133045752, -5.097895734381702, 21.115337624108285, -30.93270983371775, 2.6815076864170315, 41.30173938915681, 37.85735126779598, 3.2736869178841537, -3.840691251577466, -0.23033320342231234, 6.234895462176394, -5.437557925061049, -26.94297288554515, 36.09094858148754, 6.279432719897227, -15.75210313503989]",2025-06-27,2022-02-24
1900,10,2025-10-01,4405,320,False,-4.6601214110996025,-1042.3621870027755,954.2785854278102,"[57.4709361898639, 39.989859778020325, 9.31660218655185, 49.06766386676769, 83.91739875937593, -154.87437947935885, 88.56564836977722, -14.656945413466996, 128.3860548978101, -3.354202911999617, 7.010550348626075, -10.890194371380833, 2.740453764814529, 11.002643325020626, -3.1648164889103287, 18.967043817850964, -33.65578892468416, -5.348606642494458, 34.551375104050656, 31.30117029006496, 4.4840178980169725, -2.2859363491661906, -0.5543945446165393, 4.916915768978159, -6.560602773209616, -24.41863136047422, 34.515871037146624, 4.893664980381296, -14.791773594331636]",2025-09-26,2022-02-24
1900,10,2026-01-01,4730,275,False,-6.921929560666851,-1032.983743064707,928.5747457685079,"[47.00943883818077, 48.57126268048473, 18.67410015216862, 46.509741008682916, 75.15418319933528, -158.75020621666098, 86.23699403948726, -17.13395640004453, 123.37271457039994, -2.014998916388609, 6.3678457951620535, -8.751348456484607, 11.303088314466283, 9.33082887873417, -5.239172213813891, 18.083309267539875, -26.562098919063803, 0.9708285014210699, 30.79423024091064, 25.73555721588912, 4.9018876178404795, -1.6872550262285624, -1.300105027122985, 3.9375459963469264, -5.852073560829982, -21.82572350885025, 35.51955572180166, 2.7760890308049957, -14.032899932541904]",2025-12-29,2022-02-24
1900,10,2026-04-01,5000,310,False,-2.437870194622344,-1014.7870008990743,876.0937712505585,"[49.5359503751019, 32.61350472925131, 17.829749455036126, 40.66464480981444, 59.411264928624384, -126.09771082840015, 72.86752535998139, -15.101660663592433, 119.81815346903048, -1.4327790475027393, 7.296518716012054, -12.127439870538321, 6.490841463090208, 13.04298681564533, -2.234446898795731, 18.112703155705002, -30.294194235722255, -1.4702506852547448, 25.429274041227625, 19.712996751618814, 4.143111799815228, -1.80235230189633, -0.9208037952553391, 3.7905490691098196, -5.210504771772475, -28.178492368119223, 31.718716366888227, 1.2438434921331232, -13.288585518433639]",2026-03-27,2022-02-24
1900,10,2026-07-01,5310,225,False,-12.37454104531497,-997.6477812580971,845.3788078571343,"[43.963487465146564, 50.58109121465122, 30.15144205132127, 41.38157570948623, 50.049289442874084, -138.7044223481077, 72.24712391849378, -15.703389108079891, 112.4994280666009, 1.3266294425723977, 10.650469541623652, -14.531526522706805, 7.814147281099242, 13.093910933611125, -4.110182097625708, 8.255092094563588, -27.756224069370393, -3.7449288610108242, 11.174074166707372, 17.74225420532198, 4.680169949537577, -1.9778863839687784, -1.4380449093822774, 3.475037350627056, -4.739276006810393, -21.46335923309844, 33.0547015384317, 2.35900553063833, -13.101320300993992]",2026-06-26,2022-02-24
1900,20,2023-01-01,970,285,False,-183.3123386750929,-2705.820661287114,1312.1399047106092,"[27.578854881953113, -61.54024516341937, 45.00374378006962, 89.20865212333015, 5.434397885569085, -46.54954432044643, 87.53023841533124, 3.241936472282629, 280.52366784109296, -24.940074832328033, 52.485111140397194, -48.208670052919906, -7.2353313713827205, -7.235331371383302, 19.86787511636437, 124.65824641229749, -146.90594562709452, -12.996855743603538, 50.566472981972986, 73.67836568869163, 6.263763532472525, -25.936806166580904, -1.227534959809563, 30.958908001409686, -10.058330407492239, 0.0, 100.68768293455075, 71.3855721341581, 14.046438624958485]",2022-12-29,2022-02-24
1900,20,2023-04-01,1250,305,False,-60.29800399294114,-2558.3347249077488,1119.5312089021338,"[112.62068202199826, 52.74174288782859, -33.21953188911469, 82.6025207297202, 20.004571474544605, -144.56154658455134, 80.24707639733957, -23.894873719950976, 244.0724615062249, -31.98302342755292, 61.76392868790494, -51.90915350712423, 13.608232882988768, 27.185659865836072, 22.64265561258378, 214.66597195274457, -73.58186075840904, 53.39362433610794, 66.19930408851111, 39.598918971847205, -10.084311608520737, -23.25028239880101, -1.5996841064664222, 28.84872397669792, 6.085554137094736, -35.501241420345806, 96.15712095784288, 46.05042586355141, 17.65127116872715]",2023-03-29,2022-02-24
1900,20,2023-07-01,1555,325,False,-14.727928073341833,-2409.686207157417,1094.7657357813266,"[95.02544281585439, 31.058248014295078, -29.44247452121278, 50.02787165182045, 23.14777914560565, -90.63399750374839, 54.92502832433032, -10.190621838100995, 214.66131784191182, -38.62066641539181, 39.78806202153056, -24.985918771175687, 14.341787607580917, 27.203838714412, 29.083701834931535, 208.4429847555483, -146.70238752370074, 48.25579667295208, 108.5661478384911, 40.85684365133354, -9.83681859608659, -17.452533560303753, -2.7668684172809526, 26.208803944168857, 3.8474166295063745, -127.71464718466363, 82.92735329922013, 42.683999660580724, 15.253129699367017]",2023-06-28,2022-02-24
1900,20,2023-10-01,1885,320,False,35.78862052419182,-2181.914898872641,1055.0370532203417,"[71.64686868519183, 30.27936405129448, -62.075354164383484, 51.80431256279997, 56.95064853043551, -93.66652424737806, 49.94061935620388, 4.606912907806003, 191.85849405211823, -29.714448992020344, 34.256701725354176, -19.944284502285196, 35.30333741436782, 26.678201925181856, 4.645355605390516, 153.45742018325896, -148.2415919878864, 62.320119942415715, 107.3906195075113, 64.48706798736106, -5.373654031965864, -18.64672473953901, -2.9824180703138348, 21.922466217609387, 5.0803306242159225, -84.88007923814878, 81.46140891886756, 12.793081354480764, 13.280672834097064]",2023-09-28,2022-02-24
1900,20,2024-01-01,2210,285,False,6.591874441361754,-2142.589610604863,1042.23522587897,"[42.0751785407601, 3.00153730118966, -64.70146504105546, 33.386149252426314, 178.76971679068404, -152.62129998606542, 113.8263410606431, 35.150146404527426, 184.4053661228207, -19.377198252158557, 25.691708241000352, -12.047463056024602, 35.82832053478192, -7.723040740412259, 2.719479372219979, 49.3264043624229, -194.02203510810608, 33.2714479375337, 132.6476914889074, 93.99853575098612, 1.631255298646961, -18.558234813402954, -0.9419585568330797, 11.96988686931906, 5.899051202264412, -45.13852699018494, 69.4417525855552, 6.360223451519595, 9.915012771009502]",2023-12-29,2022-02-24
1900,20,2024-04-01,2495,300,False,7.035499033450483,-2054.3816249167853,1001.5811145166384,"[38.13399065207311, -10.67472817242141, -58.30473726322469, 66.25937795507383, 164.62393838408428, -173.58581070349237, 121.78414753769009, 44.80400067639142, 173.2788933924021, -19.557880056510342, 23.991606600416354, -13.854075100776837, 35.52688119489716, -2.443083952219487, -14.944727049815564, 26.749613085623707, -192.17370467631514, 20.62361447496322, 130.73233740333356, 86.0176378986775, 1.5255595858469986, -17.821292152754364, -0.4107496189929416, 12.089673703722466, 4.616808482179613, -42.65712552781679, 66.62298331486238, 3.3155215427158113, 10.247328539286416]",2024-03-29,2022-02-24
1900,20,2024-07-01,2795,330,False,1.383587739365434,-1989.158727096107,982.1926773648502,"[49.43921405824068, -7.371227511746601, -30.71842921937786, 72.39275282128466, 132.93759475944182, -175.36746240714857, 119.37750593365975, 30.03176395576691, 160.65377424387626, -18.35747702205829, 22.38618497088576, -10.528508250023581, 29.006840589764185, -8.186339705347818, -13.775818144172446, 11.031529509596732, -191.99579645836977, 9.595560356290573, 117.24845326344598, 74.74803015521027, 1.9399960500643914, -17.377285580647662, 0.28864249358664934, 11.642397768185845, 3.5062492688136544, -32.81105761511251, 61.268465749264514, 4.13083531588423, 10.054366031994615]",2024-06-28,2022-02-24
1900,20,2024-10-01,3120,325,False,5.29701097869887,-1916.8655537632214,953.5729491798784,"[46.00409107936077, -6.284670874118067, -16.10080222836696, 82.54890146386228, 171.67127571970127, -238.13554412696442, 151.848555007733, 17.980750929333777, 147.6172015747481, -14.715800944341758, 5.50856575870091, 4.893121300973961, 23.714019186815314, -2.6385168080606767, -9.60821291012896, 7.1370792150134, -148.2908948121361, 11.382296495537787, 98.82411637471313, 64.80555614277836, 3.9077342829064925, -14.362996680199837, 2.830531664898566, 11.7284273828085, -4.103696650416936, -25.731915949627744, 58.74604730325024, -0.16736544061006817, 9.664608623871176]",2024-09-27,2022-02-24
1900,20,2025-01-01,3450,290,False,25.409216849252424,-1856.2710348857158,920.7341918589623,"[56.46149282464728, 13.815713644572028, 2.578757628945778, 90.16693506241157, 163.9164245943457, -275.73332716404184, 160.07267141617154, 0.7310079778660524, 139.86099924184543, -9.149382604345593, 20.936609167031573, -21.544133880516966, -10.690125463068375, 27.719122284746653, -4.457375731448631, -0.5199666983021871, -140.95827562574013, -11.143250450577275, 83.54670174765957, 46.8981407228839, 5.181775344279503, -10.941099940064655, 3.6141318172680554, 11.831316289612666, -9.686123511102773, -30.58275992986263, 56.44964232661397, -12.292738125392617, 11.495485755029405]",2024-12-28,2022-02-24
1900,20,2025-04-01,3735,295,False,-12.473139701258734,-1823.4743643545003,900.4294322066979,"[110.99239877757287, 78.68361499738664, -1.8660317460432887, 90.76686518788739, 144.9410811978779, -288.66055355682454, 142.51783999932175, -29.598409750082862, 135.2409212225981, -9.48103904277864, -0.600886267811477, 1.2398455917298992, -10.959443800676567, 25.48921577652278, -15.193299533670647, 33.478547150455924, -96.29915839443875, 2.1728066761994413, 81.91491117809954, 54.12211323155322, 2.5283105203632052, -12.814105058725467, 2.985397892004222, 14.882342803116384, -7.581946156762256, -52.67382822039008, 53.555019479323555, -5.805379793170418, 9.46867642962295]",2025-03-28,2022-02-24
1900,20,2025-07-01,4030,330,False,-28.150365783073422,-1756.4078430545735,891.0020251027411,"[122.98507141102823, 84.66851031641025, -0.5044307341020543, 78.45446572754567, 147.105498646052, -295.01829685731025, 148.5650524611203, -24.641734780732957, 127.2143201684908, -6.618847483760258, 3.3816536222667004, -4.318904217257028, -1.399526802814815, 12.634569567989638, -9.842015598238454, 39.75519613824154, -69.34271528880195, 0.7111096093541529, 70.48612234277756, 55.260794883014206, 7.758549396925898, -12.437956528588487, 2.2881768898156642, 14.673492761537641, -12.282262519680758, -58.97621544748611, 45.510595378209565, -0.27489699028187925, 9.245245180796214]",2025-06-27,2022-02-24
1900,20,2025-10-01,4355,320,False,-14.854735180811796,-1696.4236564658052,869.0391710742585,"[115.51609978012046, 87.10981955964847, 1.7758427384967217, 87.62683179694714, 121.43757123597267, -272.21232753317855, 135.53506776222363, -26.04972776784752, 119.75063096398559, -5.888129261460422, -1.8562543914419274, -1.4045410794200872, -4.185174140974112, 12.399657721758944, -6.779367097089061, 39.400989399043645, -68.81762653271657, -5.319170115168876, 59.86650133989622, 48.37762044716989, 9.176135972683277, -8.740214409173856, 2.0439582447007463, 12.821265558830591, -15.301145367033563, -58.676841211154986, 43.48664780304048, -2.128964350622416, 9.41535533073461]",2025-09-26,2022-02-24
1900,20,2026-01-01,4680,275,False,-18.796475266745297,-1603.3535672519636,851.2765874700012,"[90.09066084605153, 102.79348295961331, 16.527346228244294, 83.58491203525527, 123.56205763453481, -294.40772701743026, 143.87558087991104, -24.259697087965485, 116.34938062585455, -3.6951529891745456, -4.668789164968685, 2.006966380381281, 10.809526946546425, 6.62920619159592, -8.798734264976279, 30.38686522625622, -57.752699806122145, -3.744551379413131, 56.69574112749968, 45.7695216341777, 9.803350529269014, -6.162172447980399, -0.34023346877923966, 8.998498633123022, -12.29944324562887, -42.83700930509626, 42.9506029026594, -4.2290932835336275, 9.476569284593761]",2025-12-29,2022-02-24
1900,20,2026-04-01,4950,310,False,-14.795246767350758,-1565.484405156859,838.2649077142268,"[85.36576470462798, 82.48062090141846, 18.393770466613958, 69.692289182373, 114.26612247192413, -257.76592690370813, 133.00763201891613, -18.975280474757245, 110.7027331982294, -2.2033424429984505, -3.503552714842356, -2.2220292898118954, 9.262811072674527, 6.165393585689763, -5.563232103158149, 30.740220247550717, -55.00444751034896, -5.394990328397822, 50.53696877683831, 40.586359293757674, 7.799165962275216, -6.262432024259169, 0.8758086163196064, 9.279462424739416, -11.692004979072792, -47.765730510617345, 37.88048891650478, -5.79078465619788, 9.785083853059998]",2026-03-27,2022-02-24
1900,20,2026-07-01,5260,225,False,-26.509995404567135,-1542.0931126112762,827.4172067890028,"[76.72220568020164, 104.32676360304372, 34.32672806160268, 68.46100799623042, 112.02448922904271, -268.4789210854052, 136.1440514053771, -29.079186220901583, 102.18636350949907, 1.366169826365342, 5.261686060355732, -10.929915568440824, 10.464253785404898, 9.0112185216985, -8.474152588265245, 14.989761917896857, -52.132931440728456, -4.3692783818213154, 34.22037490094322, 29.182746452250463, 9.277603023587895, -5.769797654078425, -1.264979119833228, 7.897704946579668, -10.140531196245602, -36.79641548593493, 36.8170459386249, -0.7342486375761098, 9.747588404211237]",2026-06-26,2022-02-24
