rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,macro_year_lift,year_frequency_min,year_frequency_max,quarter_frequency_min,quarter_frequency_max,quarters,candidate,period,policy_type,rate,rolling,cooldown,history,strong,late,late_weekday,weekly_cap,robustness,predeclared_order
0.22,299,1.1824858757062147,20,0,0.5284280936454849,0.3379032258064516,1.563844477614323,0.6620048314093936,76.07565888575215,1.563844477614323,1.563844477614323,1,1,1.1666666666666667,1.1864406779661016,1.4805970149253733,0.8095238095238095,1.563844477614323,1.1824858757062147,1.1824858757062147,0.7,1.6545454545454545,4,imoex_aligned,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.4805970149253733,1
0.22,305,1.2028169014084507,20,0,0.3836065573770492,0.22186234817813766,1.7290295560607873,0.7348507865134402,31.478938375256234,1.7290295560607873,1.7290295560607873,1,1,1.1633802816901408,1.2422535211267605,1.6745762711864407,0.7933333333333333,1.7290295560607873,1.2028169014084507,1.2028169014084507,1.0977272727272729,1.435897435897436,4,imoex_aligned,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6745762711864407,1
0.22,202,1.2568888888888887,20,0,0.6287128712871287,0.3401273885350318,1.8484629361812588,0.761550475033621,110.92931568523537,1.8484629361812588,1.8484629361812588,1,1,1.2133333333333332,1.3066666666666666,1.508354218880535,0.8324873096446701,1.8484629361812588,1.2568888888888887,1.2568888888888887,1.1199999999999999,1.425,3,imoex_aligned,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.508354218880535,1
0.22,507,1.196964586846543,20,0,0.4812623274161736,0.26782178217821784,1.7969499101306297,0.7259894843270982,63.13372381236823,1.7290295560607873,1.788746246121023,2,2,1.1568296795952784,1.239460370994941,1.6181575433911881,0.8007968127490039,1.788746246121023,1.2028169014084507,1.2568888888888887,1.0977272727272729,1.435897435897436,7,imoex_aligned,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6181575433911881,1
0.22,269,1.0638418079096046,20,0,0.5650557620817844,0.3379032258064516,1.6722413961370233,0.6442751287067696,89.81762771115615,1.6722413961370233,1.6722413961370233,1,1,1.0480225988700564,1.0875706214689267,1.6151967435549526,0.7840909090909091,1.6722413961370233,1.0638418079096046,1.0638418079096046,0.6475,1.5590909090909093,4,imoex_stale20,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6151967435549526,2
0.22,324,1.2777464788732393,20,0,0.39197530864197533,0.22186234817813766,1.7667500225286115,0.7384244666064091,25.675343716499683,1.7667500225286115,1.7667500225286115,1,1,1.2028169014084507,1.3211267605633803,1.6466666666666667,0.8087774294670846,1.7667500225286115,1.2777464788732393,1.2777464788732393,1.1295454545454544,1.6153846153846154,4,imoex_stale20,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6466666666666667,2
0.22,208,1.2942222222222222,20,0,0.6394230769230769,0.3401273885350318,1.8799517430135406,0.7527728370425,113.33350746018382,1.8799517430135406,1.8799517430135406,1,1,1.2444444444444442,1.3377777777777777,1.5837719298245614,0.8374384236453202,1.8799517430135406,1.2942222222222222,1.2942222222222222,1.0266666666666666,1.75,3,imoex_stale20,retrospective_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5837719298245614,2
0.22,532,1.2559865092748737,20,0,0.48872180451127817,0.26782178217821784,1.8248023015023693,0.7268130912253996,59.94770848846642,1.7667500225286115,1.823350882771076,2,2,1.2040472175379429,1.2866779089376055,1.6028919061893845,0.8121442125237192,1.823350882771076,1.2777464788732393,1.2942222222222222,1.0266666666666666,1.75,7,imoex_stale20,combined_2025_2026,rolling,0.22,20,0,0,0.0,0.0,0,0,1.6028919061893845,2
0.22,312,1.2338983050847459,20,0,0.5480769230769231,0.3379032258064516,1.6219937580319443,0.680650234448356,71.06212053119395,1.6219937580319443,1.6219937580319443,1,1,1.1468926553672316,1.305084745762712,1.5833333333333333,0.8175895765472313,1.6219937580319443,1.2338983050847459,1.2338983050847459,0.9227272727272727,2.0045454545454544,4,primary75_imoex25,screen_2024,rolling,0.22,20,0,0,0.0,0.0,0,0,1.5833333333333333,3
0.22,330,1.3014084507042254,20,0,0.41515151515151516,0.22186234817813766,1.871212121212121,0.7461832640877433,43.03227208554366,1.871212121212121,1.871212121212121,1,1,1.2422535211267605,1.3408450704225352,1.743529411764706,0.8553846153846154,1.871212121212121,1.3014084507042254,1.3014084507042254,1.1538461538461537,1.5384615384615385,4,primary75_imoex25,retrospective_2025,rolling,0.22,20,0,0,0.0,0.0,0,0,1.743529411764706,3
