period,policy,observed_lift,circular_shift_p_unadjusted,circular_shift_p_max_adjusted,n_recorded_policies,observed_max_lift,null_max_lift_q95
retrospective_2025_2026,imoex_aligned,1.7969499101306297,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,imoex_stale20,1.8248023015023693,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,primary75_imoex25,1.8493998675234866,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,rgbi_aligned,1.795383885383248,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,rgbi_stale20,1.8006115362689377,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,primary75_rgbi25,1.8392551516396247,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,rusfar_aligned,1.7891250770178682,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,rusfar_stale20,1.8199694669588875,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,primary75_rusfar25,1.8006115362689377,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,gold_aligned,1.79699128400036,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,gold_stale20,1.83128501079426,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
retrospective_2025_2026,primary75_gold25,1.824483280120988,0.00024993751562109475,0.00024993751562109475,12,1.8493998675234866,1.2803733684605632
