policy,n_test,n_signals,signal_share,frequency,base_rate,hit_rate,aggregate_lift,mean_corridor_lift,min_corridor_lift,benefit_bps,year
past_oof_expanding_q15,1235,378,0.3060728744939271,1.453846153846154,0.26558704453441295,0.3544973544973545,1.3347690024519292,1.3066890235681092,1.146551724137931,30.510198507615787,2015
past_oof_expanding_q15,1240,289,0.23306451612903226,1.1084931506849314,0.1620967741935484,0.16262975778546712,1.003288057979996,1.001843559505644,0.8089468779123952,-46.09912255299712,2016
past_oof_expanding_q15,1235,2,0.0016194331983805667,0.007909604519774013,0.21700404858299596,0.0,0.0,0.0,0.0,17.787565718497603,2017
past_oof_expanding_q15,1235,454,0.36761133603238866,1.7954802259887006,0.28825910931174087,0.3392070484581498,1.1767435529376826,1.1909004902499905,1.0871197411003237,36.412501570053905,2018
past_oof_expanding_q15,1230,221,0.1796747967479675,0.8715492957746477,0.2105691056910569,0.12669683257918551,0.6016876605111899,0.6517564822524613,0.37431527693244065,-23.369701620296095,2019
past_oof_expanding_q15,1215,102,0.08395061728395062,0.39123287671232876,0.2674897119341564,0.35294117647058826,1.3194570135746606,1.3789426632273758,0.8165322580645161,22.311051739989427,2020
past_oof_expanding_q15,1240,49,0.03951612903225806,0.18846153846153846,0.2314516129032258,0.14285714285714285,0.6172224987555998,0.40136943666355424,0.0,-1.5802091279334114,2021
past_oof_expanding_q15,1235,303,0.24534412955465587,1.1983050847457626,0.2777327935222672,0.31683168316831684,1.140778800912161,1.1910574793690414,0.8341463414634147,38.616944144414845,2022
past_oof_expanding_q15,1235,350,0.2834008097165992,1.384180790960452,0.3781376518218624,0.45714285714285713,1.2089323952278983,1.223144096384977,1.1261398176291793,55.7640695100147,2023
past_oof_expanding_q15,1240,190,0.1532258064516129,0.7514124293785311,0.3379032258064516,0.4263157894736842,1.261650546413767,1.2002245965706715,0.8378378378378378,36.544612241861,2024
past_oof_expanding_q15,1235,126,0.1020242914979757,0.4969014084507042,0.22186234817813766,0.373015873015873,1.6812941721700845,1.5123857406939003,0.92625,30.115843228858783,2025
past_oof_expanding_q15,780,34,0.04358974358974359,0.2125,0.3423076923076923,0.6764705882352942,1.9762062128222075,1.8650663021189338,1.0,103.93604005458566,2026
past_oof_rolling_120_q15,960,165,0.171875,0.8309352517985612,0.3541666666666667,0.47878787878787876,1.3518716577540106,1.4431101366457129,1.1756601607347876,217.96476208891528,2014
past_oof_rolling_120_q15,1235,323,0.26153846153846155,1.2423076923076923,0.26558704453441295,0.28173374613003094,1.0607962697274032,1.0687150404568702,0.8535353535353534,-2.0067790283479643,2015
past_oof_rolling_120_q15,1240,132,0.1064516129032258,0.5063013698630137,0.1620967741935484,0.19696969696969696,1.2151364390170358,1.137446860432093,0.36257309941520466,-26.158071482640874,2016
past_oof_rolling_120_q15,1235,124,0.10040485829959514,0.4903954802259888,0.21700404858299596,0.3467741935483871,1.5980079441502166,1.5097992525961348,1.0770348837209303,23.670914241449353,2017
past_oof_rolling_120_q15,1235,383,0.3101214574898785,1.5146892655367232,0.28825910931174087,0.3368146214099217,1.1684439815765542,1.1761177741464892,0.9442497610704045,40.071218367014076,2018
past_oof_rolling_120_q15,1230,191,0.15528455284552845,0.7532394366197183,0.2105691056910569,0.18848167539267016,0.8951060259960784,0.9303365306037783,0.5801886792452831,-8.173744089748324,2019
past_oof_rolling_120_q15,1215,160,0.13168724279835392,0.6136986301369862,0.2674897119341564,0.3375,1.2617307692307693,1.2592613264138717,1.0836120401337794,25.34513180844393,2020
past_oof_rolling_120_q15,1240,210,0.1693548387096774,0.8076923076923077,0.2314516129032258,0.23809523809523808,1.0287041645926662,1.0326694571923065,0.738095238095238,10.063338544092078,2021
past_oof_rolling_120_q15,1235,283,0.2291497975708502,1.1192090395480228,0.2777327935222672,0.31095406360424027,1.1196159432980664,1.1236613330303302,0.9047619047619048,16.025096050958407,2022
past_oof_rolling_120_q15,1235,120,0.09716599190283401,0.47457627118644063,0.3781376518218624,0.525,1.3883832976445396,1.3772028684410114,1.233458177278402,58.98228566861955,2023
past_oof_rolling_120_q15,1240,233,0.1879032258064516,0.9214689265536723,0.3379032258064516,0.4034334763948498,1.1939320065145913,1.1882958960589265,1.0163934426229508,27.352624879986525,2024
past_oof_rolling_120_q15,1235,203,0.16437246963562754,0.8005633802816903,0.22186234817813766,0.32019704433497537,1.4432239042105641,1.4041993040256135,1.2048780487804878,21.62381349674455,2025
past_oof_rolling_120_q15,780,144,0.18461538461538463,0.9,0.3423076923076923,0.6180555555555556,1.8055555555555556,1.8059080821712403,1.2879256965944272,122.46877279349422,2026
past_oof_rolling_250_q15,960,137,0.14270833333333333,0.6899280575539568,0.3541666666666667,0.5255474452554745,1.4838986689566338,1.5800881030677747,1.330490405117271,250.50450079133222,2014
past_oof_rolling_250_q15,1235,306,0.24777327935222673,1.176923076923077,0.26558704453441295,0.35294117647058826,1.3289096126255382,1.3320000727894865,1.1810810810810812,13.391853429015224,2015
past_oof_rolling_250_q15,1240,132,0.1064516129032258,0.5063013698630137,0.1620967741935484,0.1590909090909091,0.9814563545906828,0.9468948193092505,0.5155925155925156,-65.95999102054918,2016
past_oof_rolling_250_q15,1235,37,0.029959514170040485,0.14632768361581922,0.21700404858299596,0.2972972972972973,1.3700080677692619,1.0942945690672965,0.0,-7.938796320332177,2017
past_oof_rolling_250_q15,1235,507,0.4105263157894737,2.005084745762712,0.28825910931174087,0.32938856015779094,1.1426822241428984,1.1327977402661298,1.0918223829616234,36.195117098064,2018
past_oof_rolling_250_q15,1230,126,0.1024390243902439,0.4969014084507043,0.2105691056910569,0.11904761904761904,0.5653612796469939,0.5204239237065984,0.0,-19.91581513512575,2019
past_oof_rolling_250_q15,1215,156,0.12839506172839507,0.5983561643835615,0.2674897119341564,0.32051282051282054,1.198224852071006,1.2134087781583274,0.7126099706744868,17.57668596460716,2020
past_oof_rolling_250_q15,1240,157,0.12661290322580646,0.6038461538461538,0.2314516129032258,0.21656050955414013,0.9356621318715462,0.8861150589434741,0.4631185807656396,6.5343580757556685,2021
past_oof_rolling_250_q15,1235,353,0.28582995951417006,1.3960451977401132,0.2777327935222672,0.2747875354107649,0.9893953534469232,0.9963493504482024,0.7878048780487805,-0.8602526654481732,2022
past_oof_rolling_250_q15,1235,138,0.11174089068825911,0.5457627118644067,0.3781376518218624,0.5,1.322269807280514,1.2484258430828583,1.0705279747832939,53.58076773176556,2023
past_oof_rolling_250_q15,1240,197,0.1588709677419355,0.7790960451977401,0.3379032258064516,0.4365482233502538,1.291932689628436,1.251132141953874,0.9641148325358851,43.1339938887496,2024
past_oof_rolling_250_q15,1235,173,0.14008097165991903,0.6822535211267606,0.22186234817813766,0.3468208092485549,1.5632251803721362,1.5347003533403871,0.8130348913759051,27.00440672614119,2025
past_oof_rolling_250_q15,780,75,0.09615384615384616,0.46875,0.3423076923076923,0.64,1.8696629213483147,1.8586762985896113,1.1973684210526316,102.375410396373,2026
past_oof_previous_fold_q20,960,155,0.16145833333333334,0.7805755395683452,0.3541666666666667,0.5032258064516129,1.4208728652751421,1.4544883683663308,1.3826513911620295,242.85044290264196,2014
past_oof_previous_fold_q20,1235,511,0.4137651821862348,1.9653846153846153,0.26558704453441295,0.30919765166340507,1.1642045725741015,1.1604523194270153,1.0297584818861414,11.991159807968272,2015
past_oof_previous_fold_q20,1240,264,0.2129032258064516,1.0126027397260273,0.1620967741935484,0.16287878787878787,1.0048243630333182,0.9741028817200164,0.779874213836478,-59.430109866696526,2016
past_oof_previous_fold_q20,1235,81,0.06558704453441296,0.32033898305084746,0.21700404858299596,0.24691358024691357,1.1378293716602172,1.0599058992361434,0.38058551617873654,-7.113373759283086,2017
past_oof_previous_fold_q20,1235,720,0.582995951417004,2.8474576271186445,0.28825910931174087,0.31666666666666665,1.0985486891385767,1.0851136854018721,1.0200025809781907,26.787067158383284,2018
past_oof_previous_fold_q20,1230,278,0.22601626016260162,1.0963380281690138,0.2105691056910569,0.1618705035971223,0.7687286464264881,0.7748844848432705,0.4858459512837393,-19.54704221137776,2019
past_oof_previous_fold_q20,1215,207,0.17037037037037037,0.793972602739726,0.2674897119341564,0.30434782608695654,1.1377926421404683,1.1612146131326297,0.7685009487666034,12.454600690914742,2020
past_oof_previous_fold_q20,1240,281,0.22661290322580646,1.0807692307692307,0.2314516129032258,0.2313167259786477,0.9994172132875371,0.9654997193559286,0.5079365079365079,2.626287981400157,2021
past_oof_previous_fold_q20,1235,402,0.3255060728744939,1.5898305084745765,0.2777327935222672,0.27611940298507465,0.994190853313607,1.0004693464325107,0.7847826086956522,-5.387590886221783,2022
past_oof_previous_fold_q20,1235,230,0.1862348178137652,0.9096045197740115,0.3781376518218624,0.4391304347826087,1.1612978307420165,1.174630866721455,1.0106382978723405,39.237067905592596,2023
past_oof_previous_fold_q20,1240,322,0.25967741935483873,1.2734463276836159,0.3379032258064516,0.40993788819875776,1.2131813397767532,1.209005935498717,0.9202226345083486,37.92460271345657,2024
past_oof_previous_fold_q20,1235,241,0.1951417004048583,0.9504225352112676,0.22186234817813766,0.34854771784232363,1.5710088742163126,1.5231803528699213,0.9835739173718268,28.13449680732323,2025
past_oof_previous_fold_q20,780,162,0.2076923076923077,1.0125,0.3423076923076923,0.5864197530864198,1.713136357331114,1.743183104388537,1.244019138755981,103.34117773812868,2026
past_oof_expanding_q20,960,152,0.15833333333333333,0.7654676258992805,0.3541666666666667,0.506578947368421,1.4303405572755417,1.5235534458712685,1.4153846153846155,241.41975320082202,2014
past_oof_expanding_q20,1235,447,0.36194331983805667,1.7192307692307693,0.26558704453441295,0.3400447427293065,1.280351394117968,1.2724514898682286,1.2462565104166667,17.553305743317058,2015
past_oof_expanding_q20,1240,353,0.2846774193548387,1.3539726027397259,0.1620967741935484,0.16997167138810199,1.0485814553295842,1.050846934651837,0.9280665280665281,-46.88354240221728,2016
past_oof_expanding_q20,1235,2,0.0016194331983805667,0.007909604519774013,0.21700404858299596,0.0,0.0,0.0,0.0,17.787565718497603,2017
past_oof_expanding_q20,1235,534,0.43238866396761133,2.1118644067796613,0.28825910931174087,0.33146067415730335,1.1498705971468248,1.150733409661333,1.0864410021036526,32.847785022198536,2018
past_oof_expanding_q20,1230,301,0.24471544715447155,1.1870422535211267,0.2105691056910569,0.1760797342192691,0.8362087764081119,0.8827773533921753,0.6054142739950779,-15.31063403042359,2019
past_oof_expanding_q20,1215,162,0.13333333333333333,0.6213698630136986,0.2674897119341564,0.30864197530864196,1.1538461538461537,1.2204012519306136,0.7414995640802092,17.916895034396845,2020
past_oof_expanding_q20,1240,89,0.0717741935483871,0.3423076923076923,0.2314516129032258,0.12359550561797752,0.534001487687429,0.36122079808354324,0.0,-9.640154128226797,2021
past_oof_expanding_q20,1235,364,0.29473684210526313,1.4395480225988702,0.2777327935222672,0.29395604395604397,1.0584131611828405,1.094897150762459,0.8204545454545455,13.865697673462703,2022
past_oof_expanding_q20,1235,454,0.36761133603238866,1.7954802259887006,0.3781376518218624,0.460352422907489,1.2174202190380061,1.22930916118535,1.1501164085433748,57.42546889770964,2023
past_oof_expanding_q20,1240,266,0.21451612903225806,1.0519774011299436,0.3379032258064516,0.4473684210526316,1.3239542771008668,1.2943512463049367,1.0568181818181817,46.527438276495054,2024
past_oof_expanding_q20,1235,173,0.14008097165991903,0.6822535211267604,0.22186234817813766,0.34104046242774566,1.5371714273659338,1.4420876549664707,1.0429275158339197,25.61969340141359,2025
past_oof_expanding_q20,780,58,0.07435897435897436,0.3625,0.3423076923076923,0.6551724137931034,1.9139868268113134,1.9474940988835727,1.8245614035087718,113.50474151244097,2026
past_oof_rolling_120_q20,960,218,0.22708333333333333,1.097841726618705,0.3541666666666667,0.45871559633027525,1.2951969778737182,1.3670132267498378,1.083076923076923,178.90755248163762,2014
past_oof_rolling_120_q20,1235,415,0.3360323886639676,1.5961538461538463,0.26558704453441295,0.25783132530120484,0.9707978254481341,0.9773750686619437,0.8853046594982078,-13.245021766281535,2015
past_oof_rolling_120_q20,1240,173,0.13951612903225807,0.6635616438356164,0.1620967741935484,0.1676300578034682,1.0341356799815948,1.0007953464559507,0.7126436781609194,-43.29694519548267,2016
past_oof_rolling_120_q20,1235,165,0.13360323886639677,0.652542372881356,0.21700404858299596,0.3333333333333333,1.5360696517412933,1.465196966287529,0.9850448654037885,15.560097648216663,2017
past_oof_rolling_120_q20,1235,473,0.38299595141700404,1.8706214689265537,0.28825910931174087,0.3276955602536998,1.1368090362733687,1.1367973725185507,0.9674293960008244,36.0269066376631,2018
past_oof_rolling_120_q20,1230,239,0.1943089430894309,0.9425352112676058,0.2105691056910569,0.21338912133891214,1.013392352304486,1.0312791028985866,0.4834905660377359,-9.982057776501007,2019
past_oof_rolling_120_q20,1215,226,0.1860082304526749,0.866849315068493,0.2674897119341564,0.3053097345132743,1.1413886997957794,1.1281507347738475,0.9798387096774194,15.41647623550827,2020
past_oof_rolling_120_q20,1240,273,0.22016129032258064,1.05,0.2314516129032258,0.24175824175824176,1.0445303825094767,1.0375817503686355,0.7873015873015874,9.88127054345022,2021
past_oof_rolling_120_q20,1235,342,0.27692307692307694,1.3525423728813561,0.2777327935222672,0.29239766081871343,1.0528020732102363,1.0618002059432967,0.8282051282051283,11.14973745579331,2022
