policy,draws,lift_ci_low,lift_ci_high,p_lift_le_1,p_lift_le_1_30,benefit_ci_low,benefit_ci_high
future_test_top15_noncausal,4000,1.187621607056419,1.4544046378476945,0.00024993751562109475,0.38615346163459136,17.248176144838958,70.76166262067687
past_oof_expanding_q20,4000,1.0993142026430427,1.3695703433603317,0.00024993751562109475,0.8370407398150462,4.873050553274906,54.93359699417033
past_oof_rolling_120_q30,4000,1.081286639562383,1.2670145152063192,0.00024993751562109475,0.9960009997500625,3.145022307598807,41.66641108490354
nested_calib_fixed_q20,4000,0.9821182539293203,1.202378444135511,0.053486628342914275,1.0,-10.275279816307386,28.441482108775986
nested_calib_rolling_120_q20,4000,1.037859984498394,1.251734087736086,0.0029992501874531365,0.9985003749062734,-7.4673482464272904,30.115641568636672
