policy,n_test,n_signals,signal_share,frequency,base_rate,hit_rate,aggregate_lift,mean_corridor_lift,min_corridor_lift,benefit_bps,period
past_oof_previous_fold_q30,2470,793,0.32105263157894737,1.5462395543175487,0.32793522267206476,0.3417402269861286,1.0420967415502935,1.0374025448469877,0.7769867549668874,15.660935559835716,2022-2023
past_oof_previous_fold_q30,3255,966,0.2967741935483871,1.4116910229645092,0.29493087557603687,0.39544513457556935,1.3408061594202898,1.3308873224706113,1.0430512016718914,41.15182661754039,2024-2026
past_oof_expanding_q30,2470,1126,0.45587044534412957,2.1955431754874652,0.32793522267206476,0.369449378330373,1.1265925487358288,1.1275313849184816,0.9666471962616822,28.747617300946658,2022-2023
past_oof_expanding_q30,3255,838,0.2574500768049155,1.224634655532359,0.29493087557603687,0.4009546539379475,1.3594868735083532,1.3300198415867512,1.0733465234595816,37.55219103551123,2024-2026
past_oof_rolling_120_q30,2470,698,0.28259109311740893,1.3610027855153204,0.32793522267206476,0.3753581661891118,1.1446107043050693,1.139714774438702,0.9285714285714285,21.96843082489404,2022-2023
past_oof_rolling_120_q30,3255,1002,0.30783410138248846,1.4643006263048015,0.29493087557603687,0.39221556886227543,1.3298559131736527,1.3295868801200257,1.1128205128205129,38.50672557176075,2024-2026
past_oof_rolling_250_q30,2470,769,0.311336032388664,1.4994428969359332,0.32793522267206476,0.33940182054616386,1.0349660453691665,1.0340422918137573,0.879079861111111,9.418504583147273,2022-2023
past_oof_rolling_250_q30,3255,846,0.25990783410138246,1.2363256784968684,0.29493087557603687,0.4148936170212766,1.4067486702127658,1.4005724016287757,1.0430512016718914,45.69887396537393,2024-2026
past_oof_previous_fold_q40,2470,961,0.38906882591093117,1.8738161559888578,0.32793522267206476,0.3537981269510926,1.078865893295307,1.0755880333049466,0.8796787709497206,23.81819015417957,2022-2023
past_oof_previous_fold_q40,3255,1165,0.3579109062980031,1.7025052192066805,0.29493087557603687,0.3759656652360515,1.2747585836909872,1.2676274777840386,1.028436018957346,33.94509920849893,2024-2026
past_oof_expanding_q40,2470,1369,0.554251012145749,2.6693593314763233,0.32793522267206476,0.3681519357195033,1.1226361496631767,1.1217814828063917,1.0409961685823754,24.870066343637472,2022-2023
past_oof_expanding_q40,3255,1127,0.34623655913978496,1.646972860125261,0.29493087557603687,0.3895297249334516,1.3207492236024845,1.301297988356102,1.0835688713020537,33.9089061433075,2024-2026
past_oof_rolling_120_q40,2470,899,0.3639676113360324,1.752924791086351,0.32793522267206476,0.3692992213570634,1.1261346626567241,1.1245003792062325,1.0114224137931034,23.248285575426586,2022-2023
past_oof_rolling_120_q40,3255,1309,0.4021505376344086,1.9129436325678497,0.29493087557603687,0.3582887700534759,1.2148228609625669,1.2168600282625022,1.0798523169122105,26.223926569560433,2024-2026
past_oof_rolling_250_q40,2470,970,0.39271255060728744,1.8913649025069639,0.32793522267206476,0.35876288659793815,1.0940053455517373,1.0904676464868968,0.9473011363636363,25.039830597048407,2022-2023
past_oof_rolling_250_q40,3255,1092,0.33548387096774196,1.5958246346555325,0.29493087557603687,0.3891941391941392,1.3196113782051282,1.3185911300788273,1.1417354702930225,36.01932892843147,2024-2026
nested_calib_fixed_q15,2470,506,0.2048582995951417,0.9866295264623955,0.32793522267206476,0.33201581027667987,1.0124432733128386,0.9727243593174817,0.671195652173913,-8.787963324480781,2022-2023
nested_calib_fixed_q15,3255,537,0.16497695852534563,0.784759916492693,0.29493087557603687,0.43575418994413406,1.4774790502793296,1.4662218900617143,1.194057226705796,54.57455131665684,2024-2026
nested_calib_rolling_120_q15,2470,464,0.18785425101214576,0.9047353760445682,0.32793522267206476,0.3426724137931034,1.0449393358876118,1.025004268060886,0.8104687500000001,-27.082483229911936,2022-2023
nested_calib_rolling_120_q15,3255,577,0.1772657450076805,0.84321503131524,0.29493087557603687,0.4246100519930676,1.4396934575389948,1.4364930002571106,1.1061469265367316,53.371784369694446,2024-2026
nested_calib_rolling_250_q15,2470,445,0.18016194331983806,0.8676880222841226,0.32793522267206476,0.32808988764044944,1.0004716326813705,0.9740978222308783,0.7236328125,-25.724342130885177,2022-2023
nested_calib_rolling_250_q15,3255,533,0.16374807987711212,0.7789144050104385,0.29493087557603687,0.43902439024390244,1.4885670731707317,1.4858493402116857,1.3227098571926157,56.00181989289126,2024-2026
nested_calib_fixed_q20,2470,616,0.2493927125506073,1.2011142061281337,0.32793522267206476,0.34415584415584416,1.0494628827962162,1.0185935593785302,0.6518055555555555,6.611825323765805,2022-2023
nested_calib_fixed_q20,3255,649,0.19938556067588326,0.9484342379958246,0.29493087557603687,0.4283513097072419,1.452378659476117,1.4456476870126156,1.2143073200241985,52.770037544159806,2024-2026
nested_calib_rolling_120_q20,2470,557,0.22550607287449392,1.0860724233983288,0.32793522267206476,0.35368043087971274,1.0785069929294944,1.063712560872917,0.771875,-9.1791755477655,2022-2023
nested_calib_rolling_120_q20,3255,716,0.21996927803379415,1.0463465553235909,0.29493087557603687,0.4036312849162011,1.3685623254189943,1.3725319015371165,1.1123019571295434,47.15290404125343,2024-2026
nested_calib_rolling_250_q20,2470,572,0.23157894736842105,1.1153203342618385,0.32793522267206476,0.34440559440559443,1.0502244668911336,1.0275331039749678,0.7627941176470588,-6.150793507051912,2022-2023
nested_calib_rolling_250_q20,3255,660,0.20276497695852536,0.964509394572025,0.29493087557603687,0.42272727272727273,1.4333096590909091,1.4291935254327806,1.2058991165574238,51.12179385145871,2024-2026
nested_calib_fixed_q30,2470,846,0.3425101214574899,1.64958217270195,0.32793522267206476,0.36879432624113473,1.1245950442167936,1.1000543164792957,0.8444444444444446,23.21665290019664,2022-2023
nested_calib_fixed_q30,3255,837,0.2571428571428571,1.2231732776617954,0.29493087557603687,0.40979689366786143,1.3894675925925926,1.3938318364449875,1.224031502767135,47.743901795117566,2024-2026
nested_calib_rolling_120_q30,2470,814,0.32955465587044536,1.5871866295264625,0.32793522267206476,0.3525798525798526,1.0751509084842419,1.0680017984052803,0.8539893617021277,10.87200789985005,2022-2023
nested_calib_rolling_120_q30,3255,1030,0.31643625192012287,1.5052192066805845,0.29493087557603687,0.3825242718446602,1.296996359223301,1.303062503330791,1.1472376420830028,37.61442507571494,2024-2026
nested_calib_rolling_250_q30,2470,804,0.3255060728744939,1.5676880222841227,0.32793522267206476,0.34577114427860695,1.0543885510718014,1.0420064312941464,0.8086309523809524,15.314774728211127,2022-2023
nested_calib_rolling_250_q30,3255,892,0.27403993855606756,1.3035490605427973,0.29493087557603687,0.39461883408071746,1.3380044843049326,1.3340893523561705,1.1664300202839757,45.69651794941218,2024-2026
nested_calib_fixed_q40,2470,1018,0.4121457489878543,1.984958217270195,0.32793522267206476,0.3703339882121807,1.1292900628198599,1.1144748081253912,0.9396739130434784,28.55094322169051,2022-2023
nested_calib_fixed_q40,3255,1033,0.317357910906298,1.5096033402922757,0.29493087557603687,0.39399806389157793,1.3358996853823815,1.3364931477781812,1.2081537356321839,44.05951902353046,2024-2026
nested_calib_rolling_120_q40,2470,1042,0.42186234817813767,2.031754874651811,0.32793522267206476,0.362763915547025,1.106206014075496,1.1046949177311352,1.018875,24.62774872404709,2022-2023
nested_calib_rolling_120_q40,3255,1318,0.40491551459293396,1.9260960334029225,0.29493087557603687,0.3588770864946889,1.2168176213960546,1.2187806101045733,1.1029125513661595,24.76492094052463,2024-2026
nested_calib_rolling_250_q40,2470,999,0.40445344129554656,1.9479108635097488,0.32793522267206476,0.36236236236236236,1.104981524734611,1.0932302529513245,0.9005208333333333,22.917475148207156,2022-2023
nested_calib_rolling_250_q40,3255,1171,0.3597542242703533,1.7112734864300627,0.29493087557603687,0.3808710503842869,1.291390905209223,1.290051367106001,1.1763288661346183,40.94411441781427,2024-2026
