candidate,h,control,lift_lo,lift_hi,delta_lo,delta_hi,draws,block
roll75local25_ap1850cat50_dual_pace_month24_cap2,1,roll75local25_ap1850cat50_dual_pace_month24_cap2,1.7848056465282376,2.1175624209154242,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll75local25_ap1850cat50_dual_pace_month24_cap2,3,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.1171214690923272,2.7137102980751577,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll75local25_ap1850cat50_dual_pace_month24_cap2,5,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.154546086117883,2.7749805078847114,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll75local25_ap1850cat50_dual_pace_month24_cap2,10,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0986754318797187,2.7656225071637817,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll75local25_ap1850cat50_dual_pace_month24_cap2,20,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0872277745099566,2.920551492725639,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll75local25_ap1850cat50_dual_pace_month24_cap2,mean,roll75local25_ap1850cat50_dual_pace_month24_cap2,,,0.0,0.0,1000,
soft730_both_competence_dual_month24_cap2,1,roll75local25_ap1850cat50_dual_pace_month24_cap2,1.7864279156391347,2.118687056064457,-0.008422872111101737,0.011173522865066498,1000,"20 announcement dates, circular, all currencies together"
soft730_both_competence_dual_month24_cap2,3,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.066233033545388,2.64086677407755,-0.11539414127480721,-0.02212988935750988,1000,"20 announcement dates, circular, all currencies together"
soft730_both_competence_dual_month24_cap2,5,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0949587031140307,2.6670600919721146,-0.13654240060167522,-0.017404902431103757,1000,"20 announcement dates, circular, all currencies together"
soft730_both_competence_dual_month24_cap2,10,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0704478903752337,2.7350697806709654,-0.11005376264039166,0.02976358101973083,1000,"20 announcement dates, circular, all currencies together"
soft730_both_competence_dual_month24_cap2,20,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0417377132111016,2.835650164019603,-0.16806180353244135,0.021633074077661574,1000,"20 announcement dates, circular, all currencies together"
soft730_both_competence_dual_month24_cap2,mean,roll75local25_ap1850cat50_dual_pace_month24_cap2,,,-0.09388774213952891,-0.006391969983038394,1000,
soft365_both_competence_dual_month24_cap2,1,roll75local25_ap1850cat50_dual_pace_month24_cap2,1.7848997219167035,2.1165238451081656,-0.009193261276288705,0.01012142507757937,1000,"20 announcement dates, circular, all currencies together"
soft365_both_competence_dual_month24_cap2,3,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.076478460762471,2.667580379447176,-0.1004436195484514,-0.011590494437635827,1000,"20 announcement dates, circular, all currencies together"
soft365_both_competence_dual_month24_cap2,5,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.1097651700830977,2.690746266262466,-0.11107482435214291,-0.0022128916014320906,1000,"20 announcement dates, circular, all currencies together"
soft365_both_competence_dual_month24_cap2,10,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0669617724575478,2.7324596573931106,-0.10664205057944884,0.026112070115663796,1000,"20 announcement dates, circular, all currencies together"
soft365_both_competence_dual_month24_cap2,20,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.056620124535366,2.8614121854542995,-0.16055014256068625,0.0387564513968995,1000,"20 announcement dates, circular, all currencies together"
soft365_both_competence_dual_month24_cap2,mean,roll75local25_ap1850cat50_dual_pace_month24_cap2,,,-0.08375590393038879,-0.00041397366854878284,1000,
hard730_both_competence_dual_month24_cap2,1,roll75local25_ap1850cat50_dual_pace_month24_cap2,1.7870191809158655,2.1212047486204852,-0.007309461076595358,0.009677736907478257,1000,"20 announcement dates, circular, all currencies together"
hard730_both_competence_dual_month24_cap2,3,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0741266785054875,2.6510359628118363,-0.12354738750017033,-0.008463500033467353,1000,"20 announcement dates, circular, all currencies together"
hard730_both_competence_dual_month24_cap2,5,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.1317079258988456,2.7325741734869813,-0.11385234584292632,0.032614153936599166,1000,"20 announcement dates, circular, all currencies together"
hard730_both_competence_dual_month24_cap2,10,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.076608247398438,2.7513017352586036,-0.1192062791803002,0.05773673155825024,1000,"20 announcement dates, circular, all currencies together"
hard730_both_competence_dual_month24_cap2,20,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.039445056064381,2.839047917943026,-0.17095729327360729,0.04936378059236956,1000,"20 announcement dates, circular, all currencies together"
hard730_both_competence_dual_month24_cap2,mean,roll75local25_ap1850cat50_dual_pace_month24_cap2,,,-0.09790067855971732,0.017059233051310903,1000,
soft730_primary_competence_dual_month24_cap2,1,roll75local25_ap1850cat50_dual_pace_month24_cap2,1.7908960822801447,2.1249787464888303,-0.002916592113944028,0.01756327031854971,1000,"20 announcement dates, circular, all currencies together"
soft730_primary_competence_dual_month24_cap2,3,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0727805909626804,2.6419081437382363,-0.1253271678596688,-0.013614343799828824,1000,"20 announcement dates, circular, all currencies together"
soft730_primary_competence_dual_month24_cap2,5,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0961836184649796,2.653387027717373,-0.1556732609586238,-0.021044456309766046,1000,"20 announcement dates, circular, all currencies together"
soft730_primary_competence_dual_month24_cap2,10,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.0311319106150223,2.68053276162281,-0.16428057169344606,0.003955017330005622,1000,"20 announcement dates, circular, all currencies together"
soft730_primary_competence_dual_month24_cap2,20,roll75local25_ap1850cat50_dual_pace_month24_cap2,1.999697475107961,2.7762058762570776,-0.20684128597429707,-0.0326511211174958,1000,"20 announcement dates, circular, all currencies together"
soft730_primary_competence_dual_month24_cap2,mean,roll75local25_ap1850cat50_dual_pace_month24_cap2,,,-0.12197786917026433,-0.016225617038185296,1000,
soft730_pace_competence_dual_month24_cap2,1,roll75local25_ap1850cat50_dual_pace_month24_cap2,1.7817894157927106,2.1174105871475994,-0.013285499553374991,0.005566895754400485,1000,"20 announcement dates, circular, all currencies together"
soft730_pace_competence_dual_month24_cap2,3,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.1260244367257837,2.7225138105327766,-0.02542400946051513,0.046229979479079024,1000,"20 announcement dates, circular, all currencies together"
soft730_pace_competence_dual_month24_cap2,5,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.1607136619328946,2.8025132175989014,-0.021880654812974788,0.06771513443097603,1000,"20 announcement dates, circular, all currencies together"
soft730_pace_competence_dual_month24_cap2,10,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.135221657839255,2.874360059070981,-0.0015346091141698822,0.11024972312358856,1000,"20 announcement dates, circular, all currencies together"
soft730_pace_competence_dual_month24_cap2,20,roll75local25_ap1850cat50_dual_pace_month24_cap2,2.080371223080654,2.9376317516541253,-0.06979253027652985,0.07795146565337674,1000,"20 announcement dates, circular, all currencies together"
soft730_pace_competence_dual_month24_cap2,mean,roll75local25_ap1850cat50_dual_pace_month24_cap2,,,-0.019202117608277447,0.05377800116297942,1000,
roll_cat_dual_pace_month24_cap2,1,roll_cat_dual_pace_month24_cap2,1.7845190370399047,2.115878228832684,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll_cat_dual_pace_month24_cap2,3,roll_cat_dual_pace_month24_cap2,2.114288724075896,2.7186435405078644,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll_cat_dual_pace_month24_cap2,5,roll_cat_dual_pace_month24_cap2,2.1484077300188624,2.7811983885390688,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll_cat_dual_pace_month24_cap2,10,roll_cat_dual_pace_month24_cap2,2.095865093625463,2.827813007941931,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll_cat_dual_pace_month24_cap2,20,roll_cat_dual_pace_month24_cap2,2.017208519397717,2.85084872342672,0.0,0.0,1000,"20 announcement dates, circular, all currencies together"
roll_cat_dual_pace_month24_cap2,mean,roll_cat_dual_pace_month24_cap2,,,0.0,0.0,1000,
