currency,date,decision_at,cny_announced_price,cny_announced_effective_date,cny_source_received_at,local_source_term,cny_basis_last_z,cny_last_missing,cny_basis_mean_z,cny_mean_missing,cny_basis_post_z,cny_post_missing,cny_n,cny_age,cny_quality,cny_range,cny_late_z,cny_max_source,local_basis_last_z,local_last_missing,local_basis_mean_z,local_mean_missing,local_basis_post_z,local_post_missing,local_n,local_age,local_quality,local_range,local_late_z,local_max_source
TJS,2022-01-18,2022-01-18T18:30:00+03:00,12.018,2022-01-19,2022-01-18T18:00:00+03:00,TOD,0.7644223392001689,0.0,0.2274637351085961,0.0,0.3087338876231926,0.0,49.0,20.016666666666666,0.8463641661483698,85.16063647383035,0.5248178154099001,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-18,2022-01-18T18:30:00+03:00,12.018,2022-01-19,2022-01-18T18:00:00+03:00,TOD,0.7644223392001689,0.0,0.2274637351085961,0.0,0.3087338876231926,0.0,49.0,20.016666666666666,0.8463641661483698,85.16063647383035,0.5248178154099001,2022-01-18T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOD,-0.6552990253443663,0.0,-0.8237789190484234,0.0,-1.1797628630604875,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9506102918246028,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOD,-0.6552990253443663,0.0,-0.8237789190484234,0.0,-1.1797628630604875,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9506102918246028,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOM,-0.6552990253443663,0.0,-0.8237789190484234,0.0,-1.1797628630604875,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9506102918246028,2022-01-19T18:30:00,-5.762072024686389,0.0,-5.762072024686368,0.0,0.0,1.0,1.0,430.01666666666665,0.0011574614783855,0.0,0.0,2022-01-19T11:40:00
TJS,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOD,-0.6552990253443663,0.0,-0.8237789190484234,0.0,-1.1797628630604875,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9506102918246028,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-19,2022-01-19T18:30:00+03:00,12.1011,2022-01-20,2022-01-19T18:00:00+03:00,TOD,-0.6552990253443663,0.0,-0.8237789190484234,0.0,-1.1797628630604875,0.0,49.0,20.016666666666666,0.8463641661483698,157.69543184387544,0.9506102918246028,2022-01-19T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.1500716577578003,0.0,0.2198989139300406,0.0,0.3055287685615042,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2316599667772081,2022-01-20T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.1500716577578003,0.0,0.2198989139300406,0.0,0.3055287685615042,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2316599667772081,2022-01-20T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.1500716577578003,0.0,0.2198989139300406,0.0,0.3055287685615042,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2316599667772081,2022-01-20T18:20:00,5.400198864642371,0.0,3.032413102333957,0.0,0.0,1.0,2.0,405.95,0.0028290245281248,280.1303622767389,0.0,2022-01-20T12:10:00
TJS,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.1500716577578003,0.0,0.2198989139300406,0.0,0.3055287685615042,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2316599667772081,2022-01-20T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-20,2022-01-20T18:30:00+03:00,12.052,2022-01-21,2022-01-20T18:00:00+03:00,TOD,0.1500716577578003,0.0,0.2198989139300406,0.0,0.3055287685615042,0.0,47.0,32.916666666666664,0.7600997870615013,88.657036936314,-0.2316599667772081,2022-01-20T18:20:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOD,0.8765209012539211,0.0,-0.1997073455564172,0.0,-0.0320575813807203,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1743728763489718,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOD,0.8765209012539211,0.0,-0.1997073455564172,0.0,-0.0320575813807203,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1743728763489718,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOM,0.8765209012539211,0.0,-0.1997073455564172,0.0,-0.0320575813807203,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1743728763489718,2022-01-21T18:30:00,-0.8888554994627101,0.0,-0.8888554994627101,0.0,0.0,1.0,1.0,398.93333333333334,0.0014996878766005,0.0,0.0,2022-01-21T12:20:00
TJS,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOD,0.8765209012539211,0.0,-0.1997073455564172,0.0,-0.0320575813807203,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1743728763489718,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-21,2022-01-21T18:30:00+03:00,12.0972,2022-01-22,2022-01-21T18:00:00+03:00,TOD,0.8765209012539211,0.0,-0.1997073455564172,0.0,-0.0320575813807203,0.0,48.0,20.016666666666666,0.8463641661483698,120.2717479800717,1.1743728763489718,2022-01-21T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOD,4.103925594454074,0.0,2.227440903463193,0.0,3.3259466482174465,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.6951037280057241,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOD,4.103925594454074,0.0,2.227440903463193,0.0,3.3259466482174465,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.6951037280057241,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOM,4.103925594454074,0.0,2.227440903463193,0.0,3.3259466482174465,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.6951037280057241,2022-01-24T18:30:00,-5.074464560131129,0.0,-5.074464560131129,0.0,0.0,1.0,1.0,331.4166666666667,0.0026323997775064,0.0,0.0,2022-01-24T13:20:00
TJS,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOD,4.103925594454074,0.0,2.227440903463193,0.0,3.3259466482174465,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.6951037280057241,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-24,2022-01-24T18:30:00+03:00,12.219,2022-01-25,2022-01-24T18:00:00+03:00,TOD,4.103925594454074,0.0,2.227440903463193,0.0,3.3259466482174465,0.0,49.0,20.016666666666666,0.8463641661483698,312.14863914387615,0.6951037280057241,2022-01-24T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOD,0.7623456563594394,0.0,-0.0495540655585342,0.0,0.3902877932349541,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.8372778743286563,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOD,0.7623456563594394,0.0,-0.0495540655585342,0.0,0.3902877932349541,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.8372778743286563,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOM,0.7623456563594394,0.0,-0.0495540655585342,0.0,0.3902877932349541,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.8372778743286563,2022-01-25T18:30:00,-0.2257964113092339,0.0,-0.225796411309251,0.0,0.0,1.0,1.0,453.93333333333334,0.0009483076262107,0.0,0.0,2022-01-25T11:20:00
TJS,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOD,0.7623456563594394,0.0,-0.0495540655585342,0.0,0.3902877932349541,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.8372778743286563,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-25,2022-01-25T18:30:00+03:00,12.4324,2022-01-26,2022-01-25T18:00:00+03:00,TOD,0.7623456563594394,0.0,-0.0495540655585342,0.0,0.3902877932349541,0.0,47.0,20.016666666666666,0.8463641661483698,113.51151672571986,0.8372778743286563,2022-01-25T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,0.5573985389035857,0.0,0.1529486541853832,0.0,0.3363674141511872,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.2420953792585575,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KGS,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,0.5573985389035857,0.0,0.1529486541853832,0.0,0.3363674141511872,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.2420953792585575,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
KZT,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,0.5573985389035857,0.0,0.1529486541853832,0.0,0.3363674141511872,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.2420953792585575,2022-01-26T18:30:00,0.2664742548145503,0.0,0.1907991079241019,0.0,0.0,1.0,2.0,410.45,0.0027249006330851,9.647854100989033,0.0,2022-01-26T12:00:00
TJS,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,0.5573985389035857,0.0,0.1529486541853832,0.0,0.3363674141511872,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.2420953792585575,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
UZS,2022-01-26,2022-01-26T18:30:00+03:00,12.4864,2022-01-27,2022-01-26T18:00:00+03:00,TOD,0.5573985389035857,0.0,0.1529486541853832,0.0,0.3363674141511872,0.0,49.0,20.016666666666666,0.8463641661483698,75.9814543388791,0.2420953792585575,2022-01-26T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
AMD,2022-01-27,2022-01-27T18:30:00+03:00,12.4054,2022-01-28,2022-01-27T18:00:00+03:00,TOD,-2.145291202564298,0.0,-0.8605337292172246,0.0,-2.02448135491757,0.0,49.0,20.016666666666666,0.8463641661483698,313.6159626208963,-1.874182593886326,2022-01-27T18:30:00,0.0,1.0,0.0,1.0,0.0,1.0,0.0,720.0,0.0,0.0,0.0,
