rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate
0.2,1219,1.1761543762922124,0,0,0.2616899097621001,0.24577822990844353,1.0647399888085447,0.5337607435011978,4.083623403971533,0.8914240274039638,1.134022849483376,3,4,1.0902825637491387,1.2977257064093728,0.9871307625757014,0.9365733113673805,global_extra_window2
0.2,1029,0.9928325292901449,120,0,0.272108843537415,0.24577822990844353,1.1071315943595983,0.5337607435011978,9.22119434176014,1.0086637627314072,1.1510170735681633,4,4,0.8587181254307374,1.0709855272226052,0.9633985449885032,0.8984375,global_extra_window2
0.2,1072,1.0343211578221916,250,0,0.2789179104477612,0.24577822990844353,1.13483570351883,0.5337607435011978,8.88332777606617,0.801098901098901,1.0846204985956225,2,4,0.9745003445899381,1.1337008959338388,1.045744680851064,0.9137769447047798,global_extra_window2
0.2,1176,1.1346657477601654,500,0,0.26785714285714285,0.24577822990844353,1.0898326631977295,0.5337607435011978,6.5912337102999015,0.9026388675180796,1.0874891042332904,2,4,1.0709855272226052,1.2108890420399725,0.9948753373602366,0.9205807002561913,global_extra_window2
0.2,506,0.4882150241212957,250,3,0.22529644268774704,0.24577822990844353,0.9166655760018847,0.5337607435011978,3.8976080225047345,0.6753409675759134,0.8702494453526528,1,4,0.43900758097863546,0.5161957270847691,0.8149683448899608,0.7884231536926147,global_extra_window2
0.25,1385,1.3363197794624397,0,0,0.25415162454873647,0.24577822990844353,1.034068902861788,0.5337607435011978,2.6364653871991885,0.8561699698230161,1.0087285920347808,2,4,1.2543073742246726,1.461750516884907,0.964212914003709,0.9376811594202898,global_extra_window2
0.25,1256,1.211853893866299,120,0,0.2778662420382166,0.24577822990844353,1.1305567712068167,0.5337607435011978,11.774853261050673,1.0043532338308456,1.182350589506457,4,4,1.0854583046175053,1.3025499655410062,0.9444599411126609,0.9072741806554756,global_extra_window2
0.25,1299,1.253342522398346,250,0,0.2632794457274827,0.24577822990844353,1.0712073474756436,0.5337607435011978,6.656147237274513,0.7657089898053753,1.024604668727803,2,4,1.177119228118539,1.3363197794624397,0.9405630696377023,0.9227202472952086,global_extra_window2
0.25,1423,1.3729841488628534,500,0,0.2565003513703443,0.24577822990844353,1.0436251879016907,0.5337607435011978,4.722654885764466,0.8526315789473684,1.0194489785627845,2,4,1.2977257064093728,1.447277739490007,0.9341323310403518,0.926657263751763,global_extra_window2
0.25,600,0.5789110957960028,250,3,0.21666666666666667,0.24577822990844353,0.8815535320088301,0.5337607435011978,2.3796369837227274,0.6230769230769231,0.7841268226297617,1,4,0.5354927636113026,0.6271536871123363,0.7356532979555738,0.8117647058823529,global_extra_window2
0.3,1600,1.543762922122674,0,0,0.25125,0.24577822990844353,1.0222630380794702,0.5337607435011978,1.7403269820953602,0.8388214457665588,1.1279280238751603,3,4,1.4183321847002068,1.6691936595451413,0.9068972686400375,0.9366771159874608,global_extra_window2
0.3,1474,1.4221915920055135,120,0,0.2774762550881954,0.24577822990844353,1.128970027945762,0.5337607435011978,9.652918402238656,1.0135702561361988,1.1882015886646817,4,4,1.3314955203308063,1.529290144727774,0.999049668043768,0.9251191286589516,global_extra_window2
0.3,1534,1.480082701585114,250,0,0.2666232073011734,0.24577822990844353,1.0848121389778702,0.5337607435011978,7.288394423214131,0.8970646766169154,1.133233521399905,3,4,1.4038594073053068,1.5485871812543075,0.9773395749616802,0.9274035317200785,global_extra_window2
0.3,1622,1.5649896623018607,500,0,0.25832305795314425,0.24577822990844353,1.0510412498673047,0.5337607435011978,4.997481015383048,0.9281170261106645,1.032472531888476,2,4,1.4279807029634735,1.6547208821502413,0.959293460360833,0.9375386518243661,global_extra_window2
0.3,710,0.6850447966919366,250,3,0.2380281690140845,0.24577822990844353,0.9684672605167428,0.5337607435011978,5.733205920830223,0.9270952927669345,0.9599351720041376,1,4,0.6464507236388698,0.7236388697450035,0.8167601412504822,0.8226950354609929,global_extra_window2
0.35,1827,1.7627842866988284,0,0,0.24521072796934865,0.24577822990844353,0.9976909999746264,0.5337607435011978,-0.23085429406322222,0.8496096670953847,1.0273462897868857,3,4,1.6016540317022743,1.8959338387319091,0.9090663027664686,0.9467618002195389,global_extra_window2
0.35,1743,1.6817367332873883,120,0,0.270223752151463,0.24577822990844353,1.099461706808312,0.5337607435011978,4.2626578382604485,0.9624740222935952,1.1549807190179273,3,4,1.582356995175741,1.7946243969676086,0.9604464573083821,0.9344073647871116,global_extra_window2
0.35,1775,1.7126119917298415,250,0,0.2580281690140845,0.24577822990844353,1.0498414327021732,0.5337607435011978,5.082465538583706,0.8721143116194726,1.1006693514772246,3,4,1.6354238456237078,1.784975878704342,0.9759591518332034,0.9378531073446328,global_extra_window2
0.35,1873,1.8071674707098555,500,0,0.25253603844100375,0.24577822990844353,1.0274955537562362,0.5337607435011978,2.7230392722071475,0.8907386146192116,1.1012983690522606,3,4,1.6595451412818747,1.9200551343900758,0.9116378380710003,0.943254817987152,global_extra_window2
0.35,828,0.7988973121984838,250,3,0.23429951690821257,0.24577822990844353,0.9532964615926034,0.5337607435011978,4.183914095895021,0.8663779609725556,0.9574140642004664,1,4,0.7670572019297037,0.8297725706409373,0.8127427154060081,0.8396111786148238,global_extra_window2
0.4,2030,1.9586492074431427,0,0,0.2438423645320197,0.24577822990844353,0.9921235278765538,0.5337607435011978,0.4661684619214207,0.9050356326475729,1.07230580803694,3,4,1.746381805651275,2.0937284631288766,0.8987964499746569,0.9446913580246914,global_extra_window2
0.4,1975,1.9055823569951758,120,0,0.25974683544303795,0.24577822990844353,1.0568341855981223,0.5337607435011978,-1.1155743842601682,0.9564207265558997,1.0966573910164867,3,4,1.7946243969676086,2.031013094417643,0.938045951699332,0.9416243654822335,global_extra_window2
0.4,2014,1.9432115782219161,250,0,0.2557100297914598,0.24577822990844353,1.0404095996895901,0.5337607435011978,5.7304937796905975,0.8628539401756649,1.1076586670374617,3,4,1.828394210889042,2.08407994486561,0.9714051428691575,0.9437531110004977,global_extra_window2
0.4,2111,2.036802205375603,500,0,0.2505921364282331,0.24577822990844353,1.019586382901296,0.5337607435011978,3.726124235430306,0.9379540351340642,1.0669246184191836,3,4,1.8766368022053757,2.1371467953135768,0.9139934913993492,0.9425451092117759,global_extra_window2
0.4,928,0.895382494831151,250,3,0.2413793103448276,0.24577822990844353,0.9821020781000229,0.5337607435011978,7.325603846326716,0.8932353759939967,1.0117320251912385,2,4,0.8490696071674707,0.9745003445899381,0.8494178642896125,0.8537378114842904,global_extra_window2
0.2,888,0.8567884217780841,0,0,0.3186936936936937,0.24577822990844353,1.2966717752520733,0.5535417600851799,11.813031406507987,1.1361306179775281,1.363432556980944,3,3,0.6946933149552034,1.0275671950379048,1.1139295676429568,0.9320498301245753,global_extra_window3
0.2,997,0.9619572708476913,120,0,0.2778335005015045,0.24577822990844353,1.1304235554345154,0.5535417600851799,0.02626985336776943,0.8812087912087911,1.090092961115042,3,4,0.9166092350103378,1.0516884906960717,0.9458691371285356,0.8951612903225806,global_extra_window3
0.2,771,0.7439007580978635,250,0,0.3009079118028534,0.24577822990844353,1.224306611350186,0.5535417600851799,-3.1542886846294436,0.7476923076923078,1.1649445498446198,3,4,0.6609235010337698,0.8587181254307374,0.9441029581252403,0.902088772845953,global_extra_window3
