rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,stage1_rate,stage1_rolling,stage1_cooldown,robustness
0.35,378,0.7370473537604456,250,3,0.35185185185185186,0.32793522267206476,1.072930955647005,0.5445522832069016,4.146340653145981,0.9062692132246485,1.0026493317159144,1,2,0.7116991643454039,0.7604456824512535,0.9346405228758171,0.8445040214477212,global_pairwise_year_w5,0.35,250,3,0.9062692132246485
0.25,684,1.3337047353760447,120,0,0.2909356725146199,0.32793522267206476,0.8871742112482853,0.49689684664584266,8.631260646915841,0.7463026769149218,0.8322278974643875,0,2,1.277158774373259,1.4526462395543176,0.7653352699104334,0.9204712812960235,global_pairwise_quarter_w3,0.25,120,0,0.7463026769149218
0.2,542,1.056824512534819,120,0,0.2952029520295203,0.32793522267206476,0.9001867796455743,0.4843195002231147,13.18342237695185,0.7169302613586522,0.8396709149744498,0,2,0.9651810584958217,1.16016713091922,0.7501155344292599,0.8528864059590316,global_pairwise_quarter_w5,0.2,120,0,0.7169302613586522
0.2,511,0.9963788300835655,120,0,0.29549902152641877,0.32793522267206476,0.9010896088521659,0.48007437156031535,0.5566862433502521,0.6675238313624006,0.8023139795223433,0,2,0.9066852367688022,1.1211699164345403,0.8176100628930818,0.8458498023715415,local_pairwise_quarter_w5,0.2,120,0,0.6675238313624006
0.2,484,0.9437325905292479,250,0,0.23553719008264462,0.32793522267206476,0.7182430364248547,0.464589840844861,-1.4268844715681726,0.620196130400212,0.6851418650833063,0,2,0.8091922005571031,1.033426183844011,0.6224112134813765,0.9164926931106472,global_ndcg_quarter_w5,0.2,250,0,0.620196130400212
