rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,status
0.25,956,1.3956204379562043,120,0,0.3169456066945607,0.294478527607362,1.0762944560669456,0.5354913949275363,12.249734454473213,0.7892966463722291,1.2768325307651152,2,3,1.27007299270073,1.5036496350364963,0.9927342664814618,0.9116719242902208,global_pairwise_quarter_w3,retrospective: final block previously inspected
0.35,620,0.9051094890510949,250,3,0.3161290322580645,0.294478527607362,1.0735215053763438,0.536351902173913,8.576720768853392,0.9116511337572221,1.0908837517202934,2,3,0.8905109489051095,0.9197080291970803,0.9214245336348219,0.8747967479674796,global_pairwise_year_w5,retrospective: final block previously inspected
0.2,843,1.2306569343065692,120,0,0.3013048635824436,0.294478527607362,1.0231810992487147,0.49608740942028984,-1.9651457636164584,0.8230720406220248,0.8497326318979889,1,3,1.0802919708029197,1.3722627737226278,0.9410140562248995,0.9116945107398569,global_pairwise_quarter_w5,retrospective: final block previously inspected
