rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,robustness
0.2,976,1.895145631067961,0,0,0.2766393442622951,0.23885480572597137,1.1581904053447114,0.583089810309673,8.473129439618782,1.1465526751241037,1.2573064378965002,2,2,1.2815533980582525,2.883495145631068,0.9789789789789789,0.9546858908341915,local_logit_top80_5y__global_ridge_residual,0.9789789789789789
0.2,736,1.429126213592233,120,0,0.2717391304347826,0.23885480572597137,1.1376749553305538,0.583089810309673,9.730018308075017,1.0890643597410514,1.2592380622234667,2,2,1.1359223300970873,1.7766990291262137,1.0110766504209128,0.9398084815321477,local_logit_top80_5y__global_ridge_residual,1.0110766504209128
0.2,805,1.5631067961165048,250,0,0.2819875776397516,0.23885480572597137,1.1805815536458777,0.583089810309673,13.238105426717592,1.1713680356127776,1.2352748525036064,2,2,1.2621359223300972,2.1262135922330097,0.9856843144514377,0.9425,local_logit_top80_5y__global_ridge_residual,0.9856843144514377
0.2,818,1.5883495145631068,500,0,0.2726161369193154,0.23885480572597137,1.141346669122819,0.583089810309673,10.568807978319988,1.0952879438794931,1.2355208950166696,2,2,1.203883495145631,2.145631067961165,0.996698055521585,0.947109471094711,local_logit_top80_5y__global_ridge_residual,0.996698055521585
0.2,365,0.7087378640776699,250,3,0.25205479452054796,0.23885480572597137,1.0552636517170202,0.583089810309673,11.547384758237639,0.9045780474351902,1.1218642246360795,1,2,0.6019417475728155,0.912621359223301,0.8904542840713053,0.8694444444444445,local_logit_top80_5y__global_ridge_residual,0.8904542840713053
0.2,225,0.4368932038834951,250,5,0.28444444444444444,0.23885480572597137,1.1908675799086759,0.583089810309673,9.470102052339483,0.9963009963009963,1.2731974024656951,1,2,0.3786407766990291,0.5145631067961165,0.9974502804691484,0.740909090909091,local_logit_top80_5y__global_ridge_residual,0.9963009963009963
0.25,1047,2.0330097087378642,0,0,0.276981852913085,0.23885480572597137,1.1596243670761865,0.583089810309673,8.149245855289514,1.1728385412595939,1.2400391801320594,2,2,1.3980582524271845,2.9611650485436893,0.9677447939743021,0.9520153550863724,local_logit_top80_5y__global_ridge_residual,0.9677447939743021
0.25,873,1.6951456310679611,120,0,0.2508591065292096,0.23885480572597137,1.050257731958763,0.583089810309673,6.892072094920625,1.0117180546433329,1.1570254838159917,2,2,1.4271844660194175,2.0,0.9716840536512668,0.9539170506912442,local_logit_top80_5y__global_ridge_residual,0.9716840536512668
0.25,975,1.8932038834951457,250,0,0.27384615384615385,0.23885480572597137,1.1464963119072709,0.583089810309673,9.542213573455982,1.1349894368762294,1.201599551657992,2,2,1.5436893203883495,2.2815533980582523,1.0123059229442208,0.9505154639175257,local_logit_top80_5y__global_ridge_residual,1.0123059229442208
0.25,922,1.7902912621359224,500,0,0.27440347071583515,0.23885480572597137,1.148829599144207,0.583089810309673,10.477144727740583,1.1267614293092,1.2246052044505185,2,2,1.3398058252427185,2.3106796116504853,0.9995457642516467,0.945474372955289,local_logit_top80_5y__global_ridge_residual,0.9995457642516467
0.25,436,0.8466019417475729,250,3,0.23394495412844038,0.23885480572597137,0.9794442000754053,0.583089810309673,6.629024225566314,0.8492799368711778,1.0361784299740504,1,2,0.7281553398058253,0.9805825242718447,0.8368762385155828,0.8863109048723898,local_logit_top80_5y__global_ridge_residual,0.8368762385155828
0.25,257,0.49902912621359224,250,5,0.2529182879377432,0.23885480572597137,1.058878791109216,0.583089810309673,3.2391640692419,0.9201254826254827,1.115257031558578,1,2,0.4368932038834951,0.5436893203883495,0.7866795366795367,0.7738095238095238,local_logit_top80_5y__global_ridge_residual,0.7866795366795367
0.3,1133,2.1999999999999997,0,0,0.27007943512797883,0.23885480572597137,1.1307264022053223,0.583089810309673,6.791207879913045,1.1603435029127724,1.197734719461832,2,2,1.5728155339805825,2.9805825242718447,0.9614402676291928,0.9583333333333334,local_logit_top80_5y__global_ridge_residual,0.9614402676291928
0.3,997,1.9359223300970874,120,0,0.24674022066198595,0.23885480572597137,1.0330134238331432,0.583089810309673,5.435861651530198,0.9853904954769508,1.1219412492617047,1,2,1.7184466019417475,2.1650485436893203,0.9680038783177797,0.9616935483870968,local_logit_top80_5y__global_ridge_residual,0.9680038783177797
0.3,1083,2.102912621359223,250,0,0.26685133887349954,0.23885480572597137,1.11721151292073,0.583089810309673,8.167437138387237,1.1110437929268173,1.1671811795886602,2,2,1.6990291262135921,2.4563106796116503,1.0447601751949578,0.9517625231910947,local_logit_top80_5y__global_ridge_residual,1.0447601751949578
