rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,status
0.2,677,0.9883211678832117,250,0,0.36927621861152143,0.294478527607362,1.2540004923682915,0.5502948369565217,27.33694643418806,1.060541004723057,1.170318941201996,3,3,0.8978102189781022,1.1094890510948905,1.1984336290258133,0.9047619047619048,global_compact_extra,retrospective: final block previously inspected
0.4,1151,1.6802919708029196,500,0,0.34317984361424847,0.294478527607362,1.1653815522733852,0.5555792572463768,25.36537811183472,0.989778555928191,1.0896635743601524,2,3,1.5182481751824817,1.832116788321168,1.0586936283530712,0.9066317626527051,global_path_knn300,retrospective: final block previously inspected
0.25,760,1.1094890510948905,120,0,0.33026315789473687,0.294478527607362,1.1215186403508772,0.5025794836956521,25.239607633431287,0.5102602947252445,0.9934720176938224,1,3,1.0364963503649636,1.2043795620437956,1.040868454661558,0.8463576158940397,global_gmm3_hist,retrospective: final block previously inspected
0.3,1059,1.5459854014598542,120,0,0.26251180358829085,0.294478527607362,0.8914463330185709,0.5005249094202899,-12.9424501437404,0.8585331942996176,0.8773831250877439,0,3,1.437956204379562,1.583941605839416,0.8180085410283012,0.9117647058823529,global_floor_q25,retrospective: final block previously inspected
