rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,status
0.3,1066,1.5562043795620437,0,0,0.3780487804878049,0.294478527607362,1.283790650406504,0.5856467391304347,33.291005895656234,0.7414604859860334,1.278932584269663,2,3,1.4817518248175183,1.6058394160583942,1.184593023255814,0.9330819981149858,global_extra_window3,retrospective; postshock boost is hypothesis-only
0.2,798,1.164963503649635,0,0,0.37593984962406013,0.294478527607362,1.276629072681704,0.5845033967391304,39.803369320774344,1.0956970601282412,1.2079377522283195,3,3,1.0875912408759123,1.2262773722627738,1.1354928596307907,0.9306431273644389,global_extra_window_short,retrospective; postshock boost is hypothesis-only
0.35,1362,1.9883211678832116,0,0,0.368575624082232,0.294478527607362,1.2516213901125794,0.5692862318840579,24.816209249377643,0.9267344293608022,1.1760299625468167,2,3,1.8905109489051095,2.0802919708029197,1.1833030852994555,0.922623434045689,global_hist_window3,retrospective; postshock boost is hypothesis-only
0.35,1168,1.705109489051095,120,0,0.3476027397260274,0.294478527607362,1.1804009703196345,0.5459737318840578,21.047060233778197,1.1387096457369597,1.1389412134055412,3,3,1.6204379562043796,1.7591240875912408,1.120274914089347,0.8933791917454859,global_hist_postshock4_decay2,retrospective; postshock boost is hypothesis-only
0.25,744,1.086131386861314,0,0,0.34543010752688175,0.294478527607362,1.1730230734767024,0.5346385869565218,33.09319797213478,0.962232428442549,0.9951022760011525,1,3,0.9343065693430657,1.27007299270073,1.0892295597484276,0.9079837618403248,global_extra_decay1p0,retrospective; postshock boost is hypothesis-only
0.25,823,1.2014598540145984,120,0,0.32077764277035237,0.294478527607362,1.089307411907655,0.5284759963768116,30.44894401359707,1.0186775440103049,1.1134478602991564,3,3,1.1532846715328466,1.2627737226277371,1.0023845381526104,0.9095354523227384,global_extra_postshock4_decay2,retrospective; postshock boost is hypothesis-only
