rate_target,n,frequency,rolling_window,cooldown_days,hit_rate,base_rate,lift,auc,forward_benefit_bps,year_lift_min,year_lift_median,year_lift_positive,years,corridor_freq_min,corridor_freq_max,corridor_lift_min,cluster_share_7d,candidate,status
0.25,805,1.1751824817518248,120,0,0.32546583850931676,0.294478527607362,1.1052277432712214,0.5302196557971014,18.85070232420867,0.8959463380879037,1.1626321172860552,2,3,0.9854014598540146,1.2481751824817517,0.9558641975308642,0.87875,b7_d14__local_combined_hist,retrospective and external-vintage sensitivity only
0.35,1108,1.6175182481751824,120,0,0.29693140794223827,0.294478527607362,1.0083295728038506,0.5291591938405796,5.190378892546014,0.7104528565231332,1.0167864428474287,2,3,1.5985401459854014,1.6569343065693432,0.9316503929507026,0.8948322756119673,b7_d14__global_combined_hist,retrospective and external-vintage sensitivity only
0.4,1178,1.7197080291970803,500,0,0.29626485568760613,0.294478527607362,1.0060660724391624,0.5240321557971015,0.5746785742500389,0.9372455949112082,1.0452723029182276,2,3,1.4233576642335766,1.8832116788321167,0.9637841832963785,0.9164535379369139,b2_d7__local_combined_hist,retrospective and external-vintage sensitivity only
